MDTU,plaq
1,1.53572
2,1.44063
3,1.39753
4,1.39753
5,1.39753
6,1.35269
7,1.29976
8,1.29976
9,1.24463
10,1.24463
11,1.24463
12,1.1861
13,1.1835
14,1.1835
15,1.1835
16,1.17767
17,1.17767
18,1.12812
19,1.09911
20,1.06579
21,1.05135
22,1.05135
23,1.02872
24,1.05557
25,1.05371
26,1.04272
27,1.02798
28,1.02798
29,1.01042
30,1.01042
31,1.00732
32,0.993771
33,0.993512
34,1.00719
35,1.00799
36,1.00799
37,1.01907
38,1.01907
39,1.0199
40,1.01968
41,1.01968
42,1.01968
43,0.990155
44,1.00152
45,1.02935
46,1.02935
47,1.01465
48,1.02372
49,1.03777
50,1.02961
51,1.02961
52,1.02188
53,1.03603
54,1.02463
55,1.018
56,1.02738
57,1.01981
58,1.02667
59,1.04074
60,1.02965
61,1.02859
62,0.995052
63,0.996119
64,1.00669
65,1.00255
66,0.987728
67,0.987728
68,1.00908
69,0.996894
70,0.987728
71,0.990105
72,0.980727
73,0.980727
74,0.992023
75,0.966389
76,0.985504
77,0.985504
78,0.985504
79,1.00265
80,1.00051
81,1.01401
82,0.989384
83,0.991812
84,1.01112
85,1.01193
86,1.00494
87,0.975234
88,0.975234
89,0.965615
90,1.0007
91,1.01026
92,1.00769
93,0.982883
94,0.982883
95,0.997586
96,0.990314
97,0.996949
98,0.966846
99,0.970041
100,0.975717
101,0.947922
102,0.976697
103,0.952928
104,0.975114
105,0.975114
106,0.988426
107,0.993254
108,0.975098
109,0.948647
110,0.960136
111,0.970163
112,0.958076
113,0.958076
114,0.959385
115,0.937529
116,0.948719
117,0.948719
118,0.941625
119,0.95198
120,0.965482
121,0.96636
122,0.962915
123,0.945634
124,0.95325
125,0.957132
126,0.957132
127,0.965863
128,0.985728
129,0.985728
130,1.0028
131,1.00508
132,1.0116
133,1.00183
134,1.00316
135,1.00316
136,0.972944
137,0.99192
138,0.989712
139,1.0114
140,1.0114
141,1.0114
142,1.00712
143,1.01879
144,1.01643
145,1.02524
146,0.989696
147,0.990794
148,0.987649
149,0.987649
150,0.991534
151,0.978249
152,0.992347
153,0.98234
154,0.971754
155,0.997161
156,1.02736
157,1.01692
158,0.99489
159,1.01217
160,1.00714
161,1.01685
162,1.00529
163,0.993224
164,1.00616
165,0.981844
166,0.977061
167,0.980215
168,0.993443
169,0.982225
170,0.969025
171,0.979063
172,0.962679
173,0.966647
174,0.97216
175,0.982748
176,0.994085
177,1.01468
178,1.00499
179,0.99921
180,0.995414
181,1.01364
182,1.01646
183,1.02757
184,1.01252
185,1.01214
186,1.01214
187,1.02308
188,1.04583
189,1.0157
190,1.01342
191,1.01672
192,1.01672
193,1.01235
194,0.992529
195,0.990045
196,0.999727
197,0.986939
198,0.987157
199,0.96102
200,0.97413
201,0.9641
202,0.979171
203,0.989397
204,0.980447
205,0.980447
206,0.988052
207,0.977693
208,1.00192
209,0.970116
210,0.983543
211,0.990333
212,0.95787
213,0.975289
214,0.978987
215,0.958252
216,0.95907
217,0.93276
218,0.931656
219,0.933039
220,0.947653
221,0.937428
222,0.952109
