MDTU,|Tr(Lx)|
1,0.556861
2,0.638718
3,0.544993
4,0.544993
5,0.544993
6,0.54619
7,0.51499
8,0.51499
9,0.498917
10,0.498917
11,0.498917
12,0.491305
13,0.535827
14,0.535827
15,0.535827
16,0.483671
17,0.483671
18,0.448248
19,0.338591
20,0.326751
21,0.389645
22,0.389645
23,0.299449
24,0.22413
25,0.22072
26,0.0575339
27,0.110822
28,0.110822
29,0.0734649
30,0.0734649
31,0.094222
32,0.285864
33,0.154064
34,0.147518
35,0.0972546
36,0.0972546
37,0.0987977
38,0.0987977
39,0.0638192
40,0.140284
41,0.140284
42,0.140284
43,0.0456459
44,0.20181
45,0.257164
46,0.257164
47,0.354404
48,0.218659
49,0.114436
50,0.0835718
51,0.0835718
52,0.0339744
53,0.123258
54,0.0799852
55,0.118625
56,0.122176
57,0.0225127
58,0.208553
59,0.112417
60,0.067833
61,0.206523
62,0.235462
63,0.211641
64,0.240357
65,0.354097
66,0.396089
67,0.396089
68,0.309392
69,0.315917
70,0.293928
71,0.157003
72,0.0313574
73,0.0313574
74,0.153756
75,0.0998034
76,0.146284
77,0.146284
78,0.146284
79,0.151838
80,0.213114
81,0.214774
82,0.0913188
83,0.0591053
84,0.0401223
85,0.161597
86,0.10448
87,0.0435952
88,0.0435952
89,0.0915656
90,0.104061
91,0.0836447
92,0.0316854
93,0.215872
94,0.215872
95,0.118033
96,0.271349
97,0.0466984
98,0.157732
99,0.13138
100,0.176713
101,0.11978
102,0.125617
103,0.121806
104,0.144691
105,0.144691
106,0.0839201
107,0.155171
108,0.102724
109,0.13104
110,0.0761963
111,0.170593
112,0.174928
113,0.174928
114,0.170028
115,0.147698
116,0.100603
117,0.100603
118,0.132235
119,0.0605103
120,0.0554104
121,0.129231
122,0.248486
123,0.277093
124,0.0888705
125,0.203316
126,0.203316
127,0.153867
128,0.278233
129,0.278233
130,0.430858
131,0.16084
132,0.0936655
133,0.117881
134,0.0105769
135,0.0105769
136,0.127395
137,0.229604
138,0.155803
139,0.0145389
140,0.0145389
141,0.0145389
142,0.125429
143,0.103441
144,0.0791664
145,0.124322
146,0.154172
147,0.240447
148,0.227292
149,0.227292
150,0.313145
151,0.425237
152,0.282905
153,0.212354
154,0.146473
155,0.168293
156,0.244288
157,0.251869
158,0.179528
159,0.274331
160,0.223501
161,0.101123
162,0.203344
163,0.112363
164,0.116035
165,0.139042
166,0.133638
167,0.19075
168,0.26013
169,0.177652
170,0.199264
171,0.135016
172,0.195341
173,0.0613784
174,0.126371
175,0.218509
176,0.25439
177,0.246346
178,0.216445
179,0.147919
180,0.0217077
181,0.11109
182,0.186153
183,0.0970291
184,0.0194845
185,0.164376
186,0.164376
187,0.133325
188,0.109268
189,0.0703689
190,0.140671
191,0.0675721
192,0.0453828
193,0.0384167
194,0.132569
195,0.199254
196,0.220275
197,0.345016
198,0.232966
199,0.255203
200,0.183131
201,0.140807
202,0.258903
203,0.318443
204,0.257279
205,0.257279
206,0.0778321
207,0.235894
208,0.297422
209,0.407326
210,0.33964
211,0.277836
212,0.120069
213,0.163001
214,0.153203
215,0.102238
216,0.0985693
217,0.0962441
218,0.142306
