t,cond_num
10,5.03632
20,5.06158
30,5.03835
40,5.0295
50,4.97259
60,4.98949
70,5.03755
80,5.00799
90,5.0045
100,5.01544
110,4.99074
120,4.95459
130,5.05579
140,4.97953
150,4.98425
160,4.97808
170,5.01967
180,4.91951
190,5.04794
200,5.02546
210,4.98454
220,5.02294
230,5.01191
240,5.00174
250,4.93803
260,5.08669
270,5.01502
280,5.02443
290,5.07902
300,5.06736
310,4.97967
320,5.03703
330,5.04568
340,4.98109
350,4.99881
360,4.99724
370,5.09069
380,4.96424
390,4.99113
400,5.00151
410,4.9807
420,4.99137
430,5.01191
440,4.99738
450,4.98208
460,5.00958
470,4.92002
480,5.01848
490,5.01004
500,4.96691
510,5.01207
520,4.94443
530,4.97338
540,4.98722
550,5.05137
560,4.96438
570,5.03113
580,4.98677
590,5.02951
600,5.0002
610,4.97644
620,4.97186
630,4.99344
640,5.00229
650,5.00026
660,5.00496
670,5.0238
680,5.04074
690,5.00608
700,5.00041
710,5.01425
720,5.04126
730,4.98387
740,5.02133
750,5.02208
760,4.97292
770,5.03568
780,4.92994
790,4.99197
800,5.01567
810,5.01541
820,4.9855
830,5.01683
840,5.061
850,4.94992
860,4.99828
870,4.96527
880,4.99998
890,5.01471
900,4.98285
910,4.98914
920,5.05999
930,4.96285
940,5.01031
950,5.02442
960,5.02252
970,4.99504
980,4.97271
990,5.08553
1000,5.02472
1010,4.99654
1020,4.97007
1030,4.97014
1040,4.99617
1050,4.9543
1060,5.01306
1070,5.03356
1080,5.0358
1090,5.02003
1100,4.98121
1110,4.98053
1120,5.02696
1130,5.05077
1140,5.04089
1150,4.98808
1160,5.03955
1170,4.97033
1180,4.97879
1190,4.99791
1200,5.05029
1210,4.99551
1220,5.03913
1230,4.96
1240,5.01146
1250,4.98853
1260,4.96365
1270,4.98125
1280,5.0031
1290,5.06711
1300,4.97143
1310,4.98259
1320,5.05776
1330,5.03577
1340,4.9974
1350,4.97114
1360,5.054
1370,4.97279
1380,5.00411
1390,4.97754
1400,5.00718
1410,5.00211
1420,4.98154
1430,4.95091
1440,5.01529
1450,5.041
1460,5.02828
1470,5.02082
1480,4.96733
1490,5.02058
1500,5.01878
1510,5.00917
1520,4.99037
1530,5.03802
1540,4.98955
1550,4.98488
1560,5.03061
1570,5.00026
1580,5.01542
1590,5.08242
1600,5.04193
1610,5.05228
1620,5.00823
1630,5.06272
1640,4.99875
1650,5.03307
1660,5.02433
1670,4.97095
1680,5.05999
1690,4.9628
1700,4.99823
1710,4.9984
1720,5.05649
1730,5.01799
1740,5.00652
1750,4.99044
1760,5.02566
1770,4.99001
1780,5.02915
1790,5.03143
1800,5.00084
1810,4.9757
1820,5.00989
1830,4.98909
1840,5.04702
1850,5.00854
1860,4.97476
1870,4.9831
1880,5.06164
1890,5.02591
1900,5.00446
1910,5.00349
1920,4.98128
1930,5.0183
1940,5.04396
1950,4.96292
1960,4.94388
1970,5.01562
1980,5.0145
1990,5.01596
2000,4.97138
2010,4.96038
2020,4.96916
2030,4.96512
2040,4.95853
2050,4.98939
2060,5.02592
2070,5.00695
2080,4.99215
2090,5.01172
2100,5.06505
2110,5.01122
2120,5.01553
2130,5.04494
2140,5.01454
2150,5.00525
2160,5.00097
2170,4.95408
2180,5.01745
2190,5.00284
2200,5.01309
2210,4.9572
2220,5.02771
2230,4.95155
2240,5.05133
2250,5.00952
2260,4.98886
2270,5.03084
2280,5.00992
2290,4.98451
2300,5.01229
2310,5.03829
2320,5.01538
2330,5.02952
2340,4.97087
2350,4.98569
2360,4.97608
2370,4.9967
2380,4.9852
2390,5.04961
2400,4.95587
2410,5.01539
2420,4.99767
2430,4.98159
2440,5.02551
2450,4.98961
2460,5.01207
2470,4.93645
2480,4.95962
2490,5.04685
2500,5.02456
2510,5.00815
2520,5.03625
2530,4.92933
2540,4.98719
2550,4.92947
2560,4.99155
2570,4.99957
2580,4.99303
2590,4.96861
2600,5.02859
2610,4.92347
2620,4.97503
2630,4.94752
2640,4.9981
2650,4.99236
2660,4.95781
2670,4.97793
2680,5.03252
2690,4.97601
2700,5.01682
2710,5.021
2720,5.02477
2730,5.01863
2740,4.96514
2750,4.99872
2760,5.00424
2770,5.01425
2780,4.98154
2790,5.03944
2800,5.03669
2810,4.98514
2820,5.08041
2830,4.99135
2840,5.00367
2850,4.99141
2860,5.02665
2870,5.04036
2880,5.0029
2890,5.03223
2900,5.02067
2910,4.98446
2920,4.96693
2930,4.98207
2940,4.9869
2950,4.95881
2960,4.98831
2970,5.06114
2980,4.98709
2990,4.98111
3000,5.00671
3010,4.99933
3020,5.107
3030,4.97768
3040,4.94401
3050,4.99902
3060,5.03564
3070,5.03504
3080,5.04766
3090,5.0436
3100,5.0284
3110,5.01999
3120,4.95855
3130,5.08671
3140,5.03844
3150,4.94885
3160,4.96865
3170,4.97967
3180,5.04029
3190,4.95556
3200,4.97804
3210,5.02922
3220,5.01419
3230,5.02761
3240,4.94764
3250,4.98844
3260,4.96542
3270,5.02945
3280,5.00473
3290,5.01775
3300,4.973
3310,5.0438
3320,5.02223
3330,5.00016
3340,4.99182
3350,4.92909
3360,5.05986
3370,5.01758
3380,4.97173
3390,5.01123
3400,4.9754
3410,5.01205
3420,4.95729
3430,5.02286
3440,5.05956
3450,4.9818
3460,5.04348
3470,4.97308
3480,4.98492
3490,4.99646
3500,4.97946
