t,|deltaS|
321,0.08879
322,0.1816
323,0.8186
324,0.1408
325,0.08496
326,0.163
327,1.01
328,0.07918
329,0.3448
330,0.2816
331,1.483
332,0.3444
333,0.4879
334,0.2319
335,0.02488
336,0.1006
337,0.3504
338,0.7884
339,0.02363
340,0.2784
341,0.7148
342,0.2732
343,0.02849
344,0.7005
345,0.2591
346,0.08308
347,0.7055
348,0.1019
349,0.7113
350,0.3029
351,0.4047
352,0.457
353,0.04458
354,0.2362
355,0.1877
356,0.9168
357,0.7785
358,0.8634
359,0.5695
360,0.7328
361,0.3726
362,0.3721
363,0.1469
364,0.4339
365,0.2269
366,0.3546
367,0.01029
368,0.126
369,0.2955
370,0.7266
371,0.1291
372,0.4935
373,0.5612
374,0.2315
375,0.02975
376,0.1161
377,0.2559
378,0.1075
379,0.6737
380,0.4881
381,0.2666
382,0.4988
383,0.04945
384,0.6806
385,0.2513
386,1.044
387,0.608
388,0.336
389,0.8433
390,0.3684
391,0.4795
392,0.089
393,0.329
394,0.3478
395,0.9321
396,0.0632
397,0.3727
398,1.08
399,0.5715
400,0.3544
401,0.2946
402,0.4464
403,0.4655
404,0.5726
405,0.3231
406,0.1198
407,0.7095
408,0.03795
409,0.1794
410,0.6721
411,0.3207
412,0.1969
413,0.04008
414,0.6575
415,0.3138
416,0.3455
417,0.1281
418,0.4148
419,0.4618
420,0.1616
421,1.091
422,0.09757
423,0.2554
424,0.1334
425,0.18
426,0.07436
427,1.515
428,0.4236
429,0.3847
430,0.2369
431,0.8994
432,0.5549
433,0.1359
434,0.8239
435,0.1424
436,0.3635
437,0.2843
438,0.9822
439,0.6343
440,0.01445
441,0.02497
442,0.03643
443,0.4986
444,0.1281
445,0.1967
446,0.4119
447,0.5764
448,1.061
449,0.4103
450,0.5265
451,0.5381
452,0.6106
453,0.3955
454,0.2908
455,0.8644
456,0.6845
457,0.6514
458,0.1032
459,0.3176
460,0.6333
461,0.2447
462,0.4511
463,0.0557
464,0.3569
465,0.6874
466,0.8638
467,0.5202
468,0.8982
469,0.2553
470,0.01948
471,0.2222
472,0.2818
473,0.7947
474,0.1153
475,0.333
476,0.1414
477,0.608
478,0.2882
479,0.3057
480,1.071
481,0.3919
482,0.3862
483,0.4062
484,0.3015
485,0.6114
486,0.225
487,0.5574
488,0.2407
489,0.9594
490,0.07377
491,0.2377
492,0.547
493,0.4592
494,0.7027
495,0.3224
496,0.07093
497,0.5351
498,0.3412
499,0.4113
500,0.3116
501,0.4695
502,0.5677
503,0.1447
504,0.6982
505,0.0206
506,0.1343
507,0.3236
508,0.09446
509,1.259
510,0.2883
511,0.09642
512,0.5321
513,0.06285
514,0.4659
515,0.09813
516,0.2007
517,0.7475
518,0.3375
519,0.4927
520,0.3965
521,0.8811
522,0.2023
523,0.07596
524,0.43
525,0.5519
526,0.3674
527,0.2315
528,0.7588
529,0.9605
530,0.222
531,0.1069
532,0.4306
533,0.5758
534,0.1334
535,1.338
536,0.5822
537,0.4038
538,0.6051
539,0.8976
540,0.4461
541,0.6075
542,0.6806
543,0.4983
544,0.3161
545,0.4116
546,0.4495
547,0.329
548,0.2975
549,0.8523
550,0.5665
551,1.405
552,0.1351
553,0.07707
554,0.1431
555,0.4988
556,0.5572
557,1.066
558,0.6324
559,0.5248
560,0.319
561,0.0561
562,0.7381
563,0.6818
564,0.8514
565,0.7204
566,0.3998
567,0.02103
568,0.6913
569,0.04506
570,0.5378
571,0.6833
572,0.6152
573,0.64
574,0.1544
575,1.346
576,0.03393
577,0.539
578,0.8877
579,0.8229
580,0.3571
581,0.2373
582,0.1412
583,0.4197
584,0.4091
585,0.6476
586,0.5123
587,0.1209
588,0.8936
589,2.194
590,1.083
591,0.1251
592,1.909
593,0.7738
594,0.4325
595,0.9476
596,0.1044
597,0.3078
598,0.3535
599,1.109
600,0.1238
601,0.8468
602,0.3181
603,0.6846
604,0.02586
605,0.5823
606,0.03495
607,0.2122
608,0.135
609,1.115
610,0.804
611,0.793
612,0.5503
613,1.017
614,0.2363
615,0.2917
616,0.9597
617,0.159
618,0.2912
619,0.1707
620,0.08424
621,0.7621
622,0.00557
623,0.5225
624,1.102
625,0.6478
626,0.1535
627,0.7288
628,0.9039
629,0.7739
630,0.1737
631,0.3146
632,0.3328
633,0.402
634,0.8317
635,0.2776
636,0.1733
637,0.03672
638,0.3102
639,0.8522
640,0.152
641,0.3431
642,0.2988
643,0.7122
644,0.4216
645,0.4624
646,1.07
647,0.8813
648,0.2733
649,1.416
650,0.003472
651,0.2026
652,0.5837
653,0.7206
654,0.6371
655,0.09487
656,0.3171
657,0.09551
658,0.5871
659,0.1033
660,0.2644
661,0.2357
662,0.5608
663,0.5987
664,0.3356
665,0.2924
666,1.658
667,0.3735
668,1.062
669,0.9169
670,0.2116
671,0.2815
672,0.3264
673,0.06951
674,0.4898
675,0.6835
676,0.8626
677,0.06529
678,0.0204
679,1.031
680,0.5173
681,0.2813
682,0.827
683,0.4423
684,0.05762
685,0.6366
686,1.132
687,0.08627
688,0.4691
689,0.09949
690,0.4373
691,0.292
692,0.02948
693,0.7811
694,0.2844
695,0.1748
696,1.784
697,0.5505
698,0.4583
699,1.052
700,0.1163
701,0.07108
702,0.5885
703,0.7454
704,0.6797
705,0.3997
706,0.02351
707,0.5133
708,0.3326
709,0.3905
710,0.8523
711,0.2325
712,1.058
713,0.2638
714,0.4166
715,0.3174
716,0.4614
717,0.0384
718,0.195
719,0.3957
720,0.1397
721,0.2432
722,0.03184
723,0.2592
724,0.2345
725,0.4592
726,0.4864
727,0.1823
728,1.24
729,0.6228
730,0.2605
731,0.2485
732,0.4425
733,0.2311
734,0.4505
735,0.1589
736,0.02103
737,0.2321
738,0.5782
739,0.5899
740,0.3059
741,0.8069
742,0.4549
743,0.7694
744,0.1322
745,1.072
746,0.1335
747,0.1815
748,0.09371
749,0.1895
750,0.6237
751,0.1814
752,0.891
753,0.4104
754,0.9428
755,0.272
756,0.2621
757,0.3682
758,0.5427
759,0.3563
760,0.9607
761,0.2195
762,0.1713
763,0.2598
764,0.0986
765,0.6767
766,0.3182
767,0.2533
768,1.054
769,0.5318
770,0.01125
771,0.06972
772,0.1812
773,0.3477
774,0.5423
775,0.3516
776,0.3638
777,0.581
778,0.3061
779,0.02981
780,0.5679
781,1.098
782,0.9079
783,0.36
784,0.2273
785,0.1289
786,0.1868
787,1.234
788,0.5808
789,0.4986
790,0.2928
791,0.6775
792,0.2401
793,0.05593
794,0.4619
795,0.1749
796,0.8889
797,0.6925
798,0.07309
799,0.157
800,0.2867
801,0.1013
802,0.3971
803,0.1123
804,0.2531
805,0.7704
806,0.7108
807,0.6493
808,0.5773
809,0.1668
810,0.2424
811,0.7158
812,0.3768
813,0.9642
814,0.05575
815,0.003745
816,0.9466
817,0.2592
818,0.212
819,0.2328
820,0.2022
821,0.8351
822,0.1968
823,0.1016
824,0.1674
825,0.09732
826,0.09032
827,0.01737
828,0.5226
829,0.7925
830,0.2558
831,0.5639
832,0.6212
833,0.2217
834,0.06257
835,0.01035
836,0.2688
837,0.4764
838,0.4941
839,0.2916
840,0.416
841,0.67
842,0.1463
843,0.3731
844,0.9341
845,0.3156
846,0.4644
847,0.6436
848,0.09564
849,0.09219
850,0.3142
851,0.07666
852,0.06984
853,0.3274
854,0.0387
855,0.172
856,1.036
857,0.1713
858,0.1047
859,1.517
860,0.1989
861,0.2051
862,0.6267
863,0.07765
864,0.03954
865,0.01421
866,0.000334
867,0.1337
868,0.2962
869,0.8575
870,0.1495
871,0.2733
872,0.002991
873,1.015
874,0.02803
875,1.577
876,0.3753
877,0.09198
878,0.2158
879,0.5519
880,0.09551
881,0.04383
882,0.09786
883,0.504
884,0.7834
885,0.3054
886,0.3981
887,0.306
888,0.6576
889,0.2078
890,0.4535
891,0.3961
892,0.6109
893,0.6323
894,0.8527
895,0.2911
896,0.5972
897,0.9593
898,0.1251
899,0.4706
900,0.03324
901,0.04946
902,0.07272
903,0.6181
904,0.1532
905,0.5887
906,0.04931
907,0.145
908,0.4151
909,0.5162
910,0.4738
911,0.6081
912,0.7525
913,0.03074
914,1.046
915,0.7158
916,0.6605
917,0.3756
918,0.4464
919,0.841
920,0.4373
921,0.7726
922,0.3803
923,0.1496
924,0.3631
925,0.006812
926,0.04597
927,0.01072
928,0.6239
929,0.9265
930,0.1989
931,1.199
932,0.6847
933,0.6262
934,0.6613
935,0.8333
936,0.1326
937,0.3174
938,0.5277
939,1.017
940,0.4211
941,0.218
942,0.9794
943,0.1329
944,0.7105
945,0.0499
946,0.6366
947,0.003357
948,0.6036
949,0.8968
950,0.7049
951,0.08323
952,0.3058
953,0.2218
954,0.02031
955,1.109
956,0.1499
957,0.08364
958,0.0834
959,0.1275
960,0.445
961,0.565
962,0.4357
963,0.5508
964,0.2508
965,0.4908
966,0.8099
967,0.8245
968,0.7484
969,0.7436
970,1.172
971,0.5465
972,0.1756
973,0.5685
974,0.4939
975,0.08617
976,0.6893
977,0.4031
978,1.015
979,0.34
980,1.057
981,0.1104
982,0.1644
983,0.2828
984,0.2712
985,0.6743
986,0.1869
987,0.2092
988,0.3121
989,0.7679
990,0.5697
991,0.1973
992,0.5656
993,0.2674
994,0.3015
995,0.8278
996,0.6899
997,1.005
998,0.3852
999,0.3895
1000,0.1882
1001,0.55
1002,0.346
1003,0.5489
1004,0.8782
1005,0.0481
1006,0.5369
1007,1.289
1008,0.1826
1009,1.008
1010,0.09121
1011,0.2568
1012,0.8067
1013,0.2152
1014,0.2733
1015,0.08795
1016,0.8355
1017,1.339
1018,0.8001
1019,0.4065
1020,0.1837
1021,0.1698
1022,0.4349
1023,0.2144
1024,0.4043
1025,0.4547
1026,0.2121
1027,0.02183
1028,0.1569
1029,0.2182
1030,0.6711
1031,0.3528
1032,0.1642
1033,0.04394
1034,0.4159
1035,0.44
1036,1.2
1037,0.03983
1038,0.569
1039,1.087
1040,0.5231
1041,0.1914
1042,0.8733
1043,0.3041
1044,0.09025
1045,0.5526
1046,0.1623
1047,0.9388
1048,0.3292
1049,0.2412
1050,0.2772
1051,0.07109
1052,0.05883
1053,0.5479
1054,0.6355
1055,1.079
1056,0.2002
1057,0.4799
1058,0.6543
1059,0.3699
1060,0.1907
1061,0.2428
1062,0.6374
1063,0.9427
1064,0.843
1065,0.3524
1066,0.06186
1067,0.4642
1068,0.4295
1069,0.5721
1070,0.2329
1071,0.4363
1072,0.008946
1073,0.356
1074,0.5716
1075,0.03094
1076,1.304
1077,0.3284
1078,0.4576
1079,0.4424
1080,0.4255
1081,0.2368
1082,0.02615
1083,0.7732
1084,0.3968
1085,0.4989
1086,0.4212
1087,0.003725
1088,0.6348
1089,1.201
1090,0.6206
1091,0.59
1092,0.4321
1093,0.8513
1094,0.6214
1095,0.8001
1096,0.03958
1097,0.3997
1098,0.4783
1099,0.4574
1100,0.4203
1101,0.7635
1102,0.1242
1103,0.3124
1104,0.2481
1105,1.403
1106,0.01417
1107,1.233
1108,0.3543
1109,0.2141
1110,0.1819
1111,0.4768
1112,0.4558
1113,0.3546
1114,0.1605
1115,0.5521
1116,0.3163
1117,0.5042
1118,0.1187
1119,0.2246
1120,0.5566
1121,0.5869
1122,0.4896
1123,0.2649
1124,0.1689
1125,1.176
1126,0.3573
1127,1.206
1128,0.7042
1129,0.3096
1130,0.2857
1131,1.538
1132,0.6805
1133,0.6023
1134,0.3644
1135,0.4072
1136,0.2432
1137,1.037
1138,0.1848
1139,0.166
1140,0.4412
1141,1.012
1142,0.1536
1143,0.255
1144,0.1558
1145,0.3755
1146,0.1705
1147,0.08177
1148,0.1517
1149,0.1329
1150,0.9385
1151,0.8184
1152,0.5945
1153,0.05062
1154,0.03269
1155,0.5665
1156,0.3067
1157,0.009087
1158,0.7567
1159,0.1557
1160,0.4417
1161,0.2968
1162,0.4021
1163,0.08854
1164,0.6626
1165,0.2267
1166,0.4669
1167,0.03105
1168,0.3536
1169,0.7002
1170,0.5736
1171,0.1239
1172,0.0703
1173,1.49
1174,0.3347
1175,0.7072
1176,0.2994
1177,0.508
1178,0.8475
1179,0.6349
1180,0.424
1181,0.1462
1182,0.404
1183,0.09324
1184,0.4721
1185,1.164
1186,0.2373
1187,0.1355
1188,0.2264
1189,0.4071
1190,0.8759
1191,0.6805
1192,0.7922
1193,0.4002
1194,0.02901
1195,0.4646
1196,0.2386
1197,0.1278
1198,0.255
1199,0.5734
1200,0.1482
1201,0.5383
1202,0.8102
1203,0.4048
1204,0.2953
1205,1.241
1206,0.3653
1207,0.2574
1208,0.04355
1209,0.4379
1210,0.4305
1211,0.5646
1212,0.4558
1213,0.2586
1214,0.3018
1215,0.6298
1216,0.9293
1217,0.1348
1218,0.1821
1219,0.316
1220,1.034
1221,0.1072
1222,0.05959
1223,1.36
1224,0.08775
1225,0.4916
1226,1.366
1227,0.4029
1228,0.4749
1229,0.5943
1230,0.01075
1231,0.6125
1232,0.2048
1233,0.4875
1234,0.2693
1235,0.5491
1236,0.4748
1237,0.3795
1238,0.4073
1239,0.2748
1240,0.2799
1241,0.006474
1242,0.145
1243,0.292
1244,0.2582
1245,0.8271
1246,0.2938
1247,0.6975
1248,0.1076
1249,0.3024
1250,0.3847
1251,0.06661
1252,0.1974
1253,0.2616
1254,0.2252
1255,0.5972
1256,0.06652
1257,0.4611
1258,0.1775
1259,0.9297
1260,0.8103
1261,0.9099
1262,0.2887
1263,0.09883
1264,0.3048
1265,0.4684
1266,0.2878
1267,0.2305
1268,0.8044
1269,0.544
1270,0.5708
1271,0.2986
1272,0.5147
1273,0.258
1274,0.1279
1275,0.1807
1276,0.6272
1277,0.5566
1278,0.4216
1279,0.6266
1280,0.1499
1281,0.3954
1282,0.4594
1283,0.3592
1284,0.06017
1285,0.57
1286,0.2747
1287,0.1722
1288,0.1076
1289,0.3589
1290,0.2251
1291,0.2099
1292,0.2286
1293,0.6671
1294,0.14
1295,0.2027
1296,0.4595
1297,0.08125
1298,0.2797
1299,0.0863
1300,0.1141
1301,0.4426
1302,0.2164
1303,0.8626
1304,0.5565
1305,0.3411
1306,0.192
1307,0.03267
1308,0.8526
1309,0.4089
1310,0.4106
1311,0.3113
1312,0.1093
1313,0.1603
1314,0.3775
1315,0.6746
1316,0.5103
1317,0.2795
1318,0.5396
1319,0.8961
1320,0.464
1321,0.1763
1322,0.1984
1323,1.224
1324,0.2094
1325,0.1883
1326,0.9363
1327,0.2965
1328,0.1652
1329,0.6526
1330,0.5067
1331,0.07597
1332,0.2216
1333,0.5318
1334,0.06573
1335,0.4066
1336,0.5972
1337,0.2793
1338,0.1325
1339,0.3806
1340,0.224
1341,0.6581
1342,0.06235
1343,0.2988
1344,0.08839
1345,1.031
1346,0.3682
1347,0.1392
1348,0.04531
1349,0.1086
1350,0.06836
1351,0.8083
1352,0.2433
1353,1.022
1354,0.1048
1355,0.5657
1356,0.07522
1357,0.923
1358,1.056
1359,0.8717
1360,0.5053
1361,0.379
1362,0.2469
1363,0.3116
1364,0.02733
1365,0.3547
1366,0.02203
1367,0.3372
1368,0.3643
1369,0.4856
1370,0.1104
1371,0.2274
1372,0.3745
1373,0.1855
1374,0.7381
1375,0.3319
1376,0.03183
1377,0.5125
1378,0.2271
1379,0.08169
1380,0.3391
1381,0.556
1382,0.3575
1383,0.08517
1384,0.536
1385,0.3583
1386,0.003072
1387,0.001439
1388,0.4271
1389,0.7348
1390,0.6114
1391,0.6514
1392,0.01913
1393,0.1031
1394,0.4637
1395,0.6401
1396,0.06965
1397,0.6327
1398,0.2984
1399,0.07911
1400,0.02098
1401,0.5827
1402,0.4351
1403,0.5472
1404,0.07902
1405,0.1586
1406,0.3418
1407,0.9261
1408,0.2147
1409,0.5678
1410,0.3
1411,0.3824
1412,0.1687
1413,0.6012
1414,0.1568
1415,0.2272
1416,0.3284
1417,0.6478
1418,0.3438
1419,0.3182
1420,0.9993
1421,0.119
1422,0.126
1423,0.03638
1424,0.1875
1425,1.015
1426,0.9082
1427,0.1876
1428,0.2332
1429,0.04968
1430,0.3187
1431,0.9183
1432,1.403
1433,1.234
1434,0.1243
1435,0.2655
1436,0.2663
1437,0.1894
1438,0.1716
1439,0.6853
1440,0.3005
1441,0.5432
1442,0.3432
1443,0.7394
1444,0.003408
1445,0.5417
1446,0.4327
1447,0.1995
1448,0.05129
1449,0.3445
1450,0.5872
1451,0.2986
1452,0.05144
1453,0.4222
1454,0.5178
1455,0.4141
1456,0.7788
1457,0.4388
1458,0.5565
1459,0.2167
1460,0.1768
1461,0.7401
1462,0.008337
1463,0.1076
1464,0.3047
1465,0.2925
1466,0.3961
1467,0.4449
1468,0.6444
1469,0.1528
1470,0.03113
1471,0.6071
1472,0.5301
1473,0.8947
1474,0.4236
1475,0.4717
1476,0.8437
1477,0.3754
1478,0.5839
1479,0.6306
1480,0.3328
1481,0.2136
1482,0.01375
1483,0.7067
1484,0.2887
1485,0.4248
1486,0.1134
1487,0.3458
1488,0.2869
1489,0.409
1490,0.5004
1491,0.2417
1492,0.1726
1493,0.5723
1494,1.235
1495,0.4401
1496,0.8046
1497,0.1232
1498,0.8833
1499,0.4886
1500,0.05483
1501,0.05584
1502,0.08174
1503,0.2111
1504,0.2113
1505,1.678
1506,0.06649
1507,0.9926
1508,0.02798
1509,0.7481
1510,2.272
1511,0.9597
1512,0.3377
1513,1.009
1514,0.4833
1515,0.2349
1516,0.01613
1517,0.1957
1518,0.471
1519,0.2959
1520,0.3293
1521,0.5421
1522,0.1852
1523,0.3757
1524,0.1505
1525,1.191
1526,0.03143
1527,0.5427
1528,0.06026
1529,0.1952
1530,0.05006
1531,0.2607
1532,0.6079
1533,0.6089
1534,0.007769
1535,0.2182
1536,0.1534
1537,0.324
1538,0.1198
1539,0.3278
1540,0.375
1541,0.5806
1542,0.1859
1543,0.03069
1544,1.105
1545,0.187
1546,0.481
1547,0.08813
1548,0.1081
1549,0.7606
1550,0.3439
1551,0.4974
1552,0.6823
1553,0.4105
1554,0.2273
1555,0.3466
1556,1.085
1557,0.3605
1558,0.1923
1559,0.006298
1560,0.25
1561,0.2725
1562,0.7091
1563,0.3752
1564,0.25
1565,0.2183
1566,0.4578
1567,0.5342
1568,0.07587
1569,0.1824
1570,0.1499
1571,0.1808
1572,0.5344
1573,0.6724
1574,0.06077
1575,0.9353
1576,0.4008
1577,0.7795
1578,0.04717
1579,0.1664
1580,0.2799
1581,0.03516
1582,0.5888
1583,0.1098
1584,0.4923
1585,0.2653
1586,0.3412
1587,0.2765
1588,0.8768
1589,0.06074
1590,0.7125
1591,0.3435
1592,1.599
1593,0.4216
1594,0.1454
1595,0.6463
1596,0.4429
1597,0.5869
1598,0.5907
1599,0.8684
1600,0.3043
1601,0.1607
1602,0.06696
1603,0.1376
1604,0.1185
1605,0.1062
1606,0.3176
1607,0.6682
1608,0.162
1609,0.06309
1610,0.6201
1611,0.5431
1612,0.08583
1613,0.06213
1614,0.3043
1615,0.4434
1616,0.3755
1617,0.1101
1618,0.3722
1619,0.7147
1620,0.7386
1621,0.3337
1622,0.4378
1623,0.7108
1624,0.5044
1625,0.0484
1626,0.1397
1627,0.3433
1628,0.4315
1629,0.2409
1630,1.003
1631,0.6199
1632,0.2059
1633,1.138
1634,0.000102
1635,0.2088
1636,0.09237
1637,0.1987
1638,0.06845
1639,0.1156
1640,0.8193
1641,0.7791
1642,0.2361
1643,0.2583
1644,0.1844
1645,0.05074
1646,0.135
1647,0.7515
1648,0.02025
1649,0.3418
1650,0.1823
1651,0.5819
1652,1.076
1653,0.8194
1654,0.8341
1655,0.2219
1656,0.5006
1657,0.1701
1658,0.2646
1659,0.883
1660,0.2042
1661,0.5831
1662,0.04954
1663,0.6694
1664,1.288
1665,0.6928
1666,0.1558
1667,0.02388
1668,0.08679
1669,0.286
1670,0.8339
1671,0.6495
1672,0.01243
1673,0.1131
1674,0.403
1675,0.4626
1676,0.4162
1677,0.3629
1678,0.7667
1679,0.4214
1680,1.086
1681,0.2747
1682,0.7177
1683,0.6626
1684,1.233
1685,0.1286
1686,0.714
1687,0.8649
1688,0.1804
1689,0.6394
1690,0.4385
1691,0.2391
1692,1.08
1693,0.1882
1694,0.07376
1695,0.3724
1696,0.5252
1697,0.3361
1698,0.4139
1699,0.2997
1700,0.1864
1701,1.535
1702,0.4129
1703,0.03228
1704,1.002
1705,0.412
1706,0.3592
1707,0.5762
1708,0.5512
1709,0.1329
1710,0.406
1711,0.6872
1712,1.207
1713,0.2276
1714,0.3709
1715,0.5551
1716,0.8092
1717,0.7861
1718,0.1703
1719,0.2319
1720,0.3641
1721,0.6162
1722,0.1157
1723,0.4317
1724,0.7648
1725,0.1841
1726,0.3862
1727,0.05889
1728,0.6424
1729,0.8864
1730,0.4976
1731,0.8162
1732,0.0102
1733,0.4484
1734,1.117
1735,0.2543
1736,0.3693
1737,0.2564
1738,0.4676
1739,0.02523
1740,0.1632
1741,0.155
1742,0.2438
1743,0.7786
1744,0.1569
1745,0.2013
1746,0.7703
1747,0.2698
1748,0.03735
1749,0.06489
1750,0.3141
1751,0.6553
1752,0.4247
1753,0.3479
1754,0.2766
1755,0.2036
1756,0.899
1757,0.8451
1758,0.3072
1759,0.2032
1760,0.08717
1761,0.5415
1762,0.7906
1763,0.3325
1764,0.189
1765,1.094
1766,0.6506
1767,0.2159
1768,0.3841
1769,0.07452
1770,0.298
1771,0.5756
1772,0.04522
1773,0.7555
1774,0.8088
1775,0.7403
1776,0.6683
1777,0.07644
1778,0.1846
1779,0.3665
1780,0.6918
1781,0.06364
1782,0.5951
1783,0.1014
1784,0.2237
1785,0.123
1786,0.1716
1787,0.595
1788,0.3662
1789,0.5912
1790,0.2081
1791,0.3707
1792,0.3287
1793,0.03326
1794,0.2431
1795,0.4821
1796,0.06516
1797,0.6673
1798,0.3229
1799,0.6687
1800,0.2135
1801,0.03976
1802,0.6227
1803,0.2316
1804,0.2431
1805,0.4832
1806,0.4364
1807,0.08466
1808,0.2261
1809,0.6639
1810,0.2259
1811,0.5038
1812,0.002818
1813,0.2904
1814,0.3187
1815,0.9302
1816,0.05374
1817,0.08613
1818,0.02928
1819,0.2094
1820,0.2907
1821,0.1913
1822,1.16
1823,0.6284
1824,0.6386
1825,0.01165
1826,0.7372
1827,0.08704
1828,0.3919
1829,0.4361
1830,0.007823
1831,0.1792
1832,0.3122
1833,0.07167
1834,0.5394
1835,0.3333
1836,0.2451
1837,0.4962
1838,0.241
1839,0.3491
1840,1.3
1841,0.6332
1842,0.1034
1843,0.1013
1844,0.4571
1845,0.9178
1846,0.9474
1847,0.1494
1848,1.2
1849,0.1365
1850,0.333
1851,0.07208
1852,0.103
1853,0.5559
1854,0.1011
1855,0.4474
1856,0.6812
1857,0.3805
1858,0.1004
1859,0.2231
1860,0.276
1861,0.1101
1862,0.7077
1863,0.8391
1864,1.092
1865,1.105
1866,0.05635
1867,0.2249
1868,0.9908
1869,0.6323
1870,0.3936
1871,0.7095
1872,0.02447
1873,0.5813
1874,0.3771
1875,0.09536
1876,0.08463
1877,0.7408
1878,0.1834
1879,0.4016
1880,0.2278
1881,0.5275
1882,0.8027
1883,0.1493
1884,0.5914
1885,0.641
1886,1.058
1887,1.046
1888,0.7008
1889,0.9283
1890,0.2198
1891,0.07049
1892,0.4288
1893,0.03567
1894,0.2062
1895,0.6908
1896,0.832
1897,0.577
1898,0.1329
1899,0.2037
1900,0.6266
1901,0.4497
1902,0.1811
1903,0.1171
1904,0.3663
