MDTU,min_width,max_width
1,0.0391019,0.0372137
2,0.0270367,0.0227103
3,0.026243,0.0285595
4,0.026243,0.0285595
5,0.0325799,0.0291192
6,0.0340531,0.0261181
7,0.0340531,0.0261181
8,0.0340531,0.0261181
9,0.0318534,0.0254662
10,0.0318534,0.0254662
11,0.0318534,0.0254662
12,0.0322042,0.0260153
13,0.0391404,0.0386235
14,0.0369638,0.0296571
15,0.0369638,0.0296571
16,0.0324848,0.0281963
17,0.0289012,0.0282925
18,0.027528,0.0224503
19,0.0329163,0.0316197
20,0.026251,0.0261801
21,0.0313271,0.0267868
22,0.0313271,0.0267868
23,0.0329873,0.0197135
24,0.0324406,0.0337328
25,0.0208532,0.0253741
26,0.0208532,0.0253741
27,0.0413054,0.0340324
28,0.0308041,0.0303334
29,0.0308041,0.0303334
30,0.0308041,0.0303334
31,0.0346338,0.0345025
32,0.032691,0.021522
33,0.0348961,0.0218272
34,0.0348961,0.0218272
35,0.033262,0.0302007
36,0.0291351,0.0346479
37,0.022921,0.0221059
38,0.022921,0.0221059
39,0.024719,0.0250292
40,0.0360801,0.0388768
41,0.0360801,0.0388768
42,0.0360801,0.0388768
43,0.0198327,0.0257343
44,0.0225044,0.0225091
45,0.0323386,0.0305218
46,0.0300895,0.0237184
47,0.0337358,0.0307293
48,0.0337358,0.0307293
49,0.0337358,0.0307293
50,0.0323266,0.0263696
51,0.0323266,0.0263697
52,0.0356074,0.033897
53,0.0386942,0.0400237
54,0.0356485,0.038589
55,0.0356485,0.038589
56,0.0347688,0.0293012
57,0.0347688,0.0293012
58,0.0334871,0.0336548
59,0.0360631,0.0304177
60,0.0390966,0.0422588
61,0.0230536,0.0202012
62,0.0307443,0.0308856
63,0.0371191,0.0300935
64,0.0265379,0.0275944
65,0.0338103,0.0359946
66,0.0358324,0.0311279
67,0.0358324,0.0311279
68,0.0358324,0.0311279
69,0.0267506,0.0279979
70,0.0241618,0.0160222
71,0.026098,0.0320305
72,0.029438,0.0266345
73,0.0301315,0.0281035
74,0.0287502,0.029301
75,0.0253581,0.0313734
76,0.0253581,0.0313734
77,0.0253581,0.0313734
78,0.0347105,0.0265666
79,0.0352795,0.0287344
80,0.0362085,0.0328875
81,0.0276126,0.024157
82,0.0337449,0.0282823
