MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.31513,-0.84351,-1.00899
2,1.1857,-0.746544,-0.921176
3,1.24954,-0.797164,-0.962224
4,1.24954,-0.797164,-0.962224
5,1.24688,-0.826705,-0.933413
6,1.21184,-0.846293,-0.86738
7,1.21184,-0.846293,-0.86738
8,1.21184,-0.846293,-0.86738
9,1.19835,-0.868679,-0.825498
10,1.19835,-0.868679,-0.825498
11,1.19835,-0.868679,-0.825498
12,1.20034,-0.858743,-0.838668
13,1.27177,-1.03435,-0.739953
14,1.22011,-0.987562,-0.716506
15,1.22011,-0.987562,-0.716506
16,1.21116,-0.998281,-0.685808
17,1.24484,-1.06236,-0.648869
18,1.1787,-1.03119,-0.570955
19,1.25107,-1.13744,-0.520961
20,1.203,-1.01819,-0.640698
21,1.22447,-1.13001,-0.47159
22,1.22447,-1.13001,-0.47159
23,1.18252,-1.07488,-0.492958
24,1.28118,-1.09372,-0.667232
25,1.1697,-0.934729,-0.703195
26,1.1697,-0.934729,-0.703195
27,1.3052,-1.04098,-0.787349
28,1.17983,-0.884332,-0.781004
29,1.17983,-0.884332,-0.781004
30,1.17983,-0.884332,-0.781004
31,1.2754,-0.929742,-0.873052
32,1.20422,-0.876081,-0.826213
33,1.17527,-1.009,-0.602649
34,1.17527,-1.009,-0.602649
35,1.17971,-0.957447,-0.689214
36,1.19589,-0.979475,-0.686133
37,1.11565,-0.927478,-0.62005
38,1.11565,-0.927478,-0.62005
39,1.14165,-0.906088,-0.694522
40,1.27693,-1.04032,-0.740458
41,1.27693,-1.04032,-0.740458
42,1.27693,-1.04032,-0.740458
43,1.17611,-0.871524,-0.78973
44,1.18666,-0.930093,-0.736947
45,1.20979,-0.942218,-0.758829
46,1.16455,-0.876624,-0.766621
47,1.20363,-1.01689,-0.643942
48,1.20363,-1.01689,-0.643942
49,1.20363,-1.01689,-0.643942
50,1.18555,-0.961657,-0.693358
51,1.18555,-0.961657,-0.693358
52,1.21753,-0.940297,-0.77344
53,1.27448,-1.02317,-0.759882
54,1.22058,-0.923816,-0.797736
55,1.22058,-0.923816,-0.797736
56,1.2341,-0.839147,-0.904901
57,1.2341,-0.839147,-0.904901
58,1.26775,-0.917355,-0.875016
59,1.2392,-0.821538,-0.927733
60,1.29767,-0.70009,-1.09262
61,1.18166,-0.532705,-1.05477
62,1.25883,-0.675297,-1.06236
63,1.24988,-0.738827,-1.00813
64,1.21295,-0.695135,-0.993995
65,1.25577,-0.672988,-1.06022
66,1.2686,-0.641576,-1.09441
67,1.2686,-0.641576,-1.09441
68,1.2686,-0.641576,-1.09441
69,1.1852,-0.722119,-0.939813
70,1.14,-0.578541,-0.982294
71,1.19876,-0.734925,-0.947051
72,1.19166,-0.656588,-0.994456
73,1.18807,-0.784162,-0.89253
74,1.19821,-0.836837,-0.857554
75,1.19678,-0.785561,-0.902875
76,1.19678,-0.785561,-0.902875
77,1.19678,-0.785561,-0.902875
78,1.18623,-0.715692,-0.946006
79,1.22888,-0.83338,-0.903124
80,1.26849,-0.821039,-0.966938
81,1.18979,-0.658534,-0.990929
82,1.22681,-0.713478,-0.998003
83,1.26905,-0.681964,-1.07024
84,1.23663,-0.635044,-1.06112
85,1.28486,-0.749844,-1.04336
86,1.25866,-0.737949,-1.01964
87,1.2276,-0.803772,-0.927874
88,1.2276,-0.803772,-0.927874
89,1.23004,-0.680854,-1.02441
90,1.2193,-0.671662,-1.01762
91,1.24973,-0.726723,-1.01671
92,1.32599,-0.728539,-1.10791
93,1.20306,-0.479942,-1.10318
94,1.20306,-0.479942,-1.10318
95,1.32992,-0.39629,-1.2695
96,1.32992,-0.39629,-1.2695
97,1.19876,-0.343287,-1.14856
98,1.24296,-0.486334,-1.14387
99,1.15025,-0.380135,-1.08562
100,1.21325,-0.388183,-1.14948
101,1.22841,-0.228262,-1.20701
102,1.22841,-0.228262,-1.20701
103,1.23475,-0.206981,-1.21728
104,1.17119,-0.110211,-1.16599
105,1.19864,-0.262661,-1.16951
106,1.14022,-0.096661,-1.13612
107,1.20423,-0.258021,-1.17626
108,1.23417,-0.379764,-1.17429
109,1.18561,-0.314744,-1.14307
110,1.27918,-0.385685,-1.21965
111,1.24155,-0.620101,-1.07561
112,1.26196,-0.710533,-1.04292
113,1.22253,-0.606294,-1.06159
114,1.22842,-0.634694,-1.05175
115,1.22842,-0.634694,-1.05175
116,1.22842,-0.634694,-1.05175
117,1.22202,-0.695975,-1.00447
118,1.14693,-0.672393,-0.929157
119,1.18332,-0.626147,-1.00409
120,1.19623,-0.601098,-1.03424
121,1.17073,-0.612444,-0.997762
122,1.17402,-0.436196,-1.08998
123,1.10486,-0.408437,-1.0266
124,1.27911,-0.406391,-1.21284
125,1.0865,-0.278517,-1.0502
126,1.22678,-0.318728,-1.18465
127,1.12767,-0.366221,-1.06655
128,1.18621,-0.349016,-1.13371
129,1.20006,-0.297589,-1.16258
130,1.16632,-0.396215,-1.09696
131,1.18956,-0.348732,-1.1373
132,1.21541,-0.356784,-1.16186
133,1.24301,-0.263156,-1.21484
134,1.18565,-0.141192,-1.17721
135,1.20519,-0.111607,-1.20001
136,1.22399,0.204956,-1.20671
137,1.24485,0.264014,-1.21654
138,1.25654,0.178328,-1.24382
139,1.28621,0.367493,-1.23259
140,1.22253,0.218549,-1.20284
141,1.22022,0.180469,-1.2068
142,1.22564,0.258615,-1.19804
143,1.19749,0.183704,-1.18331
144,1.23433,0.205932,-1.21703
145,1.26592,0.172358,-1.25413
146,1.22592,-0.0315378,-1.22552
147,1.25732,-0.0570869,-1.25602
148,1.25858,-0.0950996,-1.25499
149,1.23409,-0.483539,-1.13541
150,1.23409,-0.483539,-1.13541
151,1.23683,-0.698825,-1.02049
152,1.19449,-0.680414,-0.981758
153,1.1919,-0.495324,-1.08411
154,1.1919,-0.495324,-1.08411
155,1.1788,-0.251546,-1.15164
156,1.20466,-0.22241,-1.18395
157,1.20781,-0.289042,-1.17272
158,1.23175,-0.528195,-1.11275
159,1.23175,-0.528195,-1.11275
160,1.28287,-0.487822,-1.1865
161,1.28068,-0.445816,-1.20057
162,1.21589,-0.491986,-1.11191
163,1.26956,-0.627423,-1.10369
164,1.23118,-0.779189,-0.953235
165,1.17182,-0.802477,-0.853922
166,1.1843,-0.754563,-0.912801
167,1.1843,-0.754563,-0.912801
168,1.22596,-0.744022,-0.974372
169,1.26583,-0.86322,-0.925844
170,1.26052,-0.802912,-0.971716
171,1.25755,-0.819955,-0.953467
172,1.2155,-0.790333,-0.923474
173,1.24547,-0.765337,-0.982576
174,1.22952,-0.734209,-0.986236
175,1.19941,-0.748911,-0.936861
176,1.24727,-0.886202,-0.877677
177,1.24714,-0.946943,-0.811572
178,1.19865,-0.868622,-0.825996
179,1.22885,-0.906157,-0.830025
180,1.22885,-0.906157,-0.830025
181,1.18732,-0.879978,-0.797106
182,1.20578,-0.884435,-0.819568
183,1.13219,-0.878788,-0.713851
184,1.21727,-1.03266,-0.644475
185,1.18187,-1.05457,-0.533563
186,1.24886,-1.17115,-0.433663
187,1.24886,-1.17115,-0.433663
188,1.19412,-1.07186,-0.526343
189,1.20479,-1.14563,-0.372898
190,1.20479,-1.14563,-0.372898
191,1.20479,-1.14563,-0.372898
192,1.23152,-1.16127,-0.409994
193,1.1649,-1.14412,-0.218999
194,1.27541,-1.25358,-0.234944
195,1.22804,-1.20632,-0.229945
196,1.3445,-1.31079,-0.299173
197,1.28231,-1.23029,-0.361535
198,1.31222,-1.21274,-0.501188
199,1.26027,-1.12381,-0.570378
200,1.20656,-1.07294,-0.551893
201,1.23967,-1.00279,-0.728832
202,1.24928,-1.05952,-0.661911
203,1.24789,-1.08954,-0.608376
204,1.28039,-1.16343,-0.534628
205,1.19381,-1.12175,-0.408464
206,1.19381,-1.12175,-0.408464
207,1.19381,-1.12175,-0.408464
208,1.28138,-1.21755,-0.399408
209,1.21158,-1.15935,-0.351891
210,1.26993,-1.15117,-0.536203
211,1.28686,-1.19716,-0.472025
212,1.24764,-1.1509,-0.481679
213,1.26793,-1.25127,-0.204902
214,1.26793,-1.25127,-0.204902
215,1.23956,-1.22897,-0.161697
216,1.24567,-1.19545,-0.350123
217,1.19528,-1.12413,-0.406238
218,1.21417,-1.13707,-0.425762
