t,cond_num
10,4.9627
20,4.95114
30,4.99914
40,4.95824
50,4.9519
60,4.94856
70,4.96198
80,4.96887
90,4.93107
100,4.91414
110,4.98089
120,5.00548
130,4.96763
140,4.97802
150,4.9694
160,5.00411
170,4.95883
180,4.9475
190,4.98116
200,4.96632
210,4.94037
220,4.94886
230,4.95055
240,5.00635
250,4.99453
260,4.93742
270,4.95973
280,4.98297
290,4.95867
300,4.97234
310,4.96575
320,4.97668
330,4.95788
340,4.91547
350,4.94591
360,4.95859
370,4.92888
380,4.98497
390,4.99219
400,4.94724
410,4.9707
420,4.96831
430,4.96014
440,4.94391
450,5.00264
460,5.01815
470,4.9804
480,5.02973
490,4.94108
500,4.95129
510,4.92732
520,4.96192
530,4.96137
540,4.9757
550,5.06138
560,4.9954
570,4.96412
580,4.94111
590,4.98626
600,4.93096
610,4.96681
620,4.99944
630,4.98662
640,4.97156
650,4.96905
660,4.95894
670,4.94574
680,4.96801
690,4.98718
700,4.95701
710,5.01592
720,4.99575
730,4.98164
740,4.94932
750,4.94163
760,5.0005
770,5.00213
780,4.94759
790,4.9812
800,4.96693
810,4.95353
820,4.95071
830,4.98012
840,4.95395
850,4.96483
860,4.97387
870,4.93457
880,4.96612
890,4.95661
900,4.95032
910,4.97099
920,4.97973
930,4.97515
940,4.94219
950,4.97928
960,5.01955
970,4.95672
980,4.99812
990,4.99099
1000,4.95626
1010,4.98386
1020,4.95401
1030,4.97966
1040,5.00832
1050,4.95404
1060,4.94954
1070,4.98544
1080,4.9673
1090,4.93804
1100,5.00537
1110,4.94445
1120,4.92109
1130,4.96935
1140,5.00148
1150,4.98983
1160,4.93482
1170,4.96241
1180,4.94633
1190,4.96976
1200,4.9214
1210,4.92887
1220,4.9388
1230,4.9331
1240,4.99031
1250,4.98103
1260,4.96681
1270,4.93349
1280,4.95636
1290,4.99175
1300,4.97001
1310,4.97336
1320,4.94656
1330,4.98902
1340,4.96476
1350,4.96323
1360,4.98311
1370,4.98663
1380,4.99649
1390,5.01657
1400,4.95066
1410,4.95639
1420,4.96919
1430,4.9531
1440,4.95801
1450,5.00613
1460,4.93133
1470,5.00499
1480,4.91116
1490,4.97432
1500,5.00116
1510,4.97887
1520,4.98238
1530,4.92359
1540,4.98173
1550,4.96175
1560,4.99483
1570,4.93638
1580,4.93085
1590,4.9555
1600,4.95508
1610,4.97786
1620,4.95166
1630,4.95331
1640,4.96502
1650,5.00063
1660,4.93811
1670,4.94574
1680,4.8917
1690,4.96284
1700,4.94409
1710,4.97489
1720,4.97296
1730,4.98713
1740,4.9616
1750,4.99514
1760,4.96398
1770,4.96223
1780,4.98949
1790,4.9729
1800,4.97686
1810,4.92293
1820,4.98105
1830,4.91948
1840,4.9464
1850,4.96274
1860,4.99894
1870,4.94901
1880,4.93623
1890,4.96353
1900,5.01646
1910,4.97252
1920,4.98692
1930,4.94178
1940,4.9926
1950,4.98034
1960,4.96337
1970,4.97982
1980,5.00766
1990,4.94207
2000,4.98013
2010,5.00251
2020,4.94887
2030,4.96937
2040,4.98713
2050,5.0111
2060,5.01129
2070,4.99511
2080,4.94867
2090,4.96344
2100,4.96738
2110,4.90767
2120,4.9926
2130,4.96265
2140,4.979
2150,4.99973
2160,4.94476
2170,4.9996
2180,4.96827
2190,4.9662
2200,4.95548
2210,5.02264
2220,4.95678
2230,4.98493
2240,5.0215
2250,4.95714
2260,5.00446
2270,4.98949
2280,5.00215
2290,5.00663
2300,4.98113
2310,4.94717
2320,4.9761
2330,4.97182
2340,4.99554
2350,4.97627
2360,4.93883
2370,4.98336
2380,4.94612
2390,4.99158
2400,4.94044
2410,4.91791
2420,4.94049
2430,4.9488
2440,4.98189
2450,5.0053
2460,4.97347
2470,4.94944
2480,5.00703
2490,4.97096
2500,4.99822
2510,5.01856
2520,4.99471
2530,4.97378
2540,5.01469
2550,4.94703
2560,4.96866
2570,4.9637
2580,4.9576
2590,5.02399
2600,5.02958
2610,4.95888
2620,4.99346
2630,4.9391
2640,4.94229
2650,4.96814
2660,4.97914
2670,5.04801
2680,4.95586
2690,4.93788
2700,4.99434
2710,4.93969
2720,4.95448
2730,4.97633
2740,5.00243
2750,4.96421
2760,4.94953
2770,4.96366
2780,4.98013
2790,5.00086
2800,4.98628
2810,4.91408
2820,4.97621
2830,4.96789
2840,4.9875
2850,4.98557
2860,4.94546
2870,4.9582
2880,4.97356
2890,4.92659
2900,4.95739
2910,4.96807
2920,4.95291
2930,4.97817
2940,5.01388
2950,4.94314
2960,4.94962
2970,4.98552
2980,4.96934
2990,4.94935
3000,4.96134
3010,4.90986
3020,5.01971
3030,4.95913
3040,4.96064
3050,4.94629
3060,5.01206
3070,4.96531
3080,5.00176
3090,4.95301
3100,4.99158
3110,4.94491
3120,4.97322
3130,4.95058
3140,4.96352
3150,4.98672
3160,4.94467
3170,5.00115
3180,4.97681
3190,4.95648
3200,4.97141
3210,4.99123
3220,4.95184
3230,4.97766
3240,4.96293
3250,5.00878
3260,4.97495
3270,4.90286
3280,5.0243
3290,4.9516
3300,4.93258
3310,4.93991
3320,4.94756
3330,4.9268
3340,4.96627
3350,5.00884
3360,4.94543
3370,4.97265
3380,4.96713
3390,5.02841
3400,4.92211
3410,4.97386
3420,4.97507
3430,4.89468
3440,4.97843
3450,4.96285
3460,4.96227
3470,4.95721
3480,4.98933
3490,4.94196
3500,4.93808
