MDTU,S_F
1,0.999279
2,1.00468
3,0.996981
4,1.00148
5,0.996013
6,1.00451
7,1.0002
8,0.996378
9,1.00094
10,0.999707
11,1.00247
12,1.00388
13,0.992409
14,0.999705
15,1.005
16,0.997034
17,1.00268
18,0.997662
19,0.999923
20,1.00492
21,0.997031
22,0.99867
23,1.00051
24,1.00089
25,0.999106
26,1.00203
27,1.00084
28,1.00329
29,1.0027
30,1.00097
31,0.994544
32,0.997347
33,0.998954
34,0.999163
35,0.998229
36,1.00009
37,1.00032
38,1.00336
39,1.00197
40,0.997193
41,0.995531
42,1.00377
43,0.994264
44,1.00047
45,0.999014
46,0.995372
47,0.997765
48,1.00598
49,1.0024
50,0.998295
51,1.00095
52,1.00297
53,0.997754
54,0.995501
55,1.00058
56,0.99813
57,0.996697
58,1.00121
59,1.0029
60,0.998151
61,1.00226
62,1.0006
63,1.00502
64,1.00141
65,0.994739
66,1.0031
67,1.00087
68,1.0047
69,1.00322
70,0.998978
71,0.999894
72,1.00202
73,1.00233
74,1.00086
75,1.00259
76,1.0025
77,0.998623
78,1.00031
79,1.00155
80,1.0024
81,0.999419
82,0.995531
83,0.999753
84,0.995496
85,0.999908
86,1.00821
87,0.997461
88,0.999126
89,0.997818
90,0.997142
91,1.00798
92,0.998197
93,0.995467
94,1.00216
95,0.999014
96,0.998565
97,1.00025
98,0.999792
99,0.995801
100,0.999743
101,1.00171
102,1.00337
103,1.00025
104,1.00533
105,0.998369
106,1.00442
107,0.998
108,1.00107
109,0.997569
110,0.999898
111,1.00592
112,0.994321
113,1.00329
114,0.995295
115,0.9917
116,1.00303
117,1.00555
118,1.0024
119,1.00308
120,1.00045
121,1.00039
122,0.99914
123,0.996483
124,1.00197
125,1.00463
126,0.994231
127,0.999536
128,1.00234
129,1.00776
130,1.00631
131,0.999069
132,0.998624
133,1.00036
134,1.00292
135,1.00299
136,0.997041
137,1.00079
138,0.997599
139,1.00453
140,0.999502
141,0.989935
142,0.998175
143,0.996432
144,1.00187
145,1.00264
146,0.988595
147,0.992334
148,0.995766
149,0.996349
150,0.999676
151,0.99659
152,1.00886
153,0.999936
154,1.00458
155,1.00577
156,1.00115
157,0.999842
158,1.00064
159,1.00229
160,1.00424
161,1.00041
162,1.00081
163,0.993816
164,0.998314
165,1.00096
166,0.9997
167,1.00028
168,1.00369
169,0.998119
170,0.99603
171,1.00152
172,1.00207
173,0.993649
174,0.998268
175,1.00567
176,1.0042
177,0.998605
178,0.993565
179,0.998376
180,0.998938
181,1.00333
182,1.00306
183,1.00043
184,1.00414
185,1.00489
186,0.998112
187,1.00338
188,1.00694
189,0.991466
190,0.99164
191,1.00749
192,1.00228
193,1.00412
194,0.996921
195,0.999397
196,1.00445
197,0.996046
198,0.998993
199,0.999105
200,0.998405
201,0.989985
202,1.00448
203,1.00228
204,1.0017
205,0.999848
206,1.00459
207,0.998931
208,1.00513
209,1.00023
210,0.996637
211,0.99814
212,0.999395
213,1.00265
214,1.00066
215,1.00317
216,1.00037
217,0.995287
218,1.00076
219,0.998635
220,0.997359
221,1.00264
222,1.00316
223,0.996349
224,0.996505
225,0.996924
226,0.998421
227,0.997962
228,1.00309
229,1.00348
230,0.994472
231,1.0053
232,0.996121
233,0.998843
234,0.995416
235,0.999064
236,1.00494
237,1.00614
238,1.00267
239,0.996564
240,1.0062
241,1.00825
242,1.00234
243,0.994888
244,1.00414
245,1.00193
246,1.00098
247,0.993401
248,1
249,1.0007
250,1.00531
251,0.99413
252,0.996338
253,1.00092
254,1.00004
255,1.01063
256,1.00108
257,1.00541
258,1.004
259,1.0028
260,0.996644
261,0.998371
262,0.999571
263,0.998636
264,1.00046
265,0.994343
266,1.00048
267,1.00181
268,1.00555
269,0.999145
270,0.998577
271,1.00076
272,1.00329
273,1.00326
274,0.996495
275,0.999312
276,1.00414
277,0.994204
278,0.999422
279,0.998891
280,0.998296
281,0.999649
282,1.00098
283,0.996409
284,1.00285
285,0.997622
286,0.999458
287,0.996577
288,1.00746
289,1.00648
290,1.0045
291,0.999164
292,1.00055
293,1.00169
294,0.999939
295,1.00139
296,0.992973
297,0.998531
298,1.00127
299,1.00195
300,0.998616
301,1.00329
302,1.00455
303,1.00255
304,0.99572
305,0.998468
306,0.995093
307,0.998676
308,0.997077
309,1.00085
310,1.00141
311,1.00343
312,0.996576
313,0.997919
314,0.997634
315,0.998205
316,1.00349
317,1.00405
318,0.998967
319,0.994578
320,0.998511
321,1.00444
322,1.00045
323,1.00002
324,1.00273
325,0.995366
326,0.999776
327,1.00454
328,1.00113
329,1.00245
330,0.998058
331,0.993114
332,0.998319
333,1.00147
334,1.00225
335,0.997955
336,1.00307
337,0.994803
338,0.998446
339,1.00022
340,0.998049
341,0.998055
342,0.99991
343,0.988698
344,1.00475
345,0.998568
346,1.00188
347,1.00154
348,1.00073
349,0.999109
350,0.997592
351,1.00157
352,1.00417
353,0.998184
354,0.994518
355,0.998371
356,0.999248
357,0.995904
358,0.995141
359,1.00142
360,0.9963
361,0.99541
362,0.996228
363,1.00425
364,1.00526
365,1.00147
366,1.00938
367,0.996322
368,1.00411
369,0.996808
370,1.00552
371,1.00104
372,1.00336
373,1.00672
374,0.997105
375,1.00324
376,1.00695
377,0.992954
378,1.00109
379,1.00085
380,0.99708
381,1.00083
382,0.995986
383,1.00043
384,1.00696
385,0.99343
386,0.999717
387,1.00123
388,0.998721
389,0.997521
390,1.00353
391,1.00113
392,0.996641
393,0.999709
394,1.00091
395,1.00017
396,1.00054
397,0.999084
398,0.991398
399,0.993
400,1.00631
401,0.999017
402,1.00201
403,1.00454
404,1.00676
405,1.00028
406,1.00112
407,1.00103
408,0.998224
409,1.00232
410,0.998733
411,1.00165
412,1.00128
413,0.997255
414,0.996746
415,0.995758
416,0.99636
417,0.994871
418,0.996732
