MDTU,susyTrans,Im(bilin)
10,0.000782724,3.79426e-06
20,-0.0184228,-5.39074e-07
30,-0.00026323,-8.71913e-07
40,-0.00503264,9.20158e-07
50,-0.0209445,-3.20909e-08
60,-0.00871697,1.49765e-06
70,-0.00500606,1.35022e-06
80,0.0343515,-2.0859e-06
90,-0.0150982,1.82463e-06
100,-0.000349007,2.02426e-06
110,-0.0295296,-6.92129e-08
120,-0.0149386,-3.136e-06
130,-0.000157464,1.55532e-06
140,-0.0330352,-3.96635e-06
150,-0.0201532,-2.89328e-06
160,0.0244276,-2.85481e-06
170,0.00781715,-5.95271e-06
180,-0.0122789,6.6013e-06
190,-0.0145793,8.64601e-07
200,-0.0018095,6.54576e-06
210,0.0176479,1.63615e-05
220,-0.00479844,3.8288e-06
230,0.0112026,-1.42768e-05
240,-0.00851908,3.92712e-06
250,-0.0132914,-2.48728e-06
260,0.0053231,-2.8215e-06
270,-0.00638228,7.47283e-06
280,0.000331989,-4.7048e-06
290,-0.00612182,-3.92755e-06
300,0.00143916,3.74047e-06
310,-0.0186269,-3.71065e-06
320,-0.0153207,-6.60836e-06
330,0.000391857,5.37512e-06
340,0.0162791,-2.81647e-07
350,0.0319387,-5.71653e-06
360,0.0301795,-1.37696e-06
370,0.0371972,6.51905e-06
380,-0.00449044,3.69159e-06
390,0.0060105,-3.98519e-06
400,-0.00915296,3.04863e-06
410,-0.00931519,-1.19555e-05
420,0.00388619,-3.03265e-06
430,0.0086039,1.42098e-06
440,-0.0129302,-9.39104e-06
450,0.00019109,-4.26411e-06
460,-0.00919802,3.37482e-06
470,-0.0065467,6.50163e-06
480,0.0112818,3.48017e-06
490,0.011696,-1.86895e-06
500,0.00679947,9.02586e-06
510,-0.0269598,6.83088e-06
520,-0.0236981,-9.81282e-07
530,-0.0242003,2.89757e-06
540,-0.00346285,-7.13074e-07
550,0.0143038,-5.78416e-06
560,-0.00522275,1.91338e-06
570,0.00364026,8.46719e-06
580,-0.0157317,-6.5106e-06
590,0.00466961,-2.33107e-06
600,0.000140138,6.94052e-08
610,-1.70318e-05,7.88615e-06
620,-0.0112735,-4.91799e-06
630,0.0107046,-6.0395e-06
640,-0.0204382,5.65183e-06
650,0.018591,-5.26188e-06
660,0.00588057,8.84546e-07
670,-0.0223707,5.74048e-06
680,-0.0291477,-2.01302e-06
690,0.0158572,-6.38879e-06
700,-0.0400454,9.4e-06
710,0.00937785,-6.48985e-06
720,0.0211087,-7.82478e-06
730,-0.0117303,5.40606e-06
740,-0.0194846,-6.3517e-06
750,-0.00230948,-6.90041e-06
760,-0.0308649,3.58699e-06
770,0.00427758,5.05073e-06
780,0.017014,6.07723e-06
790,0.00587019,6.09956e-06
800,-0.00861083,-8.10603e-06
810,0.0045939,1.02721e-05
820,0.0114998,2.12544e-06
830,-0.0144313,-7.11235e-06
840,0.00684129,-4.06753e-06
850,0.00283132,-3.58193e-06
860,-0.0368039,4.05308e-07
870,0.0104388,-6.39168e-06
880,-0.00687265,-4.75917e-06
890,-0.0288198,-8.41988e-06
900,-0.0405975,-6.53053e-06
910,0.012536,-2.55868e-06
920,0.00737155,-9.66045e-06
930,-0.0487738,-3.38874e-06
940,-0.00752404,-4.51915e-06
950,-0.014214,-3.33526e-06
960,-0.0330089,-3.42977e-07
970,-0.0136457,3.02831e-06
980,0.0152783,4.14675e-06
990,-0.0197941,-3.87822e-06
1000,-0.0145411,-2.74122e-06
1010,0.00523921,-4.74664e-06
1020,-0.00170467,-3.64654e-06
1030,0.0134212,-1.19062e-06
1040,-0.0116674,-3.41421e-07
1050,0.000889682,8.83114e-06
1060,0.0134383,3.46731e-06
1070,0.0136534,-3.228e-06
1080,-0.017133,-2.12074e-06
1090,0.0112626,-1.00022e-06
1100,0.0178084,2.48098e-06
1110,-0.00810137,-1.03912e-06
1120,0.0232964,-2.76749e-06
1130,0.00702512,6.05313e-07
1140,-0.00877856,3.09613e-06
1150,-0.0253257,9.67273e-06
1160,0.0230828,8.47325e-06
1170,-0.0159828,-1.56046e-06
1180,-0.0163846,-1.04615e-05
1190,-0.0267603,-3.42688e-07
1200,-0.0160723,-2.95573e-07
1210,0.00521404,8.26737e-07
1220,-0.0311291,3.22871e-06
1230,-0.00265102,-6.85659e-07
1240,0.0213337,-4.42026e-06
1250,-0.0167935,1.21658e-05
1260,0.0010927,4.11992e-06
1270,-0.00395119,-1.09611e-06
1280,-0.0201316,1.93581e-06
1290,-0.0110625,-5.56532e-06
1300,-0.00617197,-2.21305e-06
1310,-0.017971,-8.19482e-06
1320,0.00860217,-9.89447e-07
1330,-0.0283871,6.38929e-06
1340,-0.0154921,4.54373e-06
1350,-0.0346755,-4.19706e-07
1360,0.0126346,-8.62057e-06
1370,-0.00369034,9.07994e-06
1380,-0.00840105,1.01511e-06
1390,-0.00907789,4.04926e-06
1400,-0.00301416,-4.25067e-06
1410,0.00369352,2.01362e-06
1420,0.000895489,-9.48908e-06
1430,-0.0143645,2.95274e-06
1440,-0.00761865,-1.11831e-06
1450,0.000210201,6.2365e-06
1460,0.0211755,6.08403e-07
1470,-0.00545802,-5.78226e-06
1480,-0.00410048,6.51501e-06
1490,0.0296329,9.88988e-06
1500,-0.0111699,8.6033e-06
1510,0.0310522,-1.88044e-06
1520,-0.00548005,-1.76136e-06
1530,0.0132021,-1.44278e-06
1540,-0.0147818,-5.45383e-06
1550,-0.0120755,-3.00403e-06
1560,0.0120423,-2.75402e-06
1570,-0.00341173,9.58937e-07
1580,-0.0144049,4.19387e-06
1590,-0.0163887,9.06788e-06
1600,-0.0147561,-4.1838e-06
1610,0.012464,-3.61897e-06
1620,-0.0100265,2.58078e-06
1630,-0.00816199,2.37425e-06
1640,-0.011301,-7.84054e-06
1650,-0.00428156,1.28911e-06
1660,0.0196308,6.47518e-06
1670,-0.00457252,-2.18817e-06
1680,-0.00839633,1.95724e-06
1690,0.00445615,-4.90778e-07
1700,-0.000260108,3.33115e-08
1710,-0.0263594,-5.02291e-06
1720,-0.0186852,-3.64401e-06
1730,0.0231157,-4.72968e-06
1740,0.00631027,-3.6617e-06
1750,0.020227,1.0358e-06
1760,0.00193281,-1.43826e-06
1770,0.00653689,1.96502e-06
1780,0.00885009,-1.50663e-05
1790,-0.0149279,-5.36882e-06
1800,-0.00962502,2.62474e-06
1810,0.00398942,-1.78268e-06
1820,-0.000118619,8.6943e-06
1830,0.0167289,-1.78264e-07
1840,-0.018957,1.88035e-06
1850,-0.0212479,-4.25793e-07
1860,0.00790013,-5.44304e-06
1870,0.021855,6.23388e-06
1880,-0.0208601,4.78079e-07
1890,-0.00701796,3.09811e-06
1900,0.0103465,2.83505e-06
1910,0.00224716,-3.36673e-06
1920,-0.0207844,9.08312e-06
1930,-0.0213922,-1.19249e-05
1940,0.0127238,-3.88173e-06
1950,-0.0235825,-1.15545e-05
1960,0.0043359,2.22514e-07
1970,-0.0255389,4.25151e-06
1980,-0.0264628,-2.47448e-06
1990,-0.0117159,-9.2711e-06
2000,-0.000207465,-1.55217e-06
2010,0.0228159,1.23988e-06
2020,0.00837157,-2.71268e-07
2030,0.00671952,-1.10777e-05
2040,-0.00139349,8.23693e-06
2050,-0.00125909,5.07673e-06
2060,0.00187063,-7.28027e-06
2070,-0.00950553,-5.23879e-06
2080,-0.0139612,1.40024e-05
2090,-0.000848099,-1.68566e-06
2100,-0.0150244,-1.55966e-07
2110,0.00315253,-3.00659e-06
2120,0.0050199,-6.66786e-07
2130,0.0229848,-5.27643e-06
2140,-8.47819e-06,-4.94263e-06
2150,0.0193462,8.74233e-06
2160,-0.00440766,7.84132e-07
2170,-0.011465,5.07492e-06
2180,0.0163528,-2.94153e-06
2190,0.0161687,5.99486e-06
2200,0.00343791,1.14067e-05
2210,0.0177643,-9.45638e-06
2220,0.000232485,-9.60404e-06
2230,0.00892443,9.79576e-06
2240,-0.00599835,-2.81648e-06
2250,-0.0116998,-8.39804e-07
2260,0.0228527,-4.48482e-06
2270,0.0068519,-7.42157e-06
2280,-0.006202,6.73938e-07
2290,-0.00533822,-3.69794e-06
2300,0.00741513,3.16133e-07
2310,0.010637,-3.67342e-06
2320,0.0246392,-3.36984e-08
2330,-0.0238825,-2.98176e-06
2340,-0.00782769,1.81447e-06
2350,0.0147816,-2.56308e-07
2360,0.037168,-2.66043e-06
2370,0.0173389,-2.22432e-07
2380,-0.00223287,-2.28689e-06
2390,-0.0164009,9.59436e-06
2400,-0.000287157,-9.98707e-06
2410,0.00163517,8.04865e-06
2420,-0.0123545,-1.19116e-05
2430,0.0232516,3.50021e-06
2440,-0.00946235,-1.80696e-06
2450,-0.00385364,-1.19717e-05
2460,0.0181993,-6.90927e-06
2470,0.0157599,3.66076e-06
2480,-0.0292768,-4.07799e-06
2490,0.0133028,7.59597e-06
2500,-0.00467368,1.07038e-05
2510,-0.021211,-3.25099e-08
2520,-0.00555461,-2.88776e-06
2530,-0.00935338,-7.69178e-06
2540,0.00108844,6.38942e-06
2550,-0.0155126,-7.82159e-07
2560,0.00630166,-4.72659e-06
2570,-0.0172449,-1.10922e-05
2580,-0.0216861,-2.78546e-06
2590,0.00968528,-4.66591e-06
2600,0.00300313,-3.72167e-06
2610,0.00644204,2.46283e-06
2620,-0.0218396,3.1918e-06
2630,-0.00749567,3.80655e-06
2640,0.0234377,4.39225e-06
2650,-0.025893,6.65569e-07
2660,0.00576863,-2.10553e-06
2670,-0.000118964,-5.34541e-06
2680,-0.0173123,-5.60728e-06
2690,-0.00645205,-1.77038e-06
2700,0.00411131,4.6246e-06
2710,0.00834151,3.46738e-06
2720,0.00545491,7.47066e-06
2730,-0.0171457,9.09995e-06
2740,0.0137442,-8.60395e-06
2750,-0.00464056,1.41087e-06
2760,0.00771801,-4.38086e-06
2770,-0.0191165,-3.83844e-06
2780,0.00881358,-4.72616e-06
2790,0.00162138,-5.89606e-07
2800,-0.0189078,4.68089e-07
2810,0.0191379,6.63485e-06
2820,0.0101869,5.74018e-07
2830,0.0138139,-2.82753e-06
2840,-0.0077882,7.31721e-06
2850,-0.0028476,4.60768e-06
2860,0.000194102,-6.15831e-06
2870,-0.0196402,-1.51109e-06
2880,-0.00188928,2.70157e-06
2890,0.0256006,-3.6385e-06
2900,-0.015396,-3.7013e-06
2910,0.0146857,-5.92029e-06
2920,-0.0142438,4.65405e-06
2930,-0.00154399,-6.5176e-06
2940,-0.003021,6.36168e-06
2950,-0.0210262,2.27334e-06
2960,0.0139861,1.39192e-06
2970,-0.0151908,-4.7209e-07
2980,-0.022343,-3.8289e-06
2990,-0.00936209,-6.70714e-06
3000,0.00554139,-5.52844e-06
3010,-0.0292489,-7.37288e-06
3020,0.0376362,-7.26062e-06
3030,-0.0164902,-4.83105e-06
3040,-0.0094286,1.03307e-06
3050,0.00729646,-1.79023e-07
3060,-0.00859457,-7.22071e-06
3070,-0.0176428,6.84352e-06
3080,-0.00911111,1.11516e-05
3090,-0.0314604,-3.501e-06
3100,-0.00931226,6.57244e-06
3110,0.00234794,8.14058e-06
3120,0.0136981,-2.77836e-06
3130,0.0286462,-7.35263e-06
3140,-0.00643988,-3.50203e-07
3150,0.00604863,-2.21372e-06
3160,0.0193039,8.25696e-06
3170,0.0110774,4.319e-06
3180,-0.0110006,-1.07597e-05
3190,0.0134702,1.03806e-05
3200,0.00574728,2.35299e-06
3210,0.0170491,8.92698e-07
3220,-0.00693334,-5.39059e-06
3230,0.0100258,-4.44439e-06
3240,-0.00624966,-6.82529e-06
3250,0.0244926,-1.16683e-05
3260,-0.0190704,-4.32273e-07
3270,-0.00745869,1.13527e-05
3280,0.00282863,4.49141e-06
3290,0.00382244,7.14648e-07
3300,0.00497173,6.34975e-06
3310,-0.0108447,-1.96973e-06
3320,0.0191271,2.76933e-06
3330,-0.00794863,-1.10215e-05
3340,-0.00239583,-9.17226e-07
3350,-0.000237209,6.34392e-08
3360,-0.0133346,-4.33033e-06
3370,-0.0254048,-6.79592e-06
3380,0.0345214,1.00358e-07
3390,-0.0183603,-4.14173e-06
3400,0.00749284,-5.81152e-06
3410,-0.0104795,2.25836e-06
3420,0.0421605,2.8091e-06
3430,0.0096385,-2.90544e-06
3440,0.00255569,9.20753e-06
3450,0.0104902,4.07873e-06
3460,-0.0120043,-6.12897e-06
3470,-0.0137129,1.46156e-06
3480,0.00957137,1.41102e-06
3490,-0.00772019,8.26298e-06
3500,0.0104102,-7.79973e-06
