MDTU,min_ave,max_ave
1,-0.0287608,0.0374578
2,-0.0311915,0.0350949
3,-0.0261524,0.0384155
4,-0.0261524,0.0384155
5,-0.0288005,0.0367555
6,-0.031248,0.0340804
7,-0.031248,0.0340804
8,-0.031248,0.0340804
9,-0.0291889,0.0311298
10,-0.0291889,0.0311298
11,-0.0291889,0.0311298
12,-0.02912,0.030184
13,-0.0341596,0.0309914
14,-0.0341511,0.03373
15,-0.0341511,0.03373
16,-0.0348201,0.0366102
17,-0.0277383,0.0392151
18,-0.0349624,0.037418
19,-0.0287269,0.0351041
20,-0.0271213,0.0378544
21,-0.0258826,0.0372208
22,-0.0258826,0.0372208
23,-0.0317911,0.0342839
24,-0.02187,0.0410571
25,-0.0274726,0.0372053
26,-0.0274726,0.0372053
27,-0.0237383,0.0390849
28,-0.0322764,0.0304507
29,-0.0322764,0.0304507
30,-0.0322764,0.0304507
31,-0.0339577,0.0359216
32,-0.0306196,0.0361878
33,-0.0409823,0.0356761
34,-0.0409823,0.0356761
35,-0.0354121,0.0290067
36,-0.0347989,0.0303502
37,-0.0366812,0.026456
38,-0.0366812,0.026456
39,-0.0354626,0.0273308
40,-0.0312593,0.0385475
41,-0.0312593,0.0385475
42,-0.0312593,0.0385475
43,-0.028869,0.0355
44,-0.0274588,0.0436027
45,-0.0285544,0.0323258
46,-0.0337131,0.0288903
47,-0.0282992,0.0302544
48,-0.0282992,0.0302544
49,-0.0282992,0.0302544
50,-0.0334183,0.0344502
51,-0.0334183,0.0344502
52,-0.0376166,0.0311214
53,-0.0286776,0.0294459
54,-0.0339657,0.0277828
55,-0.0339657,0.0277828
56,-0.0250589,0.0340453
57,-0.0250589,0.0340453
58,-0.0275694,0.037878
59,-0.0285624,0.0340707
60,-0.0291754,0.0323909
61,-0.0262441,0.0385562
62,-0.023541,0.039123
63,-0.0250782,0.0359803
64,-0.0276084,0.0359869
65,-0.027626,0.0360488
66,-0.0265282,0.0355317
67,-0.0265282,0.0355317
68,-0.0265282,0.0355317
69,-0.0336588,0.0308938
70,-0.0322886,0.0353596
71,-0.0359522,0.0323021
72,-0.0288956,0.0367923
73,-0.0327638,0.03559
74,-0.032639,0.0309323
75,-0.0344029,0.0357475
76,-0.0344029,0.0357475
77,-0.0344029,0.0357475
78,-0.0333094,0.0299321
79,-0.0291726,0.0364448
80,-0.0301067,0.0370726
81,-0.029624,0.0359397
82,-0.029158,0.0371673
83,-0.0255786,0.0399549
84,-0.0202044,0.0361769
85,-0.0227617,0.0409237
86,-0.0239726,0.0359576
87,-0.0314423,0.0330885
88,-0.0314423,0.0330885
89,-0.0372406,0.0278499
90,-0.0306684,0.0303495
91,-0.0284741,0.0367599
92,-0.0254437,0.0357138
93,-0.0256744,0.0422843
94,-0.0256744,0.0422843
95,-0.0238879,0.0352565
96,-0.0238879,0.0352565
97,-0.0233807,0.0379486
98,-0.0345543,0.0321065
99,-0.034261,0.0285873
100,-0.0335885,0.032403
101,-0.035279,0.0317472
102,-0.035279,0.0317472
103,-0.0337578,0.0278524
104,-0.0344356,0.0309197
105,-0.0326525,0.0343181
106,-0.0388007,0.0259202
107,-0.0288761,0.0329961
108,-0.0309406,0.0331342
109,-0.0294759,0.0326986
110,-0.024189,0.0326071
111,-0.0285551,0.0377503
112,-0.0306481,0.0429075
113,-0.0296991,0.0348871
114,-0.0267498,0.0341424
115,-0.0267498,0.0341424
116,-0.0267498,0.0341424
117,-0.0296799,0.0329108
118,-0.0358034,0.0297658
119,-0.0389455,0.0268957
120,-0.0349789,0.0279059
121,-0.0401083,0.024808
122,-0.0353034,0.0267622
123,-0.0372745,0.0265622
124,-0.0341011,0.0284762
125,-0.0433803,0.025349
126,-0.0437532,0.0266566
127,-0.0405857,0.0290567
128,-0.030294,0.0376006
129,-0.0356126,0.0394541
130,-0.0306556,0.035168
131,-0.0232213,0.0350838
132,-0.0282907,0.0345503
133,-0.029052,0.0373499
134,-0.0277047,0.0354151
135,-0.0275616,0.0329948
136,-0.0314427,0.0330058
137,-0.0312931,0.0365007
