MDTU,0,2,4,6,8,10
10,0.056625,0.0566371,0.0575107,0.0575163,0.0584025,0.058548
20,0.0576134,0.0577294,0.0582929,0.0583477,0.058471,0.0585931
30,0.0547589,0.0549255,0.0552825,0.0553758,0.0564617,0.0564926
40,0.057462,0.0575232,0.0585603,0.0586573,0.0593807,0.0598992
50,0.0572087,0.0573171,0.0579109,0.0579574,0.0580468,0.0580562
60,0.0575831,0.0576873,0.0588062,0.0588289,0.0588575,0.0589385
70,0.0566889,0.0568515,0.0573902,0.0574788,0.0582873,0.0585935
80,0.0567028,0.0567596,0.0574876,0.0574944,0.0591574,0.0593923
90,0.0580117,0.058083,0.0586628,0.0587159,0.0591048,0.0597161
100,0.0595815,0.059601,0.0607483,0.0607947,0.0608639,0.0609112
110,0.0558829,0.055977,0.0569649,0.0570214,0.0574955,0.0575425
120,0.053558,0.0536486,0.0549008,0.0550105,0.056074,0.0560851
130,0.0567867,0.056803,0.0574454,0.0574819,0.0591505,0.0594291
140,0.0555301,0.0555532,0.0575826,0.0576152,0.0582526,0.0583342
150,0.0569112,0.056993,0.058426,0.0584654,0.0603779,0.0607098
160,0.0553877,0.0554332,0.0573456,0.0573816,0.0574691,0.0584008
170,0.0577418,0.0577889,0.0589447,0.0589535,0.060242,0.0608122
180,0.0576762,0.0576824,0.0578543,0.0578806,0.0585647,0.0585777
190,0.0564916,0.0564989,0.057837,0.0578767,0.0579335,0.0580697
200,0.0569797,0.0570638,0.058359,0.0584342,0.0591588,0.059267
210,0.0585771,0.0585811,0.0591191,0.0591613,0.0592116,0.0592681
220,0.0576873,0.0577228,0.0583394,0.0584178,0.0598283,0.0598348
230,0.0584651,0.0585104,0.0607348,0.0607493,0.0612231,0.0613205
240,0.054657,0.0547606,0.0564349,0.0564475,0.0568777,0.0569529
250,0.054491,0.054553,0.0574296,0.0574451,0.0575358,0.058069
260,0.0586015,0.058642,0.0598455,0.0598726,0.0603655,0.0604703
270,0.0567008,0.0567242,0.0584236,0.0585641,0.0596548,0.0597494
280,0.0566327,0.0566559,0.0574266,0.0574658,0.0578128,0.0579329
290,0.0579259,0.0579895,0.0592961,0.0594776,0.0606003,0.0607353
300,0.0573964,0.0575087,0.0583078,0.0583309,0.0601032,0.0604236
310,0.0563893,0.0564062,0.0572466,0.0572741,0.0584774,0.058534
320,0.0571127,0.0571214,0.0594364,0.0594638,0.0598989,0.0599368
330,0.0575104,0.0575249,0.0590327,0.0591381,0.0593731,0.059395
340,0.0592585,0.0593081,0.0598674,0.0599779,0.0606116,0.0606483
350,0.0583243,0.0583455,0.0597232,0.0598126,0.0600119,0.0604946
360,0.0564705,0.0565065,0.0585958,0.0586632,0.0588709,0.0591599
370,0.0586889,0.0587177,0.0597453,0.059823,0.0612797,0.0615474
380,0.0552135,0.0552265,0.0569578,0.0570085,0.0583079,0.0583652
390,0.0556438,0.0556915,0.0571833,0.0571993,0.0583977,0.0586032
400,0.0571541,0.0572059,0.0578102,0.0579347,0.0601516,0.0602177
410,0.0566868,0.0567225,0.0593896,0.0594073,0.0606689,0.0607267
420,0.0569595,0.0569629,0.0574514,0.0576455,0.0597504,0.0598544
430,0.056684,0.0566891,0.0586486,0.0586823,0.0587765,0.0588142
440,0.0583884,0.0584737,0.0588639,0.0589398,0.0594433,0.0595091
450,0.0551176,0.0551435,0.0567706,0.0568712,0.0576761,0.057706
460,0.0535011,0.0535502,0.0563673,0.0564167,0.0564656,0.0567235
470,0.0552493,0.0552819,0.0566834,0.0567237,0.0578745,0.0579586
