ReTr(L),ImTr(L)
-0.636882,-0.76208
-0.627125,-0.771443
-0.633883,-0.765748
-0.633883,-0.765748
-0.659475,-0.742427
-0.695148,-0.711385
-0.695148,-0.711385
-0.695148,-0.711385
-0.721085,-0.684283
-0.721085,-0.684283
-0.721085,-0.684283
-0.711634,-0.694379
-0.80755,-0.579398
-0.803673,-0.58385
-0.803673,-0.58385
-0.819286,-0.562669
-0.848392,-0.517653
-0.868575,-0.482268
-0.903075,-0.41373
-0.84195,-0.529153
-0.9163,-0.382496
-0.9163,-0.382496
-0.901508,-0.415529
-0.847092,-0.518951
-0.795237,-0.594615
-0.795237,-0.594615
-0.792588,-0.599955
-0.744063,-0.656711
-0.744063,-0.656711
-0.744063,-0.656711
-0.723316,-0.681312
-0.722026,-0.682721
-0.853033,-0.511239
-0.853033,-0.511239
-0.807368,-0.580496
-0.814369,-0.569442
-0.825917,-0.552919
-0.825917,-0.552919
-0.787354,-0.606369
-0.809871,-0.576294
-0.809871,-0.576294
-0.809871,-0.576294
-0.73666,-0.6669
-0.778122,-0.618975
-0.773242,-0.622783
-0.745953,-0.654766
-0.838108,-0.531588
-0.838108,-0.531588
-0.838108,-0.531588
-0.807625,-0.580412
-0.807625,-0.580412
-0.767231,-0.632314
-0.797723,-0.594738
-0.752362,-0.648242
-0.752362,-0.648242
-0.678753,-0.7259
-0.678753,-0.7259
-0.719493,-0.687486
-0.65951,-0.74509
-0.536253,-0.836442
-0.448267,-0.8877
-0.533502,-0.8377
-0.587842,-0.801991
-0.569818,-0.814397
-0.533158,-0.838392
-0.503032,-0.857425
-0.503032,-0.857425
-0.503032,-0.857425
-0.603908,-0.788063
-0.504326,-0.857467
-0.609152,-0.784687
-0.546821,-0.831163
-0.657233,-0.747203
-0.696224,-0.710456
-0.65229,-0.74897
-0.65229,-0.74897
-0.65229,-0.74897
-0.598381,-0.794357
-0.674351,-0.730777
-0.643698,-0.756854
-0.550716,-0.826815
-0.576948,-0.809488
-0.533633,-0.839242
-0.507634,-0.853733
-0.580565,-0.806532
-0.58281,-0.804331
-0.650418,-0.75299
-0.650418,-0.75299
-0.548083,-0.828238
-0.548831,-0.829292
-0.576492,-0.809238
-0.546887,-0.829521
-0.395077,-0.911025
-0.395077,-0.911025
-0.297147,-0.949375
-0.297147,-0.949375
-0.286762,-0.952158
-0.388807,-0.916425
-0.328082,-0.937875
-0.318581,-0.94325
-0.186312,-0.9766
-0.186312,-0.9766
-0.167731,-0.977625
-0.0945383,-0.9895
-0.219522,-0.969525
-0.0840833,-0.989883
-0.214416,-0.971767
-0.303786,-0.946833
-0.264773,-0.95895
-0.299123,-0.94615
-0.497752,-0.859883
-0.559215,-0.82236
-0.492408,-0.86235
-0.514718,-0.851225
-0.514718,-0.851225
-0.514718,-0.851225
-0.561365,-0.815723
-0.582245,-0.805234
-0.523058,-0.844125
-0.496016,-0.859183
-0.520146,-0.846992
-0.367464,-0.922008
-0.366334,-0.924508
-0.314382,-0.942833
-0.254115,-0.961575
-0.258707,-0.960558
-0.320741,-0.939733
-0.290688,-0.949975
-0.245273,-0.965108
-0.335558,-0.936267
-0.289175,-0.9505
-0.291216,-0.95025
-0.210104,-0.972233
-0.116744,-0.987708
-0.08986,-0.990542
0.166631,-0.978717
0.210553,-0.970942
0.140258,-0.982117
0.283782,-0.9518
0.177509,-0.9774
0.145443,-0.983242
0.208185,-0.970833
0.150957,-0.980958
0.166069,-0.980325
0.134052,-0.984133
-0.0261302,-0.993775
-0.0460762,-0.992467
-0.0748182,-0.990567
-0.390233,-0.914758
-0.390233,-0.914758
-0.560306,-0.821907
-0.567767,-0.816412
-0.412424,-0.903192
-0.412424,-0.903192
-0.212358,-0.970142
-0.181794,-0.977833
-0.237353,-0.966042
-0.42569,-0.897125
-0.42569,-0.897125
-0.377964,-0.917317
-0.347345,-0.93055
-0.401587,-0.909267
-0.489278,-0.862975
-0.630483,-0.769696
-0.681951,-0.724143
-0.633999,-0.765497
-0.633999,-0.765497
-0.604379,-0.788368
-0.676657,-0.727045
-0.633872,-0.766724
-0.648338,-0.753214
-0.644591,-0.756335
-0.610721,-0.781905
-0.594433,-0.794778
-0.621033,-0.777159
-0.706305,-0.698383
-0.754462,-0.645336
-0.718848,-0.685217
-0.731206,-0.672862
-0.731206,-0.672862
-0.734025,-0.665501
-0.728436,-0.675556
-0.771523,-0.624758
-0.841858,-0.527271
-0.886125,-0.449352
-0.933267,-0.346295
-0.933267,-0.346295
-0.891833,-0.440854
-0.943992,-0.30856
-0.943992,-0.30856
-0.943992,-0.30856
-0.939475,-0.331058
-0.977275,-0.187938
-0.977658,-0.183579
-0.976342,-0.186153
-0.9689,-0.222321
-0.953517,-0.281309
-0.917308,-0.378165
-0.886142,-0.451013
-0.884608,-0.455385
-0.803961,-0.583921
-0.843533,-0.524473
-0.868208,-0.483083
-0.903933,-0.413946
-0.934617,-0.339225
-0.934617,-0.339225
-0.934617,-0.339225
-0.944833,-0.309106
-0.952033,-0.288788
-0.900858,-0.419336
-0.924708,-0.364979
-0.916067,-0.38486
-0.980692,-0.162341
-0.980692,-0.162341
-0.98605,-0.129631
-0.954017,-0.27918
-0.933625,-0.33865
-0.931117,-0.349923
-0.920725,-0.375338
-0.920725,-0.375338
-0.920725,-0.375338
-0.907733,-0.410301
-0.907733,-0.410301
-0.843517,-0.524547
-0.772805,-0.626769
-0.839592,-0.533737
-0.85555,-0.504244
-0.831817,-0.539897
-0.76527,-0.635228
-0.799707,-0.592104
-0.635722,-0.763541
-0.635722,-0.763541
-0.581757,-0.805559
-0.572241,-0.811976
-0.75949,-0.641195
-0.722767,-0.68479
-0.672586,-0.731068
-0.618833,-0.778098
-0.689414,-0.716587
-0.7779,-0.617082
