MDTU,link
1,1.01396
2,1.00499
3,1.0153
4,1.0153
5,1.01012
6,1.00715
7,1.00715
8,1.00715
9,1.00689
10,1.00689
11,1.00689
12,1.0053
13,1.00524
14,1.00522
15,1.00522
16,1.01032
17,1.01558
18,1.0094
19,1.01005
20,1.01343
21,1.01213
22,1.01213
23,1.01262
24,1.02001
25,1.01101
26,1.01101
27,1.01707
28,1.00086
29,1.00086
30,1.00086
31,1.00904
32,1.01021
33,0.997507
34,0.997507
35,0.998473
36,0.99882
37,0.994172
38,0.994172
39,0.994218
40,1.00644
41,1.00644
42,1.00644
43,1.00982
44,1.01254
45,1.006
46,0.999717
47,1.00151
48,1.00151
49,1.00151
50,1.00446
51,1.00446
52,1.00049
53,1.00604
54,0.996186
55,0.996186
56,1.01019
57,1.01019
58,1.01479
59,1.01097
60,1.00866
61,1.01196
62,1.01625
63,1.00936
64,1.01113
65,1.01121
66,1.01224
67,1.01224
68,1.01224
69,1.0025
70,1.00587
71,1.00192
72,1.00666
73,0.997678
74,1.00238
75,1.0051
76,1.0051
77,1.0051
78,1.00137
79,1.00854
80,1.01475
81,1.00626
82,1.01047
83,1.01526
84,1.0185
85,1.01781
86,1.01552
87,1.00775
88,1.00775
89,0.997339
90,1.00311
91,1.01029
92,1.01849
93,1.01868
94,1.01868
95,1.01481
96,1.01481
97,1.01596
98,1.00599
99,0.997182
100,1.0009
101,1.0051
102,1.0051
103,0.997833
104,1.00089
105,0.99978
106,0.990296
107,1.0057
108,1.00364
109,1.00712
110,1.01218
111,1.01369
112,1.01549
113,1.01041
114,1.0133
115,1.0133
116,1.0133
117,1.00608
118,0.998683
119,0.997102
120,0.994441
121,0.991985
122,0.998549
123,0.994992
124,1.00019
125,0.984449
126,0.988579
127,0.991717
128,1.01268
129,1.00349
130,1.00979
131,1.01253
132,1.01154
133,1.01392
134,1.0099
135,1.00647
136,1.00642
137,1.00939
138,1.01463
139,1.01151
140,1.00325
141,1.00904
142,1.00325
143,1.01025
144,1.01192
145,1.01009
146,1.00632
147,1.01767
148,1.0127
149,1.01765
150,1.01765
151,1.01359
152,1.00393
153,1.00217
154,1.00217
155,1.01033
156,1.01275
157,1.01289
158,1.01171
159,1.01171
160,1.01607
161,1.01642
162,1.01447
163,1.01717
164,1.01807
165,1.01798
166,1.00823
167,1.00823
168,1.00624
169,1.01889
170,1.018
171,1.0114
172,1.01073
173,1.01684
174,1.01513
175,1.0088
176,1.00795
177,1.01122
178,1.00699
179,1.00825
180,1.00825
181,1.00614
182,1.01207
183,1.00085
184,1.00485
185,1.01533
186,1.01356
187,1.01356
188,1.01433
189,1.01628
190,1.01628
191,1.01628
192,1.0059
193,1.00715
194,1.01427
195,1.00865
196,1.02079
197,1.01856
198,1.02743
199,1.01558
200,1.01902
201,1.02431
202,1.01722
203,1.01716
204,1.02366
205,1.02329
206,1.02329
207,1.02329
208,1.01252
209,1.01064
210,1.01388
211,1.01526
212,1.00959
213,1.00036
214,1.00036
215,1.00655
216,0.999975
217,0.998798
218,1.00413
219,1.01409
220,1.01409
221,1.01409
222,1.01835
223,1.01835
224,1.02333
225,1.02338
226,1.01837
227,1.01675
228,1.01998
229,1.02036
230,1.02221
231,1.01508
232,1.01508
233,1.01957
234,1.02178
235,1.02732
236,1.02136
237,1.01603
238,1.0175
239,1.02535
240,1.01712
241,1.00993
242,1.00993
243,1.01974
244,1.0203
245,1.01388
246,1.00088
247,1.00791
248,1.00934
249,1.00845
250,0.998975
251,0.998957
252,1.01417
253,1.01353
254,1.01353
255,1.01353
256,1.01344
257,1.0093
258,1.00491
259,1.00596
260,1.00902
261,1.01081
262,0.996027
263,1.00881
264,1.01365
265,1.01365
266,1.01365
267,1.0106
268,1.00582
269,1.00475
270,1.00475
271,1.00491
272,1.00668
273,1.01104
274,1.01369
275,1.01525
276,1.01718
277,1.02175
278,1.01164
279,1.00751
280,1.01055
281,1.01298
282,1.01298
283,1.01752
284,1.01752
285,1.01287
286,1.01287
287,1.02494
288,1.02643
289,1.01827
290,1.01653
291,1.01653
292,1.01465
293,1.01759
294,1.01734
295,1.01643
296,1.01643
297,1.01643
298,1.01762
299,1.01762
300,1.02355
301,1.02355
302,1.00902
303,1.00902
304,1.01029
305,1.01239
306,1.02177
307,1.02177
308,1.01991
309,1.02315
310,1.01529
311,1.00385
312,0.998438
313,1.00593
314,1.01386
315,1.01386
316,1.01336
317,1.00557
318,1.00009
