ReTr(Lx),ImTr(Lx)
-0.228977,0.862075
0.215997,0.861167
-0.113671,0.852375
-0.113671,0.852375
-0.256616,0.862
-0.125016,0.848958
-0.125016,0.848958
-0.125016,0.848958
-0.593128,0.605208
-0.593128,0.605208
-0.593128,0.605208
-0.45224,0.722678
-0.722212,0.523335
-0.8711,0.0557805
-0.8711,0.0557805
-0.790958,0.388637
-0.860483,0.109945
-0.872592,-0.0984475
-0.860492,-0.129752
-0.802251,0.373618
-0.601501,0.589214
-0.601501,0.589214
0.00723934,0.868792
-0.244862,0.829618
0.204687,0.829842
0.204687,0.829842
0.0417669,0.867442
0.568005,0.637891
0.568005,0.637891
0.568005,0.637891
0.242716,0.842758
0.250612,0.797694
0.159062,0.874392
0.159062,0.874392
0.403411,0.726981
0.834817,0.179403
0.85535,0.121763
0.85535,0.121763
0.690491,0.580192
0.864992,0.250468
0.864992,0.250468
0.864992,0.250468
0.768904,0.346788
0.841808,-0.110822
0.793212,0.281395
0.772075,-0.432918
0.211388,-0.806403
0.211388,-0.806403
0.211388,-0.806403
0.153016,-0.819233
0.153016,-0.819233
-0.137495,-0.869608
-0.372029,-0.737121
-0.697832,-0.55128
-0.697832,-0.55128
-0.774331,-0.294465
-0.774331,-0.294465
-0.850708,0.0702534
-0.816069,-0.0595493
-0.818801,-0.209578
-0.871375,-0.100426
-0.84465,0.132475
-0.581639,-0.538262
-0.223293,-0.823608
-0.196662,-0.821148
-0.0385557,-0.821361
-0.0385557,-0.821361
-0.0385557,-0.821361
-0.345698,-0.80235
-0.789966,-0.348566
-0.634912,-0.562475
-0.545377,-0.675168
-0.280331,-0.836825
-0.826142,-0.308117
-0.865017,0.0575374
-0.865017,0.0575374
-0.865017,0.0575374
-0.800408,0.33461
-0.645213,0.557654
-0.850875,0.0887375
-0.797972,0.372187
-0.820038,0.215172
-0.860933,-0.0201929
-0.826246,0.176484
-0.815292,0.192013
-0.798177,0.184674
-0.696713,0.506068
-0.696713,0.506068
-0.710128,0.419297
-0.773377,0.356167
-0.596587,0.631893
-0.540966,0.68668
-0.426943,0.782137
-0.426943,0.782137
-0.327585,0.731983
-0.327585,0.731983
0.367342,0.765628
-0.107379,0.815082
-0.268519,0.801706
-0.479243,0.713551
-0.320095,0.80353
-0.320095,0.80353
-0.0806628,0.824815
-0.0330343,0.85905
-0.409112,0.774927
-0.355764,0.749952
-0.128712,0.794782
0.0843208,0.813572
-0.217831,0.724302
-0.434857,0.715113
-0.319273,0.819231
-0.658868,0.580764
-0.599608,0.624073
-0.555745,0.620053
-0.555745,0.620053
-0.555745,0.620053
-0.597855,0.654548
-0.349232,0.750232
0.197507,0.813951
0.0268238,0.826189
0.000178359,0.8713
0.0672027,0.860092
-0.455659,0.725628
0.00815669,0.851692
-0.00663287,0.864
0.584983,0.65325
0.479202,0.752232
-0.214864,0.866292
-0.0485799,0.871533
0.488228,0.659261
0.701265,0.450978
0.649426,0.505874
0.17699,0.816648
-0.527579,0.642271
-0.391709,0.692158
-0.678894,0.533767
-0.354077,0.818574
-0.391503,0.797248
-0.504158,0.726608
0.55384,0.641765
0.798303,0.302807
0.812754,0.286797
0.202557,0.880075
-0.847317,0.282718
-0.628809,0.616494
-0.791882,0.360887
-0.639796,0.551093
-0.4363,0.731063
-0.398034,0.712156
-0.398034,0.712156
-0.530444,0.654968
-0.770826,0.363326
-0.854217,-0.133264
-0.854217,-0.133264
-0.755346,0.355606
-0.838025,0.0843067
