MDTU,link
1,1.01547
2,1.00449
3,0.991117
4,1.01259
5,1.01259
6,1.00993
7,1.00245
8,1.01286
9,1.01286
10,1.00619
11,1.00619
12,1.00757
13,0.999105
14,1.01238
15,1.00288
16,1.00961
17,1.00961
18,0.995077
19,0.991127
20,1.00313
21,1.00313
22,1.00313
23,0.990304
24,0.988455
25,0.975485
26,0.975485
27,0.979324
28,0.975705
29,0.97754
30,0.97754
31,0.970675
32,0.974659
33,0.974073
34,0.978023
35,0.992143
36,0.992143
37,0.989208
38,0.992046
39,0.992046
40,0.992046
41,0.982941
42,0.997159
43,0.990885
44,0.995041
45,0.999138
46,1.00968
47,1.00968
48,1.01772
49,1.03258
50,1.00794
51,1.0093
52,1.0052
53,1.00294
54,0.998992
55,0.998992
56,1.00186
57,0.99991
58,0.998892
59,1.00109
60,1.01095
61,1.00617
62,1.00145
63,1.01051
64,1.00903
65,0.991937
66,0.999029
67,1.00633
68,1.00984
69,1.00865
70,1.01075
71,1.00624
72,1.0105
73,1.00752
74,1.01566
75,1.00944
76,1.00944
77,1.01428
78,1.01981
79,1.00954
80,1.00954
81,0.994574
82,1.0014
83,1.00294
84,1.00527
85,0.998946
86,1.00047
87,1.00047
88,1.00047
89,1.00047
90,1.0036
91,1.00891
92,0.990488
93,0.982509
94,0.982509
95,0.981194
96,0.985932
97,0.985932
98,0.973878
99,0.983196
100,0.976498
101,0.976507
102,0.973935
103,0.982225
104,0.97476
105,0.97476
106,0.974996
107,0.97879
108,0.971939
109,0.971939
110,0.969433
111,0.981819
112,0.978407
113,0.978407
114,0.99106
115,0.990682
116,0.993555
117,0.993555
118,0.991905
119,0.990837
120,0.992887
121,0.980045
122,0.991019
123,0.98819
124,0.985672
125,0.984064
126,0.984041
127,0.980743
128,0.996227
129,1.00501
130,1.00865
131,1.01389
132,1.00739
133,1.00128
134,1.00828
135,1.00828
136,1.00828
137,1.00649
138,1.00259
139,1.0188
140,1.0188
141,1.0188
142,1.0188
143,1.01879
144,1.02202
145,1.02095
146,1.02095
147,1.0149
148,1.01048
149,1.01936
150,1.00978
151,1.00978
152,1.01747
153,1.00226
154,1.00226
155,1.00256
156,0.995916
157,0.983868
158,0.983845
159,0.991086
160,0.98951
161,0.978671
162,0.993572
163,0.993572
164,0.990806
165,0.995956
166,0.9936
167,0.9936
168,0.989671
169,0.989671
170,0.990423
171,0.977791
172,0.986376
173,0.986376
174,0.979219
175,0.97076
176,0.974528
177,0.987191
178,0.975036
179,0.974504
180,0.980349
181,0.978285
182,0.981731
183,0.969381
184,0.984373
185,0.994052
186,0.9919
187,1.00001
188,0.995906
189,0.982968
190,0.982968
191,0.989903
192,0.986455
193,0.991321
194,0.992064
195,0.98714
196,1.00337
197,0.988964
198,0.994064
199,0.98319
200,0.991005
201,0.980116
202,0.969333
203,0.969333
204,0.979605
205,0.981155
206,0.986888
207,0.988767
208,0.984138
209,0.984138
210,0.970548
211,0.968725
212,0.97378
213,0.97114
214,0.97114
215,0.97114
216,0.978532
217,0.978532
218,0.995675
219,0.991784
220,0.991828
221,0.998311
222,1.00563
223,1.00246
224,1.0041
225,0.997056
226,0.991341
227,0.995905
228,0.991162
229,0.991138
230,0.993528
231,0.993528
232,0.99431
233,0.993422
234,0.997158
235,0.990174
236,0.996115
237,0.992179
238,0.990626
239,0.997575
240,0.982232
241,0.989613
242,0.989613
243,0.993204
244,0.993321
245,0.98742
246,0.996635
247,0.996635
248,0.991203
249,0.994531
250,0.992492
251,0.978496
252,0.973935
253,0.976805
254,0.976805
255,0.981589
256,0.981589
257,0.988893
258,0.988893
259,0.986081
260,0.988578
261,0.990091
262,0.990091
263,0.976083
264,0.968358
265,0.968358
266,0.968358
267,0.961164
268,0.967206
269,0.982731
270,0.982437
271,0.982127
272,0.982025
273,0.988628
274,0.984315
275,0.985378
276,0.986756
277,0.984051
278,0.970299
279,0.980859
280,0.980859
281,0.993445
282,0.992034
283,0.992034
284,0.992863
285,0.98982
286,1.00515
287,1.00515
288,1.00183
289,0.99881
290,1.00841
291,1.00108
292,1.01928
293,1.00197
294,1.00366
295,1.00452
296,1.00377
297,0.999551
298,1.00042
299,1.00204
300,1.00726
301,0.999258
302,0.994275
303,0.994275
304,0.985046
305,0.985046
306,0.988122
307,0.985344
308,0.992074
309,0.990544
310,0.977596
311,0.980001
312,0.980001
313,0.99415
314,1.00017
315,1.00017
316,0.993595
317,0.99624
318,0.997029
319,0.997029
320,0.997029
321,0.98671
322,0.989542
323,0.989542
324,0.98555
325,0.976072
326,0.976329
327,0.975255
328,0.980704
329,0.981611
330,0.970836
331,0.975727
332,0.964543
333,0.964439
334,0.964439
335,0.969631
336,0.973387
337,0.971305
338,0.97166
339,0.97166
340,0.96415
341,0.972089
342,0.977786
343,0.977786
344,0.989743
345,0.986962
346,0.985665
347,0.986008
348,0.989672
349,0.983011
350,0.983011
351,0.977335
352,0.981492
353,0.977028
354,0.97344
355,0.972969
356,0.972969
357,0.98544
358,0.98544
359,0.992444
360,0.98366
361,0.98166
362,0.98166
363,0.985109
364,0.987891
365,0.987891
366,0.992805
367,0.986235
368,0.984987
369,0.984987
370,0.993193
371,0.991514
372,0.98733
373,0.986928
374,0.986928
375,0.986928
376,0.977463
377,0.983274
378,0.979203
379,0.975322
380,0.982475
381,0.972441
382,0.965359
383,0.964389
384,0.978914
385,0.981894
386,0.986038
387,0.996715
388,1.00467
389,0.990196
390,0.986461
391,0.982592
392,0.990734
393,0.971705
394,0.96643
395,0.97412
396,0.974169
397,0.970543
398,0.962684
399,0.969827
400,0.973834
401,0.974685
402,0.991765
403,0.990053
404,0.985883
405,0.986296
406,0.986296
407,0.980828
408,0.980828
409,0.979542
410,0.990122
411,0.989142
412,0.989142
413,0.964381
414,0.962946
415,0.969661
416,0.981162
417,0.979922
418,0.978173
419,0.978173
420,0.977861
421,0.964563
422,0.971931
423,0.977809
424,0.977809
425,0.980775
426,0.98216
427,0.98216
428,0.984989
429,0.983358
430,0.987039
431,0.986698
432,0.981544
433,0.993804
434,0.989512
435,0.987206
436,0.993257
437,0.980186
438,0.992944
439,0.993431
440,0.993431
441,0.984819
442,0.991815
443,0.993556
444,1.00426
445,1.00572
446,1.00664
447,1.00664
448,1.01097
449,1.00365
450,1.00268
451,1.00804
452,1.01927
453,1.01002
454,1.01745
455,1.01302
456,0.998534
457,0.994407
458,0.999647
459,0.999719
460,1.01152
461,1.01379
462,1.00475
463,1.00475
464,1.00566
465,1.00071
466,0.999776
467,0.999776
468,0.997699
469,0.997699
470,1.0026
471,1.00632
472,1.0015
473,0.999734
474,0.996089
475,1.00141
476,1.00141
477,1.00141
478,1.00141
479,1.0095
480,1.00939
481,1.00817
482,1.01068
483,1.01305
484,0.991391
485,0.993449
486,0.993449
487,0.997177
488,0.997177
489,0.986915
490,0.98829
491,0.990944
492,0.990944
493,1.00122
494,0.994154
495,0.994154
496,1.00539
497,0.989456
498,0.989456
499,0.988933
500,0.986834
501,0.984371
502,0.970381
503,0.970381
504,0.975863
505,0.967308
506,0.971652
507,0.983235
508,0.981744
509,0.981744
510,0.975547
511,0.973324
512,0.969083
513,0.969083
514,0.963543
515,0.963543
516,0.969264
517,0.9759
518,0.973276
519,0.954798
520,0.956475
521,0.957897
522,0.977105
523,0.993404
524,0.987975
525,0.991961
526,0.991028
527,0.999572
528,0.994636
529,0.994636
530,0.994636
531,0.990102
532,0.971494
533,0.969838
534,0.967078
535,0.962468
536,0.981179
537,0.973052
538,0.98234
539,0.993749
540,0.99027
541,0.993886
542,0.993886
543,0.989781
544,0.989781
545,0.998519
546,1.00163
547,1.00163
548,1.00163
549,1.00163
550,0.994186
551,0.983243
552,0.979749
553,0.979749
554,0.995931
555,0.997678
556,0.997678
557,0.992999
558,1.00106
559,0.999488
560,1.01522
561,1.0015
562,1.01054
563,1.00929
564,1.00551
565,1.01356
566,1.01317
567,1.00494
568,0.99465
569,1.00435
570,0.995694
571,0.995694
572,0.989079
573,0.986097
574,0.985062
575,0.981276
576,0.981276
577,0.98051
578,0.994298
579,0.994449
580,0.996422
581,0.996422
582,1.00035
583,1.00035
584,0.989702
585,0.987771
586,0.987771
587,0.984954
588,0.996638
589,0.993855
590,0.989131
591,0.983563
592,0.993011
593,0.994388
594,0.994388
595,0.987572
596,0.987572
597,0.98903
598,0.989238
599,0.989238
600,0.979859
601,0.979859
602,0.994261
603,0.987376
604,0.991904
605,0.979704
606,0.977372
607,0.984101
608,0.985731
609,0.97972
610,0.990002
611,0.990407
612,1.00266
613,1.00354
614,1.00554
615,1.00554
616,1.00379
617,1.00675
618,1.00917
619,0.984356
620,0.977956
621,0.977956
622,0.983294
623,0.985536
624,1.00097
625,1.00368
626,1.00095
627,0.996825
628,1.00841
629,1.00847
630,0.994338
631,0.99639
632,0.99639
633,0.988247
634,0.992998
635,1.00275
636,1.02239
637,1.02239
638,1.02239
639,1.00883
640,1.01769
641,1.01448
642,1.01507
643,1.00339
644,0.996515
645,0.995158
646,1.0036
647,1.0074
648,1.01491
649,1.015
650,1.02169
651,0.994515
652,0.994515
653,1.01274
654,1.00012
655,0.998489
656,0.999784
657,1.00326
658,1.00349
659,1.00195
660,1.00725
661,1.0149
662,0.998435
663,1.00577
664,1.00282
665,0.991432
666,0.999874
667,1.00067
668,0.990106
669,1.00051
670,1.00051
671,0.991287
672,0.991287
673,0.988429
674,0.991176
675,0.983441
676,0.97342
677,1.00249
678,1.00249
679,0.990471
680,0.990951
681,0.983117
682,0.983117
683,0.982024
684,0.992123
685,0.992604
686,0.982558
687,0.977057
688,0.991361
689,0.978768
690,0.977651
691,0.990745
692,0.97368
693,0.971079
694,0.984554
695,0.987554
696,0.988953
697,0.996728
698,1.0083
699,1.00286
700,0.997566
701,0.997207
702,0.996879
703,1.00015
704,0.997419
705,0.991519
706,0.989565
707,1.01117
708,1.00019
