MDTU,S_F
1,1.00074
2,1.00601
3,1.00352
4,0.995824
5,0.993839
6,1.00535
7,1.00301
8,0.994112
9,1.0008
10,1.00206
11,1.00247
12,1.00272
13,0.994358
14,0.997045
15,1.00992
16,0.99641
17,1.00538
18,1.00071
19,1.00066
20,1.00223
21,0.997194
22,0.99867
23,1.00447
24,1.00325
25,0.998579
26,1.00203
27,1.00002
28,1.00003
29,1.0025
30,1.00097
31,0.997595
32,0.996807
33,0.995734
34,0.997384
35,0.995788
36,0.999483
37,0.999473
38,1.00193
39,1.00122
40,1.00085
41,0.99775
42,1.00123
43,0.996891
44,0.999065
45,0.996632
46,0.989324
47,0.998037
48,1.00282
49,0.999297
50,1.00608
51,1.00053
52,1.00216
53,0.999381
54,0.993013
55,1.00058
56,1.00189
57,0.998062
58,1.00372
59,1.00087
60,0.995339
61,1.00504
62,1.00226
63,1.00034
64,1.00462
65,0.999659
66,1.00132
67,0.999177
68,1.00303
69,1.00153
70,0.999808
71,1.00035
72,1.00234
73,1.00065
74,0.999528
75,1.00461
76,1.0025
77,0.996951
78,0.997887
79,1.00814
80,1.00541
81,1.00137
82,0.996084
83,1.00082
84,0.996692
85,1.00341
86,1.00796
87,0.995751
88,0.999126
89,0.994328
90,0.997025
91,1.00707
92,1.00588
93,0.998289
94,1.00216
95,0.998037
96,0.997091
97,1.00281
98,1.00035
99,0.992481
100,1.00242
101,1.00384
102,1.00469
103,0.994843
104,1.00705
105,0.997876
106,1.00029
107,1.00209
108,1.00307
109,0.998374
110,0.99986
111,1.0045
112,0.995928
113,1.00228
114,0.993775
115,0.992778
116,1.00186
117,1.00184
118,1.00208
119,1.00338
120,0.997402
121,1.00344
122,0.999215
123,0.998567
124,1.00344
125,0.999041
126,0.996297
127,1.0019
128,1.00334
129,1.00179
130,1.00431
131,1.00009
132,1.00063
133,1.00198
134,0.996852
135,1.00007
136,0.995762
137,1.00337
138,0.998514
139,0.997633
140,0.99755
141,0.992428
142,0.996304
143,0.999953
144,1.00326
145,1.0038
146,0.988188
147,0.997273
148,0.996454
149,0.996262
150,1.00304
151,0.995226
152,1.00392
153,1.00342
154,1.00458
155,1.00935
156,1.0027
157,1.00405
158,0.999011
159,0.999437
160,1.00596
161,1.00518
162,0.996521
163,0.994284
164,0.999462
165,0.999334
166,0.996873
167,1.00028
168,1.00227
169,1.00151
170,0.994544
171,1.00524
172,1.00081
173,0.996221
174,0.997522
175,1.00564
176,1.00174
177,0.997258
178,0.996922
179,0.9993
180,0.996255
181,1.00396
182,1.00283
183,1.00129
184,1.00028
185,1.00494
186,0.99591
187,1.00177
188,1.00751
189,0.996637
190,0.99164
191,1.00395
192,0.999593
193,1.00211
194,0.997507
195,1.00208
196,1.00243
197,0.998477
198,1.00087
199,0.999867
200,0.997827
201,0.994642
202,1.00538
203,1.00252
204,1.00136
205,0.998589
206,1.00241
207,0.996764
208,1.00366
209,0.999111
210,0.999909
211,0.999626
212,0.997676
213,1.00151
214,1.00066
215,1.0049
216,0.99686
217,0.994062
218,0.997328
219,1.00012
220,0.999209
221,1.00176
222,1.00368
223,0.996658
224,0.998507
225,0.999267
226,1.00143
227,0.997544
228,1.00259
229,1.00464
230,0.994529
231,1.00282
232,0.996848
233,0.99912
234,0.995764
235,1.00193
236,1.00198
237,1.00605
238,1.004
239,0.998278
240,1.00691
241,1.0055
242,1.00234
243,0.99599
244,1.00332
245,1.00052
246,0.993228
247,0.994556
248,1.00131
249,0.999036
250,1.00027
251,0.998102
252,1.00427
253,0.999971
254,1.00004
255,1.00951
256,1.00042
257,1.00138
258,1.00337
259,1.00342
260,0.99611
261,0.996952
262,0.995694
263,1.00554
264,1.00466
265,0.994342
266,1.00048
267,1.00309
268,1.00357
269,0.994009
270,0.998692
271,1.00134
272,1.0023
273,1.003
274,0.998495
275,1.00041
276,1.00494
277,0.995733
278,0.998948
279,0.993179
280,0.999823
281,0.994842
282,1.00193
283,0.998022
284,1.00394
285,0.998773
286,0.995542
287,0.998662
288,1.0079
289,1.00436
290,1.00096
291,1.00055
292,0.997408
293,1.00512
294,0.998743
295,1.00093
296,0.99227
