MDTU,plaq,Re(det),Im(det),link
1,0.062568,0.0593555,0.024563,0.168523
2,0.0504547,0.0416663,0.0194391,0.16168
3,0.0528201,0.0312672,0.0135446,0.15398
4,0.0703342,0.0686475,0.0235383,0.154779
5,0.0703342,0.0686475,0.0235383,0.154779
6,0.06249,0.0526814,0.0218738,0.175011
7,0.04461,0.0327799,0.0181498,0.166462
8,0.0885358,0.0783045,0.0239904,0.172161
9,0.0885358,0.0783045,0.0239904,0.172161
10,0.0391637,0.0324557,0.0197442,0.169269
11,0.0391637,0.0324557,0.0197442,0.169269
12,0.043545,0.0330573,0.0196274,0.186075
13,0.0448673,0.0304204,0.0171367,0.176067
14,0.0490887,0.0433848,0.0215309,0.181499
15,0.0461296,0.0329721,0.0168255,0.178454
16,0.0453096,0.0348537,0.0183219,0.186673
17,0.0453096,0.0348537,0.0183219,0.186673
18,0.0584026,0.0321088,0.0115233,0.199395
19,0.0396833,0.0198757,0.0108877,0.199229
20,0.0365632,0.0273959,0.0181016,0.171059
21,0.0365632,0.0273959,0.0181016,0.171059
22,0.0365632,0.0273959,0.0181016,0.171059
23,0.0540632,0.0264691,0.0109451,0.204225
24,0.0488678,0.019315,0.00978969,0.230236
25,0.0785337,0.0269807,0.0069873,0.194776
26,0.0785337,0.0269807,0.0069873,0.194776
27,0.0748054,0.0274734,0.00877435,0.204745
28,0.0489772,0.0177736,0.00859952,0.188132
29,0.0713707,0.0242597,0.00749166,0.214328
30,0.0713707,0.0242597,0.00749166,0.214328
31,0.0518654,0.0175503,0.00692461,0.170907
32,0.0392613,0.0147749,0.0085308,0.18677
33,0.0416583,0.0149368,0.00828921,0.191889
34,0.0518344,0.0183735,0.00975942,0.192089
35,0.0563441,0.0289448,0.0125053,0.204879
36,0.0563441,0.0289448,0.0125053,0.204879
37,0.0368033,0.0195659,0.0125641,0.171422
38,0.0661473,0.034073,0.0134625,0.184257
39,0.0661473,0.034073,0.0134625,0.184257
40,0.0661473,0.034073,0.0134625,0.184257
41,0.0512914,0.0234954,0.0107825,0.174439
42,0.0351054,0.023781,0.0153381,0.172726
43,0.0348335,0.0216516,0.0136907,0.147069
44,0.0505859,0.0294246,0.0142519,0.175821
45,0.0608515,0.0392522,0.0162779,0.177451
46,0.0574989,0.0431649,0.0184808,0.194442
47,0.0574989,0.0431649,0.0184808,0.194442
48,0.0598449,0.0613227,0.0245321,0.175453
49,0.0454666,0.0584899,0.032921,0.204811
50,0.0375645,0.0290418,0.0198068,0.180855
51,0.0672563,0.0520685,0.0200327,0.191063
52,0.0524544,0.0388028,0.0189397,0.196508
53,0.0510827,0.0365908,0.0178361,0.177682
54,0.0594437,0.0379398,0.0153663,0.190224
55,0.0594437,0.0379398,0.0153663,0.190224
56,0.06283,0.0417799,0.0182366,0.178179
57,0.061872,0.042609,0.0167669,0.164575
58,0.0381793,0.0260399,0.0168451,0.166259
59,0.053531,0.0391425,0.0182045,0.164556
60,0.0598592,0.0458109,0.0194931,0.186772
61,0.0416316,0.0329668,0.0203887,0.169085
62,0.0410733,0.0291196,0.018542,0.162892
63,0.0522214,0.0475066,0.0227476,0.158728
64,0.0511227,0.0442,0.0215747,0.160351
65,0.0403048,0.0252691,0.0166168,0.138909
66,0.0476348,0.0312599,0.0165275,0.172172
67,0.0464185,0.0406218,0.0225519,0.146712
68,0.0413585,0.0385243,0.0213158,0.152342
69,0.059732,0.0531596,0.0199337,0.144277
70,0.0367784,0.0320351,0.0224197,0.170229
71,0.0481159,0.0365458,0.017909,0.187244
72,0.0616413,0.0512186,0.0224391,0.182375
73,0.0353876,0.0291712,0.0214832,0.177871
74,0.0523206,0.0533401,0.0220175,0.178608
75,0.0507977,0.0390949,0.0167412,0.200529
76,0.0507977,0.0390949,0.0167412,0.200529
77,0.0402085,0.0345612,0.0227312,0.188855
78,0.0438282,0.0444055,0.0253561,0.188938
79,0.0478135,0.0399922,0.0194106,0.168619
80,0.0478135,0.0399922,0.0194106,0.168619
81,0.040103,0.0248816,0.0145789,0.158393
82,0.0367978,0.024775,0.0151864,0.179867
83,0.0338534,0.0251573,0.0157916,0.169071
84,0.0591482,0.043915,0.0175192,0.188768
85,0.0887109,0.0621901,0.015616,0.159698
86,0.0540732,0.0349995,0.0167898,0.174126
87,0.0540732,0.0349995,0.0167898,0.174126
88,0.0540732,0.0349995,0.0167898,0.174126
89,0.0540732,0.0349995,0.0167898,0.174126
90,0.038411,0.0273381,0.0184844,0.177747
91,0.0367832,0.0282018,0.0191118,0.193415
