MDTU,min_width,max_width
1,0.0881669,0.0762054
2,0.0858035,0.0772202
3,0.082598,0.0774311
4,0.0856281,0.0716756
5,0.0856281,0.0716756
6,0.0884296,0.0851381
7,0.0968093,0.0814492
8,0.0912568,0.0807137
9,0.0912568,0.0807137
10,0.08933,0.0827417
11,0.08933,0.0827417
12,0.0934591,0.0881202
13,0.0968272,0.0852025
14,0.093139,0.0887784
15,0.0957465,0.0832378
16,0.104953,0.0879229
17,0.104953,0.0879229
18,0.115712,0.0944527
19,0.111639,0.100225
20,0.0928288,0.0824353
21,0.0928288,0.0824353
22,0.0928288,0.0824353
23,0.11235,0.101059
24,0.127634,0.11381
25,0.107409,0.0892891
26,0.107409,0.0892891
27,0.110377,0.10266
28,0.104924,0.0936622
29,0.115716,0.107261
30,0.115716,0.107261
31,0.087234,0.0893567
32,0.109157,0.0905674
33,0.110949,0.0935738
34,0.104423,0.09266
35,0.112972,0.0994972
36,0.112972,0.0994972
37,0.094267,0.0849792
38,0.104541,0.0861556
39,0.104541,0.0861556
40,0.104541,0.0861556
41,0.0938739,0.090424
42,0.0897343,0.0820222
43,0.0812116,0.071182
44,0.0952401,0.0855004
45,0.0957057,0.0856487
46,0.102039,0.0907936
47,0.102039,0.0907936
48,0.0943112,0.0864633
49,0.111435,0.0925859
50,0.0968192,0.0889553
51,0.104214,0.0912934
52,0.106383,0.0969418
53,0.0963669,0.0838416
54,0.10441,0.091316
55,0.10441,0.091316
56,0.0937359,0.0888369
57,0.0875854,0.0810033
58,0.0916553,0.0798056
59,0.0816758,0.0800342
60,0.099103,0.0851025
61,0.0877839,0.0830923
62,0.0836931,0.081842
63,0.0898627,0.0740416
64,0.086208,0.0724275
65,0.0785737,0.0665681
66,0.0992984,0.0764163
67,0.08025,0.0677918
68,0.0789706,0.0716034
69,0.0800951,0.0707363
70,0.0908507,0.0764107
71,0.102145,0.0902001
72,0.0968412,0.0847374
73,0.101156,0.0848639
74,0.0954441,0.0829658
75,0.106022,0.0943315
76,0.106022,0.0943315
77,0.102685,0.0883499
78,0.102784,0.0847948
79,0.0936309,0.0791607
80,0.0936309,0.0791607
81,0.0870436,0.0731071
82,0.0996652,0.0815809
83,0.0917537,0.0773063
84,0.101423,0.0947324
85,0.0862298,0.0762894
86,0.0969865,0.0815386
87,0.0969865,0.0815386
88,0.0969865,0.0815386
89,0.0969865,0.0815386
90,0.0943276,0.0859227
91,0.102887,0.086803
