MDTU,susyTrans,Im(bilin)
10,-0.0189169,-5.27676e-05
20,-0.00147955,4.04497e-05
30,-0.0186302,-2.84754e-05
40,0.0149189,-1.44629e-05
50,1.41731e-05,-0.000109392
60,-0.0203745,2.77746e-05
70,0.0207801,6.54042e-05
80,0.0189,-6.47247e-06
90,0.0151575,6.61802e-05
100,0.0144033,-5.48966e-07
110,-0.0047079,-7.50375e-05
120,-0.0186054,-4.45058e-05
130,0.00301863,-2.48872e-05
140,-0.0133467,-4.34086e-05
150,-0.00705918,6.00319e-05
160,-0.00790379,4.4112e-05
170,0.00174005,-2.0165e-05
180,-0.00539646,4.80743e-05
190,0.00547436,1.56406e-06
200,0.0205199,9.3338e-05
210,-0.0217637,-3.11645e-05
220,0.00669864,9.27709e-06
230,-0.0145789,-6.26473e-05
240,0.00191631,5.41144e-05
250,0.00484161,7.2824e-06
260,0.00908693,2.89539e-05
270,0.0188593,-2.8148e-05
280,0.00750864,-5.49605e-05
290,-0.00343634,-3.68953e-05
300,0.00335623,5.09973e-05
310,-0.000938474,-2.48478e-05
320,-0.0112461,0.000111059
330,0.0107847,-2.26404e-07
340,0.00700758,-1.10798e-05
350,-0.000324548,4.53664e-06
360,-0.00307507,1.71563e-05
370,-0.0122181,1.20323e-05
380,0.0172747,3.45908e-05
390,-0.0130085,3.13532e-05
400,0.0081014,-4.09044e-06
410,-0.0110343,-6.14356e-05
420,-0.00651448,-8.30196e-05
430,0.0164211,9.39435e-06
440,-0.0229898,7.28783e-05
450,0.00861798,-4.96701e-05
460,0.00860081,1.12678e-05
470,-0.00277532,2.43123e-05
480,0.0261931,-6.1366e-06
490,-0.00169088,-8.31951e-05
500,-0.0467664,6.27794e-05
510,0.016563,-4.57118e-05
520,-0.00268429,8.32661e-06
530,-0.00496464,-5.56561e-05
540,-0.00529135,2.41209e-05
550,0.00901406,0.000142312
560,0.00247318,-2.31492e-05
570,0.0212665,-2.70502e-05
580,0.00192641,0.000134957
590,-0.00643109,3.69352e-05
600,0.00918029,2.31899e-05
610,0.00542038,5.85415e-05
620,-0.00355224,7.91736e-05
630,-0.00126305,-6.13482e-05
640,-0.00982689,-8.57671e-06
650,0.0171808,4.54045e-05
660,0.00463087,3.68826e-05
670,-0.00239948,-2.77213e-05
680,0.00479226,-5.21784e-06
690,-0.0263128,-0.000117429
700,-0.00484094,-2.86004e-05
710,0.00242185,6.31887e-05
720,0.0113002,-1.39199e-05
730,-0.0032472,-2.46243e-05
