MDTU,|det-1|^2,1-Re(det),Im(det)
177,0.288525,0.536305,6.61523e-05
178,0.422163,0.649416,5.81894e-06
179,0.497385,0.705083,-1.58866e-06
180,0.356069,0.59618,2.30623e-05
181,0.439338,0.662415,8.6718e-06
182,0.406296,0.636929,3.37116e-05
183,0.545478,0.738445,4.58749e-06
184,0.407164,0.637782,-1.18513e-05
185,0.274499,0.523318,-2.0576e-05
186,0.309673,0.555776,6.70553e-05
187,0.234164,0.482949,-2.47537e-05
188,0.21598,0.463991,3.33186e-05
189,0.405582,0.636548,-4.82757e-05
190,0.405582,0.636548,-4.82757e-05
191,0.372552,0.610013,-4.96684e-05
192,0.357521,0.59756,-5.11103e-05
193,0.248003,0.497205,-3.51878e-05
194,0.27226,0.521089,-0.000103488
195,0.347363,0.588809,4.60248e-05
196,0.197246,0.442549,1.26167e-05
197,0.33451,0.578043,1.81581e-06
198,0.277425,0.526227,-1.6798e-05
199,0.439633,0.662412,4.41515e-06
200,0.299574,0.546624,2.71238e-05
201,0.424373,0.651167,8.9986e-06
202,0.509836,0.713746,-1.51725e-05
203,0.509836,0.713746,-1.51725e-05
204,0.433648,0.658085,2.80581e-05
205,0.383588,0.61903,-2.63754e-05
206,0.31132,0.557336,-7.20893e-06
207,0.258169,0.507602,1.28984e-07
208,0.324967,0.569669,7.97644e-06
209,0.324967,0.569669,7.97644e-06
210,0.484883,0.696155,-2.15841e-05
211,0.45314,0.672995,-8.24311e-07
212,0.429756,0.655292,5.0273e-05
213,0.454477,0.673902,2.28681e-05
214,0.454477,0.673902,2.28681e-05
215,0.454477,0.673902,2.28681e-05
216,0.38948,0.623315,-2.00541e-05
217,0.38948,0.623315,-2.00541e-05
218,0.165094,0.404871,8.42031e-05
219,0.241792,0.491123,-8.2433e-06
220,0.142219,0.375171,-6.00487e-05
221,0.0944603,0.305156,2.36305e-06
222,0.0559605,0.234484,4.24998e-05
223,0.0987622,0.31227,-4.06049e-06
224,0.0822641,0.284035,-2.54816e-05
225,0.14682,0.382083,7.64307e-05
226,0.212507,0.459851,0.000154645
227,0.167423,0.40836,0.000115406
228,0.235187,0.482778,0.000120089
229,0.279287,0.527967,6.31396e-06
230,0.228793,0.477372,-5.85559e-05
231,0.228793,0.477372,-5.85559e-05
232,0.246483,0.495507,-6.33092e-05
233,0.186581,0.430741,2.02541e-05
234,0.152257,0.387913,4.62967e-05
235,0.207726,0.454067,0.000131102
236,0.16235,0.401987,-4.27437e-05
237,0.238941,0.48816,-2.41131e-05
238,0.223369,0.471022,-0.000123499
239,0.186648,0.431152,-5.63205e-05
240,0.350021,0.59124,5.47816e-05
241,0.281522,0.52998,-3.05144e-05
242,0.281522,0.52998,-3.05144e-05
243,0.240286,0.489601,1.00385e-05
244,0.197349,0.443471,-3.45547e-05
245,0.245769,0.494951,-1.52965e-05
246,0.217892,0.465672,3.7686e-05
247,0.217892,0.465672,3.7686e-05
248,0.307704,0.554224,2.73563e-05
249,0.240035,0.489234,4.23887e-05
250,0.240319,0.489061,1.34426e-05
251,0.383474,0.618962,6.97509e-05
252,0.476137,0.689829,-4.44876e-05
253,0.42687,0.653116,-1.24518e-05
254,0.42687,0.653116,-1.24518e-05
255,0.416585,0.645237,-8.55651e-07
256,0.416585,0.645237,-8.55651e-07
257,0.328158,0.572474,3.75667e-05
258,0.328158,0.572474,3.75667e-05
259,0.316539,0.56219,-2.66414e-06
260,0.261545,0.510798,-2.26427e-05
261,0.268839,0.517367,-4.13546e-05
262,0.268839,0.517367,-4.13546e-05
263,0.392583,0.625958,-0.000104597
264,0.511526,0.714798,-7.31027e-05
265,0.511526,0.714798,-7.31027e-05
266,0.511526,0.714798,-7.31027e-05
267,0.616422,0.785052,-2.93401e-05
268,0.553268,0.743724,5.55352e-06
269,0.374309,0.611567,8.6279e-06
270,0.385829,0.62071,5.87457e-06
271,0.345507,0.587304,4.39887e-05
272,0.357979,0.597683,6.98263e-05
273,0.300679,0.546958,0.000133126
274,0.296605,0.544194,-6.30641e-05
275,0.359124,0.598909,-1.71247e-06
276,0.293191,0.540953,8.50875e-06
277,0.311499,0.55775,-4.2438e-05
278,0.531322,0.728696,3.76889e-06
279,0.402963,0.634486,-7.90096e-05
280,0.402963,0.634486,-7.90096e-05
281,0.208139,0.455394,2.33616e-05
282,0.204957,0.451661,1.57767e-05
283,0.204957,0.451661,1.57767e-05
284,0.194248,0.439553,2.09194e-05
285,0.214938,0.462499,5.64404e-06
286,0.0718107,0.265091,-0.000162937
287,0.0718107,0.265091,-0.000162937
288,0.0580835,0.238772,2.35126e-05
289,0.104507,0.321126,0.000112627
290,0.027908,0.156081,2.956e-05
291,0.12441,0.351437,-3.05221e-05
292,0.00535221,-0.05261,-5.72467e-05
293,0.11859,0.341176,-5.80492e-05
294,0.0736321,0.268902,-2.13392e-05
295,0.0455424,0.209563,3.17805e-05
296,0.0914826,0.300616,-5.17742e-05
297,0.147505,0.382934,-2.76857e-05
298,0.118182,0.342506,-4.66163e-06
299,0.113113,0.334068,7.42296e-05
300,0.043633,0.204458,4.43618e-05
301,0.144868,0.378732,5.35536e-06
302,0.247538,0.496686,-6.02804e-05
303,0.247538,0.496686,-6.02804e-05
304,0.351711,0.59252,-8.3503e-05
305,0.351711,0.59252,-8.3503e-05
306,0.303927,0.550113,-0.000158951
307,0.353332,0.59385,-3.73337e-05
308,0.268546,0.517739,1.03958e-05
309,0.305144,0.551855,0.000102816
310,0.4077,0.638173,-2.15313e-06
311,0.377889,0.614308,-3.5523e-05
312,0.377889,0.614308,-3.5523e-05
313,0.253732,0.503021,2.28799e-05
314,0.139358,0.370954,3.13027e-05
315,0.139358,0.370954,3.13027e-05
316,0.196964,0.442712,5.31784e-05
317,0.194711,0.440204,2.66169e-05
318,0.206778,0.453478,6.01332e-05
319,0.206778,0.453478,6.01332e-05
320,0.206778,0.453478,6.01332e-05
321,0.311047,0.557306,1.54237e-05
322,0.346283,0.588135,5.64272e-05
323,0.346283,0.588135,5.64272e-05
324,0.364213,0.603189,6.54096e-05
325,0.461947,0.679401,1.56993e-05
326,0.484735,0.696077,2.53253e-05
327,0.485961,0.696969,-4.93402e-06
328,0.476383,0.690009,-3.39533e-05
329,0.446578,0.668065,-7.37e-05
330,0.56078,0.748696,9.21148e-06
331,0.536649,0.732357,4.46512e-06
332,0.627211,0.791762,2.77344e-05
333,0.628746,0.792685,2.35911e-05
334,0.628746,0.792685,2.35911e-05
335,0.589369,0.767589,4.62826e-05
336,0.516341,0.718364,-8.85292e-05
337,0.461637,0.679298,-1.58454e-05
338,0.538781,0.733887,5.28469e-06
339,0.538781,0.733887,5.28469e-06
340,0.614498,0.783823,6.01371e-06
341,0.525397,0.72462,-4.29464e-05
342,0.433747,0.658178,-3.70933e-06
343,0.433747,0.658178,-3.70933e-06
344,0.318262,0.563729,-1.6939e-05
345,0.304775,0.551392,3.93398e-05
346,0.396987,0.629732,8.61801e-06
347,0.361032,0.600349,8.40803e-07
348,0.38799,0.622305,-5.82259e-05
349,0.41174,0.641104,-2.12989e-05
350,0.41174,0.641104,-2.12989e-05
351,0.506309,0.711383,-2.44515e-05
352,0.418805,0.646909,3.96103e-05
353,0.457126,0.675778,-0.000126498
354,0.518335,0.719761,2.7039e-06
355,0.468711,0.684223,-7.91672e-06
356,0.468711,0.684223,-7.91672e-06
357,0.344829,0.586722,3.84258e-05
358,0.344829,0.586722,3.84258e-05
359,0.298346,0.545632,3.45301e-05
360,0.38795,0.622582,-1.59818e-05
361,0.369476,0.607548,-4.82651e-05
362,0.369476,0.607548,-4.82651e-05
363,0.387006,0.62187,-3.15895e-05
364,0.326253,0.570862,5.69854e-05
365,0.326253,0.570862,5.69854e-05
366,0.27047,0.519154,-4.58123e-05
367,0.397706,0.630234,5.01939e-05
368,0.426323,0.652648,5.3918e-05
369,0.426323,0.652648,5.3918e-05
370,0.280085,0.528865,-5.95102e-05
371,0.297817,0.54511,-4.26379e-05
372,0.34029,0.582921,5.07887e-05
373,0.298821,0.545562,-3.9842e-05
374,0.298821,0.545562,-3.9842e-05
375,0.298821,0.545562,-3.9842e-05
376,0.49024,0.699922,1.62069e-05
377,0.421447,0.648554,4.65737e-05
378,0.435439,0.659628,-4.09171e-05
379,0.470861,0.685919,4.12645e-05
380,0.376089,0.612897,2.32829e-05
381,0.535717,0.731699,-5.51246e-05
382,0.552128,0.742868,7.13763e-05
383,0.539418,0.734251,1.05533e-05
384,0.445578,0.667251,3.65781e-05
385,0.333475,0.576976,4.23965e-05
386,0.298636,0.545908,1.90363e-06
387,0.179448,0.422119,2.69324e-05
388,0.109449,0.329379,6.9273e-05
389,0.307138,0.553702,2.18633e-05
390,0.362801,0.602005,3.84772e-05
391,0.370779,0.608283,4.12737e-05
392,0.321306,0.566401,2.43063e-05
393,0.475931,0.689265,-6.9809e-05
394,0.573943,0.757419,1.76703e-05
395,0.455455,0.674672,6.85213e-05
396,0.44991,0.67053,-1.46358e-05
397,0.505985,0.71118,-1.78127e-05
398,0.573464,0.757151,2.58223e-05
399,0.531794,0.729063,9.39052e-06
400,0.471628,0.686605,2.30805e-05
401,0.437614,0.661043,-4.55207e-05
402,0.248704,0.498076,1.35323e-05
403,0.308406,0.554919,-7.82872e-05
404,0.332326,0.575758,-1.4125e-05
405,0.30371,0.550544,7.22589e-08
406,0.30371,0.550544,7.22589e-08
407,0.380808,0.615851,0.000277529
408,0.380808,0.615851,0.000277529
409,0.400191,0.632282,-4.01366e-05
410,0.275095,0.52361,-0.000152805
411,0.262052,0.511313,-1.49347e-06
412,0.262052,0.511313,-1.49347e-06
413,0.55621,0.745643,2.57252e-05
414,0.616825,0.785257,-6.84416e-06
415,0.531142,0.728635,-9.60004e-07
416,0.426693,0.65295,-1.9334e-05
417,0.459272,0.677253,-1.90204e-05
418,0.494982,0.703251,1.959e-05
419,0.494982,0.703251,1.959e-05
420,0.423107,0.649896,-2.81364e-05
421,0.571594,0.755902,-2.40019e-05
422,0.50273,0.708727,1.19439e-05
423,0.47571,0.689565,4.79166e-05
424,0.47571,0.689565,4.79166e-05
425,0.423148,0.650324,4.00852e-05
426,0.364843,0.603383,-9.31853e-05
427,0.364843,0.603383,-9.31853e-05
428,0.357247,0.597372,-7.60934e-06
429,0.354792,0.595026,6.7576e-05
430,0.290839,0.53887,-7.79731e-05
431,0.290309,0.537801,-0.000104531
432,0.353039,0.5935,-2.56574e-05
433,0.17576,0.418084,-5.90445e-05
434,0.288887,0.536984,-1.44152e-06
435,0.311831,0.557937,5.59291e-06
436,0.311511,0.557572,1.96342e-05
437,0.400774,0.632769,2.10573e-05
438,0.299457,0.546368,1.64524e-05
439,0.305602,0.551873,5.40173e-05
440,0.305602,0.551873,5.40173e-05
441,0.37237,0.609753,8.77636e-05
442,0.329552,0.573088,6.99768e-05
443,0.254986,0.504179,7.10935e-05
444,0.13022,0.359523,-9.85902e-05
445,0.049989,0.219478,-4.53679e-05
446,0.0636841,0.249891,-4.76053e-07
447,0.0636841,0.249891,-4.76053e-07
448,0.0430687,0.202695,5.45264e-05
449,0.132112,0.361836,-7.2282e-05
450,0.133182,0.361666,-0.000129605
451,0.042567,0.201691,2.43219e-05
452,0.00576645,-0.05709,3.00359e-05
453,0.0837761,0.287832,1.75434e-05
454,0.00504655,0.038941,3.87884e-05
455,0.0171499,0.123427,8.60249e-05
456,0.148531,0.384014,-6.67655e-05
457,0.229671,0.47797,-5.92536e-05
458,0.18082,0.424302,2.39551e-05
459,0.192526,0.437421,8.83441e-06
460,0.0523222,0.222591,-0.000106623
461,0.0208677,0.133469,0.000118477
462,0.0898471,0.29663,-6.84135e-05
463,0.0898471,0.29663,-6.84135e-05
464,0.107383,0.325737,-6.50822e-05
465,0.117784,0.341435,-6.64048e-05
466,0.147792,0.382177,7.11168e-05
467,0.147792,0.382177,7.11168e-05
468,0.216634,0.464277,-4.35289e-06
469,0.216634,0.464277,-4.35289e-06
470,0.120266,0.342559,6.3144e-05
471,0.0713763,0.263075,1.75086e-05
472,0.119932,0.344499,-6.49594e-05
473,0.107754,0.324398,-0.000199252
474,0.160626,0.399387,-0.000102358
475,0.152382,0.389503,-1.02387e-05
476,0.152382,0.389503,-1.02387e-05
477,0.152382,0.389503,-1.02387e-05
478,0.152382,0.389503,-1.02387e-05
479,0.0271754,0.149626,-7.64594e-05
480,0.0334321,0.176663,-2.67412e-05
481,0.0327269,0.176044,-1.10131e-05
482,0.0263854,0.157898,-2.86231e-05
483,0.03305,0.177704,-1.30628e-05
484,0.239208,0.487548,0.00015147
485,0.199808,0.445655,-5.7267e-06
486,0.199808,0.445655,-5.7267e-06
487,0.163513,0.403151,8.08113e-05
488,0.163513,0.403151,8.08113e-05
489,0.246035,0.495196,9.0192e-05
490,0.257756,0.506907,2.00176e-05
491,0.221781,0.470051,-7.86306e-05
492,0.221781,0.470051,-7.86306e-05
493,0.110448,0.330918,3.43572e-06
494,0.170164,0.410462,-0.000106559
495,0.170164,0.410462,-0.000106559
496,0.100116,0.313707,-4.11282e-05
497,0.238379,0.487259,2.37664e-05
498,0.238379,0.487259,2.37664e-05
499,0.259631,0.508018,3.08249e-05
500,0.279722,0.528172,8.25631e-05
501,0.324032,0.568751,6.96761e-05
502,0.539228,0.73415,3.0277e-05
503,0.539228,0.73415,3.0277e-05
504,0.499905,0.706839,-3.52412e-05
505,0.587294,0.766258,2.79989e-05
506,0.523823,0.723627,9.36055e-06
507,0.423655,0.650592,-3.59202e-05
508,0.459525,0.677725,3.76647e-05
509,0.459525,0.677725,3.76647e-05
510,0.495594,0.703823,5.46505e-05
511,0.563828,0.750779,-3.07278e-05
512,0.598971,0.773797,-1.66816e-05
513,0.598971,0.773797,-1.66816e-05
514,0.602677,0.776245,1.11528e-05
515,0.602677,0.776245,1.11528e-05
516,0.551078,0.742228,-9.16798e-06
517,0.484235,0.695644,-2.63854e-07
518,0.50825,0.712748,-1.71481e-05
519,0.690157,0.830674,6.3748e-06
520,0.67676,0.822563,1.93631e-05
521,0.685203,0.827719,-2.43106e-05
522,0.48182,0.693956,9.47722e-06
523,0.329234,0.573219,-3.53732e-05
524,0.394201,0.627423,-3.1712e-05
525,0.31831,0.563681,-5.00528e-05
526,0.249853,0.49917,4.90217e-05
527,0.191565,0.435423,-3.016e-05
528,0.222208,0.470272,3.73353e-05
529,0.222208,0.470272,3.73353e-05
530,0.222208,0.470272,3.73353e-05
531,0.325088,0.569674,5.21412e-05
532,0.457095,0.67589,-1.61526e-05
533,0.488669,0.698642,6.71133e-05
534,0.531018,0.728584,5.9282e-06
535,0.571129,0.755608,-2.29078e-05
536,0.413737,0.642559,-0.000112999
537,0.449787,0.67038,-3.97132e-05
538,0.372192,0.609626,-8.45616e-05
539,0.213527,0.461114,-2.97271e-05
540,0.283694,0.531612,-1.93364e-05
541,0.225732,0.473638,-2.92194e-05
542,0.225732,0.473638,-2.92194e-05
543,0.21403,0.461394,4.18303e-06
544,0.21403,0.461394,4.18303e-06
545,0.170687,0.411499,-5.07085e-05
546,0.0998131,0.313405,-0.000150597
547,0.0998131,0.313405,-0.000150597
548,0.0998131,0.313405,-0.000150597
549,0.0998131,0.313405,-0.000150597
550,0.194499,0.440118,4.43094e-05
551,0.312155,0.55823,-5.33817e-05
552,0.412417,0.641928,2.68078e-05
553,0.412417,0.641928,2.68078e-05
554,0.189545,0.43423,-2.53246e-06
555,0.243996,0.492874,7.25765e-06
556,0.243996,0.492874,7.25765e-06
557,0.260246,0.509026,-6.31281e-05
558,0.160534,0.398546,1.91693e-05
559,0.133602,0.363755,-3.08513e-05
560,0.00465298,0.009044,-9.14605e-05
561,0.0902278,0.298123,5.66988e-05
562,0.023343,0.147041,8.37718e-05
563,0.0367102,0.180559,0.000128605
564,0.0302702,0.16294,0.000150047
565,0.0325195,0.171387,-3.92027e-05
566,0.0249421,0.151556,-0.000132685
567,0.126683,0.354454,7.54898e-05
568,0.198953,0.444826,5.04358e-05
569,0.0760198,0.269466,-0.000148129
570,0.195931,0.441636,-1.70661e-05
571,0.195931,0.441636,-1.70662e-05
572,0.310223,0.555696,7.88711e-06
573,0.324956,0.569705,-3.1949e-05
574,0.276392,0.524722,-6.0579e-05
575,0.37503,0.612048,-2.54704e-05
576,0.37503,0.612048,-2.54704e-05
577,0.382207,0.617814,-3.07065e-05
578,0.171708,0.412881,-0.000133699
579,0.17274,0.413308,-5.74658e-05
580,0.190216,0.435245,4.16488e-06
581,0.190216,0.435245,4.16492e-06
582,0.110835,0.331025,-0.00013605
583,0.110835,0.331025,-0.00013605
584,0.20072,0.447154,-3.44072e-05
585,0.285832,0.534138,4.99411e-06
586,0.285832,0.534138,4.99411e-06
587,0.290028,0.537836,7.66354e-05
588,0.134248,0.36401,-0.000162138
589,0.199226,0.445716,-1.53017e-05
590,0.240842,0.489925,-2.32981e-05
591,0.331238,0.574992,-2.83972e-05
592,0.21283,0.460345,1.17169e-05
593,0.235916,0.484411,-9.48901e-05
594,0.235916,0.484411,-9.48901e-05
595,0.335454,0.578285,-3.62059e-05
596,0.335454,0.578285,-3.62059e-05
597,0.37888,0.615074,-1.25301e-07
598,0.390578,0.624394,3.48125e-05
599,0.390578,0.624394,3.48125e-05
600,0.460534,0.678359,3.04693e-05
601,0.460534,0.678359,3.04693e-05
602,0.246826,0.496052,3.39085e-05
603,0.337626,0.580606,-3.01306e-05
604,0.296048,0.543606,-9.74376e-05
605,0.404583,0.635705,-2.26945e-05
606,0.469378,0.68488,2.0188e-07
607,0.399285,0.631685,2.62169e-05
608,0.339715,0.582074,4.79185e-05
609,0.411969,0.641455,3.44181e-05
610,0.379126,0.615445,8.90897e-06
611,0.301903,0.549039,1.96197e-05
612,0.159822,0.398357,-2.8267e-05
613,0.151275,0.38758,-6.67846e-07
614,0.0778737,0.276591,-6.9081e-05
615,0.0778737,0.276591,-6.9081e-05
616,0.169346,0.409604,-3.05678e-05
617,0.109334,0.328262,-3.01087e-05
618,0.119742,0.344357,-1.66747e-05
619,0.332477,0.57618,2.19569e-05
620,0.45591,0.674929,-4.82924e-05
621,0.45591,0.674929,-4.82924e-05
622,0.330976,0.574977,4.83235e-05
623,0.319993,0.564839,-2.22722e-05
624,0.129432,0.358354,-6.9093e-05
625,0.109404,0.327983,-9.69353e-06
626,0.100223,0.314722,4.05286e-05
627,0.184647,0.428422,7.7918e-05
628,0.0572746,0.23627,-8.84701e-05
629,0.0404679,0.197949,-1.45248e-05
630,0.201245,0.447905,6.26752e-05
631,0.143775,0.377793,2.0443e-05
632,0.143775,0.377793,2.0443e-05
633,0.243994,0.493413,2.63101e-05
634,0.193242,0.438321,-6.12207e-05
635,0.0745059,0.26976,-8.16309e-05
636,0.0174203,-0.11759,-3.67527e-05
637,0.0174203,-0.11759,-3.67527e-05
638,0.0174203,-0.11759,-3.67527e-05
639,0.0411845,0.195465,0.00014744
640,0.0052586,-0.04382,-0.000176629
641,0.00176655,-0.00129,5.99039e-05
642,0.00512128,0.048649,-0.000151102
643,0.0565758,0.233432,-0.000179063
644,0.1228,0.349064,3.61455e-05
645,0.181024,0.424039,2.4787e-05
646,0.0993108,0.313148,-3.85405e-05
647,0.0630401,0.24833,-6.18462e-05
648,0.00958972,0.059011,-7.4563e-05
649,0.00600083,-0.02271,0.000261311
650,0.00585262,-0.04428,0.000125626
651,0.195944,0.440738,-3.5234e-05
652,0.195944,0.440738,-3.5234e-05
653,0.019294,0.130409,3.85964e-05
654,0.164492,0.404409,5.13711e-06
655,0.160299,0.39932,5.48572e-05
656,0.135889,0.366514,-7.17446e-05
657,0.0561963,0.234086,0.000103825
658,0.108961,0.328819,5.65249e-05
659,0.100682,0.315359,2.24798e-05
660,0.152459,0.389234,-5.99778e-05
661,0.0258882,0.152572,0.000141291
662,0.211079,0.458241,6.49969e-05
663,0.118088,0.338163,0.00026278
664,0.164222,0.402973,-2.64902e-05
665,0.273174,0.52203,2.33819e-05
666,0.199959,0.446083,-2.50477e-05
667,0.193697,0.438931,-3.64415e-05
668,0.276266,0.525069,9.72068e-06
669,0.138818,0.370545,2.94452e-05
670,0.138818,0.370545,2.94452e-05
671,0.309121,0.555405,-2.27733e-05
672,0.309121,0.555405,-2.27733e-05
673,0.318118,0.563564,-3.09004e-05
674,0.303312,0.549338,-9.4715e-05
675,0.424157,0.650671,-1.67372e-05
676,0.533402,0.730188,-5.06423e-05
677,0.187673,0.432255,-1.18238e-05
678,0.187673,0.432255,-1.18238e-05
679,0.36159,0.601012,4.20189e-05
680,0.306499,0.552801,-2.72067e-06
