MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.65278,1.62332,0.310669
2,1.5823,1.57947,0.0946277
3,1.48884,1.45043,0.336009
4,1.57915,1.52568,0.407468
5,1.57915,1.52568,0.407468
6,1.65465,1.53501,0.617735
7,1.58677,1.48625,0.555798
8,1.65869,1.51289,0.680017
9,1.65869,1.51289,0.680017
10,1.61312,1.50663,0.576378
11,1.61312,1.50663,0.576378
12,1.6939,1.47267,0.836993
13,1.61156,1.37895,0.834038
14,1.68468,1.40274,0.933002
15,1.63806,1.31771,0.973086
16,1.70016,1.35205,1.03078
17,1.70016,1.35205,1.03078
18,1.68662,1.28991,1.08666
19,1.67724,1.46813,0.811009
20,1.60913,1.33882,0.892677
21,1.60913,1.33882,0.892677
22,1.60913,1.33882,0.892677
23,1.68856,1.41548,0.920688
24,1.79574,1.55063,0.905661
25,1.58887,1.33512,0.861381
26,1.58887,1.33512,0.861381
27,1.65302,1.47555,0.745125
28,1.57204,1.40854,0.69809
29,1.69,1.47858,0.81848
30,1.69,1.47858,0.81848
31,1.48698,1.17911,0.90598
32,1.55265,1.299,0.850485
33,1.5722,1.42854,0.656564
34,1.5865,1.3241,0.87392
35,1.7066,1.46072,0.882482
36,1.7066,1.46072,0.882482
37,1.55589,1.35358,0.767209
38,1.61589,1.30086,0.958582
39,1.61589,1.30086,0.958582
40,1.61589,1.30086,0.958582
41,1.54289,1.33601,0.77175
42,1.59058,1.47271,0.600899
43,1.46481,1.38578,0.474631
44,1.5937,1.54825,0.377917
45,1.61631,1.60768,0.166755
46,1.73304,1.73196,-0.0610411
47,1.73304,1.73196,-0.0610411
48,1.69135,1.68856,0.0970575
49,1.88406,1.87314,0.202578
50,1.67166,1.64011,0.323249
51,1.72138,1.65206,0.483581
52,1.72687,1.53925,0.782822
53,1.64093,1.47337,0.72238
54,1.67572,1.49206,0.762755
55,1.67572,1.49206,0.762755
56,1.63306,1.33791,0.936433
57,1.57288,1.1621,1.05993
58,1.57491,1.26794,0.934154
59,1.57348,1.22671,0.985395
60,1.70768,1.48351,0.845784
61,1.61596,1.37788,0.844257
62,1.57435,1.28357,0.911609
63,1.58549,1.24418,0.982758
64,1.58665,1.32307,0.875737
65,1.43057,1.17544,0.815385
66,1.59488,1.39956,0.764772
67,1.5195,1.32934,0.736017
68,1.55698,1.29774,0.860263
69,1.52191,1.11585,1.03493
70,1.63671,1.10398,1.20833
71,1.68867,1.12322,1.26095
72,1.69071,1.10218,1.28206
73,1.66461,1.08578,1.26175
74,1.68965,1.0093,1.35508
75,1.75993,1.03651,1.42233
76,1.75993,1.03651,1.42233
77,1.73292,0.762842,1.55598
78,1.75871,0.803679,1.56435
79,1.62429,0.677343,1.47632
80,1.62429,0.677343,1.47632
81,1.51729,0.54019,1.41788
82,1.63585,0.782754,1.43642
83,1.60644,0.766129,1.41199
84,1.69763,0.683456,1.55397
85,1.54549,0.584144,1.43085
86,1.60855,0.524503,1.52064
87,1.60855,0.524503,1.52064
88,1.60855,0.524503,1.52064
89,1.60855,0.524503,1.52064
90,1.63762,0.451202,1.57423
91,1.73461,0.431863,1.67999
92,1.65383,0.218539,1.63933
93,1.63857,0.0213867,1.63843
94,1.63857,0.0213867,1.63843
95,1.55936,0.0977846,1.55629
96,1.65992,0.307314,1.63122
97,1.65992,0.307314,1.63122
98,1.50932,0.315778,1.47592
99,1.6021,0.457328,1.53544
100,1.59425,0.584698,1.48316
101,1.59161,0.642628,1.45611
102,1.60099,0.618805,1.47656
103,1.64411,0.689709,1.49244
104,1.61257,0.723913,1.44095
105,1.61257,0.723913,1.44095
106,1.51522,0.836308,1.26352
107,1.59088,1.02687,1.21508
108,1.61182,0.959835,1.29486
109,1.61182,0.959835,1.29486
110,1.5565,0.715192,1.38246
111,1.71046,0.860135,1.47846
112,1.66259,0.938144,1.37262
113,1.66259,0.938144,1.37262
114,1.65662,0.889445,1.3976
115,1.71076,1.11354,1.29874
116,1.81257,0.998626,1.51266
117,1.81257,0.998626,1.51266
118,1.6172,0.756877,1.42915
119,1.647,0.801209,1.43899
120,1.59416,0.91002,1.30889
121,1.54066,0.960965,1.20424
122,1.68053,1.2531,1.11978
123,1.62789,1.2361,1.05929
124,1.61029,1.31729,0.926159
125,1.52186,1.24021,0.882001
126,1.58205,1.18131,1.05233
127,1.53374,1.12483,1.04265
128,1.53558,1.07384,1.09767
129,1.65885,1.06902,1.26845
130,1.60942,0.984492,1.27319
131,1.59502,0.920279,1.30276
132,1.60948,0.881848,1.34639
133,1.62184,0.899168,1.34977
134,1.68517,1.03363,1.33094
135,1.68517,1.03363,1.33094
136,1.68517,1.03363,1.33094
137,1.68373,1.0757,1.2953
138,1.64751,1.02631,1.28879
139,1.78953,1.16714,1.35655
140,1.78953,1.16714,1.35655
141,1.78953,1.16714,1.35655
142,1.78953,1.16714,1.35655
143,1.83027,1.26388,1.32381
144,1.83198,1.04176,1.50695
145,1.97576,1.17812,1.58608
146,1.97576,1.17812,1.58608
147,1.70523,1.15399,1.25544
148,1.75981,1.19427,1.29254
149,1.80035,1.42074,1.10578
150,1.76229,1.40795,1.05987
151,1.76229,1.40795,1.05987
152,1.76201,1.54215,0.852335
153,1.77631,1.53592,0.89232
154,1.77631,1.53592,0.89232
155,1.84506,1.6446,0.836373
156,1.58791,1.38871,0.770027
157,1.62585,1.32597,0.94085
158,1.55218,1.36568,0.737684
159,1.56129,1.47506,0.511676
160,1.58046,1.51238,0.458867
161,1.58155,1.4555,0.618728
162,1.54038,1.44346,0.537766
163,1.54038,1.44346,0.537766
164,1.45106,1.29934,0.645975
165,1.60214,1.42573,0.730861
166,1.55798,1.47205,0.510264
167,1.55798,1.47205,0.510264
168,1.51954,1.50119,0.235415
169,1.51954,1.50119,0.235415
170,1.55027,1.53587,0.210857
171,1.61706,1.61245,0.122039
172,1.57492,1.5686,0.140944
173,1.57492,1.5686,0.140944
174,1.54809,1.54786,0.0264893
175,1.60086,1.60026,0.04371
176,1.61025,1.60173,0.165346
177,1.56754,1.56093,0.143818
178,1.50225,1.46572,0.329262
179,1.62734,1.49789,0.636047
180,1.5212,1.25113,0.865291
