t,e^(-dS)
1,1.87255
2,0.643586
3,0.898705
4,1.54188
5,0.760864
6,0.701384
7,0.771283
8,1.26024
9,0.624877
10,1.35581
11,0.735871
12,0.981533
13,0.599056
14,1.77891
15,1.14294
16,1.18815
17,0.508088
18,0.415115
19,0.920278
20,1.23565
21,0.693503
22,0.563381
23,0.591201
24,1.03502
25,0.872145
26,0.810017
27,1.43835
28,0.722383
29,0.940278
30,0.533658
31,0.857101
32,0.954259
33,1.48542
34,0.741411
35,3.45216
36,0.625252
37,0.774297
38,1.76491
39,0.558445
40,0.555715
41,0.704195
42,1.62694
43,0.679771
44,0.875465
45,1.4229
46,1.30356
47,0.444458
48,1.61769
49,1.77695
50,0.91786
51,0.957653
52,0.924974
53,0.754274
54,0.900325
55,0.632864
56,1.00158
57,1.42191
58,1.41227
59,2.06845
60,0.91742
61,1.23405
62,1.20877
63,1.36261
64,0.803482
65,0.947678
66,0.818567
67,1.29343
68,0.864936
69,1.15373
70,0.807429
71,0.79724
72,1.24346
73,1.27545
74,0.724553
75,0.374112
76,0.839793
77,1.15004
78,1.67867
79,0.667244
80,0.603445
81,1.00173
82,1.05083
83,1.37658
84,0.479553
85,1.01066
86,1.47079
87,0.481235
88,0.758661
89,0.382243
90,0.800355
91,0.689975
92,0.899245
93,0.846623
94,0.577585
95,0.813264
96,0.6055
97,0.751563
98,0.613976
99,2.20847
100,0.37825
101,0.573154
102,0.912251
103,1.01164
104,0.859418
105,0.504746
106,1.04427
107,0.685916
108,0.985565
109,0.559115
110,0.743341
111,0.954612
112,1.19626
113,0.547332
114,0.783644
115,1.43591
116,1.3164
117,0.824152
118,0.980964
119,1.21762
120,0.566714
121,0.832019
122,0.95488
123,0.845946
124,1.19865
125,0.499974
126,1.13462
127,1.05692
128,1.97506
129,0.923994
130,2.10455
131,0.915321
132,0.565695
133,0.879677
134,1.08166
135,0.668312
136,0.707017
137,0.659153
138,0.707654
139,1.45078
140,0.754953
141,0.66965
142,0.643779
143,0.611769
144,0.648885
145,0.572238
146,0.554272
147,1.44152
148,1.69029
149,0.833435
150,1.33442
151,0.555437
152,1.45165
153,1.25282
154,0.785763
155,1.48557
156,1.18851
157,0.935279
158,0.849761
159,1.02826
160,0.675366
161,1.16265
162,1.57933
163,0.843159
164,0.729935
165,1.53926
166,0.972914
167,0.53478
168,0.604291
169,0.680587
170,1.01024
171,0.731689
172,1.16824
173,0.55217
174,0.611341
175,0.709425
176,0.746993
177,2.10602
178,1.08558
179,0.347149
180,1.0229
181,0.946353
182,0.666843
183,0.681336
184,0.971484
185,1.07101
186,1.23343
187,1.26504
188,1.17539
189,0.954708
190,0.443703
191,1.02154
192,0.622632
193,0.603023
194,0.933317
195,1.21397
196,1.38265
197,0.648236
198,1.23578
199,0.832435
200,1.49556
201,0.781844
202,0.878359
203,0.468368
204,1.52105
205,1.03572
206,1.44614
207,0.967761
208,0.781688
209,0.584499
210,0.647847
211,1.0502
212,1.14843
213,1.13792
214,0.647071
215,0.590787
216,0.65777
217,0.470152
218,1.35297
219,0.82267
220,0.979199
221,0.606834
222,3.0833
223,0.814403
224,1.03441
225,1.55286
226,1.42362
227,0.780906
228,1.24845
229,1.29072
230,1.18341
231,0.585786
232,0.893597
233,0.364219
234,1.09386
235,0.925686
236,1.2124
237,1.34595
238,0.678277
239,1.31311
240,0.721444
241,0.641979
242,0.466872
243,0.861052
244,0.766209
245,1.34138
246,1.78051
247,0.489437
248,1.13792
249,1.58899
250,1.36302
251,0.623816
252,0.838115
253,0.765597
254,0.865888
255,1.55022
256,0.728476
257,1.98119
258,0.455846
259,1.18105
260,1.2359
261,1.55893
262,0.450003
263,1.31917
264,1.42404
265,0.443259
266,0.732934
267,0.745873
268,1.32194
269,1.59792
270,1.32445
271,0.975612
272,1.34447
273,1.69825
274,0.840129
275,1.33282
276,1.07188
277,0.977751
278,0.675096
279,1.283
280,0.630905
281,1.80832
282,1.17035
283,0.534887
284,1.02542
285,1.83896
286,0.97652
287,0.568417
288,1.07265
289,0.657967
290,2.17537
291,0.785135
292,1.75751
293,0.61128
294,1.96915
295,1.03538
296,1.68624
297,0.987815
298,0.889852
299,0.981199
300,1.03689
301,1.33469
302,0.436791
303,0.699912
304,0.895386
305,0.690044
306,1.12806
307,0.991347
308,0.888607
309,0.933523
310,0.44096
311,1.0648
312,0.588546
313,1.63607
314,0.726948
315,0.862
316,0.580828
317,1.0243
318,0.838618
319,0.781375
320,0.48085
321,1.29732
322,0.653247
323,0.645778
324,0.607623
325,0.845269
326,0.492924
327,0.939366
328,1.64444
329,1.03788
330,0.897897
331,0.717129
332,0.985979
333,0.722816
334,0.685162
335,1.09957
336,1.42319
337,0.776546
338,0.917163
339,0.32078
340,0.732567
341,1.24545
342,0.845354
343,0.891366
344,1.71378
345,0.990538
346,0.620643
347,1.03195
348,0.709638
349,0.78435
350,0.633117
351,0.862604
352,0.898256
353,1.27481
354,1.32657
355,1.22116
356,0.59274
357,0.600075
358,0.579204
359,1.18697
360,1.53173
361,0.804447
362,0.484761
363,1.52455
364,0.57138
365,0.758282
366,0.981601
367,0.826959
368,0.685642
369,0.391566
370,0.714123
371,1.45951
372,1.10849
373,1.15789
374,0.723829
375,0.273351
376,0.83619
377,0.943122
378,0.853508
379,1.14225
380,0.930959
381,1.06507
382,0.50248
383,0.601096
384,1.929
385,0.963397
386,0.8473
387,1.16218
388,1.81648
389,0.625002
390,0.517472
391,0.868837
392,1.25496
393,0.660935
394,1.35798
395,1.51331
396,1.22519
397,1.78033
398,0.988635
399,0.719571
400,1.32022
401,0.84139
402,1.73204
403,1.70421
404,0.674287
405,1.3985
406,0.707725
