ReTr(L),ImTr(L)
1.62332,0.310669
1.57947,0.0946277
1.45043,0.336009
1.52568,0.407468
1.52568,0.407468
1.53501,0.617735
1.48625,0.555798
1.51289,0.680017
1.51289,0.680017
1.50663,0.576378
1.50663,0.576378
1.47267,0.836993
1.37895,0.834038
1.40274,0.933002
1.31771,0.973086
1.35205,1.03078
1.35205,1.03078
1.28991,1.08666
1.46813,0.811009
1.33882,0.892677
1.33882,0.892677
1.33882,0.892677
1.41548,0.920688
1.55063,0.905661
1.33512,0.861381
1.33512,0.861381
1.47555,0.745125
1.40854,0.69809
1.47858,0.81848
1.47858,0.81848
1.17911,0.90598
1.299,0.850485
1.42854,0.656564
1.3241,0.87392
1.46072,0.882482
1.46072,0.882482
1.35358,0.767209
1.30086,0.958582
1.30086,0.958582
1.30086,0.958582
1.33601,0.77175
1.47271,0.600899
1.38578,0.474631
1.54825,0.377917
1.60768,0.166755
1.73196,-0.0610411
1.73196,-0.0610411
1.68856,0.0970575
1.87314,0.202578
1.64011,0.323249
1.65206,0.483581
1.53925,0.782822
1.47337,0.72238
1.49206,0.762755
1.49206,0.762755
1.33791,0.936433
1.1621,1.05993
1.26794,0.934154
1.22671,0.985395
1.48351,0.845784
1.37788,0.844257
1.28357,0.911609
1.24418,0.982758
1.32307,0.875737
1.17544,0.815385
1.39956,0.764772
1.32934,0.736017
1.29774,0.860263
1.11585,1.03493
1.10398,1.20833
1.12322,1.26095
1.10218,1.28206
1.08578,1.26175
1.0093,1.35508
1.03651,1.42233
1.03651,1.42233
0.762842,1.55598
0.803679,1.56435
0.677343,1.47632
0.677343,1.47632
0.54019,1.41788
0.782754,1.43642
0.766129,1.41199
0.683456,1.55397
0.584144,1.43085
0.524503,1.52064
0.524503,1.52064
0.524503,1.52064
0.524503,1.52064
0.451202,1.57423
0.431863,1.67999
0.218539,1.63933
0.0213867,1.63843
0.0213867,1.63843
0.0977846,1.55629
0.307314,1.63122
0.307314,1.63122
0.315778,1.47592
0.457328,1.53544
0.584698,1.48316
0.642628,1.45611
0.618805,1.47656
0.689709,1.49244
0.723913,1.44095
0.723913,1.44095
0.836308,1.26352
1.02687,1.21508
0.959835,1.29486
0.959835,1.29486
0.715192,1.38246
0.860135,1.47846
0.938144,1.37262
0.938144,1.37262
0.889445,1.3976
1.11354,1.29874
0.998626,1.51266
0.998626,1.51266
0.756877,1.42915
0.801209,1.43899
0.91002,1.30889
0.960965,1.20424
1.2531,1.11978
1.2361,1.05929
1.31729,0.926159
1.24021,0.882001
1.18131,1.05233
1.12483,1.04265
1.07384,1.09767
1.06902,1.26845
0.984492,1.27319
0.920279,1.30276
0.881848,1.34639
0.899168,1.34977
1.03363,1.33094
1.03363,1.33094
1.03363,1.33094
1.0757,1.2953
1.02631,1.28879
1.16714,1.35655
1.16714,1.35655
1.16714,1.35655
1.16714,1.35655
1.26388,1.32381
1.04176,1.50695
1.17812,1.58608
1.17812,1.58608
1.15399,1.25544
1.19427,1.29254
1.42074,1.10578
1.40795,1.05987
1.40795,1.05987
1.54215,0.852335
1.53592,0.89232
1.53592,0.89232
1.6446,0.836373
1.38871,0.770027
1.32597,0.94085
1.36568,0.737684
1.47506,0.511676
1.51238,0.458867
1.4555,0.618728
1.44346,0.537766
1.44346,0.537766
1.29934,0.645975
1.42573,0.730861
1.47205,0.510264
1.47205,0.510264
1.50119,0.235415
1.50119,0.235415
1.53587,0.210857
1.61245,0.122039
1.5686,0.140944
1.5686,0.140944
1.54786,0.0264893
1.60026,0.04371
1.60173,0.165346
1.56093,0.143818
1.46572,0.329262
1.49789,0.636047
1.25113,0.865291
1.13874,1.13414
1.13466,1.17226
1.16736,1.08048
1.38355,0.989667
1.58316,0.683539
1.60773,0.645823
1.69133,0.645427
1.60084,0.500004
1.66514,0.090365
1.66514,0.090365
1.78249,0.0469172
1.66944,-0.113118
1.59476,-0.179374
1.66666,0.114088
1.66827,0.0481571
1.81734,-0.196147
1.70429,-0.0400556
1.72251,0.130992
1.73528,0.084623
1.68199,0.162171
1.61468,0.213457
1.4819,0.350106
1.4819,0.350106
1.59597,0.369416
1.5395,0.392079
1.55901,0.392851
1.4497,0.572039
1.42294,0.633924
1.42294,0.633924
1.40364,0.560087
1.31184,0.478226
1.40696,0.463612
1.42892,0.307606
1.42892,0.307606
1.42892,0.307606
1.528,0.052054
1.528,0.052054
1.5596,0.207496
1.59426,0.237105
1.3755,0.318818
1.4141,0.495221
1.53518,0.480538
1.5603,0.459337
1.58705,0.402623
1.55246,0.282318
1.4952,0.410128
1.53589,0.396928
1.48934,0.540204
1.59963,0.453671
1.60743,0.329036
1.60743,0.329036
1.676,0.169209
1.55082,0.0819932
1.58934,0.0301172
1.4738,-0.276614
1.53542,-0.390284
1.58213,-0.356256
1.45007,-0.534834
1.52761,-0.675915
1.24279,-0.924944
1.36297,-0.866926
1.36297,-0.866926
1.42692,-0.815382
1.32264,-0.837725
1.1872,-0.920836
1.48435,-0.825646
1.48435,-0.825646
1.3734,-1.02809
1.35004,-1.00953
1.38622,-0.855264
1.34686,-0.704541
1.33462,-0.840972
1.29894,-0.85927
1.29894,-0.85927
1.43671,-0.821795
1.43671,-0.821795
1.46454,-0.846114
1.46454,-0.846114
1.36398,-0.831421
1.32282,-0.819781
1.3503,-0.884977
1.3503,-0.884977
1.29711,-0.705592
1.28335,-0.797086
1.28335,-0.797086
1.28335,-0.797086
1.35981,-0.739152
1.3699,-0.743505
1.22558,-1.04165
1.20696,-1.09449
1.24724,-0.920445
1.28422,-0.888784
1.31695,-0.976978
1.19225,-0.934868
1.37764,-0.914076
1.26941,-0.926405
1.2693,-0.855715
1.33085,-0.860145
1.48917,-0.624542
1.48917,-0.624542
1.44055,-0.700544
1.28517,-0.870791
1.28517,-0.870791
1.21719,-0.968118
1.24769,-0.855774
1.47877,-0.705955
1.47877,-0.705955
1.42485,-0.484089
1.36178,-0.720603
1.40772,-0.766168
1.41661,-0.821763
1.44061,-0.871958
1.43478,-0.823759
1.38529,-0.798004
1.30569,-0.838351
1.30238,-1.01295
1.20423,-1.12169
1.32077,-0.934296
1.10381,-1.21853
1.0702,-1.21596
1.00755,-1.28148
1.11805,-1.26183
1.11805,-1.26183
1.1206,-1.18749
1.1206,-1.18749
1.01728,-1.27244
1.0662,-1.25222
0.935408,-1.37945
1.05866,-1.31754
0.760045,-1.33338
0.731862,-1.36937
0.731862,-1.36937
0.818374,-1.48835
0.817645,-1.42935
0.817645,-1.42935
0.775168,-1.37555
0.729693,-1.47761
0.770609,-1.49653
0.770609,-1.49653
0.770609,-1.49653
0.740406,-1.41583
0.744115,-1.55713
0.744115,-1.55713
1.00245,-1.33006
1.13536,-1.12416
1.23524,-1.0869
1.31139,-0.956752
1.33033,-1.11143
1.28772,-1.12081
1.13666,-1.20316
1.32974,-1.10479
1.02177,-1.29494
1.07738,-1.25608
1.07738,-1.25608
1.17074,-1.22187
1.07552,-1.23344
0.999476,-1.08748
0.976277,-1.31886
0.976277,-1.31886
0.996252,-1.27435
0.984535,-1.29241
0.979361,-1.26283
0.979361,-1.26283
0.809878,-1.48899
0.94055,-1.2953
1.03414,-1.37652
1.03562,-1.30977
1.10059,-1.43291
0.879686,-1.43458
0.879686,-1.43458
0.939782,-1.43019
0.95973,-1.35236
0.879545,-1.35533
0.849493,-1.40953
0.937447,-1.22128
0.937447,-1.22128
1.21999,-1.07227
1.21999,-1.07227
1.29564,-1.1329
1.4338,-0.841312
1.36541,-0.783222
