t,deltaS
1133,0.1022
1134,0.003969
1135,0.2568
1136,-0.1821
1137,0.4137
1138,0.5024
1139,0.2316
1140,-0.2603
1141,-0.1389
1142,-0.3075
1143,0.8935
1144,0.6784
1145,-0.5174
1146,-0.2262
1147,0.279
1148,-0.5111
1149,0.1762
1150,0.5925
1151,-0.1549
1152,-0.248
1153,0.1639
1154,0.5663
1155,0.2405
1156,0.6926
1157,-0.4541
1158,0.5709
1159,0.2319
1160,0.01775
1161,0.5723
1162,0.02314
1163,0.04506
1164,-0.07784
1165,-0.463
1166,0.162
1167,0.04203
1168,-0.5009
1169,0.7618
1170,-0.2742
1171,0.3878
1172,-0.5934
1173,0.1937
1174,-0.05711
1175,-0.7312
1176,0.4798
1177,-0.101
1178,0.5147
1179,-0.3873
1180,-0.218
1181,0.8089
1182,0.299
1183,0.05755
1184,-0.2064
1185,0.3609
1186,-0.383
1187,0.3738
1188,-0.002565
1189,0.4332
1190,-0.1509
1191,-0.3902
1192,0.3235
1193,0.08141
1194,0.1036
1195,0.8998
1196,-0.24
1197,0.05432
1198,0.2397
1199,-0.1944
1200,-0.4929
1201,0.5419
1202,0.366
1203,0.3847
1204,0.1248
1205,0.1984
1206,-0.2414
1207,-0.2963
1208,-0.1062
1209,0.5383
1210,-0.4118
1211,0.5938
1212,0.1374
1213,0.4273
1214,-0.3587
1215,0.3837
1216,-0.3251
1217,0.5535
1218,0.5183
1219,6.041e-05
1220,0.6117
1221,-0.05282
1222,-0.1656
1223,-0.01759
1224,0.4718
1225,-0.1271
1226,0.4036
1227,-0.05644
1228,0.3084
1229,0.2525
1230,-0.7088
1231,0.5085
1232,0.1434
1233,0.3023
1234,0.3093
1235,0.07005
1236,0.3489
1237,0.1398
1238,0.04538
1239,0.179
1240,0.07634
1241,-0.2842
1242,0.5478
1243,0.451
1244,0.03212
1245,0.1151
1246,0.2106
1247,0.4011
1248,-0.89
1249,0.416
1250,-0.7922
1251,-0.06017
1252,0.3176
1253,-0.1274
1254,0.2534
1255,-0.3878
1256,0.4778
1257,-0.7701
1258,-0.3677
1259,-0.125
1260,-0.1585
1261,0.03942
1262,-0.4275
1263,-0.008163
1264,0.8629
1265,-0.1732
1266,0.4146
1267,-0.4985
1268,0.204
1269,0.4718
1270,0.2696
1271,0.6167
1272,0.02114
1273,0.2473
1274,0.4797
1275,0.1325
1276,-0.1017
1277,0.008745
1278,0.5694
1279,-0.2326
1280,-0.5999
1281,-0.6222
1282,-0.1071
1283,-0.1642
1284,-0.06247
1285,0.5554
1286,0.8928
1287,-0.2052
1288,0.4809
1289,0.4368
1290,-0.3891
1291,0.7826
1292,0.1703
1293,-0.1123
1294,0.6909
1295,0.69
1296,0.1881
1297,0.6385
1298,0.4838
1299,0.01464
1300,0.4628
1301,0.2207
1302,-0.7339
1303,-0.2053
1304,-0.3036
1305,-0.2315
1306,-0.01428
1307,0.3482
1308,0.4544
1309,-0.07838
1310,-0.06072
1311,0.1619
1312,0.7215
1313,-0.1836
1314,-0.1207
1315,0.3464
1316,0.1908
1317,0.08349
1318,0.01606
1319,-0.253
1320,0.09396
1321,-1.328
1322,0.06336
1323,0.1494
1324,0.3339
1325,-0.05435
1326,0.4765
1327,0.1194
1328,0.0535
1329,0.1442
1330,-0.3038
1331,-0.5616
1332,0.06848
1333,0.9024
1334,0.2782
1335,-0.04423
1336,0.1622
1337,0.1079
1338,-0.7249
1339,0.2859
1340,0.7587
1341,0.3675
1342,0.207
1343,-0.4989
1344,-0.1631
1345,0.11
1346,-0.2447
1347,-0.2793
1348,0.1034
1349,-0.4034
1350,0.3537
1351,-0.02076
1352,-0.5916
1353,-0.1675
1354,0.7652
1355,-0.04527
1356,0.2405
1357,-0.1897
1358,-0.3661
1359,-0.8803
1360,-0.06698
1361,-1.063
1362,-0.2029
1363,-0.4904
1364,-0.07007
1365,-0.01193
1366,0.3514
1367,-0.3347
1368,0.08475
1369,-0.3062
1370,0.4507
1371,0.009461
1372,0.1403
1373,0.5067
1374,0.4845
1375,0.3185
1376,0.2185
1377,-0.364
1378,-0.4498
1379,0.3003
1380,0.5957
1381,0.3609
1382,0.09876
1383,0.378
1384,0.2075
1385,-0.2172
1386,0.04156
1387,0.1783
1388,0.5237
1389,-0.08966
1390,0.07566
1391,-0.3337
1392,-0.1716
1393,0.1753
1394,0.5676
1395,-0.1546
1396,0.1601
1397,0.07257
1398,-0.1762
1399,0.3188
1400,-0.4859
1401,0.1862
1402,0.2416
1403,0.2611
1404,-0.2576
1405,0.1711
1406,-0.1295
1407,-0.148
1408,0.2207
1409,0.04471
1410,0.1757
1411,0.3364
1412,-0.3544
1413,0.5227
1414,0.4445
1415,-0.2025
1416,-0.1499
1417,-0.08882
1418,0.3358
1419,-0.105
1420,0.5614
1421,0.2499
1422,0.3152
1423,0.1992
1424,-0.02372
1425,0.1084
1426,0.4777
1427,0.02283
1428,0.3952
1429,0.04539
1430,0.4008
1431,-0.5409
1432,-0.07254
1433,-0.8147
1434,-0.2913
1435,0.5549
1436,-0.2038
1437,0.2589
1438,0.1085
1439,0.84
1440,-0.2291
1441,-0.1591
1442,0.5504
1443,0.3558
1444,-0.2657
1445,-0.4533
1446,0.2573
1447,1.186
1448,-0.3529
1449,-0.5621
1450,0.2771
1451,0.3133
1452,0.3547
1453,0.2247
1454,-0.3917
1455,0.4937
1456,0.08755
1457,-0.1336
1458,-0.0294
1459,0.2881
1460,-0.5074
1461,0.3796
1462,0.2144
1463,0.5771
1464,0.01372
1465,0.04562
1466,0.2192
1467,0.4849
1468,0.3437
1469,0.009134
1470,-0.3652
1471,0.1783
1472,0.1797
1473,0.5391
1474,0.1788
1475,0.05482
1476,-0.07747
1477,0.4669
1478,-0.8592
1479,0.05539
1480,0.6931
1481,0.2284
1482,-0.008638
1483,0.4062
1484,-0.2487
1485,0.05827
1486,0.1994
1487,0.5813
1488,-0.5762
1489,-0.2558
1490,0.1148
1491,0.1924
1492,1.02
1493,-0.2613
1494,-0.3149
1495,-0.01276
1496,0.0945
1497,0.008749
1498,-0.3343
1499,0.07518
1500,-0.3564
1501,-0.5168
1502,0.2295
1503,-0.3329
1504,-0.374
1505,-0.432
1506,0.4712
1507,0.4048
1508,-0.02413
1509,0.5098
1510,0.1623
1511,0.1311
1512,0.5407
1513,-0.6871
1514,0.4549
1515,0.4054
1516,-0.1409
1517,-0.07028
1518,0.2284
1519,-0.2619
1520,-0.3409
1521,-0.2642
1522,-0.1232
1523,0.3668
1524,-0.7966
1525,-0.2921
1526,0.08807
1527,0.1803
1528,-0.2251
1529,-0.1962
1530,0.4012
1531,0.2834
1532,0.06124
1533,-0.0226
1534,-0.3189
1535,0.2067
1536,0.7065
1537,0.6843
1538,0.08877
1539,0.08846
1540,0.4394
1541,0.5944
1542,-0.1283
1543,0.2477
1544,0.7372
1545,-0.1322
1546,0.5818
1547,0.2736
1548,0.2165
1549,-0.1638
1550,-0.5178
1551,-0.3956
1552,0.3575
1553,-0.1135
1554,0.06191
1555,-0.1677
1556,-0.1038
1557,-0.2967
1558,-0.1932
1559,0.3578
1560,-0.392
1561,0.4546
1562,-0.162
1563,0.1247
1564,0.266
1565,0.3164
1566,0.5657
1567,0.09609
1568,0.6637
1569,0.2504
1570,-0.2312
1571,-0.07532
1572,-0.5822
1573,-0.4467
1574,0.3734
1575,0.8945
1576,0.1925
1577,0.4701
1578,-0.5421
1579,0.587
1580,0.4999
1581,0.2537
1582,0.1302
1583,0.5003
1584,-0.3665
1585,-0.09831
1586,0.426
1587,0.2037
1588,0.5628
1589,0.04886
1590,0.474
1591,-0.2979
1592,0.5495
1593,0.4503
1594,0.5551
1595,-0.06224
1596,0.5884
1597,0.0009048
1598,0.361
1599,0.1287
1600,0.3382
1601,0.2167
1602,0.8365
1603,-0.3157
1604,0.5976
1605,-0.1397
1606,-0.1084
1607,0.006887
1608,0.5411
1609,-0.1971
1610,0.02202
1611,-0.6369
1612,-0.196
1613,-0.2327
1614,-0.3688
1615,0.3037
1616,1.004
1617,0.3724
1618,0.8272
1619,0.2391
1620,0.1798
1621,-0.4211
1622,0.1784
1623,0.7344
1624,0.3794
1625,-0.047
1626,0.133
1627,0.03025
1628,-0.2742
1629,0.1474
1630,0.04221
1631,0.2657
1632,-0.6292
1633,-0.1404
1634,0.7534
1635,0.2111
1636,-0.02415
1637,-0.06652
1638,0.3126
1639,-0.1404
1640,-0.2688
1641,-0.3526
1642,-0.06294
1643,0.5177
1644,0.2737
1645,-0.3104
1646,-0.01721
1647,0.2865
1648,0.4187
1649,-1.245
1650,0.06422
1651,-0.3192
1652,0.05097
1653,0.1651
1654,0.2732
1655,0.09737
1656,-0.06362
1657,-0.1221
1658,-0.4584
1659,0.7137
1660,-0.1231
1661,-0.02387
1662,0.236
1663,-0.05044
1664,-0.4689
1665,-0.321
1666,0.1613
1667,0.3103
1668,-0.04555
1669,0.119
1670,0.04786
1671,-0.09587
1672,-0.3014
1673,0.1212
1674,0.286
1675,0.1449
1676,-0.2887
1677,0.5579
1678,0.3107
1679,-0.4902
1680,0.02562
1681,0.485
1682,0.4509
1683,0.3131
1684,0.2195
1685,-0.3486
1686,-0.02488
1687,0.252
1688,-0.2078
1689,-0.1528
1690,-0.2366
1691,-0.3564
1692,0.06523
1693,0.225
1694,0.8764
1695,-0.006041
1696,-0.5989
1697,0.231
1698,0.0194
1699,-0.3087
1700,-0.3696
1701,0.02584
1702,-0.3871
1703,0.3667
1704,1.023
1705,-0.364
1706,-0.0322
1707,-0.3244
1708,-0.2043
1709,0.4273
1710,-0.4542
1711,0.4723
1712,-0.1158
1713,-0.07356
1714,-0.2757
1715,0.6637
1716,0.01255
1717,0.1667
1718,0.1916
1719,0.1182
1720,0.7947
1721,-0.5901
1722,0.2177
1723,-0.371
1724,0.005396
1725,-0.722
1726,0.3587
1727,0.165
1728,-0.03316
1729,0.02457
1730,-0.7794
1731,0.0852
1732,0.7963
1733,-0.08377
1734,-0.2827
1735,-0.5968
1736,-0.2306
1737,-0.214
1738,-1.098
1739,-0.07939
1740,0.1824
1741,-0.1189
1742,0.3168
1743,-0.007607
1744,-0.534
1745,0.7236
1746,-0.4411
1747,-0.2632
1748,-0.4767
1749,-0.226
1750,0.05689
1751,0.6189
1752,-0.5299
1753,-0.03194
1754,0.4477
1755,0.3293
1756,0.2405
1757,-0.3107
1758,-0.5072
1759,0.09589
1760,0.3684
1761,-0.3659
1762,0.09658
1763,0.1418
1764,-0.3647
1765,0.06431
1766,0.5171
1767,0.4335
1768,-0.187
1769,0.2939
1770,0.8328
1771,0.05942
1772,-0.2471
1773,0.5954
1774,-0.214
1775,-0.5673
1776,0.5738
1777,0.6338
1778,0.2654
1779,0.2721
1780,0.5142
1781,-0.4216
1782,-0.03341
1783,0.4936
1784,0.4174
1785,-0.0316
1786,0.8881
1787,0.3144
1788,0.1822
1789,0.4207
1790,-0.02803
1791,-0.6238
1792,-0.9258
1793,-0.2292
1794,0.5168
1795,-0.5334
1796,0.2331
1797,0.1464
1798,-0.2817
1799,0.4577
1800,-0.03248
1801,-0.5291
1802,0.06885
1803,-0.04514
1804,0.1001
1805,0.5363
1806,0.3314
