t,cg_iters
1,7090
2,7019
3,7069
4,7084
5,7035
6,6968
7,6997
8,6995
9,7002
10,7037
11,7041
12,6978
13,7055
14,7054
15,7055
16,6978
17,6978
18,7023
19,6983
20,6909
21,7005
22,7012
23,6927
24,6931
25,6907
26,6930
27,6925
28,6976
29,6868
30,6794
31,6988
32,7072
33,7052
34,6996
35,6971
36,6912
37,6974
38,7008
39,7024
40,7049
41,6942
42,6961
43,7097
44,7060
45,7026
46,7000
47,6995
48,6942
49,6977
50,6953
51,7036
52,6997
53,6965
54,6966
55,7041
56,6962
57,6985
58,6964
59,7005
60,7014
61,7076
62,7074
63,7107
64,7092
65,7157
66,6980
67,7002
68,7128
69,7103
70,7106
71,7021
72,6996
73,6933
74,6926
75,7082
76,6979
77,6903
78,6934
79,6951
80,6997
81,7103
82,7167
83,6962
84,6883
85,6981
86,7063
87,7061
88,7050
89,7045
90,6995
91,6953
92,6912
93,6931
94,6886
95,6966
96,6992
97,7033
98,6951
99,6974
100,6948
101,6989
102,6975
103,6888
104,6916
105,7017
106,6961
107,6997
108,6860
109,6879
110,6917
111,6897
112,6794
113,6954
114,6980
115,6957
116,6866
117,6887
118,6844
119,6914
120,6951
121,6992
122,6999
123,6963
124,6986
125,6985
126,7049
127,7010
128,6972
129,7173
130,7089
131,7097
132,6957
133,6940
134,7014
135,6979
136,7009
137,6961
138,6962
139,6946
140,6911
141,7021
142,6985
143,6896
144,6922
145,6825
146,6861
147,6890
148,6881
149,6880
150,6942
151,6951
152,6928
153,6899
154,6956
155,6920
156,6975
157,6934
158,6977
159,7000
160,6987
161,6907
162,6961
163,7084
164,7060
165,7047
166,7074
167,7005
168,7078
169,7064
170,7097
171,6998
172,6942
173,7028
174,6978
175,6891
176,6868
177,6971
178,6982
179,7034
180,6967
181,6965
182,7046
183,7012
184,6895
185,6938
186,6900
187,6843
188,6913
189,6898
190,6884
191,6867
192,6895
193,6945
194,6968
195,6936
196,6892
197,6899
198,6914
199,6899
200,6878
201,6997
202,7001
203,6910
204,6971
205,6947
206,7007
207,7078
208,7068
209,6935
210,7068
211,7125
212,7047
213,7090
214,7031
215,7112
216,7038
217,6956
218,6969
219,6966
220,7105
221,7200
222,7084
223,7109
224,7031
225,7020
226,7068
227,7024
228,7011
229,6935
230,6881
231,7037
232,6958
233,7009
234,6988
235,6984
236,6994
237,7057
238,6947
239,6942
240,6989
241,6968
242,6974
243,6907
244,7036
245,7050
246,6989
247,6929
248,6913
249,6932
250,6987
251,7036
252,6945
253,7017
254,7004
255,6991
256,6966
257,6910
258,7010
259,6880
260,6949
261,7027
262,7008
263,6927
264,6917
265,7031
266,6983
267,7047
268,6932
269,7031
270,6919
271,6894
272,6961
273,7111
274,7006
275,6966
276,6947
277,7078
278,6979
279,6917
280,6961
281,6925
282,6987
283,7074
284,7055
285,7071
286,7052
287,7044
288,7023
289,6980
290,6898
291,6925
292,7035
293,6934
294,6963
295,7022
296,7056
297,6968
298,7019
299,6917
300,6965
301,6965
302,6902
303,6934
304,6961
305,6994
306,6908
307,6845
308,6834
309,6880
310,6992
311,7007
312,7015
313,6894
314,6953
315,6861
316,6967
317,6998
318,6875
319,6919
320,6994
321,6946
322,6979
323,7008
324,7071
325,6963
326,6877
327,6996
328,6929
329,6866
330,6830
331,6891
332,6983
333,6909
334,6840
335,6883
336,6854
337,6952
338,6989
339,6877
340,6898
341,6871
342,6917
343,6921
344,6970
345,6874
346,6899
347,6972
348,6915
349,6811
350,6861
351,6911
352,6891
353,6885
354,6921
355,6868
356,6931
357,7039
358,6991
359,7039
360,6877
361,6909
362,6993
363,6853
364,6897
365,6921
366,6955
367,6950
368,6893
369,6886
370,6922
371,6851
372,6905
373,6950
374,7015
375,6989
376,6875
377,6911
378,6915
379,6924
380,6930
381,6945
382,6925
383,7024
384,7018
385,6994
386,6999
387,7044
388,7027
389,6900
390,6991
391,6920
392,7001
393,6966
394,7060
395,6900
396,6954
397,7013
398,6899
399,6880
400,6930
401,6974
402,6963
403,6888
404,6909
405,6979
406,7001
407,7041
408,6979
409,6965
410,6987
411,6923
412,6901
413,6950
414,6855
415,6966
416,6941
417,6879
418,6840
419,6879
420,6883
421,6940
422,6947
423,6879
424,6898
425,6845
426,7006
427,7041
428,7030
429,7115
430,7016
431,7051
432,6988
433,7017
434,7017
435,7022
436,6961
437,6896
438,6889
439,6851
440,6920
441,6866
442,6958
443,6882
444,6927
445,6964
446,7022
447,6992
448,6965
449,6911
450,6905
451,7087
452,7059
453,6932
454,6960
455,6931
456,6963
457,6964
458,7025
459,6987
460,6914
461,6918
462,7026
463,7021
464,7048
465,6956
466,6896
467,7050
468,6874
469,6930
