MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,7.11396,7.11182,0.174807
2,4.46655,4.43411,-0.537326
3,3.55818,3.49501,-0.667495
4,2.99781,2.96349,-0.452317
5,2.66809,2.63902,-0.392752
6,2.1158,2.09048,-0.326377
7,2.09207,2.05082,-0.413436
8,1.88788,1.8205,-0.499859
9,1.89638,1.76427,-0.695414
10,1.7496,1.55915,-0.793827
11,1.60108,1.42163,-0.736502
12,1.59577,1.53024,-0.452607
13,1.54574,1.47813,-0.452149
14,1.61405,1.47116,-0.663962
15,1.47862,1.35802,-0.584893
16,1.46337,1.32205,-0.627396
17,1.43836,1.28642,-0.643443
18,1.47067,1.35593,-0.569515
19,1.54632,1.45093,-0.534702
20,1.36903,1.28607,-0.469348
21,1.36903,1.28607,-0.469348
22,1.44221,1.30647,-0.610831
23,1.41084,1.29627,-0.556896
24,1.38464,1.26973,-0.552273
25,1.44304,1.26539,-0.693654
26,1.37017,1.16123,-0.72727
27,1.44708,1.27534,-0.683774
28,1.35333,1.06595,-0.833814
29,1.35333,1.06595,-0.833814
30,1.35544,1.05562,-0.850223
31,1.44972,1.06441,-0.984239
32,1.3892,0.946689,-1.01669
33,1.3654,1.00108,-0.928524
34,1.3654,1.00108,-0.928524
35,1.40034,0.960122,-1.01937
36,1.36608,0.907357,-1.02122
37,1.44721,1.02932,-1.0173
38,1.44721,1.02932,-1.0173
39,1.44721,1.02932,-1.0173
40,1.41053,1.22008,-0.70783
41,1.41053,1.22008,-0.70783
42,1.41053,1.22008,-0.70783
43,1.48616,1.3754,-0.562964
44,1.39578,1.25355,-0.613863
45,1.38165,1.26914,-0.546124
46,1.35337,1.17321,-0.674684
47,1.51619,1.28493,-0.804855
48,1.51619,1.28493,-0.804855
49,1.40761,1.16724,-0.786714
50,1.40549,1.2114,-0.712689
51,1.39805,1.2283,-0.667689
52,1.35397,1.26069,-0.493862
53,1.41787,1.3218,-0.513027
54,1.41604,1.22234,-0.714884
55,1.36573,0.968922,-0.962504
56,1.43936,1.09404,-0.935322
57,1.43936,1.09404,-0.935322
58,1.43434,1.12317,-0.892088
59,1.56532,1.23048,-0.967544
60,1.44234,1.04442,-0.994749
61,1.43053,1.08481,-0.932529
62,1.4393,1.08927,-0.940786
63,1.50173,1.11117,-1.01019
64,1.50173,1.11117,-1.01019
65,1.31678,0.906622,-0.954955
