ReTr(L),ImTr(L)
7.11182,0.174807
4.43411,-0.537326
3.49501,-0.667495
2.96349,-0.452317
2.63902,-0.392752
2.09048,-0.326377
2.05082,-0.413436
1.8205,-0.499859
1.76427,-0.695414
1.55915,-0.793827
1.42163,-0.736502
1.53024,-0.452607
1.47813,-0.452149
1.47116,-0.663962
1.35802,-0.584893
1.32205,-0.627396
1.28642,-0.643443
1.35593,-0.569515
1.45093,-0.534702
1.28607,-0.469348
1.28607,-0.469348
1.30647,-0.610831
1.29627,-0.556896
1.26973,-0.552273
1.26539,-0.693654
1.16123,-0.72727
1.27534,-0.683774
1.06595,-0.833814
1.06595,-0.833814
1.05562,-0.850223
1.06441,-0.984239
0.946689,-1.01669
1.00108,-0.928524
1.00108,-0.928524
0.960122,-1.01937
0.907357,-1.02122
1.02932,-1.0173
1.02932,-1.0173
1.02932,-1.0173
1.22008,-0.70783
1.22008,-0.70783
1.22008,-0.70783
1.3754,-0.562964
1.25355,-0.613863
1.26914,-0.546124
1.17321,-0.674684
1.28493,-0.804855
1.28493,-0.804855
1.16724,-0.786714
1.2114,-0.712689
1.2283,-0.667689
1.26069,-0.493862
1.3218,-0.513027
1.22234,-0.714884
0.968922,-0.962504
1.09404,-0.935322
1.09404,-0.935322
1.12317,-0.892088
1.23048,-0.967544
1.04442,-0.994749
1.08481,-0.932529
1.08927,-0.940786
1.11117,-1.01019
1.11117,-1.01019
0.906622,-0.954955
1.15539,-1.05157
1.12734,-0.957749
1.24839,-0.794317
1.27316,-0.724914
1.32695,-0.605419
1.32695,-0.605419
1.34061,-0.364084
1.26286,-0.395113
1.34906,-0.391092
1.26441,-0.547911
1.26139,-0.643396
1.29678,-0.726648
1.23304,-0.666741
1.28598,-0.60779
1.31439,-0.723098
1.31439,-0.723098
1.40578,-0.671237
1.35673,-0.587988
1.32247,-0.594541
1.2415,-0.662795
1.31886,-0.695584
1.16529,-0.720635
1.13222,-0.921117
1.13222,-0.921117
1.04042,-0.944862
0.973536,-0.966705
0.861628,-1.15171
0.866209,-1.05265
0.977,-1.02408
0.895089,-1.01808
0.824683,-1.1231
0.824683,-1.1231
0.824683,-1.1231
1.0252,-0.901754
0.924525,-0.993986
0.824484,-0.960945
0.824484,-0.960945
0.823923,-1.04965
0.823923,-1.04965
0.823923,-1.04965
0.662079,-1.08907
0.567538,-1.30238
0.559055,-1.18957
0.559055,-1.18957
