t,cg_iters
642,5223
643,5164
644,5235
645,5215
646,5195
647,5269
648,5207
649,5169
650,5213
651,5168
652,5209
653,5194
654,5143
655,5168
656,5191
657,5242
658,5158
659,5291
660,5268
661,5276
662,5141
663,5164
664,5251
665,5191
666,5231
667,5111
668,5160
669,5164
670,5189
671,5163
672,5092
673,5158
674,5191
675,5245
676,5217
677,5253
678,5251
679,5204
680,5131
681,5184
682,5156
683,5175
684,5162
685,5194
686,5232
687,5176
688,5180
689,5234
690,5225
691,5236
692,5207
693,5335
694,5305
695,5253
696,5212
697,5198
698,5170
699,5177
700,5168
701,5296
702,5236
703,5153
704,5222
705,5150
706,5264
707,5281
708,5226
709,5245
710,5246
711,5232
712,5201
713,5208
714,5140
715,5201
716,5107
717,5103
718,5183
719,5308
720,5179
721,5128
722,5121
723,5153
724,5191
725,5158
726,5173
727,5146
728,5145
729,5274
730,5273
731,5217
732,5196
733,5230
734,5197
735,5249
736,5190
737,5178
738,5089
739,5250
740,5279
741,5242
742,5304
743,5365
744,5305
745,5226
746,5317
747,5287
748,5242
749,5163
750,5197
751,5225
752,5204
753,5214
754,5147
755,5158
756,5115
757,5153
758,5146
759,5241
760,5199
761,5216
762,5208
763,5240
764,5187
765,5137
766,5170
767,5218
768,5149
769,5111
770,5121
771,5212
772,5125
773,5237
774,5203
775,5133
776,5111
777,5188
778,5143
779,5151
780,5157
781,5184
782,5245
783,5242
784,5239
785,5344
786,5261
787,5223
788,5110
789,5193
790,5230
791,5171
792,5128
793,5248
794,5282
795,5262
796,5149
797,5222
798,5241
799,5201
800,5176
801,5210
802,5204
803,5122
804,5159
805,5202
806,5134
807,5171
808,5115
809,5200
810,5102
811,5140
812,5109
813,5235
814,5129
815,5189
816,5196
817,5185
818,5134
819,5124
820,5197
821,5237
822,5287
823,5231
824,5237
825,5261
826,5214
827,5171
828,5130
829,5211
830,5147
831,5226
832,5230
833,5218
834,5256
835,5240
836,5273
837,5253
838,5212
839,5182
840,5217
841,5233
842,5255
843,5206
844,5204
845,5320
846,5259
847,5244
848,5270
849,5243
850,5251
851,5175
852,5276
853,5210
854,5238
855,5145
856,5160
857,5219
858,5173
859,5229
860,5265
861,5220
862,5232
863,5144
864,5123
865,5168
866,5248
867,5201
868,5280
869,5274
870,5290
871,5333
872,5224
873,5216
874,5228
875,5182
876,5206
877,5262
878,5299
879,5232
880,5285
881,5220
882,5175
883,5167
884,5114
885,5234
886,5204
887,5232
888,5156
889,5100
890,5083
891,5144
892,5105
893,5186
894,5241
895,5265
896,5297
897,5169
898,5233
899,5140
900,5144
901,5170
902,5308
903,5248
904,5272
905,5189
906,5183
907,5162
908,5119
909,5133
910,5184
911,5163
912,5167
913,5247
914,5270
915,5260
916,5199
917,5225
918,5328
919,5296
920,5295
921,5250
922,5306
923,5191
924,5140
925,5266
926,5179
927,5210
928,5112
929,5187
930,5241
931,5213
932,5200
933,5199
934,5180
935,5190
936,5336
937,5258
938,5191
939,5251
940,5224
941,5235
942,5203
943,5255
944,5225
945,5200
946,5259
947,5214
948,5221
949,5180
950,5198
951,5192
952,5260
953,5268
954,5216
955,5174
956,5166
957,5188
958,5155
959,5175
960,5150
961,5157
962,5143
963,5262
964,5243
965,5242
966,5193
967,5309
968,5280
969,5239
970,5216
971,5175
972,5191
973,5183
974,5146
975,5159
976,5184
977,5218
978,5118
979,5191
980,5205
981,5185
982,5180
983,5252
984,5208
985,5204
986,5121
987,5242
988,5176
989,5220
990,5258
991,5314
992,5243
993,5346
994,5168
995,5225
996,5162
997,5170
998,5176
999,5138
1000,5137
1001,5143
1002,5161
1003,5113
1004,5137
1005,5225
1006,5160
1007,5157
1008,5100
1009,5128
1010,5185
1011,5071
1012,5179
1013,5129
1014,5192
1015,5139
1016,5146
1017,5148
1018,5145
1019,5226
1020,5250
1021,5171
1022,5164
1023,5237
1024,5182
1025,5206
1026,5265
1027,5240
1028,5259
1029,5156
1030,5118
1031,5217
1032,5179
1033,5147
1034,5141
1035,5142
1036,5201
1037,5153
1038,5144
1039,5207
1040,5246
1041,5222
1042,5169
1043,5219
1044,5108
1045,5157
1046,5225
1047,5185
1048,5151
1049,5204
1050,5145
1051,5208
1052,5248
1053,5263
1054,5294
1055,5228
1056,5157
1057,5309
1058,5208
1059,5190
1060,5180
1061,5125
1062,5189
1063,5184
1064,5215
1065,5151
1066,5178
1067,5175
1068,5188
1069,5161
1070,5263
1071,5255
1072,5255
1073,5176
1074,5216
1075,5137
1076,5188
1077,5189
1078,5213
1079,5150
1080,5236
1081,5135
1082,5197
1083,5177
1084,5197
1085,5116
1086,5216
1087,5149
1088,5162
1089,5113
1090,5164
1091,5138
1092,5190
1093,5150
1094,5136
1095,5142
1096,5245
1097,5187
1098,5189
1099,5200
1100,5156
1101,5196
1102,5165
1103,5148
1104,5140
1105,5141
1106,5181
1107,5218
1108,5274
1109,5203
1110,5211
1111,5206
1112,5185
1113,5184
1114,5234
1115,5142
1116,5213
1117,5251
1118,5181
1119,5133
1120,5222
1121,5155
1122,5122
1123,5196
1124,5151
1125,5233
1126,5208
1127,5247
1128,5219
1129,5198
1130,5235
1131,5220
1132,5134
1133,5209
1134,5227
1135,5161
1136,5134
1137,5182
1138,5172
1139,5123
1140,5161
1141,5157
1142,5262
1143,5125
1144,5159
1145,5122
1146,5095
1147,5235
1148,5163
1149,5240
1150,5247
1151,5270
1152,5223
1153,5250
1154,5240
1155,5178
1156,5278
1157,5302
1158,5217
1159,5093
1160,5181
1161,5157
1162,5147
1163,5170
1164,5181
1165,5131
1166,5204
1167,5134
1168,5165
1169,5206
1170,5132
1171,5146
1172,5181
1173,5232
1174,5167
1175,5276
1176,5270
1177,5245
1178,5244
1179,5239
1180,5152
1181,5185
1182,5119
1183,5165
1184,5109
1185,5137
1186,5135
1187,5167
1188,5252
1189,5165
1190,5219
1191,5176
1192,5158
1193,5199
1194,5192
1195,5160
1196,5194
1197,5175
1198,5231
1199,5241
1200,5237
1201,5300
1202,5204
1203,5234
1204,5212
1205,5278
1206,5209
1207,5180
1208,5155
1209,5172
1210,5186
1211,5216
1212,5142
1213,5125
1214,5172
1215,5219
1216,5222
1217,5150
1218,5275
1219,5201
1220,5154
1221,5184
1222,5181
1223,5194
1224,5342
1225,5259
1226,5248
1227,5315
1228,5193
1229,5256
1230,5210
1231,5082
1232,5191
1233,5133
1234,5137
1235,5173
1236,5166
1237,5152
1238,5206
1239,5253
1240,5179
1241,5150
1242,5182
1243,5245
1244,5144
1245,5203
1246,5201
1247,5113
1248,5229
1249,5216
1250,5225
1251,5233
1252,5257
1253,5213
1254,5145
1255,5113
1256,5194
1257,5168
1258,5197
1259,5199
1260,5202
1261,5232
1262,5188
1263,5150
1264,5221
1265,5191
1266,5247
1267,5228
1268,5309
1269,5257
1270,5275
1271,5312
1272,5216
1273,5177
1274,5175
1275,5218
1276,5198
1277,5189
1278,5170
1279,5151
1280,5232
1281,5159
1282,5180
1283,5142
1284,5150
1285,5186
1286,5089
1287,5177
1288,5147
1289,5190
1290,5106
1291,5247
1292,5129
1293,5190
1294,5186
1295,5245
1296,5222
1297,5201
1298,5162
1299,5174
1300,5153
1301,5225
1302,5192
1303,5263
1304,5177
1305,5122
1306,5196
1307,5166
1308,5197
1309,5226
1310,5198
1311,5193
1312,5167
1313,5209
1314,5138
1315,5161
1316,5160
1317,5160
1318,5175
1319,5229
1320,5135
1321,5126
1322,5191
1323,5165
1324,5216
1325,5258
1326,5164
1327,5159
1328,5207
1329,5166
1330,5286
1331,5216
1332,5212
1333,5212
1334,5218
1335,5214
1336,5176
1337,5178
1338,5194
1339,5151
1340,5202
1341,5246
1342,5231
1343,5230
1344,5248
1345,5220
1346,5177
1347,5264
1348,5256
1349,5213
1350,5156
1351,5271
1352,5249
1353,5209
1354,5184
1355,5185
1356,5259
1357,5223
1358,5260
1359,5175
1360,5230
1361,5146
1362,5133
1363,5199
1364,5295
1365,5170
1366,5189
1367,5142
1368,5200
1369,5215
1370,5274
1371,5206
1372,5143
1373,5139
1374,5222
1375,5242
1376,5277
1377,5284
1378,5289
1379,5188
1380,5156
1381,5246
1382,5206
1383,5222
1384,5203
1385,5188
1386,5216
1387,5202
1388,5210
1389,5170
1390,5142
1391,5181
1392,5172
1393,5221
1394,5233
1395,5200
1396,5152
1397,5287
1398,5226
1399,5132
1400,5081
1401,5175
1402,5204
1403,5280
1404,5233
1405,5202
1406,5196
1407,5184
1408,5210
1409,5176
1410,5222
1411,5237
1412,5271
1413,5230
1414,5251
1415,5245
1416,5221
1417,5216
1418,5279
1419,5270
1420,5263
1421,5237
1422,5229
1423,5334
1424,5234
1425,5286
1426,5236
1427,5217
1428,5186
1429,5200
1430,5135
1431,5149
1432,5198
1433,5229
1434,5182
1435,5199
1436,5181
1437,5208
1438,5201
1439,5212
1440,5313
1441,5263
1442,5210
1443,5218
1444,5198
1445,5178
1446,5185
1447,5150
1448,5143
1449,5295
1450,5246
1451,5162
1452,5197
1453,5098
1454,5182
1455,5200
1456,5237
1457,5197
1458,5147
1459,5234
1460,5281
1461,5251
1462,5237
1463,5267
1464,5155
1465,5244
1466,5193
1467,5187
1468,5229
1469,5162
1470,5185
1471,5096
1472,5135
1473,5128
1474,5133
1475,5202
1476,5145
1477,5324
1478,5204
1479,5208
1480,5258
1481,5239
1482,5147
1483,5160
1484,5105
1485,5174
1486,5106
1487,5097
1488,5257
1489,5250
1490,5159
1491,5209
1492,5159
1493,5187
1494,5140
1495,5160
1496,5223
1497,5228
1498,5246
1499,5225
1500,5172
1501,5208
1502,5230
1503,5084
1504,5159
1505,5155
1506,5145
1507,5160
1508,5332
1509,5148
1510,5138
1511,5194
1512,5254
1513,5173
1514,5248
1515,5220
1516,5256
1517,5162
1518,5259
1519,5251
1520,5250
1521,5192
1522,5295
1523,5241
1524,5249
1525,5162
1526,5219
1527,5166
1528,5273
1529,5263
1530,5198
1531,5266
1532,5233
1533,5213
1534,5231
1535,5235
1536,5219
1537,5161
1538,5155
1539,5177
1540,5196
1541,5125
1542,5269
1543,5163
1544,5206
1545,5270
1546,5218
1547,5280
1548,5271
1549,5206
1550,5225
1551,5191
1552,5208
1553,5170
1554,5144
1555,5226
1556,5319
1557,5201
1558,5221
1559,5234
1560,5289
1561,5256
1562,5308
1563,5198
1564,5194
1565,5274
1566,5142
1567,5165
1568,5207
1569,5165
1570,5167
1571,5194
1572,5291
1573,5293
1574,5219
1575,5207
1576,5248
1577,5184
1578,5350
1579,5242
1580,5212
1581,5302
1582,5265
1583,5247
1584,5233
1585,5168
1586,5229
1587,5248
1588,5179
1589,5173
1590,5181
1591,5129
1592,5232
1593,5291
1594,5222
1595,5152
1596,5235
1597,5260
1598,5244
1599,5203
1600,5216
1601,5283
1602,5227
1603,5231
1604,5170
1605,5215
1606,5228
1607,5217
1608,5289
1609,5322
1610,5209
1611,5204
1612,5228
1613,5195
1614,5250
1615,5276
1616,5267
1617,5293
1618,5263
1619,5201
1620,5312
1621,5218
1622,5245
1623,5183
1624,5252
1625,5256
1626,5174
1627,5140
1628,5198
1629,5190
1630,5244
1631,5202
1632,5284
1633,5259
1634,5182
1635,5265
1636,5213
1637,5248
1638,5154
1639,5238
1640,5251
1641,5190
1642,5193
1643,5136
1644,5203
1645,5223
1646,5179
1647,5248
1648,5207
1649,5164
1650,5096
1651,5268
1652,5169
1653,5140
1654,5144
1655,5158
1656,5142
1657,5134
1658,5173
1659,5195
1660,5176
1661,5176
1662,5179
1663,5202
1664,5318
1665,5234
1666,5185
1667,5206
1668,5198
1669,5198
1670,5350
1671,5278
1672,5255
1673,5224
1674,5205
1675,5244
1676,5215
1677,5312
1678,5353
1679,5231
1680,5175
1681,5230
1682,5228
1683,5203
1684,5113
1685,5131
1686,5273
1687,5251
1688,5255
1689,5192
1690,5175
1691,5138
1692,5175
1693,5211
1694,5137
1695,5204
1696,5165
1697,5210
1698,5223
1699,5203
1700,5270
1701,5311
1702,5302
1703,5220
1704,5170
1705,5237
1706,5250
1707,5254
1708,5211
1709,5271
1710,5249
1711,5254
1712,5182
1713,5171
1714,5269
1715,5208
1716,5210
1717,5236
1718,5243
1719,5291
1720,5180
1721,5151
1722,5134
1723,5140
1724,5237
1725,5253
1726,5188
1727,5148
1728,5108
1729,5199
1730,5177
1731,5130
1732,5140
1733,5116
1734,5262
1735,5257
1736,5266
1737,5253
1738,5231
1739,5176
1740,5229
1741,5229
1742,5179
1743,5138
1744,5211
1745,5208
1746,5164
1747,5259
1748,5250
1749,5265
1750,5225
1751,5214
1752,5241
1753,5162
1754,5277
1755,5264
1756,5278
1757,5222
1758,5214
1759,5279
1760,5266
1761,5300
1762,5284
1763,5220
1764,5148
1765,5177
1766,5208
1767,5176
1768,5236
1769,5194
1770,5181
1771,5219
1772,5168
1773,5146
1774,5230
1775,5226
1776,5274
1777,5264
1778,5251
1779,5268
1780,5276
1781,5256
1782,5190
1783,5245
1784,5297
1785,5272
1786,5262
1787,5254
1788,5175
1789,5248
1790,5201
1791,5191
1792,5235
1793,5180
1794,5241
1795,5303
1796,5182
1797,5278
1798,5143
1799,5150
1800,5242
1801,5344
1802,5270
1803,5213
1804,5203
1805,5143
1806,5255
1807,5222
1808,5271
1809,5186
1810,5252
1811,5199
1812,5205
1813,5157
1814,5066
1815,5143
1816,5176
1817,5162
1818,5103
1819,5177
1820,5110
1821,5216
1822,5187
1823,5188
1824,5200
1825,5199
1826,5263
1827,5298
1828,5268
1829,5173
1830,5145
1831,5193
1832,5278
1833,5215
1834,5189
1835,5247
1836,5197
1837,5273
1838,5288
1839,5190
1840,5225
1841,5228
1842,5163
1843,5186
1844,5172
1845,5065
1846,5248
1847,5183
1848,5192
1849,5158
1850,5173
1851,5148
1852,5188
1853,5206
1854,5183
1855,5244
1856,5218
1857,5153
1858,5163
1859,5220
1860,5235
1861,5214
1862,5194
1863,5270
1864,5196
1865,5295
1866,5394
1867,5189
1868,5187
1869,5187
1870,5220
1871,5193
1872,5183
1873,5185
1874,5178
1875,5308
1876,5275
1877,5192
1878,5221
1879,5182
1880,5215
1881,5204
1882,5175
1883,5187
1884,5138
1885,5175
1886,5145
1887,5177
1888,5154
1889,5170
1890,5165
1891,5199
1892,5193
1893,5241
1894,5313
1895,5256
1896,5223
1897,5180
1898,5191
1899,5222
1900,5222
1901,5345
1902,5333
1903,5262
1904,5196
1905,5219
1906,5214
1907,5231
1908,5225
1909,5178
1910,5187
1911,5192
1912,5266
1913,5135
1914,5173
1915,5141
1916,5182
1917,5117
1918,5200
1919,5133
1920,5072
1921,5133
1922,5093
1923,5185
1924,5254
1925,5198
1926,5204
1927,5159
1928,5178
1929,5206
1930,5285
1931,5243
1932,5160
1933,5248
1934,5369
1935,5238
1936,5253
1937,5236
1938,5207
1939,5199
1940,5192
1941,5200
1942,5213
1943,5199
1944,5179
1945,5196
1946,5225
1947,5210
1948,5245
1949,5233
1950,5205
1951,5251
1952,5303
1953,5188
1954,5248
1955,5176
1956,5250
1957,5231
1958,5251
1959,5265
1960,5233
1961,5254
1962,5219
1963,5296
1964,5240
1965,5235
1966,5293
1967,5170
1968,5167
1969,5234
1970,5169
1971,5144
1972,5210
1973,5114
1974,5184
1975,5182
1976,5116
1977,5115
1978,5233
1979,5188
1980,5275
1981,5252
1982,5208
1983,5296
1984,5250
1985,5172
1986,5216
1987,5186
1988,5283
1989,5238
1990,5231
1991,5177
1992,5200
1993,5183
1994,5245
1995,5168
1996,5106
1997,5172
1998,5217
1999,5179
2000,5166
2001,5258
2002,5226
2003,5269
2004,5150
2005,5151
2006,5253
2007,5286
2008,5320
2009,5259
2010,5253
2011,5285
2012,5150
2013,5266
2014,5211
2015,5211
2016,5160
2017,5280
2018,5291
2019,5227
2020,5231
2021,5185
2022,5305
2023,5265
2024,5288
2025,5244
2026,5230
2027,5183
2028,5265
2029,5208
2030,5235
2031,5288
2032,5286
2033,5241
2034,5184
2035,5186
2036,5282
2037,5157
2038,5176
2039,5178
2040,5186
2041,5265
2042,5109
2043,5289
2044,5297
2045,5223
2046,5270
2047,5255
2048,5250
2049,5333
2050,5270
2051,5237
2052,5247
2053,5216
2054,5234
2055,5232
2056,5200
2057,5180
2058,5262
2059,5246
2060,5217
2061,5233
2062,5194
2063,5264
2064,5221
2065,5217
2066,5242
2067,5198
2068,5092
2069,5149
2070,5184
2071,5124
2072,5125
2073,5159
2074,5190
2075,5193
2076,5175
2077,5240
2078,5176
2079,5164
2080,5131
2081,5140
2082,5210
2083,5151
2084,5189
2085,5163
2086,5201
2087,5217
2088,5218
2089,5256
2090,5193
2091,5202
2092,5223
2093,5274
2094,5250
2095,5275
2096,5233
2097,5265
2098,5217
2099,5285
2100,5244
2101,5219
2102,5256
2103,5265
2104,5126
2105,5162
2106,5232
2107,5205
2108,5183
2109,5216
2110,5230
2111,5165
2112,5194
2113,5278
2114,5201
2115,5203
2116,5191
2117,5218
2118,5209
2119,5163
2120,5205
2121,5153
2122,5151
2123,5196
2124,5201
2125,5212
2126,5240
2127,5278
2128,5128
2129,5275
2130,5217
2131,5223
2132,5219
2133,5163
2134,5237
2135,5317
2136,5222
2137,5314
2138,5292
2139,5243
2140,5228
2141,5226
2142,5230
2143,5135
2144,5230
2145,5166
2146,5263
2147,5205
2148,5265
2149,5113
2150,5193
2151,5198
2152,5170
2153,5223
2154,5234
2155,5157
2156,5164
2157,5252
2158,5230
2159,5256
2160,5151
2161,5156
2162,5122
2163,5200
2164,5183
2165,5175
2166,5169
2167,5213
2168,5342
2169,5232
2170,5117
2171,5258
2172,5101
2173,5144
2174,5192
2175,5220
2176,5190
2177,5236
2178,5176
2179,5181
2180,5129
2181,5162
2182,5152
2183,5233
2184,5147
2185,5205
2186,5129
2187,5200
2188,5281
2189,5266
2190,5214
2191,5221
2192,5245
2193,5275
2194,5195
2195,5242
2196,5207
2197,5243
2198,5290
2199,5238
2200,5253
2201,5219
2202,5203
2203,5157
2204,5228
2205,5205
2206,5246
2207,5285
2208,5191
2209,5170
2210,5188
2211,5206
2212,5244
2213,5243
2214,5170
2215,5198
2216,5217
2217,5132
2218,5179
2219,5158
2220,5208
2221,5230
2222,5263
2223,5213
2224,5174
2225,5185
2226,5220
2227,5243
2228,5238
2229,5167
2230,5205
2231,5238
2232,5230
2233,5128
2234,5201
2235,5188
2236,5203
2237,5221
2238,5231
2239,5212
2240,5215
2241,5257
2242,5234
2243,5228
2244,5221
2245,5256
2246,5215
2247,5242
2248,5199
2249,5168
2250,5218
2251,5262
2252,5283
2253,5135
2254,5126
2255,5215
2256,5182
2257,5114
2258,5182
2259,5229
2260,5191
2261,5194
2262,5222
2263,5172
2264,5206
2265,5292
2266,5227
2267,5105
2268,5143
2269,5180
2270,5285
2271,5205
2272,5236
2273,5242
2274,5248
2275,5201
2276,5226
2277,5230
2278,5224
2279,5170
2280,5128
2281,5231
2282,5182
2283,5233
2284,5174
2285,5143
2286,5179
2287,5158
2288,5236
2289,5166
2290,5157
2291,5158
2292,5125
2293,5155
2294,5280
2295,5218
2296,5238
2297,5241
2298,5159
2299,5264
2300,5166
2301,5156
2302,5244
2303,5195
2304,5265
2305,5157
2306,5174
2307,5255
2308,5157
2309,5163
2310,5176
2311,5072
2312,5173
2313,5168
2314,5224
2315,5165
2316,5125
2317,5153
2318,5167
2319,5159
2320,5203
2321,5141
2322,5142
2323,5211
2324,5243
2325,5238
2326,5239
2327,5271
2328,5355
2329,5222
2330,5134
2331,5142
2332,5200
2333,5225
2334,5224
2335,5160
2336,5218
2337,5184
2338,5201
2339,5145
2340,5203
2341,5238
2342,5254
2343,5170
2344,5184
2345,5242
2346,5195
2347,5177
2348,5142
2349,5177
2350,5245
2351,5210
2352,5204
2353,5255
2354,5284
2355,5253
2356,5237
2357,5227
2358,5288
2359,5260
2360,5240
2361,5224
2362,5167
2363,5231
2364,5135
2365,5116
2366,5183
2367,5213
2368,5324
2369,5312
2370,5236
2371,5266
2372,5195
2373,5246
2374,5249
2375,5236
2376,5220
2377,5203
2378,5240
2379,5247
2380,5215
2381,5155
2382,5166
2383,5163
2384,5260
2385,5231
2386,5207
2387,5231
2388,5181
2389,5171
2390,5229
2391,5182
2392,5260
2393,5210
2394,5244
2395,5299
2396,5201
2397,5167
2398,5181
2399,5251
2400,5206
2401,5146
2402,5203
2403,5224
2404,5228
2405,5160
2406,5247
2407,5187
2408,5293
2409,5122
2410,5116
2411,5143
2412,5237
2413,5119
2414,5209
2415,5135
2416,5191
2417,5229
2418,5189
2419,5207
2420,5279
2421,5298
2422,5170
2423,5207
2424,5234
2425,5262
2426,5144
2427,5269
2428,5218
2429,5242
2430,5276
2431,5242
2432,5196
2433,5245
2434,5225
2435,5223
2436,5306
2437,5206
2438,5202
2439,5207
2440,5195
2441,5156
2442,5241
2443,5236
2444,5281
2445,5261
2446,5174
2447,5185
2448,5190
2449,5202
2450,5256
2451,5239
2452,5225
2453,5233
2454,5224
2455,5085
2456,5147
2457,5173
2458,5220
2459,5237
2460,5212
2461,5221
2462,5121
2463,5192
2464,5269
2465,5106
2466,5175
2467,5161
2468,5160
2469,5168
2470,5235
2471,5206
2472,5216
2473,5346
2474,5255
2475,5315
2476,5261
2477,5270
2478,5300
2479,5220
2480,5271
2481,5142
2482,5265
2483,5216
2484,5235
2485,5227
2486,5228
2487,5263
2488,5207
2489,5260
2490,5165
2491,5224
2492,5205
2493,5212
2494,5240
2495,5248
2496,5223
2497,5193
