MDTU,susyTrans,Im(bilin)
10,-0.010343,2.52419e-05
20,0.00283102,-1.50949e-05
30,-0.0247452,0.000134319
40,0.0242772,6.14387e-05
50,0.0235228,7.38787e-05
60,-0.00964778,8.15324e-05
70,-0.00397978,-0.000152573
80,0.0107016,2.92528e-05
90,0.00191278,0.000158361
100,0.00774544,-4.80219e-05
110,0.0196474,7.6939e-05
120,-0.0155759,0.000225705
130,0.0428085,-0.000156501
140,0.0110508,9.46953e-05
150,-0.00489171,9.99386e-06
160,0.00136568,-7.24375e-05
170,-0.0169258,0.00011821
180,-0.0231968,-2.40682e-05
190,-0.0122696,3.5092e-05
200,0.0177079,-5.05088e-05
210,-0.00794962,8.61155e-05
220,-0.00604214,-8.78162e-05
230,-0.00201505,8.17501e-05
240,-0.0145469,0.000196087
250,-0.000852523,3.74545e-05
260,-0.0102607,6.56139e-05
270,0.0111228,8.59045e-05
280,-0.00969219,8.20409e-05
290,0.000242766,-6.25204e-05
300,-0.0129959,0.000159923
310,-0.00530649,2.05209e-05
320,0.00962368,-6.2073e-05
330,0.00834787,-1.37599e-05
340,-0.00208919,0.000177605
350,0.0039637,-8.00355e-05
360,0.000931265,4.81707e-05
370,0.0233684,-3.91038e-06
380,-0.0105727,9.27622e-05
390,-0.00349079,-1.28284e-05
400,0.000237883,-0.000122936
410,-0.00507392,-6.86223e-06
420,-0.0154549,0.000199242
430,0.00302606,0.000142361
440,-0.00702209,4.66632e-05
450,-0.0119306,-5.12271e-05
460,-0.0143721,0.000165151
470,-0.0225584,1.90806e-05
480,-0.00679328,-3.07643e-05
490,0.000593111,-0.000267027
500,-0.0160979,8.04153e-05
510,0.0051086,-0.000140189
520,0.0116804,5.57402e-05
530,-0.00618312,-4.94905e-05
540,-0.0125637,4.23943e-05
550,0.00655153,-2.39547e-05
560,0.0124722,0.000167104
570,-0.0201291,-2.21095e-05
580,-0.0154741,-1.68947e-05
590,0.00768462,7.9684e-05
600,0.0100518,-3.59233e-05
610,0.0105609,-0.000306171
620,0.0131013,7.33287e-06
630,0.0116436,-3.48664e-05
640,-0.00496981,0.000159085
650,0.00923084,-5.06039e-05
660,-0.000219367,0.000129477
670,0.00338131,-1.85687e-05
680,0.00479993,-6.46319e-05
690,0.0061667,9.70044e-05
700,-0.00992469,-0.000103976
710,-0.0106517,4.00859e-06
720,-0.0090024,-0.000108847
730,0.0100234,1.62653e-05
740,-0.00832233,0.000226744
750,-0.00940692,0.000121837
760,0.0129998,8.94313e-05
770,0.013545,-1.0298e-05
780,0.00183656,-4.73336e-05
790,0.00667771,1.79189e-06
800,0.0154594,0.000151112
810,0.0106865,9.29222e-05
820,0.0115388,-9.92619e-06
830,0.00263254,1.30375e-06
840,0.024843,-8.42018e-05
850,-0.0109125,4.07586e-05
860,-0.0017569,-0.00013842
870,0.00871321,0.000151247
880,-0.00109421,-6.86885e-05
890,-0.0129745,-0.000227888
900,0.00473486,0.000179381
910,-0.00131734,0.00010057
920,-0.0234196,-0.000134436
930,-0.00397697,8.83429e-05
940,-0.015871,-2.28517e-05
950,0.00292083,-0.000116738
960,0.00802745,-0.000147782
970,0.00401013,-2.62964e-05
980,0.00929322,-5.23306e-05
990,-0.0126337,-0.000103079
1000,0.0030468,0.000145705
1010,-0.0122587,7.62279e-05
1020,-0.0181035,6.25185e-05
1030,0.0138313,7.39214e-05
1040,-0.0113246,4.51883e-05
1050,0.00799886,0.000104449
1060,-0.0129165,0.00021465
