t,cond_num
10,5.14575
20,5.14155
30,5.12955
40,5.13094
50,5.11567
60,5.0907
70,5.06647
80,5.17807
90,5.13663
100,5.10262
110,5.14322
120,5.18824
130,5.12319
140,5.14921
150,5.16326
160,5.13884
170,5.12297
180,5.12842
190,5.12956
200,5.15417
210,5.14413
220,5.12682
230,5.20463
240,5.14664
250,5.10957
260,5.1237
270,5.11657
280,5.12429
290,5.21519
300,5.21904
310,5.09981
320,5.11833
330,5.12403
340,5.11686
350,5.19712
360,5.14927
370,5.14196
380,5.09671
390,5.18549
400,5.23193
410,5.11956
420,5.13079
430,5.1295
440,5.15979
450,5.13285
460,5.23254
470,5.115
480,5.18017
490,5.09521
500,5.10192
510,5.09763
520,5.16683
530,5.11825
540,5.11919
550,5.12193
560,5.19777
570,5.15366
580,5.15082
590,5.23956
600,5.15363
610,5.18538
620,5.16082
630,5.20256
640,5.22682
650,5.1716
660,5.16445
670,5.14945
680,5.13218
690,5.16657
700,5.13999
710,5.23534
720,5.11414
730,5.19465
740,5.13779
750,5.14539
760,5.14492
770,5.08578
780,5.13755
790,5.16487
800,5.13612
810,5.09556
820,5.17059
830,5.1455
840,5.12543
850,5.17525
860,5.13069
870,5.2414
880,5.16776
890,5.08008
900,5.09104
910,5.08492
920,5.15405
930,5.21333
940,5.22823
950,5.12651
960,5.19235
970,5.17262
980,5.08068
990,5.21838
1000,5.11433
1010,5.08666
1020,5.09769
1030,5.082
1040,5.16319
1050,5.12937
1060,5.18502
1070,5.15331
1080,5.13989
1090,5.14877
1100,5.09891
1110,5.1688
1120,5.11157
1130,5.18156
1140,5.14426
1150,5.18972
1160,5.17311
1170,5.10078
1180,5.07583
1190,5.11203
1200,5.15442
1210,5.12718
1220,5.13145
1230,5.15171
1240,5.07649
1250,5.22923
1260,5.1635
1270,5.16119
1280,5.12475
1290,5.10737
1300,5.11409
1310,5.11573
1320,5.14024
1330,5.15936
1340,5.21738
1350,5.11686
1360,5.13596
1370,5.18619
1380,5.12229
1390,5.15229
1400,5.13258
1410,5.15405
1420,5.1574
1430,5.10282
1440,5.23376
1450,5.167
1460,5.22582
1470,5.10331
1480,5.18065
1490,5.08908
1500,5.13646
1510,5.12124
1520,5.18936
1530,5.15369
1540,5.13003
1550,5.20756
1560,5.13298
1570,5.13318
1580,5.25993
1590,5.09939
1600,5.16766
1610,5.10154
1620,5.16616
1630,5.18706
1640,5.15618
1650,5.12857
1660,5.11211
1670,5.13971
1680,5.13173
1690,5.10502
1700,5.20654
1710,5.18919
1720,5.16791
1730,5.09508
1740,5.15609
1750,5.09704
1760,5.17403
1770,5.16212
1780,5.16973
1790,5.15316
1800,5.17574
1810,5.15746
1820,5.09496
1830,5.14612
1840,5.14409
1850,5.11663
1860,5.15138
1870,5.12526
1880,5.17669
1890,5.12442
1900,5.13338
1910,5.08359
1920,5.06953
1930,5.1608
1940,5.11808
1950,5.12726
1960,5.18368
1970,5.13175
1980,5.21012
1990,5.14501
2000,5.12404
2010,5.25954
2020,5.15141
2030,5.14834
2040,5.15797
2050,5.19351
2060,5.14891
2070,5.1123
2080,5.13258
2090,5.16357
2100,5.13886
2110,5.13675
2120,5.16231
2130,5.14182
2140,5.17307
2150,5.16168
2160,5.19175
2170,5.15363
2180,5.11083
2190,5.11939
2200,5.17357
2210,5.11978
2220,5.1691
2230,5.15591
2240,5.17355
2250,5.12868
2260,5.08765
2270,5.14349
2280,5.13499
2290,5.04037
2300,5.16189
2310,5.12877
2320,5.06982
2330,5.14488
2340,5.1872
2350,5.18564
2360,5.1341
2370,5.16447
2380,5.16879
2390,5.16336
2400,5.10295
2410,5.08275
2420,5.18581
2430,5.16145
2440,5.13901
2450,5.12175
2460,5.16669
2470,5.17559
2480,5.15993
2490,5.18759
2500,5.11175
2510,5.13023
2520,5.18026
2530,5.14817
2540,5.16692
2550,5.14321
2560,5.16794
2570,5.11741
2580,5.13418
2590,5.18969
2600,5.11002
2610,5.12717
2620,5.15508
2630,5.13681
2640,5.15996
2650,5.18068
2660,5.13954
2670,5.10716
2680,5.20302
2690,5.20157
2700,5.13987
2710,5.18904
2720,5.12339
2730,5.14352
2740,5.07804
2750,5.11078
2760,5.10519
2770,5.1609
2780,5.14237
2790,5.15486
2800,5.10562
2810,5.08947
2820,5.16051
2830,5.19193
2840,5.13895
2850,5.16962
2860,5.17756
2870,5.20583
2880,5.14092
2890,5.18649
2900,5.09868
2910,5.17919
2920,5.14953
2930,5.11693
2940,5.16538
2950,5.16452
2960,5.1059
2970,5.18962
2980,5.12945
2990,5.15568
3000,5.24112
3010,5.22541
3020,5.11546
3030,5.12445
3040,5.09902
3050,5.17612
3060,5.19293
3070,5.15252
3080,5.13203
3090,5.10648
3100,5.09962
3110,5.16182
3120,5.11324
3130,5.11153
3140,5.20626
3150,5.17509
3160,5.11908
3170,5.16407
3180,5.17716
3190,5.11751
3200,5.11346
3210,5.13431
3220,5.20945
3230,5.12598
3240,5.09909
3250,5.08308
3260,5.16775
3270,5.1584
3280,5.19826
3290,5.14836
3300,5.16253
3310,5.14775
3320,5.10465
3330,5.10422
3340,5.14211
3350,5.16193
3360,5.22526
3370,5.17315
3380,5.19425
3390,5.15627
3400,5.16616
3410,5.19593
3420,5.16468
3430,5.10119
3440,5.14879
3450,5.16059
3460,5.1266
3470,5.14331
3480,5.21095
3490,5.18968
3500,5.11251
