MDTU,|det-1|^2,1-Re(det),Im(det)
1,1.2858e+13,-3.58438e+06,-315.708
2,7.79423e+09,-88207.1,-3.25377
3,1.00114e+08,-9999.2,-0.439934
4,4.22074e+06,-2052.48,-0.177527
5,245602,-494.956,-0.077532
6,18958.6,-137.5,-0.0210839
7,2961.99,-54.3282,-0.00641565
8,649.951,-25.413,0.00186361
9,172.81,-13.1193,0.000808469
10,90.5586,-9.4904,-0.00213678
11,14.1813,-3.75623,-0.000873298
12,4.52576,-2.11767,-4.30017e-05
13,4.93611,-2.21311,0.000500149
14,2.7211,-1.6397,4.46374e-05
15,1.95588,-1.39129,6.35711e-05
16,2.04043,-1.42066,-5.75052e-05
17,0.968336,-0.97663,0.000310377
18,0.46144,-0.67084,0.000289095
19,0.14872,-0.37465,-6.46959e-05
20,0.0696121,-0.25381,0.00015613
21,0.0696121,-0.25381,0.00015613
22,0.0311438,-0.16334,5.74179e-05
23,0.00659329,-0.02864,0.000102552
24,0.013922,-0.08065,-0.000297663
25,0.00944911,-0.06654,-0.000138356
26,0.00383137,0.010571,-0.000295219
27,0.0299886,-0.14728,-0.000429875
28,0.00857014,0.066688,-0.000236889
29,0.00857014,0.066688,-0.000236889
30,0.0154254,-0.09842,0.000274009
31,0.0775219,-0.26546,-1.47672e-05
32,0.0156173,-0.09207,-0.000107412
33,0.00508839,0.023495,2.64415e-06
34,0.00508839,0.023495,2.64415e-06
35,0.0704732,0.260151,-3.79105e-06
36,0.0127844,0.096868,-4.31517e-05
37,0.0181926,0.107706,0.000193194
38,0.0181926,0.107706,0.000193194
39,0.0181926,0.107706,0.000193194
40,0.0182192,0.113726,0.000145208
41,0.0182192,0.113726,0.000145208
42,0.0182192,0.113726,0.000145208
43,0.107563,0.322456,-9.66713e-05
44,0.0344312,0.163565,-0.000299409
45,0.0887048,0.287945,2.9072e-05
46,0.038731,0.181408,-0.000186863
47,0.0200721,0.114032,0.00025897
48,0.0200721,0.114032,0.00025897
49,0.0967801,0.305573,2.14446e-05
50,0.106044,0.321416,0.000199824
51,0.0427235,0.19964,0.000154427
52,0.0354553,0.180182,3.56159e-05
53,0.0323932,0.170408,0.000114594
54,0.158876,0.396939,-3.53457e-05
55,0.013245,-0.09785,-2.4822e-05
56,0.163786,-0.39781,4.49396e-05
57,0.163786,-0.39781,4.49396e-05
58,0.511362,-0.70524,0.000246734
59,0.237951,-0.47879,0.000151694
60,0.0691066,-0.24915,-5.26284e-05
61,0.114277,-0.31807,-0.000354027
62,0.01803,-0.10907,-4.62728e-05
63,0.00437029,-0.01366,0.00029534
