MDTU,S_B
1,0.688341
2,0.787999
3,0.854033
4,0.893575
5,0.921555
6,0.936094
7,0.953036
8,0.959025
9,0.969566
10,0.976194
11,0.973325
12,0.976948
13,0.988544
14,0.98749
15,0.990226
16,0.998181
17,0.994255
18,0.990654
19,0.989071
20,0.993485
21,0.993485
22,1.00293
23,0.993715
24,0.989398
25,0.992265
26,0.989726
27,0.992934
28,0.993572
29,0.993572
30,0.994347
31,1.0062
32,1.00506
33,0.996376
34,0.996376
35,0.993447
36,0.99685
37,0.995728
38,0.995728
39,0.995728
40,1.01078
41,1.01078
42,1.01078
43,0.991392
44,1.00283
45,1.0018
46,0.998892
47,0.999976
48,0.999976
49,0.99626
50,1.00131
51,1.00154
52,1.00234
53,1.00055
54,0.995355
55,0.996505
56,0.994349
57,0.994349
58,0.994994
59,0.992425
60,0.985936
61,0.995819
62,0.994517
63,0.991579
64,0.991579
65,0.99499
66,1.0007
67,0.995716
68,0.998347
69,0.99993
70,1.00066
71,1.00066
72,0.997817
73,0.99124
74,1.00232
75,0.997485
76,0.992039
77,0.991941
78,0.995218
79,0.996619
80,0.999914
81,0.999914
82,1.00379
83,1.00268
84,0.993106
85,1.00094
86,1.00604
87,0.994141
88,1.0066
89,1.0066
90,1.00066
91,0.985692
92,1.00377
93,0.988009
94,0.996267
95,0.994976
96,1.0008
97,1.0008
98,1.0008
99,1.00279
100,1.00417
101,1.00697
102,1.00697
103,1.0007
104,1.0007
105,1.0007
106,0.995819
107,1.00738
108,1.00465
109,1.00465
110,1.00521
111,1.00652
112,1.00666
113,1.00291
114,1.00397
115,0.999601
116,1.00046
117,1.00387
118,1.00423
119,0.995348
120,0.989763
121,0.99049
122,0.99049
123,0.999579
124,0.999579
125,0.996748
126,0.996748
127,0.993406
128,1.01026
129,1.01066
130,1.00767
131,1.00095
132,0.987109
133,0.996902
134,0.996902
135,0.997219
136,0.997219
137,0.997507
138,0.997009
139,0.997009
140,1.00061
141,1.00061
142,1.00061
143,1.00061
144,1.00061
145,1.00376
146,1.00376
147,0.992172
148,0.995881
149,0.988773
150,0.992955
151,0.992955
152,0.992488
153,1.00376
154,1.00376
155,0.996166
156,0.997999
157,0.98645
158,1.00905
159,0.990114
160,0.998923
161,0.99448
162,0.987534
163,1.00038
164,0.992173
165,0.991581
166,0.999013
167,0.999013
168,0.991112
169,0.991112
170,0.988513
171,0.986378
172,1.0021
173,0.997312
174,0.993898
175,0.994363
176,0.989885
177,0.987267
178,0.982385
179,0.991934
180,0.991934
181,1.0031
182,1.0031
183,0.977553
184,0.995302
185,1.00121
186,0.995628
187,1.00304
188,1.00049
189,0.998748
190,0.998748
191,0.989717
192,0.987955
193,1.00126
194,0.984504
195,1.0023
196,0.999928
197,0.998541
198,0.995391
199,0.993852
200,0.996597
201,0.992067
202,0.994385
203,0.994385
204,1.00026
205,1.00026
206,1.00026
