MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.991524,0.991217,0.024687
2,0.98396,0.977,-0.116827
3,0.983102,0.965517,-0.185116
4,0.981297,0.969775,-0.149937
5,0.978568,0.9684,-0.140703
6,0.978223,0.966125,-0.153373
7,0.979882,0.960583,-0.193517
8,0.980078,0.94515,-0.259314
9,0.981424,0.911975,-0.362623
10,0.976199,0.867533,-0.447606
11,0.977909,0.866208,-0.453861
12,0.977895,0.936775,-0.28059
13,0.979368,0.935825,-0.288779
14,0.98339,0.896992,-0.403067
15,0.977023,0.895942,-0.389695
16,0.977434,0.882092,-0.421061
17,0.978927,0.875517,-0.437915
18,0.977023,0.899533,-0.381332
19,0.977623,0.916192,-0.341086
20,0.975706,0.916092,-0.335824
21,0.975706,0.916092,-0.335824
22,0.975766,0.88285,-0.415566
23,0.977421,0.899725,-0.3819
24,0.976217,0.893817,-0.392545
25,0.979646,0.858408,-0.472062
26,0.97703,0.825468,-0.522675
27,0.979709,0.863167,-0.463437
28,0.978567,0.772638,-0.60052
29,0.978567,0.772638,-0.60052
30,0.978003,0.766849,-0.606987
31,0.981661,0.722059,-0.665048
32,0.975792,0.668919,-0.710435
33,0.979329,0.717603,-0.666432
34,0.979329,0.717603,-0.666432
35,0.979808,0.672761,-0.712332
36,0.97882,0.65078,-0.731145
37,0.979927,0.699818,-0.685938
38,0.979927,0.699818,-0.685938
39,0.979927,0.699818,-0.685938
40,0.978771,0.845525,-0.493032
41,0.978771,0.845525,-0.493032
42,0.978771,0.845525,-0.493032
43,0.981265,0.907933,-0.372207
44,0.980169,0.880475,-0.430692
45,0.97947,0.901967,-0.381861
46,0.970771,0.842892,-0.481591
47,0.976336,0.826636,-0.519523
48,0.976336,0.826636,-0.519523
49,0.979253,0.810382,-0.549743
50,0.977818,0.843117,-0.49526
51,0.975014,0.855925,-0.466953
52,0.975308,0.907925,-0.356227
53,0.979282,0.913017,-0.35411
54,0.975764,0.841358,-0.494198
55,0.978368,0.69078,-0.69284
56,0.976772,0.740038,-0.637516
57,0.976772,0.740038,-0.637516
58,0.977543,0.766175,-0.607096
59,0.97671,0.764364,-0.608038
60,0.982234,0.710403,-0.678315
61,0.981782,0.74594,-0.638333
62,0.978742,0.740641,-0.639833
63,0.977169,0.725328,-0.654797
64,0.977169,0.725328,-0.654797
65,0.976947,0.674083,-0.707133
66,0.980719,0.725424,-0.659977
67,0.977853,0.74476,-0.633663
68,0.977424,0.824477,-0.524972
69,0.978692,0.848183,-0.488287
70,0.982734,0.8957,-0.404335
71,0.982734,0.8957,-0.404335
72,0.977254,0.9423,-0.25903
73,0.977552,0.932775,-0.292471
74,0.97601,0.937992,-0.269753
75,0.977586,0.897308,-0.38796
76,0.978345,0.872575,-0.442462
77,0.979251,0.8544,-0.47847
78,0.976204,0.861733,-0.458683
79,0.977077,0.883442,-0.417385
80,0.976318,0.856108,-0.469334
81,0.976318,0.856108,-0.469334
82,0.974708,0.881833,-0.415243
83,0.979077,0.899125,-0.387512
84,0.978612,0.893067,-0.400143
85,0.979391,0.862533,-0.463942
86,0.973507,0.859908,-0.456371
87,0.978744,0.833162,-0.513595
88,0.973197,0.7551,-0.613952
89,0.973197,0.7551,-0.613952
90,0.977704,0.728089,-0.652528
91,0.976259,0.688544,-0.69209
