ReTr(Lx),ImTr(Lx)
0.7839,0.178449
0.467598,0.243332
0.601765,-0.0638083
0.446481,-0.101487
0.383079,0.249239
0.180985,-0.0214135
0.180257,0.0310731
0.0987608,-0.00668751
0.0445055,0.0367362
-0.0668513,0.237424
-0.124713,0.0157581
-0.01685,0.0131843
-0.00416537,0.0665218
0.151248,0.0255422
0.0377921,0.239045
-0.111627,0.201433
-0.093155,0.0620048
-0.122788,-0.0907725
-0.0313093,0.0355123
0.104251,-0.0364517
0.104251,-0.0364517
0.0086965,0.0965908
0.0654803,0.164362
-0.0336023,-0.0248514
-0.0335833,-0.0800127
0.0825079,-0.0478317
0.0823034,-0.0792636
0.019952,0.0335158
0.019952,0.0335158
0.0551415,-0.032087
-0.00278556,-0.0698628
0.0789373,0.0204478
0.0505344,0.108239
0.0505344,0.108239
0.0328936,-0.0259163
-0.102568,0.0589382
0.0574889,-0.0817039
0.0574889,-0.0817039
0.0574889,-0.0817039
0.0348927,0.0415437
0.0348927,0.0415437
0.0348927,0.0415437
0.008836,-0.0685742
0.0808064,0.0371152
0.0996658,0.183736
0.0559484,0.0830463
0.101852,0.0959333
0.101852,0.0959333
-0.0406832,-0.00725353
-0.056011,-0.0168979
0.0295204,0.0371981
0.159888,-0.0647819
0.0424785,-0.0326835
-0.122769,0.0962158
-0.0791417,-0.0196803
-0.0359515,-0.0731621
-0.0359515,-0.0731621
-0.0835833,0.054967
-0.00294955,0.0376893
-0.165603,-0.113512
0.094775,-0.113032
-0.00355832,0.166072
0.0572873,-0.144612
0.0572873,-0.144612
0.151031,-0.201555
-0.0787817,-0.0426091
-0.0352482,-0.0710601
-0.075765,-0.0336926
-0.0102392,-0.115113
-0.0214706,-0.0249271
-0.0214706,-0.0249271
0.0554917,0.0780335
0.0225804,0.0210214
0.102552,-0.0219884
-0.0212372,0.124352
-0.0712132,0.0502535
-0.00176494,0.00835942
-0.150862,0.0606589
0.0921758,0.103721
-0.012371,0.104406
-0.012371,0.104406
-0.0412968,0.0188256
0.0550573,-0.0796253
0.09753,-0.0523875
0.0241375,-0.143307
-0.0495862,0.0667538
-0.00868308,-0.0656537
0.10825,-0.0246031
0.10825,-0.0246031
0.0957425,0.0869025
-0.0705458,0.130557
-0.0418203,-0.0621991
-0.102872,-0.0788777
0.0523925,-0.0882308
0.110951,-0.0296655
0.0548812,-0.0503886
0.0548812,-0.0503886
0.0548812,-0.0503886
-0.0262317,0.140729
-0.101253,0.114389
-0.0447488,-0.0158946
-0.0447488,-0.0158946
-0.0428092,0.0495302
-0.0428092,0.0495302
-0.0428092,0.0495302
0.0291525,-0.0856183
0.0405467,-0.129157
0.00323229,-0.000698305
0.00323229,-0.000698305
-0.0403169,0.0108694
-0.141027,0.0989517
-0.0708513,0.128735
-0.0624109,-0.080241
-0.104778,-0.139878
0.180898,0.0188068
-0.110971,-0.0128523
-0.0686617,0.00563175
-0.0861033,-0.0315948
-0.0461659,-0.093995
-0.00891658,-0.0766318
-0.142155,-0.0423402
-0.142155,-0.0423402
0.0158643,-0.182741
0.0158643,-0.182741
-0.206857,0.030896
-0.206857,0.030896
-0.106363,0.161475
0.155796,0.0730384
0.106111,0.142135
-0.00691908,0.0874625
0.067408,0.0438312
-0.142423,0.0576587
0.0270297,-0.0323451
0.0270297,-0.0323451
-0.0693434,-0.0024461
-0.0693434,-0.0024461
-0.0874117,0.0550717
-0.0268323,-0.00589099
-0.0268323,-0.00589099
0.0182612,0.105045
0.0182612,0.105045
0.0182612,0.105045
0.0182612,0.105045
0.0182612,0.105045
0.14166,-0.141073
0.14166,-0.141073
0.0178998,-0.124037
0.102737,0.0326029
-0.0251737,0.0565653
0.0271928,-0.0730397
0.0271928,-0.0730397
-0.011413,-0.0518433
0.0227177,-0.135345
0.0227177,-0.135345
-0.115385,0.0236892
0.0322992,0.0358801
-0.0294042,-0.0838333
-0.0985517,0.0362056
-0.0812058,0.0161631
-0.0927233,-0.0610769
-0.0279959,-0.0267697
0.0249415,-0.0841825
-0.0567902,-0.138391
-0.13484,-0.0691371
0.0580068,-0.127649
0.0177031,-0.108357
0.0177031,-0.108357
0.0127577,-0.108955
0.0127577,-0.108955
-0.0451646,-0.174903
0.110944,-0.100288
-0.0654368,-0.0287587
-0.0540967,-0.0719392
0.0317738,0.115395
0.0230613,0.0795525
0.0267202,-0.0526714
-0.0339026,-0.0608502
-0.272458,-0.0188964
-0.0722208,0.04652
-0.0722208,0.04652
-0.0830789,-0.0668261
-0.0830789,-0.0668261
0.0352621,0.0546534
0.0197178,0.0539517
0.0148807,0.110553
0.0123661,0.0767081
-0.124474,-0.0509223
0.0423808,-0.0179913
-0.0836033,-0.15539
-0.0836033,-0.15539
0.0527003,-0.0991575
0.164794,0.0211302
0.12796,0.0550071
-0.0287751,0.0530481
-0.100131,-0.090755
0.0937417,-0.164446
0.0471833,0.00791617
0.0586682,-0.0332321
0.0442813,-0.0606325
-0.0339827,0.0719272
0.122722,0.0180914
0.0182219,-0.0234581
0.0182219,-0.0234581
0.0789412,0.00310397
0.0789412,0.00310397
0.0789412,0.00310397
0.0277068,0.0349453
0.00305664,0.0446887
0.144932,0.167635
-0.00834542,0.10659
0.046701,0.0575836
0.087285,-0.109126
0.0265046,-0.174636
0.113408,-0.0100463
0.113408,-0.0100463
0.201617,-0.138133
0.201617,-0.138133
-0.0171397,0.00491798
-0.0171397,0.00491798
-0.0171397,0.00491798
-0.056694,0.0438754
0.141822,0.0364061
0.0784924,0.0403268
0.0784924,0.0403268
-0.00883558,-0.0339423
0.086615,0.0213897
-0.0479559,-0.08859
-0.207227,0.0134608
-0.0333463,-0.0955433
-0.0333463,-0.0955433
-0.0319515,-0.172895
0.0554498,0.140188
0.0538076,0.0193416
0.0538076,0.0193416
0.154448,0.0814216
-0.01145,0.108825
0.0219478,0.225033
0.00371003,0.174488
-0.0968625,0.0484858
0.078155,-0.0685183
-0.0789904,0.0118509
-0.0789904,0.0118509
-0.0225071,0.00523568
0.00673757,0.170315
-0.00749021,-0.0334244
-0.194547,-0.031095
-0.194547,-0.031095
-0.194547,-0.031095
0.017826,-0.151374
-0.176713,0.0110457
-0.103903,0.050056
0.0245103,0.102598
-0.0166393,0.0636022
-0.0166393,0.0636022
-0.0166393,0.0636022
-0.0166393,0.0636022
-0.0531973,0.0481532
-0.105963,-0.00212264
-0.105963,-0.00212264
-0.155329,-0.121181
-0.155329,-0.121181
-0.11513,-0.151903
-0.00541175,-0.113843
-0.00541175,-0.113843
-0.0494943,-0.243317
-0.0877867,-0.0621928
0.0434162,0.106473
0.0907908,-0.0245003
0.172676,-0.0799224
0.0366928,-0.0661136
0.0366928,-0.0661136
-0.0305493,-0.0149403
0.0215953,0.0153459
0.0293814,-0.0775263
0.242322,0.0518357
0.0712902,0.0107946
0.00873542,-0.0132228
-0.0505202,0.0200285
-0.024519,-0.0905375
0.0484934,-0.125116
0.0484934,-0.125116
0.0484934,-0.125116
0.0484934,-0.125116
0.0484934,-0.125116
-0.149425,0.0983533
-0.222066,-0.0762906
-0.222066,-0.0762906
-0.072651,-0.020486
-0.137931,-0.138186
-0.0452794,0.0414254
0.0322154,0.0192381
-0.0211861,-0.00479167
-0.0211861,-0.00479167
-0.0787886,0.151083
0.0468884,0.012643
0.0468884,0.012643
0.0468884,0.012643
-0.095025,-0.113884
-0.095025,-0.113884
0.0918458,-0.0225271
0.0918458,-0.0225271
0.238464,-0.021367
-0.0841875,-0.063164
0.0234029,-0.00971192
0.0234029,-0.00971192
0.0851533,0.09638
0.0851533,0.09638
-0.00306265,-0.0494516
0.0283613,0.050053
-0.137483,-0.00691271
-0.21605,-0.076336
-0.111808,-0.0106466
-0.0924683,-0.137334
-0.135498,0.0111661
0.0325127,-0.118343
0.0563792,-0.0504793
0.0205767,-0.0849708
-0.0432823,0.0965308
-0.0432823,0.0965308
0.0509761,0.0108652
-0.00585098,-0.0569223
-0.14309,-0.0331647
-0.0284361,0.063251
0.0216322,0.227017
-0.0440655,0.15225
0.00463147,-0.0349148
0.00463147,-0.0349148
0.00389144,-0.0318559
0.00698597,0.00923742
0.00698597,0.00923742
0.00698597,0.00923742
-0.0540916,-0.0829641
-0.0436214,-0.102153
-0.0436214,-0.102153
0.094055,-0.0924475
-0.0571107,0.0177745
0.0488696,-0.0620272
-0.0395247,0.0197058
-0.0395247,0.0197058
0.11539,0.0842775
0.11539,0.0842775
-0.0112349,0.0416326
-0.0112349,0.0416326
0.0203198,-0.0517573
-0.0191315,0.0736109
0.0245372,-0.0131188
0.0245372,-0.0131188
-0.0663254,-0.104038
0.0915317,-0.0668355
0.177663,0.166233
0.125833,0.0719746
0.00582006,-0.0923025
0.00582006,-0.0923025
-0.0509278,0.185263
0.0126329,-0.07397
0.12937,0.102463
0.187356,-0.0929692
0.187356,-0.0929692
0.187356,-0.0929692
0.0200297,-0.0243117
-0.117182,-0.031029
-0.117182,-0.031029
-0.0751808,0.0593661
-0.0439824,0.221311
-0.0439824,0.221311
-0.0998592,0.184222
-0.0660251,-0.0235485
0.0160933,-0.0394507
0.0642816,-0.00187758
0.0934025,-0.12443
0.140143,-0.0206966
-0.122273,0.0847575
-0.148422,0.100043
-0.12608,-0.0570204
0.0876708,-0.0295754
-0.00762327,-0.0667961
0.0723351,-0.0845317
0.00501906,-0.100983
0.134032,-0.039288
0.109161,-0.0553035
0.00676191,-0.0740109
-0.0509239,0.0806017
-0.0355405,-0.0342971
-0.0355405,-0.0342971
-0.101731,-0.105058
-0.101731,-0.105058
-0.101731,-0.105058
-0.126188,0.00409647
-0.00531822,-0.123743
-0.132267,-0.0344762
0.0435863,-0.0227802
0.0435863,-0.0227802
0.0217187,-0.00103276
0.0217187,-0.00103276
0.045019,-0.00127913
0.00465284,0.00616449
0.00465284,0.00616449
0.00465284,0.00616449
0.00999383,0.0364014
-0.0123619,0.171589
0.0181783,0.0163011
0.0181783,0.0163011
0.00596237,-0.0468544
-0.0327481,-0.171086
-0.0270775,-0.0657262
-0.0270775,-0.0657262
0.0156851,-0.0220718
0.0156851,-0.0220718
-0.000957708,-0.127088
-0.123823,-0.0602841
0.119151,-0.13585
0.119151,-0.13585
0.119151,-0.13585
0.0491211,-0.146372
-0.0868175,0.0598062
0.12923,0.0891167
0.155133,-0.0304787
0.155133,-0.0304787
-0.054256,0.0264848
0.00759877,0.0998517
0.0102487,-0.0269058
-0.141962,-0.00682677
-0.0387792,-0.00549114
-0.0387792,-0.00549114
-0.0387792,-0.00549114
-0.125429,-0.0300073
-0.125429,-0.0300073
-0.0985117,0.09817
-0.0950967,0.190589
-0.0950967,0.190589
-0.235206,0.0582152
-0.0756266,0.227666
0.0641878,0.250142
-0.00336753,-0.0243599
-0.109607,-0.0144639
0.116752,0.0280082
0.197261,0.0371922
0.205352,0.0293589
0.0165929,-0.0439646
0.064795,0.149168
0.0267305,0.0798737
0.0267305,0.0798737
-0.0141566,0.0406003
-0.173882,-0.0502599
-0.01971,0.130126
-0.01971,0.130126
-0.01971,0.130126
-0.00777238,0.0391616
-0.0348678,-0.0207092
-0.0233929,0.033428
0.0221876,0.00611028
0.0221876,0.00611028
-0.0190664,0.0603755
-0.0190664,0.0603755
-0.0549924,0.0276678
0.0853083,-0.0199018
0.0862092,-0.0124318
0.0862092,-0.0124318
-0.0635801,0.0669788
-0.0635801,0.0669788
-0.162876,0.0799077
-0.0339416,0.106008
0.0594645,0.0194717
0.0880942,0.0235048
0.122275,-0.00932283
-0.0979475,-0.175467
-0.0979475,-0.175467
-0.036513,-0.221473
0.111218,-0.0918083
0.111218,-0.0918083
0.0862608,-0.126236
0.0267254,0.00597184
0.10963,-0.135606
0.00710984,0.0247904
0.0496557,0.136289
0.00835833,0.103871
-0.0682228,0.0703081
0.0100583,-0.0479263
0.0621036,0.00697399
0.142595,-0.00307547
0.0676915,-0.0735836
-0.000185867,-0.117676
-0.0824809,-0.0413631
-0.0824809,-0.0413631
-0.0824809,-0.0413631
-0.0260714,-0.0242552
-0.0260714,-0.0242552
-0.0357203,0.0138725
0.0728368,-0.15435
-0.0165621,0.0902267
-0.0165621,0.0902267
-0.0165621,0.0902267
-0.0165621,0.0902267
0.0530731,0.0110177
0.0530731,0.0110177
0.0183371,0.084685
0.120038,0.0572077
-0.0995317,0.0408453
0.174772,0.0104047
0.0529068,-0.0957183
0.0529068,-0.0957183
0.0529068,-0.0957183
0.0529068,-0.0957183
0.0645674,-0.00477649
0.0617152,-0.0235476
0.0222542,-0.0999808
0.0222542,-0.0999808
0.0222542,-0.0999808
0.0222542,-0.0999808
0.0287003,-0.127073
-0.000756416,-0.29702
-0.000756416,-0.29702
0.158568,-0.190876
0.100575,-0.278076
0.100575,-0.278076
0.184271,-0.169376
0.17615,-0.142328
0.0703022,-0.125598
-0.0135643,-0.0286787
0.111812,0.0472824
0.110815,-0.060267
0.00857625,-0.0880417
0.0440258,0.0322182
-0.0363267,0.21045
-0.000777905,0.112711
-0.159367,0.0470499
0.0387511,-0.0676352
0.0387511,-0.0676352
-0.0286344,-0.027616
0.0313159,-0.0370805
0.0457957,-0.0637632
0.146519,0.0339444
0.146519,0.0339444
-0.0533233,-0.111284
-0.0828474,-0.0125445
-0.0828474,-0.0125445
-0.123438,0.0268496
0.00824433,-0.0272814
-0.115682,0.0121372
-0.115682,0.0121372
-0.116141,0.0741731
0.0111022,-0.126597
0.0111022,-0.126597
0.0111022,-0.126597
-0.0290452,-0.108192
0.116517,0.0637141
0.116517,0.0637141
0.064433,0.0221486
0.133681,0.0128863
-0.0180258,-0.0401079
-0.0180258,-0.0401079
-0.0180258,-0.0401079
-0.0180258,-0.0401079
-0.00754144,0.0795004
-0.00754144,0.0795004
-0.00754144,0.0795004
-0.00754144,0.0795004
0.0408113,-0.0491608
-0.0102055,-0.102313
-0.11298,0.00753802
-0.134027,-0.00315004
-0.00326021,-0.117337
-0.0140317,0.00264073
0.0108173,0.0556189
-0.0333043,0.0819255
0.000816875,0.0686827
0.0739937,0.0156347
-0.0374497,-0.14791
-0.0374497,-0.14791
-0.0587194,0.0503078
-0.0587194,0.0503078
0.0707467,0.0536418
0.08645,-0.116359
0.0481982,0.0498655
0.0452977,0.111922
0.0452977,0.111922
-0.0265228,0.121923
-0.0727454,0.131247
-0.067346,-0.0628063
0.0880225,0.100254
0.0880225,0.100254
0.0191879,0.0379892
0.0191879,0.0379892
0.0191879,0.0379892
0.056073,-0.046239
0.056073,-0.046239
0.0611819,-0.0698174
0.0611819,-0.0698174
-0.0471611,-0.0853158
