t,|deltaS|
682,0.6679
683,0.1297
684,0.1445
685,0.384
686,0.7617
687,0.9357
688,0.09704
689,0.258
690,0.8802
691,0.2401
692,0.9031
693,1.123
694,0.869
695,0.3361
696,0.5213
697,1.138
698,0.3291
699,0.3248
700,0.1252
701,1.511
702,0.06757
703,0.1572
704,0.5866
705,1.246
706,0.05397
707,0.6432
708,0.1392
709,1.093
710,0.5971
711,0.1423
712,0.1915
713,0.1177
714,0.4445
715,0.09727
716,1.428
717,0.3671
718,1.167
719,0.3137
720,1.205
721,1.371
722,0.3476
723,0.1517
724,0.4722
725,0.8269
726,0.3971
727,0.6599
728,0.8077
729,0.4082
730,0.6346
731,0.3585
732,1.526
733,0.09369
734,1.122
735,0.6466
736,0.901
737,0.8414
738,0.5981
739,0.0749
740,0.07578
741,0.05853
742,0.6971
743,0.7545
744,0.2258
745,0.09162
746,0.9187
747,1
748,1.097
749,0.4084
750,0.4758
751,0.5476
752,0.9993
753,0.6156
754,1.647
755,0.2407
756,0.5506
757,0.4737
758,1.295
759,0.7945
760,0.7715
761,0.2272
762,1.02
763,0.4711
764,0.1718
765,0.8285
766,0.4717
767,1.702
768,0.1881
769,0.5604
770,0.4304
771,0.741
772,2.306
773,0.199
774,0.7548
775,0.3312
776,0.6108
777,0.3142
778,0.2331
779,0.08303
780,0.3566
781,1.024
782,0.5126
783,1.345
784,0.1775
785,1.056
786,0.5276
787,0.05786
788,0.7692
789,0.5976
790,0.3912
791,0.4587
792,0.1747
793,0.03558
794,0.7666
795,0.3506
796,0.3575
797,0.07003
798,0.9518
799,1.105
800,0.0444
801,0.8658
802,0.4692
803,0.917
804,1.064
805,0.6065
806,0.3857
807,0.5887
808,0.3849
809,0.8184
810,1.263
811,0.6723
812,0.5149
813,2.27
814,0.8252
815,0.3892
816,0.9589
817,0.5022
818,0.1168
819,0.6352
820,0.641
821,0.2319
822,0.1062
823,0.1188
824,0.5463
825,0.8539
826,0.545
827,1.001
828,0.1979
829,0.05174
830,0.452
831,0.8424
832,0.7515
833,0.3243
834,1.67
835,0.1281
836,0.4131
837,0.5277
838,0.3401
839,0.6227
840,0.6108
841,0.09119
842,0.21
843,0.4957
844,0.8515
845,1.032
846,0.2911
847,1.017
848,0.3834
849,0.4514
850,0.0008071
851,1.048
852,0.1597
853,0.8516
854,0.2985
855,0.6254
856,0.4478
857,1.246
858,0.1592
859,0.2509
860,0.4977
861,0.5121
862,1.079
863,0.7178
864,0.08484
865,0.9229
866,0.1339
867,0.4987
868,0.4107
869,0.0281
870,0.9843
871,0.5064
872,0.3858
873,1.545
874,0.8937
875,1.971
876,0.4149
877,0.448
878,0.52
879,0.8845
880,0.5377
881,0.1745
882,0.9949
883,0.9327
884,0.0538
885,0.04494
886,0.4335
887,0.3388
888,0.1872
889,0.7265
890,0.6409
891,1.869
892,0.4011
893,0.6277
894,0.8757
895,0.3469
896,0.3494
897,0.5895
898,0.6034
899,0.08373
900,0.5252
901,1.254
902,0.7963
903,0.6978
904,0.9107
905,0.2967
906,0.4301
907,0.03842
908,0.2161
909,1.471
910,0.713
911,1.05
912,0.1669
913,0.1395
914,0.07012
915,0.69
916,1.335
917,0.06378
918,1.894
919,0.03482
920,0.5247
921,0.02478
922,0.9797
923,0.1799
924,0.6898
925,0.1262
926,0.4189
927,0.06645
928,1.441
929,0.1027
930,0.2047
931,0.06023
932,1.369
933,0.4969
934,0.7372
935,1.379
936,0.3367
937,1.598
938,0.8393
939,0.2866
940,1.524
941,0.5489
942,0.367
943,1.955
944,0.2916
945,0.2019
946,0.1764
947,0.5942
948,0.3291
949,0.1254
950,1.786
951,1.125
952,5.306e-05
953,0.08045
954,1.522
955,2.29
956,0.6787
957,0.02468
958,0.188
959,1.164
960,0.9588
961,0.7644
962,0.33
963,0.1087
964,0.4374
965,0.3654
966,0.8585
967,0.2797
968,0.1061
969,0.4726
970,2.019
971,0.04242
972,0.3355
973,0.442
974,0.1653
975,0.1469
976,1.583
977,1.132
978,0.02768
979,0.04698
980,0.6549
981,0.08361
982,0.5891
983,1.002
984,0.1687
985,0.857
986,0.5088
987,1.603
988,0.7365
989,0.2837
990,0.6424
991,0.731
992,0.407
993,1.464
994,0.09077
995,1.287
996,0.2268
997,0.5065
998,0.948
999,0.8813
1000,1.253
1001,0.07621
1002,0.5851
1003,0.01784
1004,0.5682
1005,1.685
1006,1.191
1007,0.7477
1008,1.418
1009,0.815
1010,0.2471
1011,0.4011
1012,0.145
1013,0.7281
1014,1.833
1015,0.1101
1016,0.7277
1017,0.6116
1018,0.3362
1019,0.9813
1020,0.5713
1021,0.9724
1022,0.5167
1023,0.8555
1024,0.8078
1025,1.145
1026,1.381
1027,0.6346
1028,0.7079
1029,0.5833
1030,0.8152
1031,0.7082
1032,0.5704
1033,1.127
1034,0.9279
1035,1.084
1036,0.5617
1037,0.8997
1038,0.5354
1039,0.4794
1040,0.1953
1041,0.2706
1042,2.502
1043,0.0772
1044,0.1282
1045,0.9401
1046,0.4912
1047,1.001
1048,0.1454
1049,0.882
1050,0.853
1051,0.09797
1052,0.3273
1053,0.5709
1054,0.9063
1055,1.032
1056,0.6847
1057,0.6561
1058,0.4032
1059,0.6836
1060,1.596
1061,0.0396
1062,1.001
1063,0.5919
1064,0.386
1065,0.9975
1066,0.2792
1067,1.095
1068,0.6804
1069,1.499
1070,0.2972
1071,0.3484
1072,0.06459
1073,0.6985
1074,1.168
1075,0.4334
1076,0.3327
1077,1.455
1078,0.1827
1079,0.1862
1080,0.5151
1081,1.24
1082,0.4422
1083,1.351
1084,0.422
1085,1.188
1086,0.1045
1087,0.1466
1088,0.4471
1089,0.6836
1090,0.5905
1091,1.184
1092,0.5018
1093,0.5133
1094,0.4995
1095,0.4121
1096,0.4656
1097,0.4558
1098,0.3645
1099,0.6566
1100,0.5108
1101,0.4143
1102,1.059
1103,0.6348
1104,0.4807
1105,0.1478
1106,0.2543
1107,0.8152
1108,0.5916
1109,0.7771
1110,0.3113
1111,1.25
1112,1.478
1113,0.2795
1114,0.1401
1115,0.7228
1116,0.3486
1117,0.8486
1118,1.641
1119,0.1514
1120,1.007
1121,0.0683
1122,0.1446
1123,0.4556
1124,0.5115
1125,0.8179
1126,0.174
1127,1.482
1128,0.9095
1129,0.1541
1130,0.6289
1131,1.025
1132,0.0833
1133,0.4811
1134,1.133
1135,0.7111
1136,0.4207
1137,0.1083
1138,0.5609
1139,0.3583
1140,0.003553
1141,1.225
1142,0.3191
1143,0.09086
1144,0.01816
1145,0.1149
1146,1.744
1147,0.4674
1148,0.9491
1149,0.9811
1150,0.3708
1151,0.7883
1152,0.4827
1153,2.093
1154,0.1108
1155,0.7867
1156,0.8322
1157,0.06246
1158,0.2126
1159,0.05129
1160,0.1443
1161,0.807
1162,0.4282
1163,0.3756
1164,0.3918
1165,0.6171
1166,0.6672
1167,0.3072
1168,0.3533
1169,0.1653
1170,0.4972
1171,0.04724
1172,0.006934
1173,0.02062
1174,0.9079
1175,1.392
1176,0.2112
1177,0.3696
1178,0.08104
1179,0.7559
1180,0.4106
1181,0.9234
1182,0.2472
1183,0.4212
1184,0.1778
1185,0.3685
1186,1.466
1187,0.663
1188,0.03156
1189,1.183
1190,0.6019
1191,0.977
1192,0.632
1193,0.5956
1194,0.9502
1195,1.035
1196,0.2727
1197,1.74
1198,0.1662
1199,0.3105
1200,0.4008
1201,0.458
1202,0.81
1203,1.519
1204,0.03078
1205,0.2092
1206,0.8885
1207,1.221
1208,0.5368
1209,0.1241
1210,0.7646
1211,0.7692
1212,0.4343
1213,1.116
1214,1.637
1215,0.2832
1216,0.001874
1217,1.763
1218,0.05893
1219,0.08541
1220,1.011
1221,0.1139
1222,0.2445
1223,0.5083
1224,0.3823
1225,0.8701
1226,0.05273
1227,0.3272
1228,0.567
1229,1.086
1230,0.4912
1231,0.2944
1232,0.85
1233,0.3953
1234,1.386
1235,0.9064
1236,0.2346
1237,0.3675
1238,0.8645
1239,0.09306
1240,0.3181
1241,0.1806
1242,0.2813
1243,0.07629
1244,0.8329
1245,0.7955
1246,0.3141
1247,0.6481
1248,0.38
1249,0.2024
1250,0.1168
1251,0.9321
1252,0.07243
1253,0.2057
1254,0.5344
1255,2.432
1256,0.1984
1257,0.06968
1258,0.6487
1259,0.4234
1260,0.5504
1261,1.268
1262,0.2469
1263,0.443
1264,0.1916
1265,0.3276
1266,0.2416
1267,0.4789
1268,0.2769
1269,0.8173
1270,0.5496
1271,0.674
1272,0.6683
1273,0.2914
1274,0.6499
1275,0.198
1276,0.3543
1277,0.03814
1278,0.6544
1279,0.407
1280,0.4132
1281,0.7066
1282,0.7405
1283,0.3022
1284,0.2859
1285,0.05672
1286,0.1867
1287,1.624
1288,0.6517
1289,1.892
1290,0.437
1291,1.137
1292,0.6184
1293,0.3628
1294,0.3959
1295,1.039
1296,0.9906
1297,0.3452
1298,1.212
1299,1.248
1300,0.1916
1301,0.567
1302,0.09588
1303,0.973
1304,0.6388
1305,0.7774
1306,0.4128
1307,0.2111
1308,1.037
1309,0.4649
1310,0.5835
1311,0.9693
1312,0.2266
1313,0.8636
1314,0.9486
1315,0.1895
1316,0.2449
1317,0.2845
1318,0.256
1319,1.401
1320,0.7358
1321,0.3885
1322,1.16
1323,0.9896
1324,0.9748
1325,0.03984
1326,1.089
1327,1.401
1328,0.7543
1329,1.487
1330,0.3432
1331,0.7943
1332,0.05589
1333,0.6222
1334,0.9718
1335,0.5922
1336,0.09585
1337,0.2392
1338,0.8666
1339,1.445
1340,0.4348
1341,0.2385
1342,0.003161
1343,0.2089
1344,0.1732
1345,0.4139
1346,0.576
1347,0.1379
1348,0.457
1349,0.6854
1350,1.242
1351,0.7893
1352,0.3295
1353,0.09794
1354,0.3885
1355,0.1632
1356,0.4767
1357,0.5749
1358,0.6027
1359,0.468
1360,1.458
1361,0.4099
1362,0.3067
1363,0.8051
1364,0.4232
1365,0.2304
1366,0.9024
1367,0.08326
1368,0.4395
1369,1.04
1370,0.06434
1371,0.8043
1372,0.08901
1373,0.3998
1374,0.07398
1375,1.163
1376,0.5879
1377,0.6608
1378,1.215
1379,0.4249
1380,1.067
1381,0.8982
1382,0.2758
1383,0.6215
1384,0.8468
1385,0.3881
1386,0.5912
1387,1.134
1388,0.3544
1389,0.594
1390,0.5198
1391,0.03233
1392,0.578
1393,0.5572
1394,0.8322
1395,0.8732
1396,0.7613
1397,0.09046
1398,0.339
1399,1.024
1400,0.6847
1401,1.635
1402,0.4651
1403,0.641
1404,0.5319
1405,0.5531
1406,0.8374
1407,0.716
1408,1.481
1409,0.7507
1410,0.01079
1411,0.9392
1412,1.009
1413,0.1645
1414,0.01425
1415,0.3107
1416,1.095
1417,1.229
1418,1.81
1419,0.3731
1420,0.3526
1421,0.6046
1422,0.7127
1423,0.5202
1424,0.1461
1425,0.6028
1426,0.4221
1427,0.4023
1428,0.03658
1429,1.563
1430,1.346
1431,0.5979
1432,0.6944
1433,0.08668
1434,0.4939
1435,0.8159
1436,0.0275
1437,1.184
1438,0.7287
1439,0.3892
1440,0.4219
1441,0.4463
1442,0.1775
1443,0.4417
1444,1.396
1445,1.019
1446,0.1875
1447,0.1441
1448,0.1674
1449,0.3926
1450,0.3507
1451,1.005
1452,0.5338
1453,0.1704
1454,0.688
1455,0.6325
1456,0.03811
1457,0.7649
1458,1.843
1459,0.9351
1460,0.757
1461,0.3101
1462,0.9523
1463,1.158
1464,0.8103
1465,0.6288
1466,1.557
1467,1.364
1468,0.1804
1469,1.537
1470,0.4432
1471,0.8901
1472,0.8482
1473,0.9195
1474,0.04802
1475,0.8803
1476,0.1559
1477,0.2905
1478,1.004
1479,1.066
1480,1.094
1481,0.746
1482,0.7607
1483,0.3745
1484,0.6158
1485,0.4363
1486,1.207
1487,0.1284
1488,0.1818
1489,0.602
1490,0.127
1491,0.4259
1492,0.2031
1493,0.6718
1494,0.7835
1495,0.6454
1496,0.5966
1497,0.6469
1498,0.3416
1499,0.2583
1500,0.1975
1501,0.9997
1502,0.9115
1503,0.7228
1504,1.224
1505,1.151
1506,0.2942
1507,0.4693
1508,0.921
1509,1.214
1510,0.9081
1511,0.58
1512,0.7453
1513,0.9897
1514,0.2012
1515,0.2486
1516,0.8235
1517,0.5984
1518,0.2265
1519,0.0003503
1520,1.42
1521,0.2063
1522,1.112
1523,0.8459
1524,1.62
1525,1.894
1526,1.294
1527,0.9489
1528,0.7279
1529,0.8589
1530,1.534
1531,1.361
1532,0.3922
1533,0.2161
1534,0.8403
1535,0.932
1536,0.2218
1537,0.1897
1538,0.6997
1539,0.6891
1540,0.5086
1541,0.8443
1542,1.87
1543,0.5119
1544,0.8699
1545,0.5314
1546,0.5527
1547,0.8639
1548,0.3839
1549,0.7338
1550,0.7973
1551,1.27
1552,0.009911
1553,0.08065
1554,0.5771
1555,0.3109
1556,1.42
1557,1.188
1558,0.2745
1559,0.0377
1560,0.8965
1561,1.638
1562,1.152
1563,0.013
1564,0.0316
1565,0.633
1566,0.4608
1567,0.3292
1568,0.4208
1569,0.05811
1570,1.164
1571,0.9734
1572,0.8111
1573,1.336
1574,0.4858
1575,0.6906
1576,0.4313
1577,0.2843
1578,1.087
1579,0.1511
1580,1.615
1581,0.8069
1582,0.5274
1583,0.3965
1584,0.5759
1585,0.4345
1586,0.5216
1587,0.9817
1588,0.3076
1589,0.8805
1590,0.02782
1591,0.2423
1592,0.6781
1593,0.3096
1594,1.064
1595,1.071
1596,0.9958
1597,0.4246
1598,0.1709
1599,0.2321
1600,0.2157
1601,0.777
1602,0.8291
1603,0.4937
1604,0.1861
1605,0.9655
1606,0.2524
1607,0.05911
1608,0.2817
1609,0.1989
1610,0.9534
1611,0.1223
1612,0.1417
1613,0.6959
1614,1.34
1615,0.1829
1616,1.257
1617,0.3395
1618,0.6812
1619,0.533
1620,0.2889
1621,0.5345
1622,0.2498
1623,0.3545
1624,0.9112
1625,0.7171
1626,0.4565
1627,0.5093
1628,1.221
1629,0.7245
1630,0.2586
1631,0.7407
1632,0.3728
1633,1.268
1634,0.1871
1635,0.7673
1636,0.8935
1637,0.353
1638,0.1789
1639,0.08664
1640,0.8071
1641,1.227
1642,0.2798
1643,1.119
1644,0.8431
1645,0.379
1646,0.4489
1647,1.46
1648,0.2246
1649,0.08285
1650,0.1643
1651,0.5588
1652,0.5128
1653,0.2166
1654,0.27
1655,0.5142
1656,0.8063
1657,2.208
1658,1.61
1659,1.042
1660,0.09185
1661,0.5142
1662,0.6353
1663,0.2357
1664,0.3754
1665,0.3058
1666,0.5031
1667,0.005369
1668,1.533
1669,1.396
1670,0.7009
1671,0.2574
1672,0.405
1673,1.459
1674,0.08687
1675,0.4852
1676,0.4577
1677,0.2047
1678,0.5959
1679,0.6949
1680,0.9178
1681,0.1223
1682,0.9442
1683,0.574
1684,1.948
1685,0.09019
1686,0.7739
1687,0.09884
1688,0.424
1689,0.149
1690,0.5861
1691,1.139
1692,0.1794
1693,0.3008
1694,0.6856
1695,0.03278
1696,0.006246
1697,0.7822
1698,1.063
1699,0.4779
1700,0.5995
1701,0.9596
1702,0.2985
1703,1.548
1704,0.302
1705,0.2039
1706,0.05177
1707,0.2704
1708,1.362
1709,1.335
1710,0.1852
1711,1.13
1712,0.3815
1713,0.3766
1714,1.004
1715,1.113
1716,0.3263
1717,1.428
1718,0.6657
1719,0.2441
1720,0.6901
1721,0.51
1722,0.8085
1723,0.7551
1724,1.06
1725,1.031
1726,0.1059
1727,0.5864
1728,0.1449
1729,0.7518
1730,1.16
1731,1.008
1732,0.6812
1733,0.7337
1734,0.358
1735,0.6531
1736,1.279
1737,0.6567
1738,0.249
1739,0.0001167
1740,0.4867
1741,0.9342
1742,0.09518
1743,0.5145
1744,0.6677
1745,1.129
1746,0.7692
1747,0.1576
1748,0.2776
1749,0.7315
1750,1.01
1751,1.337
1752,0.06552
1753,0.1727
1754,0.03744
1755,0.5545
1756,0.1337
1757,0.4645
1758,0.2676
1759,0.3448
1760,0.4826
1761,0.5213
1762,1.335
1763,0.2985
1764,0.8088
1765,0.1128
1766,0.9702
1767,0.8922
1768,0.5511
1769,0.6405
1770,0.146
1771,0.2511
1772,0.2975
1773,0.05289
1774,0.04405
1775,0.6373
1776,0.8305
1777,0.8836
1778,0.1687
1779,0.5147
1780,0.2579
1781,0.964
1782,0.1179
1783,0.1576
1784,0.4276
1785,0.8314
1786,1.113
1787,0.01663
1788,0.06784
1789,1.412
1790,0.5226
1791,0.3344
1792,0.406
1793,0.3945
1794,0.2364
1795,0.1617
1796,0.1863
1797,0.3096
1798,0.1936
1799,0.5259
1800,0.1407
1801,1.811
1802,0.4406
1803,0.1254
1804,0.1028
1805,0.3673
1806,0.01965
1807,0.61
1808,0.02573
1809,0.3376
1810,0.9176
1811,1.023
1812,0.961
1813,0.3211
1814,0.5863
1815,0.2848
1816,1.097
1817,1.777
1818,0.06305
1819,0.003006
1820,0.2378
1821,0.2721
1822,0.9124
1823,0.7719
1824,0.5121
1825,0.2244
1826,0.3235
1827,1.015
1828,0.7015
1829,0.4547
1830,0.6255
1831,1.03
1832,0.7882
1833,0.7514
1834,0.3843
1835,0.486
1836,0.379
1837,0.3339
1838,0.8573
1839,0.3193
1840,0.3796
1841,0.2987
1842,0.1184
1843,0.1655
1844,0.4173
1845,0.04495
1846,0.1578
1847,0.3119
1848,0.01535
1849,1.215
1850,0.06238
1851,1.03
1852,1.212
1853,0.8382
1854,0.9219
1855,0.4818
1856,0.9003
1857,0.2169
1858,0.541
1859,0.04192
1860,0.2438
1861,0.2739
1862,0.5382
1863,0.8086
1864,1.008
1865,0.222
1866,0.8985
1867,0.3209
1868,0.1424
1869,1.175
1870,0.6121
1871,0.6038
1872,0.3655
1873,0.5513
1874,0.001541
1875,1.327
1876,0.2678
1877,0.1199
1878,0.64
1879,0.9175
1880,0.3821
1881,0.9374
1882,0.1696
1883,1.192
1884,0.5434
1885,0.03072
1886,1.458
1887,1.014
1888,0.3604
1889,0.09252
1890,0.8688
1891,0.6316
1892,0.1739
1893,0.4572
1894,0.461
1895,0.2547
1896,0.6799
1897,0.1394
1898,0.1863
1899,1.327
1900,0.1276
1901,0.3009
1902,0.1251
1903,0.2639
1904,0.2787
1905,0.6726
1906,1.525
1907,0.6753
1908,0.04629
1909,0.1047
1910,0.2698
1911,0.7815
1912,0.6251
1913,0.709
1914,0.8723
1915,0.5351
1916,0.7775
1917,0.9465
1918,0.1532
1919,0.196
1920,0.8266
1921,0.5497
1922,0.1601
1923,0.4849
1924,0.2738
1925,0.397
1926,0.2125
1927,1.383
1928,0.34
1929,0.8307
1930,1.331
