MDTU,plaq
1,3.52299
2,2.59105
3,2.16197
4,1.89616
5,1.68472
6,1.51444
7,1.4026
8,1.3196
9,1.25271
10,1.22257
11,1.14361
12,1.1051
13,1.10842
14,1.09107
15,1.08114
16,1.08255
17,1.06495
18,1.04988
19,1.03361
20,1.0249
21,1.0249
22,1.0191
23,1.00977
24,1.0132
25,1.0113
26,1.00418
27,1.01752
28,0.999929
29,0.999929
30,1.01393
31,1.02533
32,1.01292
33,1.00439
34,1.00439
35,0.980539
36,0.997584
37,0.996799
38,0.996799
39,0.996799
40,0.996736
41,0.996736
42,0.996736
43,0.974437
44,0.990998
45,0.977645
46,0.988513
47,0.996214
48,0.996214
49,0.976163
50,0.974576
51,0.987003
52,0.989329
53,0.989873
54,0.964151
55,1.01416
56,1.03455
57,1.03455
58,1.05129
59,1.03936
60,1.02596
61,1.0295
62,1.0147
63,1.00814
64,1.00814
65,1.01129
66,1.02461
67,1.0254
68,1.04242
69,1.04938
70,1.03909
71,1.03909
72,1.0299
73,1.02562
74,1.02663
75,1.01127
76,1.01256
77,1.01287
78,1.01556
79,1.02107
80,1.0468
81,1.0468
82,1.04983
83,1.04754
84,1.02475
85,1.01288
86,1.03244
87,1.00492
88,1.01465
89,1.01465
90,1.0002
91,0.981339
92,1.01548
93,0.977896
94,0.988718
95,0.963977
96,0.981283
97,0.981283
98,0.981283
99,0.987588
100,0.979026
101,0.967425
102,0.967425
103,0.955275
104,0.955275
105,0.955275
106,0.935885
107,0.954063
108,0.942098
109,0.942098
110,0.936204
111,0.94837
112,0.938816
113,0.952581
114,0.979729
115,0.955263
116,0.947628
117,0.950202
118,0.953321
119,0.951927
120,0.956841
121,0.971635
122,0.971635
123,0.965372
124,0.965372
125,0.970283
126,0.970283
127,0.993852
128,1.03182
129,1.03128
130,1.02778
131,1.03171
132,1.00533
133,1.01886
134,1.01886
135,1.00897
136,1.00897
137,1.01744
138,1.01964
139,1.01964
140,1.01057
141,1.01057
142,1.01057
143,1.01057
144,1.01057
145,1.01909
146,1.01909
147,1.01903
148,1.01288
149,0.991117
150,0.997119
151,0.997119
152,1.00163
153,1.02117
154,1.02117
155,1.01356
156,1.00838
157,0.97389
158,1.00666
159,1.00648
160,1.01486
161,1.00913
162,1.03304
163,1.03451
164,1.04278
165,1.05395
166,1.06069
167,1.06069
168,1.04116
169,1.04116
170,1.01809
171,1.04055
172,1.06363
173,1.04977
174,1.05164
175,1.05595
176,1.0248
177,1.03956
178,1.02325
179,1.01279
