MDTU,0,2,4,6,8,10
10,0.0313556,0.0314643,0.0323692,0.0323756,0.0330675,0.0339919
20,0.0263252,0.0264451,0.0275255,0.0276393,0.0287243,0.0291673
30,0.0264515,0.0266565,0.0276793,0.0277049,0.0284643,0.028604
40,0.0263091,0.0263672,0.0273162,0.027319,0.027909,0.0279704
50,0.0261047,0.0261216,0.0271559,0.0272077,0.0284162,0.0289193
60,0.0240774,0.0240933,0.0264176,0.0265713,0.0270049,0.0272184
70,0.025471,0.0255551,0.0273204,0.0275735,0.0277908,0.0278017
80,0.0275272,0.0276981,0.0289698,0.0290148,0.0295125,0.0297787
90,0.02404,0.0241739,0.0253382,0.0254883,0.0263608,0.0265713
100,0.0251582,0.0253062,0.0267773,0.0267918,0.027286,0.0273467
110,0.0262125,0.0262392,0.0268151,0.0269888,0.0282554,0.0283991
120,0.0247783,0.0249902,0.0260758,0.0263434,0.0265924,0.0270294
130,0.022954,0.0231091,0.0256091,0.0257016,0.0258845,0.0262888
140,0.0261744,0.026209,0.0277624,0.0278875,0.0289623,0.0294927
150,0.025227,0.0254523,0.0256611,0.0257449,0.0261667,0.0264786
160,0.026337,0.0266474,0.0274899,0.0275576,0.0279782,0.0281445
170,0.025107,0.0252079,0.0264214,0.0266423,0.0275013,0.0276468
180,0.0222325,0.0222497,0.0244872,0.0246663,0.0252314,0.0253806
190,0.0252686,0.0253619,0.0264026,0.0265915,0.0268221,0.0270134
200,0.0233628,0.0234491,0.0244523,0.0245331,0.025824,0.0260158
210,0.0274496,0.027574,0.0287331,0.0287465,0.0298308,0.0300199
220,0.0271941,0.0273075,0.0276623,0.0276801,0.0282042,0.0282303
230,0.0239447,0.0239656,0.0254161,0.025422,0.0268291,0.0271403
240,0.0254225,0.0254482,0.0268496,0.0270127,0.0276446,0.0277502
250,0.0256439,0.0256707,0.0267811,0.0268394,0.0282811,0.0287649
260,0.0260044,0.0261408,0.0277222,0.0279049,0.0281177,0.0282796
270,0.0265969,0.0267817,0.0272965,0.0273261,0.0276761,0.0280339
280,0.0244105,0.0246563,0.0261913,0.0262687,0.0266628,0.0267427
290,0.0284761,0.028838,0.0292389,0.0293886,0.0298841,0.0299061
300,0.0268909,0.0271671,0.0287473,0.0290378,0.0291677,0.0295923
310,0.0263632,0.0263746,0.026836,0.0269832,0.0278887,0.0280292
320,0.0253411,0.0253655,0.0263562,0.0263604,0.0271098,0.0271864
330,0.0246118,0.0247652,0.0257036,0.0258493,0.0260342,0.0261215
340,0.0243072,0.0243277,0.0253154,0.0253532,0.0260757,0.0262296
350,0.0241374,0.0242138,0.026468,0.0264778,0.0268391,0.0268637
360,0.027088,0.027216,0.0282372,0.0283169,0.0284401,0.0285123
370,0.0239794,0.0241184,0.0252262,0.0252636,0.0258963,0.0259901
380,0.0263786,0.0265728,0.0280392,0.0281301,0.0286562,0.028833
390,0.0250413,0.0252449,0.0268488,0.0268579,0.0277049,0.0278778
400,0.0253382,0.0256286,0.0270102,0.027245,0.027675,0.0278684
410,0.0250571,0.0251135,0.0259925,0.0260113,0.0274279,0.0274633
420,0.0262065,0.0263557,0.0271979,0.0272225,0.0280308,0.0283632
430,0.0242971,0.0243222,0.02693,0.0270047,0.027648,0.0281241
440,0.025097,0.0251431,0.0272857,0.0274298,0.0274932,0.0275687
450,0.0281449,0.028399,0.0284216,0.0286791,0.0291423,0.0292241
460,0.0272589,0.027481,0.0284402,0.0285894,0.0300119,0.0303003
470,0.0265175,0.0267377,0.0274001,0.0275726,0.0290151,0.0294044
480,0.024659,0.0248955,0.0267781,0.0268621,0.0270974,0.0275975
490,0.0247004,0.0251412,0.0259583,0.0261824,0.0262166,0.0264757
500,0.02614,0.0262612,0.0271721,0.0271867,0.0278751,0.0280337
510,0.0254226,0.0256141,0.0265663,0.0266228,0.028238,0.0284422
520,0.0217512,0.0219856,0.0241541,0.0243068,0.0249437,0.0249746
530,0.0245894,0.0246814,0.0254928,0.0256409,0.0268584,0.0270951
