MDTU,susyTrans,Im(bilin)
3090,0.000605931,-3.02299e-05
3100,-0.00959736,2.13829e-05
3110,0.011031,-7.38124e-06
3120,0.00107591,-1.41183e-05
3130,0.0176097,-5.37933e-05
3140,-0.0109241,-1.21218e-05
3150,0.00941405,1.14824e-05
3160,-0.00703711,-2.06402e-05
3170,0.0164353,-4.20525e-05
3180,-0.000997811,2.50676e-06
3190,0.000198637,-2.39267e-05
3200,-0.0284865,4.50416e-05
3210,-0.00925717,-8.49213e-06
3220,-0.00990593,6.74824e-06
3230,0.00488015,-8.38159e-06
3240,-0.0070246,3.78957e-05
3250,-0.00650896,-2.93858e-05
3260,0.005554,-2.92293e-05
3270,0.0208295,-3.24137e-05
3280,0.0150799,3.55565e-05
3290,-0.0308247,1.95938e-05
3300,-0.00323598,3.43442e-06
3310,-0.00378751,1.57631e-05
3320,-0.0208266,6.04333e-05
3330,0.027466,3.85222e-05
3340,-0.0306005,1.49481e-05
3350,-0.00515007,-5.09469e-05
3360,-0.0187093,2.57035e-05
3370,0.00528131,1.91648e-05
3380,0.0302862,-5.07164e-06
3390,-0.0175102,9.81412e-05
3400,-0.0253252,-4.64777e-05
3410,-0.00185432,-4.6752e-05
3420,0.0136549,3.75402e-05
3430,0.0016098,1.31393e-05
3440,0.00729297,4.13703e-05
3450,-0.0204755,3.19454e-05
3460,-0.0182115,1.82312e-05
3470,0.000170632,-5.56827e-06
3480,0.0125963,2.88774e-05
3490,-0.0270085,9.49111e-06
3500,0.0115265,-5.66394e-05
