t,cond_num
10,5.76831
20,5.82346
30,5.77822
40,5.78139
50,5.79344
60,5.86787
70,5.81143
80,5.74876
90,5.85193
100,5.82357
110,5.7496
120,5.82231
130,5.90659
140,5.77637
150,5.79172
160,5.74753
170,5.80253
180,5.93589
190,5.79675
200,5.88555
210,5.71879
220,5.7486
230,5.87367
240,5.80135
250,5.82033
260,5.78363
270,5.76337
280,5.8346
290,5.70293
300,5.77899
310,5.77182
320,5.80177
330,5.86855
340,5.86502
350,5.87616
360,5.72562
370,5.8779
380,5.78305
390,5.82876
400,5.82308
410,5.83062
420,5.7633
430,5.84661
440,5.82149
450,5.69862
460,5.73918
470,5.76783
480,5.85237
490,5.81774
500,5.76826
510,5.82243
520,5.96432
530,5.8467
540,5.82046
550,5.82077
560,5.98871
570,5.77499
580,5.80343
590,5.86807
600,5.8039
610,5.88863
620,5.8854
630,5.86272
640,5.79526
650,5.90592
660,5.86039
670,5.77066
680,5.83059
690,5.81489
700,5.85268
710,5.71399
720,5.75808
730,5.79283
740,5.88968
750,5.818
760,5.8879
770,5.79322
780,5.76561
790,5.77777
800,5.76755
810,5.8366
820,5.81397
830,5.82765
840,5.70023
850,5.88791
860,5.70032
870,5.81509
880,5.86458
890,5.93506
900,5.88551
910,5.78048
920,5.82007
930,5.79769
940,5.80378
950,5.89088
960,5.86915
970,5.85623
980,5.76588
990,5.86996
1000,5.86583
1010,5.82389
1020,5.91369
1030,5.84595
1040,5.81504
1050,5.79459
1060,5.89807
1070,5.74908
1080,5.83307
1090,5.85872
1100,5.86569
1110,5.88782
1120,5.86722
1130,5.72294
1140,5.91339
1150,5.73459
1160,5.82424
1170,5.77034
1180,5.81878
1190,5.90764
1200,5.83255
1210,5.85938
1220,5.75848
1230,5.83143
1240,5.78504
1250,5.79342
1260,5.80526
1270,5.79442
1280,5.8768
1290,5.85012
1300,5.7956
1310,5.76574
1320,5.90359
1330,5.89609
1340,5.94471
1350,5.83343
1360,5.77882
1370,5.9649
1380,5.83625
1390,5.80121
1400,5.80731
1410,5.68595
1420,5.83315
1430,5.85001
1440,5.78783
1450,5.84193
1460,5.84584
1470,5.83601
1480,5.75637
1490,5.80547
1500,5.92194
1510,5.8758
1520,5.71182
1530,5.82463
1540,5.73904
1550,5.8062
1560,5.81149
1570,5.84895
1580,5.85758
1590,5.81798
1600,5.77932
1610,5.84503
1620,5.77565
1630,5.80398
1640,5.79927
1650,5.76886
1660,5.86907
1670,5.92818
1680,5.77593
1690,5.81149
1700,5.79121
1710,5.77897
1720,5.83678
1730,5.80001
1740,5.75556
1750,5.72026
1760,5.84791
1770,5.84503
1780,5.77747
1790,5.91126
1800,5.84558
1810,5.81067
1820,5.73321
1830,5.86087
1840,5.8417
1850,5.79707
1860,5.8507
1870,5.83623
1880,5.85104
1890,5.82549
1900,5.81234
1910,5.99694
1920,5.89636
1930,5.79348
1940,5.83663
1950,5.81357
1960,5.92723
1970,5.83304
1980,5.88447
1990,5.80608
2000,5.83269
2010,5.78444
2020,5.7892
2030,5.77297
2040,5.77396
2050,5.76986
2060,5.85663
2070,5.72172
2080,5.86304
2090,5.87446
2100,5.76086
2110,5.86477
2120,5.86319
2130,5.94148
2140,5.72475
2150,5.93583
2160,5.74577
2170,5.76082
2180,5.82895
2190,5.90569
2200,5.92184
2210,5.82645
2220,5.89421
2230,5.83873
2240,5.68761
2250,5.80264
2260,5.78337
2270,5.82528
2280,5.6988
2290,5.78885
2300,5.77324
2310,5.819
2320,5.89524
2330,5.78413
2340,5.83081
2350,5.86713
2360,5.82401
2370,5.7684
2380,5.91053
2390,5.76985
2400,5.81097
2410,5.80706
2420,5.8191
2430,5.884
2440,5.83179
2450,5.83088
2460,5.82269
2470,5.69583
2480,5.86132
2490,5.7577
2500,5.83126
2510,5.77754
2520,5.80271
2530,5.72577
2540,5.85271
2550,5.84774
2560,5.79139
2570,5.80222
2580,5.81538
2590,5.76139
2600,5.77926
2610,5.80314
2620,5.76663
2630,5.76089
2640,5.78922
2650,5.82994
2660,5.76232
2670,5.84608
2680,5.7962
2690,5.85561
2700,5.82562
2710,5.79672
2720,5.85018
2730,5.83591
2740,5.8145
2750,5.81187
2760,5.85537
2770,5.84073
2780,5.77059
2790,5.79047
2800,5.8311
2810,5.76782
2820,5.71017
2830,5.70877
2840,5.79539
2850,5.77936
2860,5.74552
2870,5.80468
2880,5.74599
2890,5.74478
2900,5.85914
2910,5.74896
2920,5.78697
2930,5.82692
2940,5.82984
2950,5.82683
2960,5.83252
2970,5.8168
2980,5.75916
2990,5.90705
3000,5.74898
3010,5.86809
3020,5.76881
3030,5.81524
3040,5.77942
3050,5.88693
3060,5.782
3070,5.77198
3080,5.84654
3090,5.73072
3100,5.76995
3110,5.87078
3120,5.78354
3130,5.72536
3140,5.78899
3150,5.79879
3160,5.81891
3170,5.80336
3180,5.78939
3190,5.78748
3200,5.74377
3210,5.7451
3220,5.79491
3230,5.77628
3240,5.86751
3250,5.83041
3260,5.82518
3270,5.84782
3280,5.85203
3290,5.81051
3300,5.79259
3310,5.7858
3320,5.78576
3330,5.79028
3340,5.73577
3350,5.92365
3360,5.70368
3370,5.80734
3380,5.82346
3390,5.78317
3400,5.83502
3410,5.85795
3420,5.80783
3430,5.72869
3440,5.80578
3450,5.82263
3460,5.80162
3470,5.81458
3480,5.78253
3490,5.92665
3500,5.82452
