MDTU,S_F
1,0.914002
2,1.01647
3,1.01328
4,1.00148
5,0.993839
6,1.01347
7,1.009
8,0.996379
9,1.0008
10,0.999708
11,1.00247
12,1.00768
13,1.00133
14,1.0037
15,1.0097
16,0.9994
17,1.00713
18,1.00139
19,1.0026
20,1.0082
21,1.00431
22,0.99867
23,1.0028
24,0.998634
25,0.999723
26,1.00203
27,1.00163
28,1.00015
29,1.00085
30,1.00097
31,1.00109
32,1.00365
33,0.995384
34,0.998159
35,0.998406
36,0.999483
37,0.997892
38,1.00336
39,1.00135
40,1.00258
41,0.994604
42,1.00359
43,0.995924
44,1.0012
45,0.995248
46,0.991777
47,1.00244
48,1.00225
49,1.00606
50,1.00013
51,1.00095
52,1.00172
53,0.997153
54,0.996739
55,0.997873
56,1.00095
57,1.00085
58,1.00412
59,1.00027
60,0.996394
61,1.00603
62,1.00403
63,1.00223
64,1.00165
65,0.997045
66,1.00515
67,0.996243
68,1.00557
69,0.997135
70,0.999058
71,0.998093
72,1.00202
73,0.999258
74,0.998999
75,1.00725
76,1.00086
77,0.998623
78,0.999706
79,1.00618
80,1.00541
81,0.997813
82,0.996894
83,1.00346
84,0.996425
85,1.00253
86,1.00739
87,0.997228
88,0.999126
89,0.993254
90,0.999337
91,1.00607
92,0.998858
93,1.00093
94,1.00135
95,0.995033
96,0.998838
97,1.00044
98,0.999913
99,0.993537
100,1.00165
101,1.00358
102,1.00369
103,0.997651
104,1.00445
105,0.993252
106,1.0035
107,1.00767
108,1.0037
109,0.999965
110,0.999915
111,1.00218
112,0.994713
113,1.00153
114,0.998995
115,0.992977
116,1.0029
117,1.00184
118,1.00009
119,1.00185
120,1.00012
121,0.999424
122,1.00286
123,0.995219
124,1.00185
125,1.00073
126,0.994636
127,0.996653
128,1.00815
129,1.00104
130,1.00803
131,1.0034
132,0.99964
133,1.00185
134,0.996235
135,1.00008
136,0.995763
137,1.00097
138,1.00047
139,1.0018
140,0.997942
141,0.991875
142,0.996305
143,0.995966
144,1.00048
145,1.00392
146,0.992593
147,0.998377
148,0.995355
149,0.997475
150,1.00039
151,0.99677
152,1.00447
153,0.99864
154,1.00587
155,1.00979
156,0.996731
157,0.997223
158,1.00374
159,1.00358
160,1.00469
161,1.00167
162,1.0012
163,0.994285
164,0.999069
165,1.00178
166,0.997541
167,0.999202
168,1.00288
169,1.00122
170,0.994093
171,0.998329
172,1.0033
173,0.995432
174,0.999527
175,1.00323
176,0.999074
177,1.00249
178,0.993587
179,0.997343
180,0.999688
181,0.998808
182,1.00474
183,1.0029
184,0.999894
185,1.00865
186,0.997675
187,1.00712
188,1.00318
189,0.995016
190,0.998176
191,1.00211
192,1.00101
193,1.00219
194,0.999342
195,0.999082
196,1.00461
197,0.998755
198,0.99991
199,0.995671
200,0.998766
201,0.994891
202,1.00443
203,1.00141
204,1.00313
205,1.00021
206,1.00262
207,0.996423
208,1.00153
209,0.999704
210,0.999835
211,1.00061
212,0.998533
213,0.999757
214,1.00058
215,1.0049
216,0.995907
217,0.995282
218,0.999647
219,0.998734
220,0.99876
221,1.00498
222,1.00403
223,0.993776
224,0.998522
225,0.999836
226,0.996493
227,0.997854
228,1.0022
229,1.00142
230,0.99695
231,1.0019
232,0.996122
233,0.998831
234,0.997134
235,0.99915
236,1.00282
237,1.00646
238,1.00324
239,0.999497
240,1.0002
241,1.00256
242,1.0028
243,1.00027
244,1.00713
245,1.00091
246,0.99656
247,0.993979
248,0.998593
249,0.998474
250,0.999475
251,0.999217
252,0.999504
253,1.00388
254,1.00004
255,1.00615
256,1.00042
257,1.00397
258,1.00359
259,1.00683
260,1.00075
261,1.00004
262,0.99612
263,1.00127
264,1.00234
265,0.994343
266,0.998177
267,0.998475
268,1.00407
269,1.00202
270,0.993143
271,0.999912
272,1.00327
273,1.00472
274,0.999205
275,0.999891
276,1.00546
277,0.994519
278,0.999008
279,0.996425
280,1.00007
281,1.00024
282,0.999536
283,0.996851
284,1.00602
285,0.997466
286,1.00273
287,0.995185
288,1.00599
289,1.00187
290,1.0015
291,1.00186
292,1.00077
293,1.00126
294,0.998925
295,0.998141
296,0.992973
297,0.998531
298,1.00133
299,1.00195
300,1.00203
301,1.00463
302,1.00293
303,0.999469
304,0.997486
305,1.00431
306,0.997107
307,0.999088
308,0.997707
309,1.00249
310,1.00051
311,0.998405
312,0.995706
313,1.00159
314,1.00136
315,1.00046
316,0.998645
317,0.998776
318,1.00133
319,0.996345
320,1.00083
321,1.00008
322,1.00169
323,0.996965
324,1.00451
325,0.994892
326,0.999644
327,1.00158
328,1.00113
329,0.997409
330,0.998058
331,0.993114
332,0.998343
333,0.998457
334,1.00164
335,0.999006
336,1.00168
337,0.991513
338,0.996345
339,0.999155
340,1.00063
341,0.996789
342,1.00263
343,0.984622
344,1.00543
345,0.997315
346,1.00124
347,1.00154
348,1.00169
349,1.00002
350,0.998771
351,1.00417
352,1.00142
353,0.995381
354,0.995978
355,0.999445
356,1.00156
357,0.996497
358,0.995142
359,1.0007
360,0.990751
361,0.998751
362,0.996422
363,1.00113
364,1.00321
365,1.00147
366,1.00663
367,0.998053
368,1.00138
369,0.999896
370,1.00349
371,0.999043
372,1.00336
373,1.00781
374,0.998222
375,1.00446
376,1.00051
377,0.997799
378,0.99914
379,1.00252
380,0.995526
381,1.00158
382,0.994278
383,1.00255
384,1.00696
385,0.996516
386,0.997825
387,0.997541
388,1.00348
389,1.00169
390,0.998592
391,0.997079
392,0.997158
393,0.997042
394,1.00091
395,1.00197
396,1.00164
397,0.996864
398,0.991399
399,0.993
400,1.00372
401,0.998395
402,0.99917
403,1.00502
404,1.00641
405,1.00472
406,1.00045
407,1.00161
408,1.00138
409,1.00333
410,0.994694
411,1.00195
412,0.999642
413,0.996272
414,0.999993
415,0.995784
416,0.996336
417,0.998373
418,0.996445
419,0.997856
420,1.00508
421,0.993516
422,0.993686
423,0.998891
424,0.999672
425,0.994404
426,0.991643
427,0.994095
428,0.999393
429,1.0002
430,0.999295
431,1.00093
432,1.00483
433,1.00807
434,1.00197
435,1.00336
436,1.00117
437,1.00264
438,0.996543
439,1.00164
440,1.00356
441,1.0012
442,1.00615
443,0.998598
444,0.999896
445,1.00395
446,0.999119
447,0.998109
448,0.996627
449,1.00013
450,1.00342
451,0.994395
452,1.00363
453,0.991909
454,1.00018
455,1.00131
456,0.997256
457,1.0002
458,0.994821
459,0.999909
460,1.00312
461,1.00168
462,0.999551
463,0.999503
464,1.00338
465,0.997055
466,0.999432
467,0.999248
468,1.0043
469,0.997864
470,0.997125
471,0.997595
472,1.00059
473,0.997731
474,0.995236
475,1.00139
476,0.995131
477,0.99821
478,0.99799
479,1.00554
480,1.00218
481,1.00439
482,0.997821
483,1.00657
484,0.999697
485,1.00003
486,0.99862
487,1.00096
488,1.00434
489,0.995099
490,1.00282
491,0.998552
492,0.997233
493,1.00065
494,1.00128
495,1.0001
496,1.00385
497,0.995809
498,1.00272
499,1.00492
500,0.994805
501,0.997805
502,1.00012
503,1.00081
504,1.00792
505,0.995011
506,0.999914
507,0.997709
508,1.00061
509,0.991986
510,0.999079
511,0.999092
512,0.997911
513,0.99586
514,0.997739
515,1.00036
516,1.00456
517,1.00264
518,0.998428
519,0.996879
520,1.00028
521,0.997618
522,0.99703
523,1.00285
524,1.00467
525,0.999031
526,1.00519
527,0.998374
528,0.997547
529,1.00471
530,1.00118
531,1.00392
532,0.998984
533,0.9979
534,0.991249
535,0.994891
536,0.997683
537,1.00558
538,1.00038
539,1.00169
540,0.99953
541,0.999813
542,1.00484
543,0.999601
544,0.996846
545,1.00069
546,0.99954
547,0.997555
548,0.992309
549,1.00794
550,1.00712
551,0.99908
552,0.999227
553,0.996182
554,1.00007
555,0.999681
556,0.998874
557,0.998209
558,0.997629
559,1.00251
560,1.00363
561,1.00259
562,0.998204
563,1.00005
564,0.994312
565,1.00773
566,1.00347
567,0.998606
568,0.997543
569,1.00022
570,1.00402
571,1.00051
572,1.00129
573,1.00042
574,0.998976
575,0.998881
576,0.998918
577,1.0004
578,0.994955
579,1.00188
580,1.00083
581,1.00072
582,1.00182
583,0.996252
584,0.997194
585,0.998771
586,0.995477
587,1.00036
588,0.994231
589,1.00299
590,1.00233
591,1.00166
592,0.996901
593,0.999007
594,1.00263
595,0.99434
596,0.995199
597,1.00044
598,1.00204
599,1.00648
600,1.00389
601,0.997678
602,0.998927
603,0.998248
604,1.0024
605,0.996149
606,0.99417
607,1.00288
608,1.00365
609,1.00043
610,1.00433
611,1.00398
612,1.00561
613,0.997182
614,1.00468
615,1.00247
616,0.998295
617,1.00123
618,1.00164
619,0.99897
620,0.99473
621,0.999973
622,1.00514
623,0.998868
624,0.995066
625,1.00351
626,0.998624
627,0.999663
628,1.0031
629,1.0022
630,1.0003
631,1.00224
632,0.997489
633,0.996806
634,0.999912
635,0.997931
636,1.00598
637,0.998551
638,1.00099
639,1.00047
640,0.998897
641,1.00088
642,1.00346
643,1.00463
644,0.998276
645,1.00619
646,1.00354
647,1.00489
648,1.00188
649,1.00715
650,1.00545
651,1.0031
652,0.996375
653,1.00607
654,1.00217
655,1.00249
656,1.00384
657,0.999301
658,1.00419
659,0.99833
660,1.00066
661,0.99879
662,1.00309
663,1.0057
664,1.00133
665,0.999818
666,0.996991
667,1.00479
668,0.99603
669,1.00179
670,0.998212
671,0.999952
672,0.999231
673,0.998285
674,0.997289
675,1.00157
676,0.995598
677,0.998886
678,1.00213
679,0.99386
680,0.998421
681,0.998412
682,1.00135
683,1.00024
684,1.00102
685,0.995207
686,1.00082
687,0.992374
688,0.99775
689,1.00518
690,1.00362
691,0.998681
692,1.00077
693,0.996062
694,1.00535
695,0.997525
696,1.00364
697,1.00062
698,1.00134
699,1.00012
700,0.994195
701,1.00237
702,0.99866
703,1.00579
704,0.998612
705,1.00245
706,1.00073
707,1.00422
708,0.997916
709,1.00525
710,1.00274
711,1.00581
712,1.00464
713,1.00462
714,0.998538
715,0.996063
716,0.996203
717,1.00048
718,1.00283
719,0.998874
720,0.995155
721,1.00129
722,0.992878
723,0.999997
724,1.00258
725,0.996117
726,1.00147
727,1.0011
728,0.997009
729,0.994644
730,0.998577
731,0.99784
732,1.00654
733,1.00361
734,0.999238
735,0.998848
736,1.00478
737,1.00117
738,0.997368
739,1.00014
740,1.00059
741,1.00348
742,0.999612
743,1.00194
744,1.00074
745,1.0043
746,0.998363
747,1.00256
748,0.996475
749,0.995547
750,1.00469
751,1.00143
752,1.0096
753,1.00544
754,0.996521
755,1.00343
756,1.00194
757,0.999238
758,0.994102
759,1.00253
760,1.00393
761,1.00436
762,1.00028
763,0.999819
764,0.995934
765,0.996654
766,1.00231
767,0.995614
768,1.00092
769,1.00369
770,1.00243
771,0.99708
772,1.0003
773,1.00048
774,0.99638
775,0.99942
776,0.999361
777,1.00205
778,1.0004
779,0.994991
780,1.00596
781,1.00211
782,1.00055
