t,|deltaS|
173,0.09294
174,0.6412
175,0.2426
176,0.3388
177,0.3806
178,0.1223
179,0.0671
180,0.1557
181,0.3948
182,0.4086
183,0.2434
184,0.4002
185,0.05909
186,0.2084
187,0.2442
188,0.238
189,0.1227
190,0.108
191,0.7843
192,0.1844
193,0.3122
194,0.04965
195,0.293
196,0.4935
197,0.5978
198,0.06684
199,0.1561
200,0.2787
201,0.1084
202,0.2835
203,0.2595
204,0.03882
205,0.01795
206,0.2279
207,0.2682
208,0.6613
209,0.1457
210,0.06094
211,0.305
212,0.0669
213,0.1853
214,0.4239
215,0.2821
216,0.1143
217,0.03758
218,0.127
219,0.1917
220,0.1553
221,0.07174
222,0.2801
223,0.2462
224,0.09458
225,0.1853
226,0.4238
227,0.0961
228,0.02346
229,0.1823
230,0.2198
231,0.0397
232,0.5401
233,0.3054
234,0.07756
235,0.01677
236,0.1711
237,0.5948
238,0.0416
239,0.2347
240,0.1046
241,0.002446
242,0.01329
243,0.02023
244,0.274
245,0.1123
246,0.07014
247,0.1316
248,0.1992
249,0.01989
250,0.2914
251,0.03738
252,0.1555
253,0.4823
254,0.2407
255,0.4715
256,0.1193
257,0.1716
258,0.1306
259,0.4769
260,0.03117
261,0.4805
262,0.08497
263,0.02548
264,0.4382
265,0.2316
266,0.3153
267,0.1677
268,0.3078
269,0.3098
270,0.1836
271,0.2641
272,0.2314
273,0.05333
274,0.3934
275,0.2406
276,0.2168
277,0.1917
278,0.4505
279,0.1367
280,0.1813
281,0.0389
282,0.05712
283,0.07262
284,0.278
285,0.08018
286,0.08488
287,0.2772
288,0.2393
289,0.2485
290,0.01768
291,0.09272
292,0.05035
293,0.03319
294,0.5512
295,0.1788
296,0.8417
297,0.2766
298,0.3271
299,0.384
300,0.1338
301,0.343
302,0.3485
303,0.1851
304,0.03455
305,0.04105
306,0.09689
307,0.2054
308,0.3117
309,0.4774
310,0.04967
311,0.1641
312,0.1643
313,0.3071
314,0.231
315,0.009989
316,0.4163
317,0.1372
318,0.1831
319,0.238
320,0.4136
321,0.6089
322,0.2131
323,0.5733
324,0.309
325,0.3209
326,0.1491
327,0.0861
328,0.3184
329,0.1096
330,0.2243
331,0.664
332,0.005572
333,0.5809
334,0.0458
335,0.09406
336,0.4276
337,0.3401
338,0.3747
339,0.09314
340,0.1251
341,0.04161
342,0.0722
343,0.3252
344,0.2933
345,0.2707
346,0.2986
347,0.4355
348,0.1599
349,0.4305
350,0.07489
351,0.0949
352,0.295
353,0.5119
354,0.2241
355,0.4781
356,0.2345
357,0.5265
358,0.1523
359,0.1004
360,0.4441
361,0.01389
362,0.2861
363,0.01526
364,0.1596
365,0.2504
366,0.04671
367,0.5209
368,0.3415
369,0.2469
370,0.3176
371,0.6198
372,0.5527
373,0.3269
374,0.2989
375,0.3225
376,0.2519
377,0.1076
378,0.1412
379,0.2785
380,0.2573
381,0.1199
382,0.3068
383,0.1074
384,0.04019
385,0.1478
386,0.08492
387,0.3334
388,0.08805
389,0.4824
390,0.5345
391,0.2473
392,0.248
393,0.1639
394,0.4039
395,0.2506
396,0.01039
397,0.1207
398,0.4459
399,0.5312
400,0.1838
401,0.01545
402,0.1234
403,0.08223
404,0.3599
405,0.1583
406,0.1056
407,0.1235
408,0.06037
409,0.1146
410,0.3397
411,0.08887
412,0.1303
413,0.3355
414,0.0246
415,0.265
416,0.1106
417,0.2555
418,0.4058
419,0.1736
420,0.1431
421,0.003897
422,0.6713
423,0.1906
424,0.05259
425,0.4778
426,0.4231
427,0.3847
428,0.5293
429,0.2848
430,0.126
431,0.09811
432,0.04531
433,0.0847
434,0.3307
435,0.4138
436,0.3504
437,0.1286
438,0.05972
439,0.1174
440,0.1597
441,0.2284
442,0.1273
443,0.1009
444,0.1262
445,0.1544
446,0.03141
447,0.4264
448,0.4471
449,0.007243
450,0.159
451,0.5038
452,0.1961
453,0.2956
454,0.1064
455,0.06494
456,0.09352
457,0.3377
458,0.06521
459,0.1618
460,0.5112
461,0.2114
462,0.06773
463,0.2222
464,0.2264
465,0.6683
466,0.1795
467,0.04223
468,0.09743
469,0.06788
470,0.231
471,0.3247
472,0.1183
473,0.1892
474,0.1845
475,0.2293
476,0.2755
477,0.8023
478,0.1422
479,0.3708
480,0.3702
481,0.06485
482,0.5841
483,0.1134
484,0.1378
485,0.1799
486,0.06303
487,0.04504
488,0.1772
489,0.05372
490,0.2943
491,0.2997
492,0.1096
493,0.07099
494,0.008762
495,0.1451
496,0.2205
497,0.4154
498,0.04617
499,0.007749
500,0.5327
501,0.3676
502,0.03462
503,0.1887
504,0.3997
505,0.3747
506,0.3297
507,0.2316
508,0.2809
509,0.4078
510,0.01255
511,0.1617
512,0.2686
513,0.3812
514,0.3198
515,0.4016
516,0.5389
517,0.1037
518,0.387
519,0.2723
520,0.163
521,0.09969
522,0.02817
523,0.2054
524,0.1461
525,0.2278
526,0.6735
527,0.2516
528,0.44
529,0.07419
530,0.0008742
531,0.3278
532,0.1515
533,0.3863
534,0.02163
535,0.164
536,0.1475
537,0.5008
538,0.7641
539,0.09159
540,0.02995
541,0.04394
542,0.0915
543,0.2378
544,0.08045
545,0.02896
546,0.3247
547,0.4593
548,0.05991
549,0.1378
550,0.1248
551,0.2673
552,0.05085
553,0.6814
554,0.2445
555,0.2014
556,0.1323
557,0.2083
558,0.2491
559,0.01401
560,0.001331
561,0.1288
562,0.1379
563,0.2712
564,0.07654
565,0.4409
566,0.06163
567,0.4145
568,0.07734
569,0.2369
570,0.6359
571,0.1046
572,0.08233
573,0.4887
574,0.09584
575,0.1019
576,0.1798
577,0.5772
578,0.6812
579,0.01123
580,0.07219
581,0.2206
582,0.3529
583,0.5533
584,0.08674
585,0.179
586,0.5606
587,0.06953
588,0.05936
589,0.2391
590,0.06411
591,0.3685
592,0.4354
593,0.3119
594,0.3598
595,0.1092
596,0.1362
597,0.02322
598,0.4385
599,0.3071
600,0.09779
601,0.1445
602,0.3739
603,0.3799
604,0.2725
605,0.06934
606,0.2698
607,0.07512
608,0.687
609,0.1211
610,0.2002
611,0.3538
612,0.2687
613,0.1005
614,0.2045
615,0.2405
616,0.02105
617,0.3278
618,0.02409
619,0.1579
620,0.773
621,0.1139
622,0.1146
623,0.161
624,0.03375
625,0.1809
626,0.07662
627,0.09601
628,0.09298
629,0.04549
630,0.2021
631,0.1818
632,0.02463
633,0.09943
634,0.05134
635,0.1573
636,0.216
637,0.2823
638,0.4503
639,0.1851
640,0.2253
641,0.2023
642,0.3702
643,0.131
644,0.1612
645,0.304
646,0.4503
647,0.3022
648,0.01671
649,0.4622
650,0.2222
651,0.4068
652,0.3532
653,0.2987
654,0.1102
655,0.07121
656,0.105
657,0.2868
658,0.3179
659,0.1047
660,0.03065
661,0.2383
662,0.0298
663,0.3589
664,0.07396
665,0.2305
666,0.2878
667,0.2395
668,0.4491
669,0.5778
670,0.2323
671,0.08355
672,0.04613
673,0.4609
674,0.1152
675,0.1102
676,0.2565
677,0.09459
678,0.1877
679,1.458e-05
680,0.1105
681,0.1033
682,0.1645
683,0.205
684,0.3411
685,0.1852
686,0.003416
687,0.09389
688,0.1385
689,0.1984
690,0.2223
691,0.4596
692,0.4539
693,0.3077
694,0.2939
695,0.05479
696,0.03923
697,0.001412
698,0.2487
699,0.5999
700,0.513
701,0.189
702,0.2946
703,0.1179
704,0.3171
705,0.415
706,0.6437
707,0.1787
708,0.08882
709,0.1638
710,0.3662
711,0.008016
712,0.9236
713,0.3263
714,0.2179
715,0.03571
716,0.09701
717,0.6707
718,0.7009
719,0.3522
720,0.3195
721,0.317
722,0.1917
723,0.3315
724,0.3513
725,0.05204
726,0.1872
727,0.1371
728,0.3401
729,0.1221
730,0.0702
731,0.2611
732,0.299
733,0.1147
734,0.3443
735,0.108
736,0.1594
737,0.1371
738,0.1971
739,0.1673
740,0.08814
741,0.4798
742,0.3798
743,0.1957
744,0.1937
745,0.2826
746,0.3608
747,0.218
748,0.1245
749,0.04059
750,0.01077
751,0.3344
752,0.1245
753,0.3624
754,0.2893
755,0.5485
756,0.05745
757,0.5073
758,0.881
759,0.3042
760,0.3393
761,0.4211
762,0.7761
763,0.1402
764,0.2087
765,0.08373
766,0.3716
767,0.2002
768,0.2863
769,0.4318
770,0.5888
771,0.05478
772,0.1389
773,0.3873
774,0.1306
775,0.4227
776,0.04096
777,0.3285
778,0.1117
779,0.4026
780,0.1437
781,0.378
782,0.4487
783,0.2848
784,0.4114
785,0.3351
786,0.1809
787,0.03625
788,0.1012
789,0.3382
790,0.1973
791,0.1575
792,0.2937
793,0.2325
794,0.1408
795,0.1067
796,0.2644
797,0.486
798,0.338
799,0.2472
800,0.09137
801,0.3047
802,0.3171
803,0.2667
804,0.4696
805,0.366
806,0.06933
807,0.3679
808,0.03399
809,0.417
810,0.2304
811,0.08789
812,0.2991
813,0.2874
814,0.2507
815,0.333
816,0.1167
817,0.2605
818,0.5099
819,0.2665
820,0.5972
821,0.4216
822,0.09223
823,0.1841
824,0.4845
825,0.5371
826,0.2737
827,0.1203
828,0.1907
829,0.1179
830,0.3473
831,0.3566
832,0.16
833,0.1373
834,0.127
835,0.5459
836,0.2116
837,0.1384
838,0.428
839,0.09256
840,0.5231
841,0.1344
842,0.1958
843,0.4197
844,0.3134
845,0.1897
846,0.3522
847,0.2391
848,0.1082
849,0.0132
850,0.2068
851,0.03368
852,0.162
853,0.192
854,0.02748
855,0.004007
856,0.2679
857,0.2866
858,0.1104
859,0.1019
860,0.03784
861,0.145
862,0.1754
863,0.2276
864,0.04545
865,0.0129
866,0.1406
867,0.05136
868,0.09064
869,0.168
870,0.06456
871,0.273
872,0.1538
873,0.4734
874,0.1897
875,0.2478
876,0.1646
877,0.1461
878,0.08532
879,0.4971
880,0.4204
881,0.1047
882,0.1736
883,0.01417
884,0.2692
885,0.2768
886,0.2509
887,0.374
888,0.2153
889,0.6244
890,0.5823
891,0.504
892,0.2873
893,0.3095
894,0.07963
895,0.1343
896,1.003
897,0.2473
898,0.05168
899,0.297
900,0.04689
901,0.7806
902,0.05928
903,0.05591
904,0.5907
905,0.3449
906,0.2387
907,0.1019
908,0.1484
909,0.1424
910,0.3461
911,0.2952
912,0.4453
913,0.1319
914,0.2133
915,0.1526
916,0.004155
917,0.007711
918,0.2692
919,0.08463
920,0.4038
921,0.8109
922,0.4635
923,0.2761
924,0.2693
925,0.273
926,0.1811
927,0.07706
928,0.01347
929,0.2642
930,0.4963
931,0.2837
932,0.453
933,0.1075
934,0.1954
935,0.0686
936,0.2565
937,0.1249
938,0.08536
939,0.09714
940,0.6431
941,0.02456
942,0.1882
943,0.2506
944,0.04769
945,0.3309
946,0.1387
947,0.1344
948,0.4061
949,0.1061
950,0.2421
951,0.2838
952,0.2653
953,0.1883
954,0.1237
955,0.4352
956,0.03445
957,0.09925
958,0.04202
959,0.03969
960,0.262
961,0.05634
962,0.08305
963,0.1563
964,0.7379
965,0.06753
966,0.4657
967,0.3061
968,0.2117
969,0.06
970,0.273
971,0.4375
972,0.3379
973,0.1847
974,0.4873
975,0.03735
976,0.236
977,0.3743
978,0.4684
979,0.2036
980,0.1354
981,0.1408
982,0.1659
983,0.4469
984,0.2093
985,0.08382
986,0.3411
987,0.2549
988,0.2748
989,0.265
990,0.1348
991,0.757
992,0.1737
993,0.04464
994,0.2052
995,0.00257
996,0.04322
997,0.1844
998,0.2039
999,0.4864
1000,0.132
1001,0.3315
1002,0.08754
1003,0.1729
1004,0.06513
1005,0.008656
1006,0.2069
1007,0.1488
1008,0.1556
1009,0.2246
1010,0.2219
1011,0.3364
1012,0.3149
1013,0.2447
1014,0.04995
1015,0.1469
1016,0.09631
1017,0.1983
1018,0.2454
1019,0.03518
1020,0.1035
1021,0.04915
1022,0.4932
1023,0.4828
1024,0.5495
1025,0.2788
1026,0.2819
1027,0.04001
1028,0.1728
1029,0.3787
1030,0.242
1031,0.2772
1032,0.1531
1033,0.1342
1034,0.1491
1035,0.4855
1036,0.2635
1037,0.01804
1038,0.0567
1039,0.2585
1040,0.08528
1041,0.2642
1042,0.07148
1043,0.5802
1044,0.06496
1045,0.5278
1046,0.1194
1047,0.2732
1048,0.4183
1049,0.2954
1050,0.6736
1051,0.06237
1052,0.4296
1053,0.2804
1054,0.05871
1055,0.4856
1056,0.3246
1057,0.3606
1058,0.4312
1059,0.1754
1060,0.0649
1061,0.1554
1062,0.0804
1063,0.005111
1064,0.2192
1065,0.6221
1066,0.4609
1067,0.07178
1068,0.06664
1069,0.5998
1070,0.2397
1071,0.397
1072,0.3835
1073,0.4756
1074,0.03072
1075,0.2288
1076,0.5802
1077,0.0229
1078,0.2233
1079,0.004474
1080,0.3896
1081,0.4269
1082,0.2052
1083,0.1947
1084,0.1725
1085,0.3502
1086,0.3733
1087,0.3753
1088,0.1021
1089,0.1955
1090,0.07805
1091,0.3623
1092,0.3407
1093,0.2773
1094,0.006099
1095,0.002385
1096,0.1073
1097,0.111
1098,0.217
1099,0.5146
1100,0.3776
1101,0.1809
1102,0.06293
1103,0.1666
1104,0.04146
1105,0.2203
1106,0.2328
1107,0.4168
1108,0.02535
1109,0.3726
1110,0.09501
1111,0.09951
1112,0.1327
1113,0.1759
1114,0.001554
1115,0.3947
1116,0.2396
1117,0.5463
1118,0.6754
1119,0.1871
1120,0.4282
1121,0.2717
1122,0.3077
1123,0.1032
1124,0.01454
1125,0.3989
1126,0.006876
1127,0.1226
1128,0.294
1129,0.5936
1130,0.1175
1131,0.04534
1132,0.1338
1133,0.4002
1134,0.03957
1135,0.3825
1136,0.1565
1137,0.1032
1138,0.01941
1139,0.03185
1140,0.1919
1141,0.09045
1142,0.1875
1143,0.4663
1144,0.1046
1145,0.2513
1146,0.1089
1147,0.3405
1148,0.6542
1149,0.1266
1150,0.06252
1151,0.5418
1152,0.3397
1153,0.1502
1154,0.1516
1155,0.0926
1156,0.6829
1157,0.1533
1158,0.08938
1159,0.1407
1160,0.5084
1161,0.4689
1162,0.2487
1163,0.8693
1164,0.1806
1165,0.1646
1166,0.3199
1167,0.126
1168,0.2675
1169,0.06766
1170,0.2028
1171,0.07858
1172,0.1496
1173,0.2114
1174,0.4499
1175,0.4028
1176,0.02101
1177,0.05689
1178,0.19
1179,0.07459
1180,0.1258
1181,0.4882
1182,0.1092
1183,0.258
1184,0.2686
1185,0.2347
1186,0.01302
1187,0.1216
1188,0.1129
1189,0.08236
1190,0.2936
1191,0.1174
1192,0.4875
1193,0.2498
1194,0.4035
1195,0.1363
1196,0.05455
1197,0.1543
1198,0.4085
1199,0.4153
1200,0.03799
1201,0.5768
1202,0.1088
1203,0.004107
1204,0.4925
1205,0.2712
1206,0.1419
1207,0.2524
1208,0.05758
1209,0.02922
1210,0.01657
1211,0.2904
1212,0.00841
1213,0.2204
1214,0.06266
1215,0.1494
1216,0.2528
1217,0.2443
1218,0.4282
1219,0.1198
1220,0.06735
1221,0.3968
1222,0.3674
1223,0.03066
1224,0.4757
1225,0.1735
1226,0.4371
1227,0.1631
1228,0.001338
1229,0.09232
1230,0.169
1231,0.2659
1232,0.3051
1233,0.2665
1234,0.4984
1235,0.1853
1236,0.2591
1237,0.08821
1238,0.4081
1239,0.2783
1240,0.4172
1241,0.04095
1242,0.07023
1243,0.4225
1244,0.1297
1245,0.6347
1246,0.5311
1247,0.2468
1248,0.1273
1249,0.3676
1250,0.09363
1251,0.02177
1252,0.1095
1253,0.2902
1254,0.2772
1255,0.3514
1256,0.04164
1257,0.007083
1258,0.03984
1259,0.09645
1260,0.191
1261,0.3165
1262,0.09187
1263,0.283
1264,0.1081
1265,0.2557
1266,0.323
1267,0.2577
1268,0.1808
1269,0.1496
1270,0.1887
1271,0.4512
1272,0.2681
1273,0.399
1274,0.06035
1275,0.1278
1276,0.1222
1277,0.1518
1278,0.2534
1279,0.04627
1280,0.22
1281,0.03895
1282,0.2621
1283,0.06196
1284,0.4593
1285,0.1577
1286,0.5128
1287,0.3851
1288,0.1882
1289,0.09606
1290,0.606
1291,0.2854
1292,0.286
1293,0.3232
1294,0.19
1295,0.1388
1296,0.06838
1297,0.224
1298,0.2359
1299,0.3006
1300,0.08434
1301,0.04214
1302,0.1196
1303,0.834
1304,0.2298
1305,0.3562
1306,0.3247
1307,0.1406
1308,0.3919
1309,0.3749
1310,0.4378
1311,0.05816
1312,0.3837
1313,0.2752
1314,0.08897
1315,0.3647
1316,0.2738
1317,0.1953
1318,0.1488
1319,0.4237
1320,0.8102
1321,0.06133
1322,0.1152
1323,0.1266
1324,0.4571
1325,0.02777
1326,0.4344
1327,0.4161
1328,0.2702
1329,0.1002
1330,0.06809
1331,0.04574
1332,0.2427
1333,0.5739
1334,0.2676
1335,0.6757
1336,0.2819
1337,0.4844
1338,0.1687
1339,0.3047
1340,0.8064
1341,0.2057
1342,0.1114
1343,0.4862
1344,0.05145
1345,0.001241
1346,0.0191
1347,0.2535
1348,0.1933
1349,0.2877
1350,0.2539
1351,0.4438
1352,0.3075
1353,0.1323
1354,0.03118
1355,0.05452
1356,0.08191
1357,0.1067
1358,0.4385
1359,0.3458
1360,0.3551
1361,0.2728
1362,0.3736
1363,0.077
1364,0.1694
1365,0.1037
1366,0.2322
1367,0.07296
1368,0.09124
1369,0.3991
1370,0.07448
1371,0.387
1372,0.1369
1373,0.115
1374,0.6098
1375,0.1908
1376,0.127
1377,0.3976
1378,0.072
1379,0.1361
1380,0.3151
1381,0.07639
1382,0.02534
1383,0.2059
1384,0.03628
1385,0.01638
1386,0.1549
1387,0.01004
1388,0.09099
1389,0.1447
1390,0.1399
1391,0.1184
1392,0.04374
1393,0.0788
1394,0.03817
1395,0.02825
1396,0.1588
1397,0.4149
1398,0.1543
1399,0.11
1400,0.1647
1401,0.1662
1402,0.5837
1403,0.2221
1404,0.09207
1405,0.3463
1406,0.1287
1407,0.2468
1408,0.3582
1409,0.0485
1410,0.5064
1411,0.3638
1412,0.1781
1413,0.3101
1414,0.2425
1415,0.09324
1416,0.6175
1417,0.1192
1418,0.1486
1419,0.2188
1420,0.3127
1421,0.03395
1422,0.1703
1423,0.103
1424,0.1495
1425,0.2315
1426,0.09308
1427,0.1409
1428,0.05676
1429,0.2261
1430,0.04608
1431,0.386
1432,0.274
1433,0.3559
1434,0.4424
1435,0.2527
1436,0.1003
1437,0.4551
1438,0.3251
1439,0.4192
1440,0.009501
1441,0.8019
1442,0.09116
1443,0.1046
1444,0.06682
1445,0.3184
1446,0.7076
1447,0.05945
1448,0.1375
1449,0.1141
1450,0.4596
1451,0.5826
1452,0.159
1453,0.2454
1454,0.01488
1455,0.07332
1456,0.03379
1457,0.132
1458,0.3429
1459,0.01785
1460,0.08349
1461,0.06198
1462,0.1234
1463,0.1254
1464,0.1477
1465,0.68
1466,0.1115
1467,0.003746
1468,0.1822
1469,0.4458
1470,0.001724
1471,0.219
1472,0.1472
1473,0.3033
1474,0.2622
1475,0.3194
1476,0.2763
1477,0.06546
1478,0.234
1479,0.1683
1480,0.2121
1481,0.252
1482,0.3138
1483,0.1345
1484,0.3905
1485,0.3441
1486,0.1231
1487,0.1337
1488,0.2585
1489,0.2148
1490,0.4852
1491,0.3057
1492,0.2575
1493,0.05494
1494,0.9187
1495,0.03653
1496,0.02954
1497,0.2149
1498,0.3075
1499,0.05383
1500,0.009164
1501,0.01017
1502,0.3595
1503,0.404
1504,0.3181
1505,0.535
1506,0.07736
1507,0.3617
1508,0.2035
1509,0.01233
1510,0.5045
1511,0.01541
1512,0.2376
1513,0.03405
1514,0.112
1515,0.503
1516,0.1106
1517,0.5913
1518,0.156
1519,0.4407
1520,0.229
1521,0.1383
1522,0.3572
1523,0.1475
1524,0.03166
1525,0.1492
1526,0.2967
1527,0.2679
1528,0.09956
1529,0.2372
1530,0.7099
1531,0.274
1532,0.4032
1533,0.1689
1534,0.3205
1535,0.3334
1536,0.2083
1537,0.3318
1538,0.3978
1539,0.1477
1540,0.4348
1541,0.06839
1542,0.2648
1543,0.2016
1544,0.3484
1545,0.04879
1546,0.195
1547,0.00168
1548,0.1061
1549,0.06656
1550,0.1069
1551,0.01155
1552,0.3337
1553,0.4455
1554,0.4994
1555,0.09391
1556,0.1668
1557,0.1186
1558,0.1216
1559,0.1934
1560,0.2296
1561,0.02564
1562,0.2985
1563,0.09828
1564,0.005445
1565,0.2353
1566,0.0227
1567,0.1594
1568,0.1041
1569,0.5385
1570,0.02911
1571,0.06003
1572,0.4682
1573,0.08648
1574,0.01092
1575,0.3648
1576,0.03867
1577,0.1337
1578,0.04703
1579,0.3215
1580,0.3033
1581,0.447
1582,0.3304
1583,0.3177
1584,0.2128
1585,0.294
1586,0.3028
1587,0.3193
1588,0.2087
1589,0.4178
1590,0.7485
1591,0.2167
1592,0.3951
1593,0.7021
1594,0.1521
1595,0.6839
1596,0.3065
1597,0.1985
1598,0.1967
1599,0.3533
1600,0.1626
1601,0.1346
1602,0.03605
1603,0.2702
1604,0.09395
1605,0.616
1606,0.05128
1607,0.08868
1608,0.06371
1609,0.9041
1610,0.3834
1611,0.02752
1612,0.01181
1613,0.696
1614,0.3327
1615,0.4675
1616,0.1916
1617,0.01963
1618,0.04396
1619,0.3892
1620,0.1911
1621,0.3611
1622,0.2797
1623,0.5082
1624,0.2574
1625,0.02531
1626,0.1796
1627,0.0381
1628,0.0726
1629,0.4169
1630,0.1334
1631,0.08285
1632,0.5593
1633,0.3543
1634,0.1362
1635,0.2602
1636,0.1413
1637,0.2703
1638,0.2514
1639,0.2444
1640,0.4057
1641,0.04484
1642,0.1621
1643,0.5807
1644,0.2666
1645,0.4098
1646,0.2354
1647,0.5106
1648,0.06003
1649,0.1872
1650,0.03073
1651,0.04583
1652,0.05214
1653,0.3269
1654,0.1915
1655,0.1943
1656,0.2356
1657,0.2196
1658,0.3188
1659,0.3351
1660,0.2459
1661,0.1279
1662,0.09981
1663,0.01972
1664,0.6918
1665,0.5083
1666,0.4403
1667,0.2475
1668,0.04842
1669,0.3674
1670,0.1653
1671,0.2739
1672,0.01745
1673,0.2333
1674,0.07369
1675,0.3044
1676,0.05665
1677,0.0796
1678,0.0497
1679,0.1803
1680,0.09278
1681,0.2305
1682,0.3308
1683,0.06805
1684,0.4558
1685,0.09805
1686,0.5658
1687,0.362
1688,0.197
1689,0.2239
1690,0.1977
1691,0.08327
1692,0.1803
1693,0.5997
1694,0.5359
1695,0.2439
1696,0.09503
1697,0.1779
1698,0.1778
1699,0.1368
1700,0.3187
1701,0.244
1702,0.07411
1703,0.1024
1704,0.6281
1705,0.1631
1706,0.1076
1707,0.1254
1708,0.1521
1709,0.1229
1710,0.4545
1711,0.5875
1712,0.407
1713,0.06065
1714,0.4787
1715,0.2959
1716,0.2049
1717,0.1412
1718,0.4163
1719,0.06676
1720,0.004468
1721,0.1595
1722,0.1153
1723,0.03534
1724,0.3117
1725,0.3415
1726,0.2399
1727,0.5947
1728,0.2435
1729,0.3337
1730,0.3675
1731,0.214
1732,0.07016
1733,0.6119
1734,0.4779
1735,0.03397
1736,0.009594
1737,0.1697
1738,0.1018
1739,0.109
1740,0.3862
1741,0.1241
1742,0.03542
1743,0.1345
1744,0.356
1745,0.3008
1746,0.07402
1747,0.186
1748,0.1927
1749,0.1226
1750,0.2328
1751,0.3369
1752,0.06507
1753,0.1804
1754,0.005942
1755,0.1243
1756,0.04747
1757,0.6433
1758,0.06351
1759,0.03195
1760,0.5172
1761,0.2849
1762,0.04198
1763,0.372
1764,0.1293
1765,0.07804
1766,0.2145
1767,0.4335
1768,0.1714
1769,0.1517
1770,0.124
1771,0.2783
1772,0.2628
1773,0.07164
1774,0.1252
1775,0.06245
1776,0.1868
1777,0.04703
1778,0.1863
1779,0.1275
1780,0.4054
1781,0.9032
1782,0.1262
1783,0.1424
1784,0.1337
1785,0.1035
1786,0.01636
1787,0.2931
1788,0.007209
1789,0.175
1790,0.101
1791,0.09255
1792,0.1577
1793,0.0601
1794,0.04171
1795,0.01051
1796,0.156
1797,0.05237
1798,0.1037
1799,0.2919
1800,0.2316
1801,0.05395
1802,0.3298
1803,0.2171
1804,0.3564
1805,0.2754
1806,0.6617
1807,0.0916
1808,0.6158
1809,0.3498
1810,0.0784
1811,0.08414
1812,0.6599
1813,0.1372
1814,0.1128
1815,0.0848
1816,0.2598
1817,0.3346
1818,0.05321
1819,0.2167
1820,0.2618
1821,0.5838
1822,0.8483
1823,0.1708
1824,0.03744
1825,0.2194
1826,0.5
1827,0.1477
1828,0.1437
1829,0.0377
1830,0.06104
1831,0.07983
1832,0.2
1833,0.4587
1834,0.1828
1835,0.2422
1836,0.1156
1837,0.06225
1838,0.2939
1839,0.3751
1840,0.1576
1841,0.1461
1842,0.08169
1843,0.1745
1844,0.0937
1845,0.3856
1846,0.0432
1847,0.3249
1848,0.05676
1849,0.4276
1850,0.1159
1851,0.5397
1852,0.346
1853,0.1166
1854,0.1002
1855,0.07265
1856,0.2607
1857,0.4461
1858,0.61
1859,0.3611
1860,0.112
1861,0.3452
1862,0.3082
1863,0.03478
1864,0.3029
1865,0.5214
1866,0.1387
1867,0.3119
1868,0.3807
1869,0.3061
1870,0.06959
1871,0.3161
1872,0.4011
1873,0.0761
1874,0.06967
1875,0.3132
1876,0.3477
1877,0.06017
1878,0.1925
1879,0.3899
1880,0.3806
1881,0.5251
1882,0.07328
1883,0.4726
1884,0.3536
1885,0.02203
1886,0.6751
1887,0.6165
1888,0.116
1889,0.2998
1890,0.03575
1891,0.3867
