ReTr(Lx),ImTr(Lx)
-0.417248,0.777426
-0.215842,0.863075
-0.466118,0.735645
-0.466118,0.735645
-0.466118,0.735645
-0.0453167,0.836275
0.172644,0.82704
0.172644,0.82704
0.172644,0.82704
0.172644,0.82704
0.172644,0.82704
-0.0815855,0.852992
-0.373872,0.771484
-0.356541,0.767366
-0.530448,0.613855
-0.530448,0.613855
-0.662233,0.402335
-0.767161,0.350048
-0.629817,0.594532
-0.485082,0.681202
-0.353878,0.768737
-0.353878,0.768737
-0.662493,0.488723
-0.617264,0.60892
-0.5151,0.59503
-0.5151,0.59503
-0.593599,0.557785
-0.599121,0.592961
-0.604266,0.552983
-0.604266,0.552983
-0.533116,0.629636
-0.436867,0.597404
-0.447898,0.685429
-0.236767,0.670548
-0.541932,0.548384
-0.541932,0.548384
-0.617356,0.530216
-0.617356,0.530216
-0.636769,0.561108
-0.604837,0.540897
-0.375013,0.707394
-0.200382,0.801336
-0.0914183,0.779932
-0.247221,0.79775
0.126892,0.80237
0.126892,0.80237
0.156623,0.787853
-0.197223,0.754247
-0.269314,0.729803
-0.173708,0.824657
-0.173708,0.824657
0.25109,0.77798
0.23317,0.815631
0.443664,0.529784
0.717757,0.376982
0.655247,0.452206
0.815797,0.207001
0.80064,0.0773799
0.805038,0.0882608
0.817127,0.133822
0.571292,0.610071
0.290667,0.793319
-0.147796,0.806561
-0.308747,0.777509
-0.521103,0.644537
-0.614853,0.549935
-0.593925,0.560856
-0.452625,0.639319
-0.233097,0.766682
-0.249587,0.776457
-0.437767,0.705216
-0.305806,0.745522
-0.305806,0.745522
-0.0690798,0.848217
-0.328621,0.739627
-0.42074,0.718546
-0.42074,0.718546
-0.42074,0.718546
-0.509347,0.670719
-0.509347,0.670719
-0.367076,0.77124
-0.367076,0.77124
-0.348555,0.742082
-0.184097,0.815165
-0.154913,0.818283
-0.507047,0.660444
-0.427003,0.652399
-0.427003,0.652399
-0.405923,0.685365
-0.581371,0.560323
-0.668386,0.472377
-0.695754,0.397178
-0.710975,0.482622
-0.738472,0.326472
-0.623021,0.401833
-0.758837,0.0899158
-0.730323,0.192242
-0.704201,0.352126
-0.704201,0.352126
-0.719107,0.464133
-0.719107,0.464133
-0.811213,0.261018
-0.740217,0.194223
-0.623243,0.201548
-0.555885,0.532203
-0.499075,0.577205
-0.497274,0.594966
-0.15557,0.657457
-0.0405582,0.797328
0.121443,0.78342
-0.216691,0.763311
-0.606725,0.586573
-0.239891,0.82956
-0.573806,0.581275
-0.456424,0.668797
-0.562743,0.574
-0.562743,0.574
-0.759167,0.228088
-0.790647,-0.163483
-0.802546,-0.074377
-0.699813,-0.0171779
-0.860767,0.0166787
-0.846592,-0.0653432
-0.814338,0.178109
-0.672778,0.518163
-0.793096,0.111537
-0.724835,0.249933
-0.724835,0.249933
-0.780883,-0.0237913
-0.844708,0.250035
-0.540483,0.606306
-0.64509,0.467685
-0.678209,0.368527
-0.790252,0.219142
-0.790252,0.219142
-0.790252,0.219142
-0.750456,0.424754
-0.709174,0.41717
-0.660605,0.447472
-0.712053,0.333068
-0.791781,0.0680238
-0.791781,0.0680238
-0.845692,-0.0821929
-0.800174,-0.179801
-0.820641,-0.127488
-0.756423,-0.25909
-0.689629,-0.44383
-0.679307,-0.445026
-0.486123,-0.682468
-0.722978,-0.354723
-0.666162,-0.419921
-0.333623,-0.752838
-0.418186,-0.659491
-0.647041,-0.4949
-0.531503,-0.625805
-0.573961,-0.408414
-0.498714,-0.559007
-0.605838,-0.419613
-0.598639,-0.461641
-0.605236,-0.511328
-0.140734,-0.801824
-0.157542,-0.811656
-0.157542,-0.811656
-0.157542,-0.811656
0.368022,-0.742806
0.233542,-0.762528
0.0714615,-0.752401
0.483155,-0.661161
0.299303,-0.828468
0.358826,-0.693436
0.185177,-0.811836
0.526933,-0.633529
-0.0285423,-0.843025
-0.136619,-0.799852
-0.0795307,-0.797297
-0.0531208,-0.810287
-0.08418,-0.841075
0.396663,-0.709663
0.21887,-0.781066
0.419997,-0.74683
0.134634,-0.721006
-0.0728361,-0.823797
-0.298606,-0.739756
0.122737,-0.805588
0.0702715,-0.798873
0.528712,-0.61695
0.525668,-0.578651
0.395685,-0.684778
0.173028,-0.798407
-0.242252,-0.740688
-0.515998,-0.623213
-0.669569,-0.51096
-0.577836,-0.553461
-0.453987,-0.597097
-0.259357,-0.80507
-0.0761706,-0.803888
0.072501,-0.788223
0.221955,-0.766678
0.296559,-0.766375
0.152972,-0.845242
-0.0926092,-0.819111
-0.340045,-0.726524
-0.374248,-0.718216
-0.131199,-0.778798
0.0583086,-0.789542
0.229668,-0.66187
-0.00311468,-0.784321
-0.00311468,-0.784321
-0.0820118,-0.78964
-0.0183097,-0.741793
-0.0972917,-0.732865
-0.221492,-0.735898
-0.254766,-0.697844
-0.265213,-0.799128
-0.265213,-0.799128
-0.164093,-0.764167
-0.588836,-0.632536
-0.730555,-0.417354
-0.832337,0.128656
-0.654546,0.424906
-0.551014,0.589339
-0.297533,0.76071
-0.428043,0.658973
-0.43533,0.555969
-0.542839,0.611597
-0.766423,0.23452
-0.835208,0.133953
-0.789149,0.247943
-0.669057,0.5326
-0.549041,0.609307
-0.515784,0.554027
-0.515784,0.554027
-0.512024,0.650546
-0.642286,0.478012
-0.703453,0.408003
-0.705587,0.499698
-0.583402,0.588834
-0.214028,0.801023
-0.353338,0.713808
-0.222221,0.752632
-0.112836,0.815619
0.0108582,0.825743
0.216059,0.810559
0.327751,0.789212
0.560719,0.648028
0.506504,0.637334
0.384262,0.692848
0.400881,0.71802
0.517426,0.690313
0.553975,0.639608
0.534571,0.613289
0.741083,0.325329
0.445885,0.707455
0.445885,0.707455
0.567228,0.614379
0.567228,0.614379
0.609185,0.461694
0.701679,0.433668
0.787382,0.321698
0.71913,0.400374
0.71913,0.400374
0.734857,0.444644
0.758452,0.271089
0.742918,-0.10722
0.742918,-0.10722
0.653155,-0.393937
0.723877,-0.421377
0.723877,-0.421377
0.725804,-0.443507
0.605462,-0.530026
0.605462,-0.530026
0.644349,-0.461793
0.73404,-0.410452
0.679652,-0.438941
0.805454,-0.346516
0.805454,-0.346516
0.804996,-0.129857
0.757734,0.120821
0.747429,0.317404
0.749479,0.263101
0.78496,-0.195948
0.6064,-0.423268
0.722888,-0.318025
0.796765,0.0178711
0.775797,0.164273
0.706676,0.218848
0.806981,0.142127
