MDTU,plaq
1,2.00084
2,1.81882
3,1.64568
4,1.64568
5,1.64568
6,1.52013
7,1.43151
8,1.43151
9,1.43151
10,1.43151
11,1.43151
12,1.37425
13,1.28938
14,1.26945
15,1.2286
16,1.2286
17,1.20477
18,1.16409
19,1.14376
20,1.12576
21,1.07341
22,1.07341
23,1.0597
24,1.0788
25,1.05119
26,1.05119
27,1.05943
28,1.05098
29,1.06185
30,1.06185
31,1.03311
32,1.00329
33,1.0007
34,1.0209
35,1.02344
36,1.02344
37,1.04073
38,1.04073
39,1.03591
40,1.02261
41,1.03834
42,1.04125
43,1.03163
44,1.01971
45,1.04169
46,1.04169
47,1.01522
48,1.0375
49,1.02153
50,1.02214
51,1.02214
52,1.01372
53,1.03871
54,1.01058
55,1.02727
56,1.03748
57,1.00479
58,0.993928
59,1.01501
60,1.0268
61,1.0331
62,1.00017
63,1.0037
64,1.01486
65,1.00245
66,0.997831
67,1.02588
68,1.0134
69,1.03165
70,1.03081
71,1.03834
72,1.05568
73,1.05568
74,1.08591
75,1.05745
76,1.07241
77,1.07241
78,1.07241
79,1.0675
80,1.0675
81,1.07112
82,1.07112
83,1.05417
84,1.05564
85,1.0465
86,1.0465
87,1.03388
88,1.03388
89,1.04299
90,1.0279
91,1.03863
92,1.05399
93,1.02415
94,1.02415
95,1.03712
96,1.0283
97,1.04439
98,1.02782
99,1.02782
100,1.02835
101,1.02835
102,1.01953
103,1.02464
104,1.03018
105,1.05892
106,1.04204
107,1.01551
108,0.996693
109,0.987502
110,0.980806
111,1.01298
112,1.013
113,1.02646
114,1.01105
115,0.99928
116,0.998288
117,0.998288
118,1.0051
119,1.01341
120,0.997473
121,0.988845
122,0.979122
123,0.987574
124,0.984303
125,0.974548
126,0.980439
127,1.00566
128,1.00566
129,1.01792
130,1.01072
131,1.00191
132,1.00443
133,1.00341
134,1.02807
135,1.02807
136,1.02807
137,1.03709
138,1.02459
139,1.02897
140,1.02801
141,1.02772
142,1.02772
143,1.04894
144,1.06941
145,1.05531
146,1.026
147,1.01244
148,1.00047
149,1.00094
150,0.990724
151,0.985056
152,0.988775
153,0.990052
154,0.981196
155,0.977162
156,1.00807
157,1.01879
158,0.991973
159,0.988868
160,0.984532
161,0.984919
162,0.985956
163,0.985956
164,0.985956
165,0.981987
166,0.976892
167,0.983687
168,0.981378
169,0.981551
170,0.982716
171,0.992562
172,0.995689
173,0.998653
174,0.980983
175,0.98495
176,1.01453
177,1.00181
178,0.990619
179,0.998404
180,1.00074
181,1.02955
182,1.03353
183,1.00353
184,1.02604
185,1.02098
186,1.01799
187,0.998629
188,1.02248
189,0.99901
190,0.961659
191,1.00301
192,0.987708
193,1.01378
194,1.00178
195,1.00034
196,1.02206
197,0.998323
198,1.00861
199,0.997197
200,1.01553
201,1.0048
202,0.993515
203,0.992816
204,1.0083
205,1.00156
206,1.00786
207,1.02781
208,1.02781
209,1.02397
210,1.00298
211,0.99572
212,0.988404
213,0.989406
214,1.00279
215,1.00279
216,1.01355
217,1.01196
218,1.03279
219,1.03996
220,1.0344
221,1.02161
222,1.01866
223,1.02762
224,1.02723
225,1.00942
226,1.015
227,1.02571
228,1.01751
229,1.03753
230,1.03055
231,1.02092
232,1.02092
233,1.04017
234,1.02936
