MDTU,min_width,max_width
1,0.00895438,0.00806379
2,0.0136142,0.00899551
3,0.0170009,0.0122239
4,0.0170009,0.0122239
5,0.0170009,0.0122239
6,0.0119976,0.00977715
7,0.0127294,0.0119056
8,0.0127294,0.0119056
9,0.0127294,0.0119056
10,0.0127294,0.0119056
11,0.0127294,0.0119056
12,0.0196788,0.0113034
13,0.00441493,0.00602115
14,0.0170371,0.015282
15,0.0124525,0.0137688
16,0.0124525,0.0137688
17,0.00957151,0.0158581
18,0.0168189,0.0136985
19,0.015417,0.00780415
20,0.0255999,0.0154288
21,0.0137372,0.0133284
22,0.0137372,0.0133284
23,0.0217196,0.0211326
24,0.0340152,0.0330109
25,0.0188921,0.017348
26,0.0188921,0.017348
27,0.0239154,0.0226897
28,0.0376543,0.0240937
29,0.0247907,0.0220895
30,0.0247907,0.0220895
31,0.0367588,0.0204978
32,0.0364108,0.0294951
33,0.0412501,0.0243883
34,0.0312646,0.0325024
35,0.0331218,0.0248889
36,0.0331218,0.0248889
37,0.0289021,0.022847
38,0.0289021,0.022847
39,0.0288788,0.0235596
40,0.0327051,0.0242234
41,0.0250742,0.0262513
42,0.0352546,0.0223323
43,0.0306941,0.0267589
44,0.0279847,0.0262487
45,0.0307364,0.0324912
46,0.0307364,0.0324912
47,0.0280063,0.0247611
48,0.0331732,0.0337822
49,0.0333736,0.0302388
50,0.0401731,0.0381452
51,0.0401731,0.0381452
52,0.0310354,0.0293837
53,0.0304415,0.0221066
54,0.0278444,0.0233812
55,0.0318347,0.0220722
56,0.0240341,0.0246834
57,0.0171951,0.0126117
58,0.0147579,0.0142902
59,0.0267576,0.0222707
60,0.0290723,0.025742
61,0.0298281,0.0274168
62,0.037566,0.0308999
63,0.0281102,0.0140912
64,0.0316685,0.0220442
65,0.0178744,0.0175689
66,0.0308482,0.0279491
67,0.0301541,0.0260175
68,0.0422961,0.0338967
69,0.0174319,0.0225883
70,0.0344937,0.0380479
71,0.0346759,0.0364673
72,0.028729,0.0316979
73,0.028729,0.0316979
74,0.0311393,0.0299335
75,0.0370043,0.0321058
76,0.0193627,0.0133408
77,0.0193627,0.0133408
78,0.0193627,0.0133408
79,0.038029,0.03105
80,0.038029,0.03105
81,0.0302048,0.0180915
82,0.0302048,0.0180915
83,0.0297447,0.0201954
84,0.0308451,0.0124858
85,0.0253607,0.0155473
86,0.00960869,0.0158954
87,0.018379,0.0195527
88,0.018379,0.0195527
89,0.0137706,0.010676
90,0.0136496,0.0141614
91,0.0214486,0.0113817
92,0.0073127,0.00662852
93,0.0151102,0.00960298
94,0.0249539,0.0217022
95,0.0202616,0.0185502
96,0.0123014,0.0139613
97,0.0199456,0.0192669
98,0.0289597,0.0235445
99,0.0289597,0.0235445
100,0.0262107,0.0305997
101,0.0262107,0.0305997
102,0.0297193,0.0256462
103,0.0283901,0.0328118
104,0.0382618,0.0269037
105,0.0277955,0.0226429
106,0.0241428,0.0216393
107,0.0422358,0.0272709
108,0.0295842,0.0247486
109,0.030913,0.0266311
110,0.0354758,0.0239154
111,0.0311621,0.0227893
112,0.03024,0.0262492
113,0.0200247,0.0107455
114,0.0321893,0.0323612
115,0.0244755,0.0171894
116,0.0283102,0.0166444
117,0.0283102,0.0166444
118,0.0330299,0.0284051
119,0.024346,0.0228536
120,0.0250947,0.0223541
121,0.0257095,0.0300873
122,0.0354816,0.0316511
123,0.0227495,0.0182816
124,0.0214482,0.0205842
125,0.0249322,0.02504
126,0.0274847,0.0232644
127,0.015194,0.0169947
128,0.015194,0.0169947
129,0.0317939,0.029175
130,0.0225311,0.0210428
131,0.0240896,0.0281656
132,0.0274399,0.0237236
133,0.0219533,0.0177804
134,0.0270279,0.0228837
135,0.0270279,0.0228837
136,0.0270279,0.0228837
