ReTr(Lx),ImTr(Lx)
-8.81425,15.6873
-2.53378,11.4213
-3.69016,5.83228
-3.69016,5.83228
-3.69016,5.83228
-0.257972,5.0436
1.16919,3.57221
1.16919,3.57221
1.16919,3.57221
1.16919,3.57221
1.16919,3.57221
-0.235417,3.20865
-1.08333,2.4009
-0.882942,1.88589
-1.22486,1.39017
-1.22486,1.39017
-1.3477,0.778113
-1.26726,0.615675
-1.04904,0.997317
-0.65071,0.929583
-0.476116,0.965183
-0.476116,0.965183
-0.643372,0.526249
-0.518744,0.511345
-0.533576,0.587388
-0.533576,0.587388
-0.545188,0.531834
-0.537743,0.491448
-0.570227,0.508846
-0.570227,0.508846
-0.405993,0.530281
-0.235214,0.395191
-0.26736,0.469965
-0.167327,0.474728
-0.406056,0.406892
-0.406056,0.406892
-0.47205,0.477184
-0.47205,0.477184
-0.560218,0.517163
-0.468858,0.384182
-0.30571,0.526137
-0.170551,0.675192
-0.112763,0.602253
-0.171311,0.60107
0.119071,0.612182
0.119071,0.612182
0.165686,0.581565
-0.113618,0.537938
-0.22195,0.493943
-0.098605,0.526099
-0.098605,0.526099
0.160438,0.543433
0.226999,0.651409
0.337669,0.370248
0.587807,0.313408
0.54488,0.394348
0.687392,0.167182
0.645427,0.0696145
0.580831,0.0746388
0.653091,0.116398
0.445832,0.494123
0.197058,0.504888
-0.147283,0.64917
-0.235022,0.603948
-0.446681,0.498038
-0.42278,0.338192
-0.420721,0.471851
-0.261983,0.392994
-0.188813,0.634807
-0.153311,0.527942
-0.329585,0.47837
-0.232797,0.624717
-0.232797,0.624717
-0.0688194,0.792048
-0.245205,0.633813
-0.469757,0.803435
-0.469757,0.803435
-0.469757,0.803435
-0.353939,0.545568
-0.353939,0.545568
-0.344984,0.822188
-0.344984,0.822188
-0.354918,0.662108
-0.213313,0.830508
-0.107023,0.836267
-0.500267,0.728873
-0.416625,0.586242
-0.416625,0.586242
-0.497667,0.698685
-0.592508,0.520227
-0.688082,0.520755
-0.873608,0.53935
-0.743042,0.446499
-0.608899,0.303953
-0.574461,0.365678
-0.742705,0.08975
-0.716013,0.129479
-0.556285,0.310264
-0.556285,0.310264
-0.547796,0.343263
-0.547796,0.343263
-0.696053,0.157526
-0.537212,0.133482
-0.495418,0.0678432
-0.512694,0.466628
-0.440296,0.527517
-0.323899,0.444922
-0.108479,0.436778
