MDTU,min_ave,max_ave
1,0.133978,0.209895
2,0.101183,0.188788
3,0.0817235,0.163649
4,0.0817235,0.163649
5,0.0817235,0.163649
6,0.0619456,0.146423
7,0.0416123,0.138941
8,0.0416123,0.138941
9,0.0416123,0.138941
10,0.0416123,0.138941
11,0.0416123,0.138941
12,0.028754,0.126831
13,0.0171725,0.103595
14,0.00698451,0.104315
15,0.00416466,0.098341
16,0.00416466,0.098341
17,-0.00196258,0.0885454
18,-0.00968907,0.0809736
19,-0.0174879,0.0795685
20,-0.0234554,0.0790364
21,-0.0357465,0.067284
22,-0.0357465,0.067284
23,-0.0368292,0.0592512
24,-0.031779,0.0637126
25,-0.0371602,0.0593912
26,-0.0371602,0.0593912
27,-0.0333707,0.0599824
28,-0.0412432,0.0676755
29,-0.0328358,0.0615805
30,-0.0328358,0.0615805
31,-0.0405939,0.0538901
32,-0.0490613,0.0450894
33,-0.05384,0.0499294
34,-0.043225,0.0523037
35,-0.0435253,0.0515665
36,-0.0435253,0.0515665
37,-0.0378747,0.0585427
38,-0.0378747,0.0585427
39,-0.0478036,0.0564054
40,-0.0476133,0.0536733
41,-0.0448764,0.0528184
42,-0.0427445,0.0598571
43,-0.0404532,0.0554971
44,-0.0433155,0.0515402
45,-0.0369495,0.0574877
46,-0.0369495,0.0574877
47,-0.0481962,0.0518753
48,-0.0419504,0.0539099
49,-0.0428615,0.0515235
50,-0.0493933,0.0574069
51,-0.0493933,0.0574069
52,-0.0445891,0.0481112
53,-0.0426691,0.058955
54,-0.0456713,0.0451976
55,-0.050266,0.051803
56,-0.0387285,0.0564029
57,-0.05488,0.0495273
58,-0.0509,0.0478755
59,-0.0539358,0.05434
60,-0.0437911,0.0516799
61,-0.0474022,0.0563865
62,-0.058164,0.0554963
63,-0.0575745,0.0536035
64,-0.0523279,0.0478841
65,-0.048688,0.0473074
66,-0.0531033,0.042961
67,-0.0503098,0.0526573
68,-0.0451838,0.0499538
69,-0.0437038,0.0541553
70,-0.0462147,0.0566563
71,-0.0415052,0.0595692
72,-0.0464081,0.066572
73,-0.0464081,0.066572
74,-0.0346369,0.0692377
75,-0.0419725,0.0636575
76,-0.0313661,0.0629431
77,-0.0313661,0.0629431
78,-0.0313661,0.0629431
79,-0.0347467,0.0642882
80,-0.0347467,0.0642882
81,-0.0367929,0.0657639
82,-0.0367929,0.0657639
