ReTr(L),ImTr(L)
0.98215,-0.0856183
0.96595,-0.158041
0.976983,-0.0230482
0.976983,-0.0230482
0.976983,-0.0230482
0.970725,0.0294678
0.970075,0.156666
0.970075,0.156666
0.970075,0.156666
0.970075,0.156666
0.970075,0.156666
0.955042,0.209627
0.963208,0.152518
0.975242,0.0563048
0.981133,-0.0176431
0.981133,-0.0176431
0.973142,-0.0923625
0.97025,0.0417494
0.970733,-0.119655
0.974225,-0.0947558
0.971458,-0.0775981
0.971458,-0.0775981
0.963125,0.159458
0.9608,0.147311
0.965983,0.104488
0.965983,0.104488
0.9672,-0.00190461
0.96145,-0.17495
0.949133,-0.236924
0.949133,-0.236924
0.972442,-0.104749
0.96995,-0.131764
0.977142,-0.0752385
0.967642,-0.149292
0.934417,-0.290639
0.934417,-0.290639
0.958225,-0.192013
0.958225,-0.192013
0.971983,-0.117925
0.97575,-0.0439076
0.97635,-0.0305922
0.943975,-0.250838
0.94575,-0.249957
0.9778,-0.0566613
0.957542,-0.162399
0.957542,-0.162399
0.951408,-0.223572
0.951458,-0.202579
0.967042,-0.0663639
0.974742,-0.0282351
0.974742,-0.0282351
0.981992,0.0251869
0.978808,-0.0470517
0.955692,-0.198918
0.966867,-0.160869
0.9807,-0.00111187
0.97605,-0.07498
0.943083,-0.231118
0.803222,-0.546384
0.921367,-0.323452
0.897658,-0.392083
0.830341,-0.513533
0.857342,-0.46922
0.820232,-0.532202
0.793134,-0.569755
0.897642,-0.385296
0.9528,-0.219843
0.9003,-0.396047
0.870167,-0.448798
0.858775,-0.46384
0.795428,-0.568833
0.751096,-0.630007
0.751096,-0.630007
0.787372,-0.573327
0.881108,-0.423652
0.917067,-0.328852
0.917067,-0.328852
0.917067,-0.328852
0.934558,-0.292067
0.934558,-0.292067
0.911575,-0.346873
0.911575,-0.346873
0.941875,-0.248116
0.960933,-0.153818
0.965325,-0.143257
0.958933,-0.181588
0.90015,-0.392008
0.90015,-0.392008
0.795748,-0.562292
0.846775,-0.481798
0.832936,-0.502393
0.748714,-0.615039
0.760193,-0.61401
0.714113,-0.667343
0.678605,-0.695862
0.658808,-0.712825
0.63451,-0.744167
0.697503,-0.684575
0.697503,-0.684575
0.620756,-0.754842
0.620756,-0.754842
0.640574,-0.743126
0.665423,-0.717202
0.690158,-0.701432
0.707271,-0.679928
0.744987,-0.633393
0.757384,-0.623812
0.675341,-0.71223
0.625611,-0.756558
0.517981,-0.828912
0.735267,-0.645998
0.708781,-0.665941
0.817236,-0.524907
0.790748,-0.575226
0.803691,-0.549506
0.797238,-0.551242
0.797238,-0.551242
0.714162,-0.665613
0.731483,-0.643192
0.853892,-0.471193
0.91265,-0.3493
0.8684,-0.444848
0.674274,-0.706365
0.628293,-0.736561
0.72055,-0.656471
0.738809,-0.641071
0.769772,-0.606006
0.769772,-0.606006
0.812819,-0.539473
0.800101,-0.555588
0.75615,-0.616543
0.725362,-0.656898
0.699561,-0.684922
0.650637,-0.721713
0.650637,-0.721713
0.650637,-0.721713
0.613042,-0.753403
0.570054,-0.795568
0.515826,-0.836917
0.628597,-0.750291
0.496289,-0.843008
0.496289,-0.843008
0.426016,-0.8761
0.45728,-0.867033
0.582657,-0.782778
0.569749,-0.800547
0.627009,-0.750236
0.505593,-0.835567
0.593592,-0.768363
0.723076,-0.657222
0.651656,-0.733251
0.715602,-0.66606
0.679407,-0.709758
0.671506,-0.703913
0.625087,-0.749115
0.454225,-0.863225
0.487457,-0.846425
0.341133,-0.91445
0.143975,-0.968275
0.213547,-0.955342
0.401038,-0.89695
0.290887,-0.935117
0.290887,-0.935117
0.290887,-0.935117
0.316041,-0.9261
0.455153,-0.867375
0.24114,-0.948167
0.145217,-0.962475
0.144436,-0.965383
0.233086,-0.950867
-0.0340278,-0.973875
-0.07709,-0.969108
-0.125571,-0.964292
-0.0586927,-0.975925
0.00491173,-0.970775
-0.0507689,-0.973267
0.115692,-0.967258
0.282165,-0.934167
0.411752,-0.888258
0.421269,-0.876467
0.40753,-0.889117
0.332102,-0.914358
0.452551,-0.8643
0.319551,-0.92265
0.269517,-0.937333
0.36633,-0.909667
0.41444,-0.879225
0.314886,-0.92485
0.400542,-0.888825
0.244318,-0.9455
0.17833,-0.963692
0.0356922,-0.974992
0.132283,-0.970767
-0.0944817,-0.973458
-0.207273,-0.94395
-0.170703,-0.963217
-0.143867,-0.961925
-0.08441,-0.971158
-0.0593738,-0.965
0.00652332,-0.974333
-0.171005,-0.961925
-0.0192853,-0.973317
0.223894,-0.952075
0.136712,-0.973042
0.0807373,-0.976242
0.190792,-0.963783
0.147488,-0.971933
0.147488,-0.971933
0.247337,-0.943817
0.145403,-0.97155
0.215289,-0.957558
0.313028,-0.927825
0.261033,-0.941283
0.418131,-0.879775
0.418131,-0.879775
0.466974,-0.858675
0.523385,-0.831181
0.511175,-0.829218
0.461154,-0.855742
0.419422,-0.886983
0.518181,-0.823793
0.389351,-0.894533
0.392405,-0.898875
0.232874,-0.952442
0.156258,-0.962317
0.0802532,-0.975517
0.105978,-0.968525
0.0477789,-0.976425
0.0901408,-0.969758
0.336481,-0.914058
0.196167,-0.9582
0.196167,-0.9582
0.330426,-0.917825
0.276139,-0.938783
0.389115,-0.900317
0.506819,-0.837742
0.410217,-0.885875
0.423956,-0.883817
0.221848,-0.951258
0.163859,-0.962767
0.0890875,-0.970817
0.139628,-0.958858
-0.0498271,-0.975967
0.178204,-0.956883
0.13371,-0.964983
0.0399353,-0.9762
0.0296891,-0.975242
0.0561938,-0.976058
-0.200772,-0.955558
-0.274161,-0.9396
-0.470133,-0.863925
-0.444019,-0.866225
-0.345089,-0.903758
-0.345089,-0.903758
-0.272397,-0.9274
-0.272397,-0.9274
-0.292175,-0.931233
-0.117675,-0.968458
-0.212245,-0.94555
-0.173188,-0.962367
-0.173188,-0.962367
-0.127949,-0.9656
-0.221572,-0.953875
-0.213632,-0.9517
-0.213632,-0.9517
-0.378848,-0.892758
-0.27285,-0.931333
-0.27285,-0.931333
-0.177772,-0.960692
-0.0839525,-0.9728
-0.0839525,-0.9728
0.0934267,-0.97425
0.345805,-0.9127
0.267358,-0.939767
0.211584,-0.95005
0.211584,-0.95005
0.292097,-0.936425
0.184543,-0.956625
0.262596,-0.940675
0.401024,-0.890342
0.573019,-0.79192
0.513081,-0.82263
0.494557,-0.844267
0.367182,-0.905542
0.437955,-0.867133
0.54371,-0.80979
0.545024,-0.813508
0.550103,-0.808466
0.507637,-0.840783
0.599717,-0.779733
0.689373,-0.688938
0.595313,-0.769882
0.216994,-0.948983
0.139244,-0.969258
0.206948,-0.954133
0.206948,-0.954133
0.206948,-0.954133
0.206948,-0.954133
0.206948,-0.954133
0.204916,-0.96015
0.103745,-0.976667
0.0567647,-0.972333
0.0285533,-0.976342
0.124767,-0.968425
-0.215783,-0.95125
-0.2729,-0.934083
-0.264666,-0.935308
-0.169861,-0.9611
-0.0750828,-0.969867
-0.135978,-0.969725
-0.105577,-0.972025
0.0369024,-0.97735
0.0507272,-0.978083
0.200637,-0.953558
0.229141,-0.9497
0.274074,-0.9375
0.186827,-0.951375
0.0315081,-0.974475
0.0315081,-0.974475
0.103187,-0.970408
-0.00775996,-0.971217
0.202308,-0.951767
0.202308,-0.951767
0.136178,-0.96905
0.0350378,-0.977242
-0.104106,-0.973617
-0.104106,-0.973617
-0.104106,-0.973617
-0.3406,-0.913383
-0.3406,-0.913383
-0.3406,-0.913383
-0.29376,-0.931725
-0.345573,-0.915908
-0.373742,-0.903392
-0.385355,-0.89755
-0.418598,-0.882225
-0.433132,-0.876158
-0.467005,-0.860442
-0.304956,-0.925267
-0.292559,-0.924725
-0.331474,-0.924317
-0.301789,-0.929792
-0.418544,-0.879292
-0.500352,-0.833833
-0.532643,-0.816379
-0.65443,-0.713682
-0.65443,-0.713682
-0.774357,-0.59667
-0.761876,-0.608204
-0.719369,-0.658324
-0.558946,-0.798672
-0.344324,-0.91495
-0.384374,-0.898333
-0.417854,-0.87655
-0.285878,-0.930742
-0.220765,-0.950367
-0.28601,-0.931375
-0.28601,-0.931375
-0.0753137,-0.978892
-0.141582,-0.967717
0.200928,-0.952967
0.200928,-0.952967
0.110943,-0.96775
0.195465,-0.962075
0.195465,-0.962075
0.146761,-0.963342
0.314331,-0.925692
0.322818,-0.925183
0.242513,-0.95155
0.326471,-0.913925
0.350672,-0.9132
0.350672,-0.9132
0.218742,-0.955117
0.195923,-0.954583
0.0438189,-0.972017
0.0502811,-0.96935
-0.164504,-0.964033
-0.116406,-0.971475
-0.161533,-0.96375
-0.0695289,-0.976083
-0.271043,-0.936392
-0.0798642,-0.979167
0.0995117,-0.973583
0.0995117,-0.973583
0.273072,-0.9361
0.349963,-0.9139
0.259063,-0.945133
0.151925,-0.965542
0.306692,-0.921525
0.291862,-0.929358
0.0121728,-0.972733
0.205797,-0.959242
0.180295,-0.958117
0.180295,-0.958117
0.0845025,-0.969742
0.110469,-0.971458
0.273547,-0.941642
0.273547,-0.941642
0.273547,-0.941642
-0.0888375,-0.973208
-0.0601347,-0.973833
0.263352,-0.939433
0.250406,-0.938883
0.217453,-0.952592
0.241573,-0.945192
0.33012,-0.92045
0.221327,-0.948658
0.380684,-0.895608
0.456533,-0.860417
0.278324,-0.937217
0.318629,-0.919992
0.318629,-0.919992
0.286833,-0.938767
0.174508,-0.959008
0.0968558,-0.970658
0.109432,-0.973458
0.0108893,-0.984125
-0.117137,-0.970858
0.186103,-0.960608
0.22471,-0.952767
0.258967,-0.945775
0.37525,-0.897292
0.369579,-0.908642
0.485448,-0.851867
0.522884,-0.824814
0.53443,-0.82376
0.53443,-0.82376
0.505673,-0.833708
0.519094,-0.826999
0.574647,-0.790348
0.621022,-0.753092
0.628526,-0.749385
0.579621,-0.783651
0.654097,-0.729023
0.731042,-0.650048
0.674003,-0.702575
0.655872,-0.730796
0.611043,-0.768296
0.67648,-0.708303
0.814582,-0.539874
0.860442,-0.466533
0.853558,-0.478627
0.84235,-0.496581
0.795097,-0.561264
0.937392,-0.258383
0.953992,-0.216232
0.953992,-0.216232
0.92985,-0.296723
0.92825,-0.319622
0.861267,-0.471757
0.771037,-0.592813
0.842383,-0.492774
0.828873,-0.512842
0.889658,-0.394389
0.907375,-0.351256
0.851092,-0.484847
0.818052,-0.54409
0.749857,-0.620466
0.748917,-0.620483
0.831093,-0.525913
0.872583,-0.441005
0.873467,-0.430485
0.923858,-0.333367
0.914217,-0.349723
0.914217,-0.349723
0.953992,-0.184129
0.974433,-0.0821393
0.969333,-0.144602
0.959775,-0.204739
0.959775,-0.204739
0.975067,-0.0340764
0.971783,-0.0393977
0.970867,-0.0165892
0.971317,0.0863833
0.974183,0.09765
0.963708,0.101273
0.963708,0.101273
0.976725,-0.00315473
0.973992,-0.0131796
0.968583,-0.120502
0.968333,-0.160632
0.968333,-0.160632
0.975558,0.0374304
0.975383,0.0792176
0.965217,-0.0619185
0.954358,-0.204454
0.976417,-0.0608
0.975217,-0.051929
0.974283,0.0557299
0.950858,0.212948
0.9283,0.30143
0.9651,0.174123
0.933242,0.292082
0.957025,0.211184
0.941417,0.255582
0.970717,0.11887
0.970108,-0.00324085
0.970108,-0.00324085
0.975083,0.0227771
0.969875,0.132527
0.906525,0.343586
0.847875,0.462627
0.838433,0.495762
0.834408,0.509513
0.892208,0.402729
0.906467,0.363781
0.906633,0.373878
0.906633,0.373878
0.906633,0.373878
0.784293,0.584785
0.705781,0.667968
0.763608,0.608258
0.763608,0.608258
0.660987,0.724708
0.660987,0.724708
0.729121,0.65525
0.796069,0.571217
0.854125,0.458409
0.927392,0.318935
0.952608,0.180405
0.952608,0.180405
0.877258,0.428442
0.915625,0.331053
0.87225,0.446266
0.881167,0.438312
0.698384,0.687318
0.687979,0.691276
0.78252,0.578266
0.954767,0.210563
0.924775,0.300179
0.939742,0.269996
0.943592,0.271472
0.943158,0.266079
0.942317,0.257702
0.95945,0.164877
0.97275,0.0694569
0.970292,0.0320382
0.969517,0.09224
0.976942,-0.00999983
0.9712,0.114233
0.972642,0.122255
0.9445,0.243026
0.971742,0.049495
0.974208,0.0173496
0.967308,-0.0943792
0.96105,0.131284
0.96105,0.131284
0.974892,-0.00562339
0.97705,0.0284677
0.954242,0.210412
0.971333,0.115498
0.930383,0.305638
0.930383,0.305638
0.849275,0.490629
0.929408,0.308559
0.850833,0.472415
0.832537,0.518373
0.808567,0.543532
0.874367,0.418967
0.811733,0.523612
0.725561,0.656795
0.506085,0.832058
0.401953,0.897942
0.338765,0.921908
0.338765,0.921908
0.30198,0.924433
0.165238,0.969792
0.208188,0.960817
0.208188,0.960817
0.224318,0.950317
0.394082,0.897642
0.247463,0.947417
0.222794,0.951533
-0.029861,0.971833
0.155584,0.966867
0.155584,0.966867
0.253445,0.938842
0.164538,0.960308
0.0362365,0.978108
0.176171,0.962508
0.176171,0.962508
0.101795,0.967767
0.101795,0.967767
0.0259932,0.978567
-0.0747117,0.974775
-0.0747117,0.974775
-0.120128,0.967783
-0.390645,0.898025
-0.530273,0.825187
-0.405989,0.88175
-0.543829,0.806989
-0.405058,0.889475
-0.296253,0.934717
-0.273109,0.927658
-0.34637,0.910333
-0.186036,0.95765
0.000893358,0.971433
-0.12179,0.97075
-0.144645,0.967875
-0.122136,0.971883
-0.163541,0.965217
-0.403077,0.89215
-0.491294,0.843225
-0.749328,0.633427
-0.649093,0.73324
-0.571797,0.794362
-0.490415,0.842033
-0.657304,0.722318
-0.773451,0.588311
-0.773451,0.588311
-0.829464,0.514262
-0.806462,0.55204
