t,e^(-dS)
1,2.73191
2,1.75611
3,0.31286
4,1.5702
5,0.138484
6,0.684614
7,0.593926
8,2.56254
9,1.15616
10,0.19052
11,1.25885
12,0.854191
13,0.60811
14,0.340616
15,0.312547
16,4.69736
17,0.189569
18,0.621326
19,0.503788
20,0.141564
21,0.140436
22,0.0877731
23,0.465986
24,0.146314
25,0.150619
26,0.681131
27,10.4124
28,0.0739771
29,0.124805
30,0.783331
31,0.267135
32,0.814159
33,0.431667
34,0.49027
35,0.469588
36,0.23551
37,0.298496
38,4.68797
39,1.04197
40,0.120875
41,0.542319
42,0.444992
43,1.76562
44,2.73464
45,0.440035
46,0.174995
47,0.168133
48,0.77919
49,0.261584
50,0.296117
51,0.294346
52,2.99217
53,0.44517
54,1.29201
55,0.209716
56,1.08016
57,0.981268
58,1.37163
59,1.05633
60,0.334874
61,3.66197
62,0.24099
63,1.37906
64,0.620146
65,0.38462
66,0.0939493
67,1.5619
68,0.857872
69,1.86993
70,0.3718
71,0.740078
72,0.278873
73,1.41255
74,0.163001
75,1.18116
76,0.273624
77,2.08236
78,0.325628
79,0.481379
80,0.971193
81,0.416529
82,0.311299
83,1.78336
84,0.715982
85,0.201091
86,0.069183
87,1.45616
88,0.705746
89,0.530148
90,0.226729
91,20.8218
92,0.317906
93,4.85496
94,0.499774
95,1.73863
96,0.591141
97,0.606591
98,2.11552
99,0.683178
100,0.357007
101,0.709922
102,0.68571
103,1.00634
104,0.818649
105,0.5799
106,1.09335
107,2.68103
108,0.163001
109,0.434526
110,0.644036
111,0.465474
112,0.77958
113,0.647912
114,0.648496
115,2.03257
116,0.633877
117,0.571609
118,0.921723
119,0.263949
120,0.177284
121,3.96696
122,0.533018
123,2.17298
124,0.970271
125,2.68881
126,1.06383
127,0.415239
128,0.76928
129,1.62125
130,0.340616
131,1.07588
132,0.41958
133,0.445526
134,0.310988
135,0.849506
136,0.876604
137,0.649989
138,1.86713
139,0.670924
140,2.38858
141,0.529512
142,3.24463
143,0.61416
144,0.661265
145,2.41283
146,2.58209
147,0.631915
148,0.476875
149,0.536333
150,1.14236
151,0.109372
152,0.469635
153,1.08831
154,1.61559
155,1.30879
156,0.455072
157,0.286791
158,0.171873
159,1.81357
160,1.10738
161,2.67835
162,1.24036
163,0.925297
164,2.00993
165,0.492481
166,0.809127
167,0.355582
168,1.15731
169,0.0668035
170,0.142132
171,0.141282
172,0.489975
173,0.498675
174,1.96187
175,4.85496
176,1.551
177,1.62678
178,0.296413
179,0.108718
180,3.2838
181,0.71634
182,0.504998
183,0.566318
184,0.131467
185,0.797878
186,0.893955
187,0.316637
188,0.20413
189,0.617053
190,0.54194
191,2.42105
192,0.494553
193,1.93867
194,0.334205
195,0.933999
196,0.290544
197,0.235982
198,0.830108
199,0.563719
200,0.77639
201,0.212886
202,0.09946
203,0.567508
204,1.76791
205,0.897628
206,0.168133
207,0.651551
208,0.815789
209,0.858731
210,0.318861
211,0.435744
212,0.98742
213,0.800195
214,0.0619146
215,0.242683
216,0.0947039
217,2.21068
218,2.10813
219,0.978906
220,1.1378
221,1.34299
222,4.19965
223,0.502329
224,2.49129
225,1.90618
226,0.00292928
227,9.24423
228,0.000890257
229,0.000879638
230,0.0265693
231,0.00311976
232,0.0127656
233,0.000172175
234,0.000196274
235,0.00620128
236,0.00742428
237,0.000258659
238,0.0581343
239,6.33133e-06
240,0.000176357
241,0.163654
242,0.00337284
243,0.00206836
244,2.87344e-06
245,0.00153842
246,0.000305671
247,2.01965e-05
248,0.000608204
249,0.000200439
250,0.0496379
251,0.000191619
252,0.0319367
253,0.000214329
254,0.113495
255,1.20418
256,1.67449e-06
257,0.00142298
258,0.0654807
259,1.35907
260,0.0470756
261,0.00183447
262,1.1308e-05
263,3.19928e-05
264,5.26289e-08
265,8.48327e-07
266,0.00012133
267,0.000388584
268,0.000660179
269,0.0359725
270,0.110361
271,0.000846839
272,4.36198e-05
273,2.27715e-05
274,0.0152527
275,0.0517154
276,3.43125e-05
277,0.00260584
278,2.16609e-05
279,0.00284555
280,8.98459e-06
281,0.116251
282,0.488557
283,0.137381
284,0.218057
285,1.45198e-05
286,2.55511e-07
287,0.000324249
288,0.00545076
289,0.00795464
290,1608.41
291,0.000458294
292,3.44013e-06
293,8.76639e-05
294,3.32984e-05
295,0.000338834
296,0.00364281
297,0.00849736
298,9.05145e-05
299,0.0308691
300,0.00286267
301,4.06708e-05
302,0.00322443
303,0.461488
304,0.000126787
305,2.3939e-05
306,4.15998e-06
307,1.32701e-05
308,6.85865e-06
309,6.65595e-06
310,0.000486147
311,0.0117019
312,5.62992e-07
313,0.000562567
314,21.7584
315,0.163818
316,0.00186592
317,4.84005e-05
318,3.9571e-06
319,2.72625e-05
320,8.39743e-05
321,1.40906e-05
322,0.000456464
323,4.15998e-06
324,0.0015821
325,0.100159
326,7.06753e-06
327,0.0145524
328,0.0043006
329,4.4501e-05
330,0.276098
331,3.64343e-05
332,0.00397393
333,2.214
334,1.48131e-05
335,5.6445e-08
336,0.829776
337,0.0135957
338,0.00125076
339,0.031117
340,0.000327507
341,0.0610538
342,0.0227771
343,0.00347556
344,2.3352e-07
345,0.00551656
346,0.000109784
347,0.00343067
348,7.57998e-06
