ReTr(L),ImTr(L)
0.471235,-1.36437
0.728585,-1.38027
0.728585,-1.38027
0.832956,-1.46162
0.832956,-1.46162
0.993411,-1.57852
1.14581,-1.52947
1.38763,-1.8416
1.28543,-1.86695
1.28543,-1.86695
1.51917,-1.66975
1.51917,-1.66975
1.33489,-1.8616
1.33489,-1.8616
1.33489,-1.8616
1.36424,-2.11068
1.36424,-2.11068
1.29238,-1.90816
1.76618,-1.85477
1.76618,-1.85477
1.76618,-1.85477
1.76618,-1.85477
1.76618,-1.85477
1.76618,-1.85477
1.76618,-1.85477
1.76618,-1.85477
1.96503,-1.71402
1.96503,-1.71402
1.96503,-1.71402
1.92735,-1.68495
1.92735,-1.68495
1.80877,-1.61852
1.39995,-1.71828
1.48001,-2.08798
1.8192,-2.03862
1.8192,-2.03862
1.8192,-2.03862
1.80419,-2.13569
1.67877,-1.99737
1.67877,-1.99737
1.67877,-1.99737
1.38133,-2.17676
1.19706,-2.25026
1.56191,-2.29228
1.56191,-2.29228
1.56191,-2.29228
1.56191,-2.29228
1.15019,-2.36852
1.15019,-2.36852
1.15019,-2.36852
1.15019,-2.36852
0.896371,-2.71108
0.334919,-2.84984
0.16895,-2.8594
0.16895,-2.8594
-0.069614,-2.88021
-0.434703,-2.92842
-0.607233,-2.86576
-0.697839,-2.90902
-0.50571,-2.8052
0.0145651,-3.03254
-0.214272,-2.89311
-0.628807,-2.72994
-0.628807,-2.72994
-0.628807,-2.72994
-0.628807,-2.72994
-0.633168,-2.54908
-0.519064,-2.53517
-0.0970596,-2.4004
-0.706576,-2.3622
-0.929558,-2.13885
-1.30249,-1.92282
-1.1518,-1.91589
-1.1518,-1.91589
-1.14782,-2.17037
-0.956159,-2.25067
-1.05819,-2.27002
-1.05819,-2.27002
-1.05819,-2.27002
-1.47854,-2.5079
-1.63488,-2.35786
-1.63488,-2.35786
-1.17488,-2.74757
-1.45537,-2.789
-1.45537,-2.789
-1.45537,-2.789
-1.75493,-2.50798
-1.60693,-2.548
-2.05131,-2.24297
-2.05131,-2.24297
-2.69708,-2.04503
-2.69708,-2.04503
-2.66987,-1.53163
-2.66987,-1.53163
-2.42584,-1.42397
-2.46536,-1.0824
-2.46536,-1.0824
-2.86455,-0.606914
-2.72632,-0.396858
-2.50933,-0.51584
-2.35585,-0.474282
-2.36097,-0.632447
-2.42213,-0.879109
-2.20296,-0.697211
-2.20296,-0.697211
-2.17129,-1.28491
-2.18945,-1.38513
-2.18945,-1.38513
-2.18945,-1.38513
-2.06714,-1.29232
-2.06714,-1.29232
-2.31575,-1.70717
-1.71612,-1.91188
-1.65421,-1.82489
-1.80013,-1.64638
-1.67403,-2.13077
-1.67403,-2.13077
-1.85409,-2.33029
-1.85409,-2.33029
-1.85409,-2.33029
-1.30011,-2.53343
-0.778104,-2.79075
-0.363392,-2.90932
-0.672741,-2.71798
-1.1942,-2.24292
-1.42606,-2.34796
-1.65014,-2.32825
-1.39941,-2.38818
-1.54501,-1.96012
-1.67135,-2.20471
-1.5734,-2.13082
-1.51404,-2.23231
-1.68772,-2.18125
-1.68772,-2.18125
-1.66433,-2.38927
-1.77429,-2.18058
-1.63018,-2.76953
-1.92407,-2.49734
-1.80187,-2.37583
-1.98122,-2.58763
-1.98122,-2.58763
-2.68219,-2.3674
-2.8661,-1.89201
-2.33695,-2.21769
-2.25194,-2.12148
-2.24841,-2.24226
-2.39487,-1.64296
-2.39487,-1.64296
-2.21361,-1.61902
-2.34488,-1.41746
-2.34488,-1.41746
-2.54236,-1.51974
-2.33013,-1.65984
-2.45911,-1.54446
-2.55486,-1.62034
-2.55486,-1.62034
-2.55486,-1.62034
-2.55486,-1.62034
-2.53811,-1.39354
-2.34366,-1.68972
-2.75144,-1.27485
-2.50252,-1.39892
-2.26639,-1.69659
-2.27582,-1.92833
-1.90638,-1.7631
-1.79481,-2.45638
-1.79481,-2.45638
-1.5631,-2.78055
-1.5631,-2.78055
-1.5631,-2.78055
-1.5631,-2.78055
-0.878102,-2.99587
-0.878102,-2.99587
-0.453947,-3.33344
0.0472347,-3.51145
-0.566134,-3.51201
-0.550321,-3.93951
-0.550321,-3.93951
-0.550321,-3.93951
-0.87893,-4.03809
-0.793949,-3.64909
-0.793949,-3.64909
-0.455765,-3.66847
-0.455765,-3.66847
-0.605434,-3.73752
-0.28219,-4.14109
-0.28219,-4.14109
-0.28219,-4.14109
-0.452222,-4.07347
-0.452222,-4.07347
-0.946301,-3.84842
-0.946301,-3.84842
-1.62309,-4.15585
-0.309203,-4.30164
0.028659,-4.29164
-0.277574,-4.32552
-0.277574,-4.32552
-0.277574,-4.32552
-0.277995,-3.98781
-0.941975,-3.89004
-0.941975,-3.89004
-0.941975,-3.89004
-1.23105,-4.53591
-1.78188,-4.45489
-1.93162,-4.25684
-1.93162,-4.25684
-2.20332,-4.41026
-1.82675,-4.7654
-1.56059,-5.45127
-1.56059,-5.45127
-1.61042,-5.75258
-2.17581,-5.34777
-3.61348,-5.47315
-3.61348,-5.47315
-3.61348,-5.47315
-3.61348,-5.47315
-3.44841,-6.00642
-4.6882,-6.05566
-5.00039,-5.9112
-4.95834,-6.75073
-7.72618,-5.69287
-9.52061,-5.72504
-9.52061,-5.72504
-12.0893,-6.44597
-15.2771,-5.69178
-15.2771,-5.69178
-17.4299,-6.69454
-17.4299,-6.69454
-17.4299,-6.69454
-17.4299,-6.69454
-17.4299,-6.69454
-17.4299,-6.69454
-17.4299,-6.69454
-17.4299,-6.69454
-17.4299,-6.69454
-18.386,-2.845
-18.386,-2.845
-18.386,-2.845
-18.386,-2.845
-18.386,-2.845
-18.2996,-4.91732
-18.2996,-4.91732
-18.2996,-4.91732
-18.2996,-4.91732
-18.2996,-4.91732
-18.2996,-4.91732
-18.2996,-4.91732
-18.2996,-4.91732
-18.2996,-4.91732
-18.2996,-4.91732
-18.2996,-4.91732
-18.2996,-4.91732
-18.2996,-4.91732
-18.2996,-4.91732
-18.3476,-8.34213
-18.3476,-8.34213
-18.3476,-8.34213
-18.3476,-8.34213
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-19.0331,-8.14998
-17.1076,-11.0756
-17.1076,-11.0756
-17.1076,-11.0756
-17.1076,-11.0756
-17.1076,-11.0756
-17.1076,-11.0756
-17.1076,-11.0756
-17.1076,-11.0756
-17.1076,-11.0756
-17.1076,-11.0756
-17.1076,-11.0756
-17.1076,-11.0756
-17.1076,-11.0756
