MDTU,min_width,max_width
1,0.0358529,0.034968
2,0.0516998,0.0472103
3,0.0516998,0.0472103
4,0.0523696,0.0450547
5,0.0523696,0.0450547
6,0.0700862,0.0653938
7,0.0762025,0.0680469
8,0.0954446,0.0908156
9,0.0903819,0.0892824
10,0.0903819,0.0892824
11,0.0897302,0.083665
12,0.0897302,0.083665
13,0.0918023,0.0865942
14,0.0918023,0.0865942
15,0.0918023,0.0865942
16,0.106604,0.092016
17,0.106604,0.092016
18,0.0898765,0.0758165
19,0.0968214,0.087113
20,0.0968214,0.087113
21,0.0968214,0.087113
22,0.0968214,0.087113
23,0.0968214,0.087113
24,0.0968214,0.087113
25,0.0968214,0.087113
26,0.0968214,0.087113
27,0.0983242,0.0895209
28,0.0983242,0.0895209
29,0.0983242,0.0895209
30,0.109735,0.0834426
31,0.109735,0.0834426
32,0.106177,0.0863763
33,0.0956097,0.076513
34,0.113621,0.0900287
35,0.112186,0.101561
36,0.112186,0.101561
37,0.112186,0.101561
38,0.127226,0.108819
39,0.115446,0.0989144
40,0.115446,0.0989144
41,0.115446,0.0989144
42,0.114928,0.0989376
43,0.11805,0.0979181
44,0.119403,0.106326
45,0.119403,0.106326
46,0.119403,0.106326
47,0.119403,0.106326
48,0.11714,0.105307
49,0.11714,0.105307
50,0.11714,0.105307
51,0.11714,0.105307
52,0.122279,0.110272
53,0.130968,0.114246
54,0.136314,0.114716
55,0.136314,0.114716
56,0.146299,0.130312
57,0.152907,0.131593
58,0.152203,0.136169
59,0.146938,0.132711
60,0.153823,0.132634
61,0.148138,0.132868
62,0.147605,0.123257
63,0.131873,0.118797
64,0.131873,0.118797
65,0.131873,0.118797
66,0.131873,0.118797
67,0.130593,0.113671
68,0.139635,0.121706
69,0.113956,0.105881
70,0.111337,0.107735
71,0.0984664,0.103639
72,0.120007,0.102107
73,0.118527,0.103101
74,0.118527,0.103101
75,0.131129,0.112121
76,0.131929,0.117824
77,0.142308,0.11374
78,0.142308,0.11374
79,0.142308,0.11374
80,0.158025,0.129479
81,0.153851,0.133643
82,0.153851,0.133643
83,0.150806,0.135461
84,0.168627,0.135594
85,0.168627,0.135594
86,0.168627,0.135594
87,0.162956,0.138124
88,0.154735,0.137071
89,0.157533,0.140568
90,0.157533,0.140568
91,0.181443,0.157895
92,0.181443,0.157895
93,0.168861,0.150843
94,0.168861,0.150843
95,0.152204,0.139042
96,0.152222,0.122567
97,0.152222,0.122567
98,0.161248,0.141017
99,0.151769,0.135104
100,0.14462,0.124791
101,0.133866,0.116321
102,0.137956,0.121452
103,0.143053,0.135415
104,0.13817,0.119059
105,0.13817,0.119059
106,0.153685,0.129003
107,0.151948,0.137368
108,0.151948,0.137368
109,0.151948,0.137368
110,0.151456,0.140973
111,0.151456,0.140973
112,0.167861,0.158704
113,0.166407,0.149356
114,0.164925,0.142687
115,0.140845,0.127367
116,0.171213,0.1456
117,0.171213,0.1456
118,0.179672,0.161295
119,0.179672,0.161295
120,0.179672,0.161295
121,0.173114,0.148665
122,0.180328,0.156601
123,0.19083,0.169653
124,0.192461,0.162105
125,0.173488,0.148757
126,0.178032,0.161999
127,0.176968,0.157487
128,0.180591,0.155714
129,0.163995,0.141111
130,0.195059,0.155169
131,0.169738,0.142176
132,0.1767,0.158946
133,0.178156,0.158399
134,0.178156,0.158399
135,0.200042,0.170851
136,0.191975,0.163668
137,0.206607,0.179315
138,0.208,0.181462
139,0.211227,0.186427
140,0.223788,0.198076
141,0.223788,0.198076
142,0.232568,0.197776
143,0.221951,0.19826
144,0.208396,0.184377
145,0.213785,0.18516
146,0.206904,0.186836
147,0.204445,0.185358
148,0.204445,0.185358
149,0.206453,0.183792
150,0.213465,0.186245
151,0.213465,0.186245
152,0.221291,0.195544
153,0.223511,0.193774
154,0.217301,0.191047
155,0.23133,0.197465
156,0.23133,0.197465
157,0.23133,0.197465
158,0.23133,0.197465
159,0.214343,0.197997
160,0.21485,0.19455
161,0.231456,0.202459
162,0.230599,0.192798
163,0.219812,0.196611
164,0.224617,0.197265
165,0.210192,0.19783
166,0.248022,0.207225
167,0.248022,0.207225
168,0.246608,0.210048
169,0.246608,0.210048
170,0.246608,0.210048
171,0.246608,0.210048
172,0.252378,0.222594
173,0.252378,0.222594
174,0.265936,0.226634
175,0.272346,0.238254
176,0.277774,0.23796
177,0.295253,0.263421
178,0.295253,0.263421
179,0.295253,0.263421
180,0.308464,0.27114
181,0.290385,0.253565
182,0.290385,0.253565
183,0.294831,0.254129
184,0.294831,0.254129
185,0.30818,0.263624
186,0.321175,0.275084
187,0.321175,0.275084
188,0.321175,0.275084
189,0.33862,0.285626
190,0.33862,0.285626
191,0.32697,0.28386
192,0.32697,0.28386
193,0.359959,0.303026
194,0.346048,0.306472
195,0.35746,0.293057
196,0.362226,0.305943
197,0.362226,0.305943
198,0.362226,0.305943
199,0.352525,0.293812
200,0.34837,0.303397
201,0.34837,0.303397
202,0.34837,0.303397
203,0.3962,0.329981
204,0.384795,0.323381
205,0.384071,0.327846
206,0.384071,0.327846
207,0.413737,0.354969
208,0.431586,0.370972
209,0.439367,0.367195
210,0.439367,0.367195
211,0.457295,0.39291
212,0.461614,0.390217
213,0.499396,0.41437
214,0.499396,0.41437
215,0.499396,0.41437
216,0.499396,0.41437
217,0.521842,0.436984
218,0.565644,0.455832
219,0.586327,0.480495
220,0.644042,0.512305
221,0.709009,0.560329
222,0.824701,0.635089
223,0.824701,0.635089
224,1.02558,0.707086
225,1.85364,0.827594
226,1.85364,0.827594
227,2.48226,1.01334
228,2.48226,1.01334
229,2.48226,1.01334
230,2.48226,1.01334
231,2.48226,1.01334
232,2.48226,1.01334
233,2.48226,1.01334
234,2.48226,1.01334
235,2.48226,1.01334
236,2.52822,1.07773
237,2.52822,1.07773
238,2.52822,1.07773
239,2.52822,1.07773
240,2.52822,1.07773
241,2.60219,1.09375
242,2.60219,1.09375
243,2.60219,1.09375
244,2.60219,1.09375
245,2.60219,1.09375
246,2.60219,1.09375
247,2.60219,1.09375
248,2.60219,1.09375
249,2.60219,1.09375
250,2.60219,1.09375
251,2.60219,1.09375
252,2.60219,1.09375
253,2.60219,1.09375
254,2.60219,1.09375
255,2.52459,1.08668
256,2.52459,1.08668
257,2.52459,1.08668
258,2.52459,1.08668
259,2.47838,1.08131
260,2.47838,1.08131
261,2.47838,1.08131
262,2.47838,1.08131
263,2.47838,1.08131
264,2.47838,1.08131
265,2.47838,1.08131
266,2.47838,1.08131
267,2.47838,1.08131
268,2.47838,1.08131
269,2.47838,1.08131
270,2.47838,1.08131
271,2.47838,1.08131
272,2.47838,1.08131
273,2.47838,1.08131
274,2.47838,1.08131
275,2.47838,1.08131
276,2.47838,1.08131
277,2.47838,1.08131
278,2.47838,1.08131
279,2.47838,1.08131
280,2.47838,1.08131
281,2.47838,1.08131
282,2.47838,1.08131
283,2.47838,1.08131
284,2.47838,1.08131
285,2.47838,1.08131
286,2.47838,1.08131
287,2.47838,1.08131
288,2.47838,1.08131
289,2.47838,1.08131
290,2.5468,1.09132
291,2.5468,1.09132
292,2.5468,1.09132
293,2.5468,1.09132
294,2.5468,1.09132
295,2.5468,1.09132
296,2.5468,1.09132
297,2.5468,1.09132
298,2.5468,1.09132
299,2.5468,1.09132
300,2.5468,1.09132
301,2.5468,1.09132
302,2.5468,1.09132
303,2.5468,1.09132
304,2.5468,1.09132
305,2.5468,1.09132
306,2.5468,1.09132
307,2.5468,1.09132
308,2.5468,1.09132
309,2.5468,1.09132
310,2.5468,1.09132
311,2.5468,1.09132
312,2.5468,1.09132
313,2.5468,1.09132
314,2.55733,1.09656
315,2.55733,1.09656
316,2.55733,1.09656
317,2.55733,1.09656
318,2.55733,1.09656
319,2.55733,1.09656
320,2.55733,1.09656
321,2.55733,1.09656
322,2.55733,1.09656
323,2.55733,1.09656
324,2.55733,1.09656
325,2.55733,1.09656
326,2.55733,1.09656
327,2.55733,1.09656
328,2.55733,1.09656
329,2.55733,1.09656
330,2.55733,1.09656
331,2.55733,1.09656
332,2.55733,1.09656
333,2.62287,1.08686
334,2.62287,1.08686
335,2.62287,1.08686
336,2.42786,1.09091
337,2.42786,1.09091
338,2.42786,1.09091
339,2.42786,1.09091
340,2.42786,1.09091
341,2.42786,1.09091
342,2.42786,1.09091
343,2.42786,1.09091
344,2.42786,1.09091
345,2.42786,1.09091
346,2.42786,1.09091
347,2.42786,1.09091
348,2.42786,1.09091
349,2.42786,1.09091
350,2.42786,1.09091
351,2.42786,1.09091
352,2.42786,1.09091
353,2.42786,1.09091
354,2.42786,1.09091
355,2.42786,1.09091
356,2.42786,1.09091
357,2.42786,1.09091
358,2.42786,1.09091
359,2.42786,1.09091
360,2.42786,1.09091
361,2.42786,1.09091
362,2.42786,1.09091
363,2.42786,1.09091
364,2.42786,1.09091
365,2.58437,1.08997
366,2.58437,1.08997
367,2.58437,1.08997
368,2.58437,1.08997
369,2.58437,1.08997
370,2.58437,1.08997
371,2.58437,1.08997
372,2.58437,1.08997
373,2.58437,1.08997
374,2.58437,1.08997
375,2.58437,1.08997
376,2.58437,1.08997
377,2.58437,1.08997
378,2.58437,1.08997
379,2.58437,1.08997
380,2.58437,1.08997
381,2.58437,1.08997
382,2.58437,1.08997
383,2.55803,1.07735
384,2.5746,1.10071
385,2.5746,1.10071
386,2.5746,1.10071
387,2.5746,1.10071
388,2.5746,1.10071
389,2.5746,1.10071
390,2.5746,1.10071
391,2.5746,1.10071
392,2.5746,1.10071
393,2.5746,1.10071
394,2.5746,1.10071
395,2.5746,1.10071
396,2.5746,1.10071
