MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.202254,-0.4436,-2.34927e-05
2,0.211703,-0.45614,-7.98245e-05
3,0.211703,-0.45614,-7.98245e-05
4,0.970642,-0.98131,-1.99782e-05
5,0.970642,-0.98131,-1.99782e-05
6,0.355661,-0.59161,-0.000137612
7,0.571107,-0.75073,-2.6646e-05
8,0.557063,-0.73934,-0.000196064
9,0.557352,-0.74017,6.68051e-05
10,0.557352,-0.74017,6.68051e-05
11,1.29194,-1.13075,-0.000228402
12,1.29194,-1.13075,-0.000228402
13,0.971291,-0.98129,-7.68838e-05
14,0.971291,-0.98129,-7.68838e-05
15,0.971291,-0.98129,-7.68838e-05
16,1.35017,-1.15794,0.000125931
17,1.35017,-1.15794,0.000125931
18,3.14144,-1.7694,0.000131005
19,4.95349,-2.22147,-9.06644e-05
20,4.95349,-2.22147,-9.06644e-05
21,4.95349,-2.22147,-9.06645e-05
22,4.95349,-2.22147,-9.06645e-05
23,4.95349,-2.22147,-9.06645e-05
24,4.95349,-2.22147,-9.06645e-05
25,4.95349,-2.22147,-9.06645e-05
26,4.95349,-2.22147,-9.06645e-05
27,3.4265,-1.84733,-0.000144434
28,3.4265,-1.84733,-0.000144434
29,3.4265,-1.84733,-0.000144434
30,2.87708,-1.69206,-3.8014e-06
31,2.87708,-1.69206,-3.80147e-06
32,1.55884,-1.24436,-1.83716e-05
33,1.13183,-1.06033,-5.22688e-05
34,1.10496,-1.04722,5.4705e-05
35,1.28543,-1.12924,0.000153765
36,1.28543,-1.12924,0.000153765
37,1.28543,-1.12924,0.000153765
38,0.60988,-0.77639,1.24164e-05
39,0.602854,-0.76932,0.000246543
40,0.602854,-0.76932,0.000246543
41,0.602854,-0.76932,0.000246543
42,0.661134,-0.80694,0.000103069
43,0.37422,-0.60692,-9.55438e-05
44,0.973036,-0.98142,-0.000130739
45,0.973036,-0.98142,-0.000130739
46,0.973036,-0.98142,-0.000130739
47,0.973036,-0.98142,-0.000130739
48,0.456144,-0.67133,-0.00016739
49,0.456144,-0.67133,-0.00016739
50,0.456144,-0.67133,-0.00016739
51,0.456144,-0.67133,-0.00016739
52,1.07705,-1.0328,-0.000414321
53,0.133314,-0.35906,-0.000126404
54,0.117784,-0.33793,2.07774e-05
55,0.117784,-0.33793,2.07774e-05
56,0.0758825,0.272677,-6.82513e-05
57,0.124255,0.351388,-3.18077e-05
58,0.170592,0.412078,6.87211e-05
59,0.0453164,0.208609,-5.41915e-05
60,0.161156,0.400071,-3.92286e-06
61,0.00955097,0.085591,-3.90802e-06
62,0.0070753,0.061351,0.000103727
63,0.0363694,-0.18057,-6.09852e-05
64,0.0363694,-0.18057,-6.09852e-05
65,0.0363694,-0.18057,-6.09852e-05
66,0.0363694,-0.18057,-6.09852e-05
67,0.0036496,0.00617,-9.8188e-05
68,0.132667,0.362105,-2.00113e-05
69,0.00320803,0.011657,-0.000159118
70,0.0178807,-0.1205,-7.78026e-05
71,0.00489627,0.055141,-7.53783e-05
72,0.0313887,0.173355,-0.00011318
73,0.168325,0.409155,-6.38559e-05
74,0.168325,0.409155,-6.38559e-05
75,0.164772,0.40417,6.01426e-05
