t,cg_iters
1,7933
2,7893
3,7890
4,7981
5,7877
6,7654
7,7645
8,7597
9,7639
10,7459
11,7523
12,7332
13,7848
14,7549
15,7677
16,7518
17,7543
18,7382
19,7479
20,7374
21,7286
22,7314
23,7437
24,7276
25,7375
26,7407
27,7397
28,7536
29,7480
30,7421
31,7393
32,7438
33,7391
34,7597
35,7473
36,7577
37,7445
38,7365
39,7300
40,7444
41,7432
42,7428
43,7448
44,7320
45,7446
46,7386
47,7371
48,7370
49,7344
50,7208
51,7277
52,7295
53,7228
54,7370
55,7192
56,7273
57,7049
58,7078
59,7058
60,7196
61,7274
62,7078
63,7136
64,7233
65,7152
66,7207
67,7127
68,7451
69,7417
70,7429
71,7340
72,7426
73,7424
74,7413
75,7422
76,7284
77,7213
78,7302
79,7291
80,7119
81,6973
82,7216
83,7097
84,7038
85,7042
86,7167
87,6982
88,7126
89,7246
90,7062
91,6986
92,6987
93,6973
94,6961
95,7052
96,6964
97,7106
98,6907
99,6937
100,7038
101,7035
102,7281
103,7095
104,7076
105,7052
106,6963
107,6941
108,6966
109,7038
110,6995
111,7221
112,7255
113,7264
114,7057
115,7084
116,7100
117,7072
118,7075
119,6964
120,7113
121,7184
122,7046
123,7141
124,7039
125,6984
126,7090
127,6899
128,6906
129,6999
130,6853
131,6941
132,6931
133,6917
134,6842
135,6895
136,6860
137,6869
138,6831
139,6826
140,6870
141,6800
142,6914
143,6890
144,6744
145,6673
146,6804
147,6742
148,6840
149,6779
150,6749
151,6756
152,6734
153,6730
154,6768
155,6644
156,6789
157,6643
158,6653
159,6711
160,6849
161,6728
162,6732
163,6728
164,6696
165,6682
166,6636
167,6709
168,6591
169,6697
170,6616
171,6576
172,6595
173,6597
174,6725
175,6621
176,6547
177,6526
178,6549
179,6627
180,6585
181,6604
182,6595
183,6596
184,6436
185,6505
186,6515
187,6439
188,6465
189,6423
190,6512
191,6467
192,6523
193,6509
194,6396
195,6446
196,6364
197,6364
198,6531
199,6471
200,6413
201,6422
202,6586
203,6392
204,6354
205,6408
206,6373
207,6390
208,6464
209,6333
210,6227
211,6241
212,6333
213,6228
214,6270
215,6245
216,6239
217,6199
218,6174
219,6146
220,6087
221,6122
222,6140
223,6092
224,6062
225,6159
226,6916
227,6910
228,7652
229,7623
230,7578
231,7602
232,7644
233,7606
234,7657
235,7585
236,7708
237,7891
238,7739
239,7791
240,7877
241,7839
242,7926
243,8017
244,7965
245,8007
246,7920
247,7973
248,7941
249,7911
250,7937
251,8018
252,7898
253,7868
254,8122
255,7893
256,7861
257,7825
258,8034
259,7944
260,8076
261,7858
262,7986
263,7998
264,7911
265,7942
266,7861
267,7865
268,7860
269,7894
270,7898
271,7931
272,7898
273,7838
274,7951
275,7923
276,7888
277,7862
278,7965
279,7870
280,7962
281,7828
282,7842
283,7876
284,8009
285,7869
286,7915
287,7982
288,7889
289,7877
290,7929
291,8052
292,7942
293,7721
294,7916
295,7921
296,7866
297,7865
298,7902
299,7925
300,7899
301,7897
302,7823
303,7859
304,8185
305,7806
306,7936
307,7955
308,7881
309,7883
310,8057
311,7975
312,7967
313,7937
314,7957
315,8002
316,8081
317,8014
318,7936
319,7981
320,7918
321,7854
322,7842
323,7918
324,7939
325,7899
326,8089
327,7968
328,7958
329,7951
330,7826
331,8003
332,7921
333,7857
334,7969
335,7832
336,7863
337,7905
338,7965
339,8010
340,7977
341,7842
342,7773
343,7780
344,7889
345,7824
346,7824
347,8000
348,7787
349,8007
350,7906
351,7800
352,7849
353,7952
354,7936
355,7840
356,7999
357,8013
358,8011
359,8031
360,7712
361,7786
362,7846
363,7876
364,7956
365,8004
366,7872
367,7869
368,7863
369,7852
370,7907
371,7851
372,7844
373,7869
374,7999
375,7903
376,7938
377,7826
378,7880
379,7836
380,7891
381,7813
382,7824
383,7750
384,7875
385,7864
386,7891
387,8021
388,7898
389,7881
390,8017
391,7901
392,7892
393,7961
394,7943
395,7897
396,8057
397,8033
398,8000
399,7948
400,8036
401,8083
402,7882
403,7967
404,7954
405,7924
406,8013
407,7989
408,7975
409,7920
410,8053
411,7948
412,7969
413,7820
414,7981
415,7976
416,7928
417,7990
418,7943
419,7924
420,7996
421,7955
422,8043
423,8124
424,7891
425,7848
426,7904
427,8065
428,7947
429,7893
430,7786
431,7818
432,7763
433,7814
434,7833
435,7906
436,7914
437,7980
438,7900
439,7712
440,7796
441,7914
442,7832
443,7847
444,7775
445,7811
446,7923
447,7931
448,7844
449,7858
450,7847
451,7921
452,7840
453,7981
454,7922
455,7886
456,7872
457,7919
458,7957
459,7973
460,7882
461,7931
462,7923
463,7936
464,7991
465,7922
466,7805
467,7821
468,7833
469,7842
470,7911
471,7942
472,7904
473,7870
474,7911
475,7932
476,7959
477,7984
478,7829
479,7851
480,7747
481,7862
482,8059
483,7961
484,7703
485,7795
486,7928
487,7823
488,7775
489,7927
490,7830
491,7801
492,7816
493,7937
494,7793
495,7854
496,7776
497,7951
498,7928
499,7765
500,7927
