MDTU,plaq
1,1.03631
2,1.03635
3,1.03635
4,1.06467
5,1.06467
6,1.04358
7,1.05199
8,1.05284
9,1.05229
10,1.05229
11,1.0706
12,1.0706
13,1.06431
14,1.06431
15,1.06431
16,1.07096
17,1.07096
18,1.09256
19,1.108
20,1.108
21,1.108
22,1.108
23,1.108
24,1.108
25,1.108
26,1.108
27,1.09647
28,1.09647
29,1.09647
30,1.09127
31,1.09127
32,1.07469
33,1.06696
34,1.06781
35,1.07144
36,1.07144
37,1.07144
38,1.05337
39,1.05422
40,1.05422
41,1.05422
42,1.05693
43,1.04471
44,1.06324
45,1.06324
46,1.06324
47,1.06324
48,1.0492
49,1.0492
50,1.0492
51,1.0492
52,1.0656
53,1.03136
54,1.02993
55,1.02993
56,0.977558
57,0.969655
58,0.959921
59,0.985043
60,0.964174
61,0.997516
62,1.00075
63,1.01805
64,1.01805
65,1.01805
66,1.01805
67,1.00345
68,0.96663
69,1.00373
70,1.01388
71,0.999722
72,0.989035
73,0.962223
74,0.962223
75,0.962474
76,0.937046
77,0.958783
78,0.958783
79,0.958783
80,0.973666
81,0.966281
82,0.966281
83,0.967631
84,0.970971
85,0.970971
86,0.970971
87,0.974285
88,0.959889
89,0.971409
90,0.971409
91,0.946467
92,0.946467
93,0.929541
94,0.929541
95,0.946115
96,0.954604
97,0.954604
98,0.955569
99,0.940739
100,0.937538
101,0.929877
102,0.948554
103,0.919323
104,0.912657
105,0.912657
106,0.89792
107,0.904069
108,0.904069
109,0.904069
110,0.871586
111,0.871586
112,0.883107
113,0.869094
114,0.859545
115,0.911134
116,0.890501
117,0.890501
118,0.8745
119,0.8745
120,0.8745
121,0.886059
122,0.866427
123,0.842802
124,0.833276
125,0.852957
126,0.846564
127,0.863223
128,0.853116
129,0.858914
130,0.856943
131,0.883455
132,0.846381
133,0.841686
134,0.841686
135,0.821572
136,0.833001
137,0.830946
138,0.816152
139,0.790755
140,0.784772
141,0.784772
142,0.805029
143,0.80452
144,0.817583
145,0.801036
146,0.81463
147,0.78949
148,0.78949
149,0.765973
150,0.75494
151,0.75494
152,0.752807
153,0.746466
154,0.744402
155,0.746329
156,0.746329
157,0.746329
158,0.746329
159,0.747712
160,0.749889
161,0.740684
162,0.735706
163,0.736428
164,0.739794
165,0.718484
166,0.709334
167,0.709334
168,0.712283
169,0.712283
170,0.712283
171,0.712283
172,0.687634
173,0.687634
174,0.686381
175,0.677548
176,0.677969
177,0.652389
178,0.652389
179,0.652389
180,0.652621
181,0.658397
182,0.658397
183,0.65043
184,0.65043
185,0.627447
186,0.614142
187,0.614142
188,0.614142
189,0.588629
190,0.588629
191,0.586431
192,0.586431
193,0.571267
194,0.564002
195,0.566021
196,0.555605
197,0.555605
198,0.555605
199,0.560709
200,0.551819
201,0.551819
202,0.551819
203,0.518718
204,0.543338
205,0.531161
206,0.531161
207,0.489562
208,0.462384
209,0.479625
210,0.479625
211,0.451643
212,0.447967
213,0.42593
214,0.42593
215,0.42593
216,0.42593
217,0.398696
218,0.364116
219,0.334179
220,0.302008
221,0.256132
222,0.196571
223,0.196571
224,0.141371
225,0.0739811
226,0.0739811
227,0.0331476
228,0.0331476
229,0.0331476
230,0.0331476
231,0.0331476
232,0.0331476
233,0.0331476
234,0.0331476
235,0.0331476
236,0.0246347
237,0.0246347
238,0.0246347
239,0.0246347
240,0.0246347
241,0.0236102
242,0.0236102
243,0.0236102
244,0.0236102
245,0.0236102
246,0.0236102
247,0.0236102
248,0.0236102
249,0.0236102
250,0.0236102
251,0.0236102
252,0.0236102
