MDTU,plaq,Re(det),Im(det),link
1,0.0427011,0.0653599,0.0346445,0.0740349
2,0.0351437,0.0502955,0.0332576,0.0967744
3,0.0351437,0.0502955,0.0332576,0.0967744
4,0.038043,0.0732912,0.0479103,0.103583
5,0.038043,0.0732912,0.0479103,0.103583
6,0.0390353,0.0601192,0.0452443,0.137863
7,0.0482404,0.0770926,0.039682,0.143981
8,0.0572851,0.0950433,0.0374938,0.189948
9,0.0520618,0.087081,0.0437341,0.183564
10,0.0520618,0.087081,0.0437341,0.183564
11,0.0513513,0.102408,0.0535591,0.176698
12,0.0513513,0.102408,0.0535591,0.176698
13,0.0426536,0.077993,0.0476825,0.186619
14,0.0426536,0.077993,0.0476825,0.186619
15,0.0426536,0.077993,0.0476825,0.186619
16,0.0409556,0.0817711,0.0516537,0.203909
17,0.0409556,0.0817711,0.0516537,0.203909
18,0.0332665,0.0814585,0.0633252,0.174715
19,0.0393365,0.112886,0.0761113,0.192371
20,0.0393365,0.112886,0.0761113,0.192371
21,0.0393365,0.112886,0.0761113,0.192371
22,0.0393365,0.112886,0.0761113,0.192371
23,0.0393365,0.112886,0.0761113,0.192371
24,0.0393365,0.112886,0.0761113,0.192371
25,0.0393365,0.112886,0.0761113,0.192371
26,0.0393365,0.112886,0.0761113,0.192371
27,0.0380728,0.0993706,0.0631718,0.204532
28,0.0380728,0.0993706,0.0631718,0.204532
29,0.0380728,0.0993706,0.0631718,0.204532
30,0.0390089,0.099976,0.0633024,0.203961
31,0.0390089,0.099976,0.0633024,0.203961
32,0.0412398,0.0870601,0.0531371,0.195786
33,0.0364706,0.0707769,0.0501211,0.174814
34,0.0385361,0.075427,0.0509644,0.213592
35,0.0445261,0.0859241,0.0535322,0.226912
36,0.0445261,0.0859241,0.0535322,0.226912
37,0.0445261,0.0859241,0.0535322,0.226912
38,0.0432299,0.0730256,0.0419618,0.240552
39,0.057174,0.097255,0.0392681,0.2233
40,0.057174,0.097255,0.0392681,0.2233
41,0.057174,0.097255,0.0392681,0.2233
42,0.0540345,0.0892402,0.0449253,0.217503
43,0.0398771,0.0636859,0.0425254,0.222399
44,0.0477265,0.0859727,0.0494981,0.236154
45,0.0477265,0.0859727,0.0494981,0.236154
46,0.0477265,0.0859727,0.0494981,0.236154
47,0.0477265,0.0859727,0.0494981,0.236154
48,0.0369597,0.0575327,0.046312,0.225244
49,0.0369597,0.0575327,0.046312,0.225244
50,0.0369597,0.0575327,0.046312,0.225244
51,0.0369597,0.0575327,0.046312,0.225244
52,0.0470803,0.0875526,0.0519308,0.238878
53,0.0428956,0.0564873,0.0346622,0.25627
54,0.037224,0.0500294,0.0328906,0.254664
55,0.037224,0.0500294,0.0328906,0.254664
56,0.044339,0.0339758,0.019377,0.276431
57,0.0337573,0.0227106,0.0162955,0.285119
58,0.0383189,0.0224637,0.0167145,0.287986
59,0.0478888,0.0386328,0.0175007,0.283106
60,0.0468024,0.0294226,0.0152856,0.278833
61,0.0458052,0.0413536,0.0226961,0.282252
62,0.0521335,0.0515621,0.0255472,0.270208
63,0.0463476,0.0534284,0.0301769,0.254234
64,0.0463476,0.0534284,0.0301769,0.254234
65,0.0463476,0.0534284,0.0301769,0.254234
66,0.0463476,0.0534284,0.0301769,0.254234
67,0.0525635,0.0537658,0.026847,0.243248
68,0.054865,0.0362192,0.015358,0.255981
69,0.0520236,0.0495561,0.0248254,0.22033
70,0.0451476,0.0502263,0.028931,0.218404
71,0.0396852,0.0365657,0.0227734,0.211224
72,0.0354151,0.0302192,0.0205835,0.217732
73,0.0422811,0.026348,0.0149487,0.218286
74,0.0422811,0.026348,0.0149487,0.218286
75,0.055157,0.0344029,0.0153514,0.241832
76,0.0404534,0.0182357,0.0116831,0.248966
77,0.042765,0.025181,0.0150781,0.24959
78,0.042765,0.025181,0.0150781,0.24959
79,0.042765,0.025181,0.0150781,0.24959
80,0.0532195,0.0374344,0.0168435,0.282108
81,0.0552862,0.0361878,0.0165979,0.280115
82,0.0552862,0.0361878,0.0165979,0.280115
83,0.0493918,0.034088,0.0165707,0.287493
84,0.0674268,0.0452868,0.0164812,0.301836
85,0.0674268,0.0452868,0.0164812,0.301836
86,0.0674268,0.0452868,0.0164812,0.301836
87,0.0327482,0.0235202,0.018132,0.293875
88,0.0566559,0.0344651,0.0168339,0.296435
89,0.0461074,0.0317312,0.0161293,0.294187
90,0.0461074,0.0317312,0.0161293,0.294187
91,0.041762,0.022015,0.0124015,0.330836
92,0.041762,0.022015,0.0124015,0.330836
93,0.0507684,0.0212597,0.00951553,0.312054
94,0.0507684,0.0212597,0.00951553,0.312054
95,0.0394615,0.0206172,0.0124977,0.283328
96,0.0490619,0.0293124,0.0140268,0.269813
97,0.0490619,0.0293124,0.0140268,0.269813
98,0.0370671,0.0208052,0.0158143,0.288591
99,0.0459121,0.0225527,0.0104639,0.279867
100,0.0305922,0.0143037,0.00998852,0.262232
101,0.0299999,0.0126175,0.0103804,0.24835
102,0.0544949,0.0298441,0.0134334,0.247518
103,0.0336242,0.0126785,0.00859564,0.269872
104,0.042522,0.0148755,0.00782176,0.247938
105,0.042522,0.0148755,0.00782176,0.247938
106,0.0414412,0.0115124,0.00661339,0.274615
107,0.0353196,0.0111278,0.00795169,0.278095
108,0.0353196,0.0111278,0.00795169,0.278095
109,0.0353196,0.0111278,0.00795169,0.278095
110,0.045347,0.00965729,0.00487782,0.276089
111,0.045347,0.00965729,0.00487782,0.276089
112,0.0359757,0.00863473,0.00561207,0.313318
113,0.0471751,0.00934375,0.00455542,0.290991
114,0.0482727,0.00914314,0.00430986,0.283717
115,0.0558193,0.0191361,0.00821399,0.262019
116,0.0471423,0.0124733,0.00519333,0.297159
117,0.0471423,0.0124733,0.00519333,0.297159
118,0.0530086,0.0116228,0.00530398,0.32568
119,0.0530086,0.0116228,0.00530398,0.32568
120,0.0530086,0.0116228,0.00530398,0.32568
121,0.0558612,0.0141585,0.00607349,0.310745
122,0.0628975,0.0115809,0.00449588,0.320296
123,0.0505974,0.00750772,0.00304476,0.333978
124,0.0545936,0.00689345,0.00285159,0.326935
125,0.0397528,0.00690687,0.00432142,0.29426
126,0.0405017,0.00591743,0.00334455,0.316817
127,0.0439881,0.00829043,0.00448674,0.319612
128,0.0402007,0.0067411,0.0040468,0.316338
129,0.0560993,0.0097422,0.00415799,0.288336
130,0.0454531,0.00803162,0.00416042,0.313709
131,0.0472583,0.0116129,0.00539997,0.294139
132,0.0443938,0.00664628,0.00334642,0.309756
133,0.0355938,0.00509985,0.00322472,0.317203
134,0.0355938,0.00509985,0.00322472,0.317203
135,0.0475977,0.00478855,0.00244853,0.337821
136,0.0528045,0.00662371,0.00296907,0.327224
137,0.0384512,0.00494031,0.00297936,0.362007
138,0.0373756,0.00385507,0.00224154,0.362536
139,0.0377019,0.00270755,0.00166887,0.359201
140,0.0487458,0.00315654,0.00132002,0.381744
141,0.0487458,0.00315654,0.00132002,0.381744
142,0.0558624,0.00502194,0.00197265,0.398083
143,0.0580599,0.00502496,0.00171057,0.385679
144,0.0366023,0.00375296,0.00224181,0.364767
145,0.0692055,0.00576934,0.00162597,0.360988
146,0.039564,0.00373297,0.00221128,0.363199
147,0.043715,0.00329054,0.00149185,0.351233
148,0.043715,0.00329054,0.00149185,0.351233
149,0.0455804,0.00224089,0.00107472,0.346305
150,0.0334422,0.00140242,0.000913743,0.350559
151,0.0334422,0.00140242,0.000913743,0.350559
152,0.0386325,0.00164967,0.000918563,0.369817
153,0.0363361,0.00139853,0.000824723,0.363123
154,0.0510916,0.00184609,0.000785944,0.36764
155,0.0442878,0.00171288,0.000844555,0.376779
156,0.0442878,0.00171288,0.000844555,0.376779
157,0.0442878,0.00171288,0.000844555,0.376779
158,0.0442878,0.00171288,0.000844555,0.376779
159,0.0533172,0.00210627,0.000870937,0.365512
160,0.0420357,0.00165599,0.000956204,0.363389
161,0.048865,0.00163705,0.000733731,0.379801
162,0.044639,0.00143891,0.0007318,0.369828
163,0.0377662,0.00128154,0.000690547,0.36458
164,0.0459469,0.00156568,0.000747979,0.375387
165,0.0393973,0.00102904,0.000497152,0.349254
166,0.0563474,0.00117966,0.000425395,0.392346
167,0.0563474,0.00117966,0.000425395,0.392346
168,0.061428,0.00142324,0.000413741,0.401338
169,0.061428,0.00142324,0.000413741,0.401338
170,0.061428,0.00142324,0.000413741,0.401338
171,0.061428,0.00142324,0.000413741,0.401338
172,0.0597941,0.000884842,0.000324254,0.406549
173,0.0597941,0.000884842,0.000324254,0.406549
174,0.0389187,0.000580175,0.000294196,0.424219
175,0.0362556,0.000477755,0.00025581,0.437356
176,0.0362619,0.000447705,0.000240125,0.4392
177,0.0272717,0.000234915,0.000167714,0.476286
178,0.0272717,0.000234915,0.000167714,0.476286
179,0.0272717,0.000234915,0.000167714,0.476286
180,0.0420476,0.000368278,0.000196255,0.486444
181,0.0391016,0.000360777,0.000180052,0.461174
182,0.0391016,0.000360777,0.000180052,0.461174
183,0.0499631,0.000394913,0.000159743,0.459743
184,0.0499631,0.000394913,0.000159743,0.459743
185,0.0474601,0.000269632,0.000111612,0.472649
186,0.0335227,0.000147072,8.67109e-05,0.498464
187,0.0335227,0.000147072,8.67109e-05,0.498464
188,0.0335227,0.000147072,8.67109e-05,0.498464
189,0.0286204,7.7232e-05,5.18553e-05,0.503511
190,0.0286204,7.7232e-05,5.18553e-05,0.503511
191,0.0318587,8.50142e-05,5.20021e-05,0.498051
192,0.0318587,8.50142e-05,5.20021e-05,0.498051
193,0.043349,8.4676e-05,3.8292e-05,0.53097
194,0.0379782,6.61598e-05,3.40671e-05,0.525283
195,0.0426377,6.8337e-05,3.05016e-05,0.525025
196,0.0407862,6.22702e-05,2.66138e-05,0.53069
