MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.44346,0.471235,-1.36437
2,1.56076,0.728585,-1.38027
3,1.56076,0.728585,-1.38027
4,1.6823,0.832956,-1.46162
5,1.6823,0.832956,-1.46162
6,1.8651,0.993411,-1.57852
7,1.91106,1.14581,-1.52947
8,2.30586,1.38763,-1.8416
9,2.26667,1.28543,-1.86695
10,2.26667,1.28543,-1.86695
11,2.25742,1.51917,-1.66975
12,2.25742,1.51917,-1.66975
13,2.29074,1.33489,-1.8616
14,2.29074,1.33489,-1.8616
15,2.29074,1.33489,-1.8616
16,2.51319,1.36424,-2.11068
17,2.51319,1.36424,-2.11068
18,2.30463,1.29238,-1.90816
19,2.56117,1.76618,-1.85477
20,2.56117,1.76618,-1.85477
21,2.56117,1.76618,-1.85477
22,2.56117,1.76618,-1.85477
23,2.56117,1.76618,-1.85477
24,2.56117,1.76618,-1.85477
25,2.56117,1.76618,-1.85477
26,2.56117,1.76618,-1.85477
27,2.60753,1.96503,-1.71402
28,2.60753,1.96503,-1.71402
29,2.60753,1.96503,-1.71402
30,2.56003,1.92735,-1.68495
31,2.56003,1.92735,-1.68495
32,2.42719,1.80877,-1.61852
33,2.21639,1.39995,-1.71828
34,2.55931,1.48001,-2.08798
35,2.7323,1.8192,-2.03862
36,2.7323,1.8192,-2.03862
37,2.7323,1.8192,-2.03862
38,2.79576,1.80419,-2.13569
39,2.60917,1.67877,-1.99737
40,2.60917,1.67877,-1.99737
41,2.60917,1.67877,-1.99737
42,2.57805,1.38133,-2.17676
43,2.54885,1.19706,-2.25026
44,2.77383,1.56191,-2.29228
45,2.77383,1.56191,-2.29228
46,2.77383,1.56191,-2.29228
47,2.77383,1.56191,-2.29228
48,2.63303,1.15019,-2.36852
49,2.63303,1.15019,-2.36852
50,2.63303,1.15019,-2.36852
51,2.63303,1.15019,-2.36852
52,2.85542,0.896371,-2.71108
53,2.86945,0.334919,-2.84984
54,2.86438,0.16895,-2.8594
55,2.86438,0.16895,-2.8594
56,2.88105,-0.069614,-2.88021
57,2.96051,-0.434703,-2.92842
58,2.92939,-0.607233,-2.86576
59,2.99155,-0.697839,-2.90902
60,2.85042,-0.50571,-2.8052
61,3.03257,0.0145651,-3.03254
62,2.90104,-0.214272,-2.89311
63,2.80142,-0.628807,-2.72994
64,2.80142,-0.628807,-2.72994
65,2.80142,-0.628807,-2.72994
66,2.80142,-0.628807,-2.72994
67,2.62654,-0.633168,-2.54908
68,2.58776,-0.519064,-2.53517
69,2.40237,-0.0970596,-2.4004
70,2.46562,-0.706576,-2.3622
71,2.33212,-0.929558,-2.13885
72,2.32244,-1.30249,-1.92282
73,2.23546,-1.1518,-1.91589
74,2.23546,-1.1518,-1.91589
75,2.4552,-1.14782,-2.17037
76,2.44535,-0.956159,-2.25067
77,2.50454,-1.05819,-2.27002
78,2.50454,-1.05819,-2.27002
79,2.50454,-1.05819,-2.27002
80,2.9113,-1.47854,-2.5079
81,2.86921,-1.63488,-2.35786
82,2.86921,-1.63488,-2.35786
83,2.98822,-1.17488,-2.74757
84,3.14589,-1.45537,-2.789
85,3.14589,-1.45537,-2.789
86,3.14589,-1.45537,-2.789
87,3.061,-1.75493,-2.50798
88,3.01239,-1.60693,-2.548
89,3.03954,-2.05131,-2.24297
90,3.03954,-2.05131,-2.24297
91,3.38473,-2.69708,-2.04503
92,3.38473,-2.69708,-2.04503
93,3.078,-2.66987,-1.53163
94,3.078,-2.66987,-1.53163
95,2.8129,-2.42584,-1.42397
96,2.6925,-2.46536,-1.0824
97,2.6925,-2.46536,-1.0824
98,2.92814,-2.86455,-0.606914
99,2.75505,-2.72632,-0.396858
100,2.56181,-2.50933,-0.51584
101,2.40312,-2.35585,-0.474282
102,2.44422,-2.36097,-0.632447
103,2.57673,-2.42213,-0.879109
104,2.31066,-2.20296,-0.697211
105,2.31066,-2.20296,-0.697211
106,2.52299,-2.17129,-1.28491
107,2.5908,-2.18945,-1.38513
108,2.5908,-2.18945,-1.38513
109,2.5908,-2.18945,-1.38513
110,2.43787,-2.06714,-1.29232
111,2.43787,-2.06714,-1.29232
112,2.877,-2.31575,-1.70717
113,2.56912,-1.71612,-1.91188
114,2.46305,-1.65421,-1.82489
115,2.43948,-1.80013,-1.64638
116,2.70971,-1.67403,-2.13077
117,2.70971,-1.67403,-2.13077
118,2.9779,-1.85409,-2.33029
119,2.9779,-1.85409,-2.33029
120,2.9779,-1.85409,-2.33029
121,2.84755,-1.30011,-2.53343
122,2.89719,-0.778104,-2.79075
123,2.93193,-0.363392,-2.90932
124,2.8,-0.672741,-2.71798
125,2.54102,-1.1942,-2.24292
126,2.7471,-1.42606,-2.34796
127,2.85372,-1.65014,-2.32825
128,2.76798,-1.39941,-2.38818
129,2.49582,-1.54501,-1.96012
130,2.76662,-1.67135,-2.20471
131,2.64877,-1.5734,-2.13082
132,2.69732,-1.51404,-2.23231
133,2.75794,-1.68772,-2.18125
134,2.75794,-1.68772,-2.18125
135,2.9118,-1.66433,-2.38927
136,2.81124,-1.77429,-2.18058
137,3.21369,-1.63018,-2.76953
138,3.15258,-1.92407,-2.49734
139,2.98183,-1.80187,-2.37583
140,3.259,-1.98122,-2.58763
141,3.259,-1.98122,-2.58763
142,3.57753,-2.68219,-2.3674
143,3.43427,-2.8661,-1.89201
144,3.22172,-2.33695,-2.21769
145,3.09385,-2.25194,-2.12148
146,3.17539,-2.24841,-2.24226
147,2.90426,-2.39487,-1.64296
148,2.90426,-2.39487,-1.64296
149,2.7425,-2.21361,-1.61902
150,2.74001,-2.34488,-1.41746
151,2.74001,-2.34488,-1.41746
152,2.96196,-2.54236,-1.51974
153,2.86087,-2.33013,-1.65984
154,2.90389,-2.45911,-1.54446
155,3.02536,-2.55486,-1.62034
156,3.02536,-2.55486,-1.62034
157,3.02536,-2.55486,-1.62034
158,3.02536,-2.55486,-1.62034
159,2.89551,-2.53811,-1.39354
160,2.88927,-2.34366,-1.68972
161,3.03244,-2.75144,-1.27485
162,2.86699,-2.50252,-1.39892
163,2.83107,-2.26639,-1.69659
164,2.98292,-2.27582,-1.92833
165,2.59669,-1.90638,-1.7631
166,3.04222,-1.79481,-2.45638
167,3.04222,-1.79481,-2.45638
168,3.18979,-1.5631,-2.78055
169,3.18979,-1.5631,-2.78055
170,3.18979,-1.5631,-2.78055
171,3.18979,-1.5631,-2.78055
172,3.12191,-0.878102,-2.99587
173,3.12191,-0.878102,-2.99587
174,3.36421,-0.453947,-3.33344
175,3.51176,0.0472347,-3.51145
176,3.55735,-0.566134,-3.51201
177,3.97776,-0.550321,-3.93951
178,3.97776,-0.550321,-3.93951
179,3.97776,-0.550321,-3.93951
180,4.13264,-0.87893,-4.03809
181,3.73446,-0.793949,-3.64909
182,3.73446,-0.793949,-3.64909
183,3.69668,-0.455765,-3.66847
184,3.69668,-0.455765,-3.66847
185,3.78624,-0.605434,-3.73752
186,4.15069,-0.28219,-4.14109
187,4.15069,-0.28219,-4.14109
188,4.15069,-0.28219,-4.14109
189,4.0985,-0.452222,-4.07347
190,4.0985,-0.452222,-4.07347
191,3.96306,-0.946301,-3.84842
192,3.96306,-0.946301,-3.84842
193,4.46156,-1.62309,-4.15585
194,4.31274,-0.309203,-4.30164
195,4.29174,0.028659,-4.29164
196,4.33442,-0.277574,-4.32552
197,4.33442,-0.277574,-4.32552
198,4.33442,-0.277574,-4.32552
199,3.99749,-0.277995,-3.98781
200,4.00246,-0.941975,-3.89004
201,4.00246,-0.941975,-3.89004
202,4.00246,-0.941975,-3.89004
203,4.69999,-1.23105,-4.53591
204,4.79803,-1.78188,-4.45489
205,4.6746,-1.93162,-4.25684
206,4.6746,-1.93162,-4.25684
207,4.93001,-2.20332,-4.41026
208,5.10354,-1.82675,-4.7654
209,5.67025,-1.56059,-5.45127
210,5.67025,-1.56059,-5.45127
211,5.97374,-1.61042,-5.75258
212,5.77346,-2.17581,-5.34777
213,6.5584,-3.61348,-5.47315
214,6.5584,-3.61348,-5.47315
215,6.5584,-3.61348,-5.47315
216,6.5584,-3.61348,-5.47315
217,6.92593,-3.44841,-6.00642
218,7.65835,-4.6882,-6.05566
219,7.74249,-5.00039,-5.9112
220,8.37601,-4.95834,-6.75073
221,9.59702,-7.72618,-5.69287
222,11.1094,-9.52061,-5.72504
223,11.1094,-9.52061,-5.72504
224,13.7005,-12.0893,-6.44597
225,16.303,-15.2771,-5.69178
226,16.303,-15.2771,-5.69178
227,18.6713,-17.4299,-6.69454
228,18.6713,-17.4299,-6.69454
229,18.6713,-17.4299,-6.69454
230,18.6713,-17.4299,-6.69454
231,18.6713,-17.4299,-6.69454
232,18.6713,-17.4299,-6.69454
233,18.6713,-17.4299,-6.69454
234,18.6713,-17.4299,-6.69454
235,18.6713,-17.4299,-6.69454
236,18.6048,-18.386,-2.845
237,18.6048,-18.386,-2.845
238,18.6048,-18.386,-2.845
239,18.6048,-18.386,-2.845
240,18.6048,-18.386,-2.845
241,18.9488,-18.2996,-4.91732
242,18.9488,-18.2996,-4.91732
243,18.9488,-18.2996,-4.91732
244,18.9488,-18.2996,-4.91732
245,18.9488,-18.2996,-4.91732
246,18.9488,-18.2996,-4.91732
247,18.9488,-18.2996,-4.91732
248,18.9488,-18.2996,-4.91732
249,18.9488,-18.2996,-4.91732
250,18.9488,-18.2996,-4.91732
251,18.9488,-18.2996,-4.91732
252,18.9488,-18.2996,-4.91732
253,18.9488,-18.2996,-4.91732
254,18.9488,-18.2996,-4.91732
255,20.155,-18.3476,-8.34213
256,20.155,-18.3476,-8.34213
257,20.155,-18.3476,-8.34213
258,20.155,-18.3476,-8.34213
259,20.7046,-19.0331,-8.14998
260,20.7046,-19.0331,-8.14998
261,20.7046,-19.0331,-8.14998
262,20.7046,-19.0331,-8.14998
263,20.7046,-19.0331,-8.14998
264,20.7046,-19.0331,-8.14998
265,20.7046,-19.0331,-8.14998
266,20.7046,-19.0331,-8.14998
267,20.7046,-19.0331,-8.14998
268,20.7046,-19.0331,-8.14998
269,20.7046,-19.0331,-8.14998
270,20.7046,-19.0331,-8.14998
271,20.7046,-19.0331,-8.14998
272,20.7046,-19.0331,-8.14998
273,20.7046,-19.0331,-8.14998
274,20.7046,-19.0331,-8.14998
275,20.7046,-19.0331,-8.14998
276,20.7046,-19.0331,-8.14998
277,20.7046,-19.0331,-8.14998
278,20.7046,-19.0331,-8.14998
279,20.7046,-19.0331,-8.14998
280,20.7046,-19.0331,-8.14998
281,20.7046,-19.0331,-8.14998
282,20.7046,-19.0331,-8.14998
283,20.7046,-19.0331,-8.14998
284,20.7046,-19.0331,-8.14998
285,20.7046,-19.0331,-8.14998
286,20.7046,-19.0331,-8.14998
287,20.7046,-19.0331,-8.14998
288,20.7046,-19.0331,-8.14998
289,20.7046,-19.0331,-8.14998
290,20.3798,-17.1076,-11.0756
291,20.3798,-17.1076,-11.0756
292,20.3798,-17.1076,-11.0756
293,20.3798,-17.1076,-11.0756
294,20.3798,-17.1076,-11.0756
295,20.3798,-17.1076,-11.0756
296,20.3798,-17.1076,-11.0756
297,20.3798,-17.1076,-11.0756
298,20.3798,-17.1076,-11.0756
299,20.3798,-17.1076,-11.0756
300,20.3798,-17.1076,-11.0756
301,20.3798,-17.1076,-11.0756
302,20.3798,-17.1076,-11.0756
303,20.3798,-17.1076,-11.0756
304,20.3798,-17.1076,-11.0756
305,20.3798,-17.1076,-11.0756
306,20.3798,-17.1076,-11.0756
307,20.3798,-17.1076,-11.0756
308,20.3798,-17.1076,-11.0756
309,20.3798,-17.1076,-11.0756
310,20.3798,-17.1076,-11.0756
311,20.3798,-17.1076,-11.0756
312,20.3798,-17.1076,-11.0756
313,20.3798,-17.1076,-11.0756
314,19.3575,-16.6428,-9.88582
315,19.3575,-16.6428,-9.88582
316,19.3575,-16.6428,-9.88582
317,19.3575,-16.6428,-9.88582
318,19.3575,-16.6428,-9.88582
319,19.3575,-16.6428,-9.88582
320,19.3575,-16.6428,-9.88582
321,19.3575,-16.6428,-9.88582
322,19.3575,-16.6428,-9.88582
323,19.3575,-16.6428,-9.88582
324,19.3575,-16.6428,-9.88582
325,19.3575,-16.6428,-9.88582
326,19.3575,-16.6428,-9.88582
327,19.3575,-16.6428,-9.88582
328,19.3575,-16.6428,-9.88582
329,19.3575,-16.6428,-9.88582
330,19.3575,-16.6428,-9.88582
331,19.3575,-16.6428,-9.88582
332,19.3575,-16.6428,-9.88582
333,19.0665,-16.6966,-9.2061
334,19.0665,-16.6966,-9.2061
335,19.0665,-16.6966,-9.2061
336,20.0953,-17.5924,-9.71237
337,20.0953,-17.5924,-9.71237
338,20.0953,-17.5924,-9.71237
339,20.0953,-17.5924,-9.71237
340,20.0953,-17.5924,-9.71237
341,20.0953,-17.5924,-9.71237
342,20.0953,-17.5924,-9.71237
343,20.0953,-17.5924,-9.71237
344,20.0953,-17.5924,-9.71237
345,20.0953,-17.5924,-9.71237
346,20.0953,-17.5924,-9.71237
347,20.0953,-17.5924,-9.71237
348,20.0953,-17.5924,-9.71237
349,20.0953,-17.5924,-9.71237
350,20.0953,-17.5924,-9.71237
351,20.0953,-17.5924,-9.71237
352,20.0953,-17.5924,-9.71237
353,20.0953,-17.5924,-9.71237
354,20.0953,-17.5924,-9.71237
355,20.0953,-17.5924,-9.71237
356,20.0953,-17.5924,-9.71237
357,20.0953,-17.5924,-9.71237
358,20.0953,-17.5924,-9.71237
359,20.0953,-17.5924,-9.71237
360,20.0953,-17.5924,-9.71237
361,20.0953,-17.5924,-9.71237
362,20.0953,-17.5924,-9.71237
363,20.0953,-17.5924,-9.71237
364,20.0953,-17.5924,-9.71237
365,19.5557,-17.2019,-9.30152
366,19.5557,-17.2019,-9.30152
367,19.5557,-17.2019,-9.30152
368,19.5557,-17.2019,-9.30152
369,19.5557,-17.2019,-9.30152
370,19.5557,-17.2019,-9.30152
371,19.5557,-17.2019,-9.30152
372,19.5557,-17.2019,-9.30152
373,19.5557,-17.2019,-9.30152
374,19.5557,-17.2019,-9.30152
375,19.5557,-17.2019,-9.30152
376,19.5557,-17.2019,-9.30152
377,19.5557,-17.2019,-9.30152
378,19.5557,-17.2019,-9.30152
379,19.5557,-17.2019,-9.30152
380,19.5557,-17.2019,-9.30152
381,19.5557,-17.2019,-9.30152
382,19.5557,-17.2019,-9.30152
383,20.0657,-18.0246,-8.81735
384,20.4997,-17.3223,-10.9624
385,20.4997,-17.3223,-10.9624
386,20.4997,-17.3223,-10.9624
387,20.4997,-17.3223,-10.9624
388,20.4997,-17.3223,-10.9624
389,20.4997,-17.3223,-10.9624
390,20.4997,-17.3223,-10.9624
391,20.4997,-17.3223,-10.9624
392,20.4997,-17.3223,-10.9624
393,20.4997,-17.3223,-10.9624
394,20.4997,-17.3223,-10.9624
395,20.4997,-17.3223,-10.9624
396,20.4997,-17.3223,-10.9624
397,20.4997,-17.3223,-10.9624
398,20.4997,-17.3223,-10.9624
399,20.4997,-17.3223,-10.9624
400,20.4997,-17.3223,-10.9624
401,20.4997,-17.3223,-10.9624
402,20.4997,-17.3223,-10.9624
403,20.4997,-17.3223,-10.9624
404,20.4997,-17.3223,-10.9624
405,20.4997,-17.3223,-10.9624
406,20.4997,-17.3223,-10.9624
407,20.4997,-17.3223,-10.9624
408,20.4997,-17.3223,-10.9624
409,20.4997,-17.3223,-10.9624
410,20.4997,-17.3223,-10.9624
411,20.4997,-17.3223,-10.9624
412,20.4997,-17.3223,-10.9624
413,20.4997,-17.3223,-10.9624
414,20.4997,-17.3223,-10.9624
415,20.4997,-17.3223,-10.9624
416,20.4997,-17.3223,-10.9624
417,20.4997,-17.3223,-10.9624
418,20.4997,-17.3223,-10.9624
419,20.4997,-17.3223,-10.9624
420,20.4997,-17.3223,-10.9624
421,20.4997,-17.3223,-10.9624
422,19.75,-16.7927,-10.3955
423,19.75,-16.7927,-10.3955
424,19.75,-16.7927,-10.3955
425,20.856,-17.175,-11.8318
426,20.856,-17.175,-11.8318
427,20.856,-17.175,-11.8318
428,20.4456,-16.7931,-11.6625
429,20.4456,-16.7931,-11.6625
430,20.4456,-16.7931,-11.6625
431,20.4456,-16.7931,-11.6625
432,20.4456,-16.7931,-11.6625
433,20.4456,-16.7931,-11.6625
434,20.4456,-16.7931,-11.6625
435,20.4456,-16.7931,-11.6625
436,20.4456,-16.7931,-11.6625
437,20.4456,-16.7931,-11.6625
438,20.4456,-16.7931,-11.6625
439,20.4456,-16.7931,-11.6625
440,20.4456,-16.7931,-11.6625
441,20.4456,-16.7931,-11.6625
442,20.4456,-16.7931,-11.6625
443,20.4456,-16.7931,-11.6625
444,21.053,-19.6286,-7.61226
445,21.053,-19.6286,-7.61226
446,21.053,-19.6286,-7.61226
447,21.053,-19.6286,-7.61226
448,21.053,-19.6286,-7.61226
449,21.053,-19.6286,-7.61226
450,21.053,-19.6286,-7.61226
451,21.053,-19.6286,-7.61226
452,21.053,-19.6286,-7.61226
453,21.053,-19.6286,-7.61226
454,21.053,-19.6286,-7.61226
455,21.053,-19.6286,-7.61226
456,21.053,-19.6286,-7.61226
457,21.053,-19.6286,-7.61226
458,21.053,-19.6286,-7.61226
459,21.053,-19.6286,-7.61226
460,21.053,-19.6286,-7.61226
461,21.053,-19.6286,-7.61226
462,21.053,-19.6286,-7.61226
463,21.053,-19.6286,-7.61226
464,21.053,-19.6286,-7.61226
465,21.053,-19.6286,-7.61226
466,21.053,-19.6286,-7.61226
467,21.053,-19.6286,-7.61226
468,21.053,-19.6286,-7.61226
469,21.053,-19.6286,-7.61226
470,21.053,-19.6286,-7.61226
471,21.053,-19.6286,-7.61226
472,21.053,-19.6286,-7.61226
473,21.053,-19.6286,-7.61226
474,21.053,-19.6286,-7.61226
475,21.053,-19.6286,-7.61226
476,21.053,-19.6286,-7.61226
477,21.053,-19.6286,-7.61226
478,21.053,-19.6286,-7.61226
479,21.053,-19.6286,-7.61226
480,21.053,-19.6286,-7.61226
481,21.053,-19.6286,-7.61226
482,21.053,-19.6286,-7.61226
483,19.805,-18.4359,-7.23549
484,19.805,-18.4359,-7.23549
485,19.805,-18.4359,-7.23549
486,19.805,-18.4359,-7.23549
487,19.805,-18.4359,-7.23549
488,20.4013,-18.2,-9.21828
489,20.4013,-18.2,-9.21828
490,20.4013,-18.2,-9.21828
491,20.4013,-18.2,-9.21828
492,20.4013,-18.2,-9.21828
493,20.4013,-18.2,-9.21828
494,20.4013,-18.2,-9.21828
495,20.4013,-18.2,-9.21828
496,20.4013,-18.2,-9.21828
497,20.4013,-18.2,-9.21828
498,20.4013,-18.2,-9.21828
499,20.4013,-18.2,-9.21828
500,20.4013,-18.2,-9.21828
