MDTU,S_F
1,0.99761
2,1.00177
3,0.997559
4,1.00205
5,0.999058
6,1.00348
7,0.998693
8,1.0007
9,1.0014
10,1.0004
11,1.00447
12,0.994422
13,0.996491
14,0.995794
15,1.00056
16,1.00213
17,0.998118
18,1.00574
19,1.00152
20,1.00071
21,0.999572
22,0.999996
23,1.00554
24,0.995961
25,1.00173
26,1.00098
27,0.999727
28,0.994721
29,0.995895
30,1.00195
31,1.00244
32,0.999347
33,0.997423
34,0.998987
35,0.999949
36,0.997523
37,0.999928
38,0.999363
39,0.996004
40,0.999832
41,1.00012
42,0.99798
43,1.00373
44,0.995711
45,0.994151
46,0.999047
47,1.00151
48,0.998723
49,1.00407
50,1.00106
51,0.995937
52,0.994528
53,1.00417
54,1.0018
55,1.00117
56,1.00548
57,0.996966
58,0.999297
59,0.994417
60,1.00448
61,1.00247
62,0.999205
63,0.994551
64,0.999506
65,1.00408
66,1.00101
67,1.00709
68,1.00505
69,1.00044
70,0.999221
71,0.99463
72,1.00475
73,1.00231
74,1.00402
75,0.9998
76,1.00113
77,1.00321
78,1.00026
79,1.00163
80,1.00276
81,0.997471
82,0.996172
83,0.999489
84,1.00233
85,1.0047
86,0.99763
87,1.00498
88,1.00374
89,1.00415
90,1.00035
91,1.00249
92,0.992168
93,0.997994
94,1.00493
95,0.996669
96,0.998943
97,1.00322
98,1.00126
99,1.00861
100,1.00268
101,1.00054
102,0.995939
103,1.00221
104,1.00027
105,0.999798
106,0.996194
107,0.9993
108,0.998578
109,0.993984
110,0.994136
111,1.00023
112,1.00393
113,0.996436
114,0.99997
115,0.997868
116,0.999703
117,0.996111
118,0.995693
119,0.993209
120,0.996937
121,1.00112
122,0.996678
123,1.00479
124,0.995229
125,1.00131
126,1.00486
127,1.00324
128,0.998408
129,1.00326
130,1.00016
131,1.00396
132,1.0053
133,1.00395
134,0.999386
135,1.0023
136,1.00078
137,1.00074
138,0.998421
139,1.00146
140,0.999393
141,0.999426
142,0.99715
143,1.00005
144,1.00152
145,0.998775
146,0.999771
147,0.997027
148,1.00019
149,0.995101
150,1.00053
151,0.994389
152,0.997732
153,1.00159
154,0.998526
155,1.00151
156,0.993927
157,0.997615
158,0.995019
159,1.00316
160,1.00042
161,0.998821
162,1.00267
163,0.998287
164,1.00044
165,0.996933
166,1.00163
167,1.002
168,1.00255
169,0.991818
170,1.00266
171,1.00508
172,1.00217
173,0.997588
174,0.99807
175,0.999456
176,1.0032
177,1.00201
178,0.998967
179,0.999109
180,1.00555
181,1.00665
182,0.998443
183,0.995751
184,0.997161
185,1.00021
186,1.00527
187,1.00186
188,0.998406
189,1.00363
190,0.998969
191,0.998706
192,1.00152
193,0.999139
194,0.998617
195,1.00308
196,1.00408
197,1.00126
198,0.997183
199,0.996331
200,1.00221
201,1.00029
202,1.00044
203,1.00455
204,1.00653
205,0.998078
206,1.00265
207,0.995315
208,1.00383
209,0.992353
210,1.00403
211,1.00481
212,0.998657
213,0.996451
214,0.999561
215,0.994488
216,1.00143
217,1.00069
218,1.00078
219,0.992853
220,0.996526
221,0.999971
222,1.00275
223,0.994905
224,1.00148
225,0.999371
226,0.992806
227,1.00024
228,0.99695
229,1.00589
230,0.998991
231,1.00022
232,1.00454
233,0.998195
234,1.00312
235,0.998192
236,1.00088
237,1.00546
238,0.999114
239,1.00585
240,1.00339
241,0.995979
242,1.00473
243,0.995732
244,1.00213
245,1.0014
246,1.00321
247,0.999873
248,0.999771
249,1.00046
250,0.99761
251,1.0039
252,0.995684
253,0.997215
254,1.00066
255,0.994726
256,0.997337
257,1.0002
258,0.998991
259,1.00395
260,0.995681
261,0.995185
262,0.996416
263,0.997749
264,1.00167
265,1.00057
266,0.997924
267,1.00236
268,0.997007
269,0.996768
270,0.994261
271,1.0023
272,1.00591
273,1.00192
274,0.993633
275,0.991654
276,0.996848
277,1.00203
278,1.00181
279,0.998008
280,0.999702
281,1.00129
282,1.00392
283,1.00198
284,1.0033
285,0.998785
286,0.99763
287,1.00402
288,1.00154
289,1.00133
290,1.0082
291,1.00019
292,0.997364
293,1.0015
294,0.999916
295,1.00602
296,0.996783
297,0.995882
298,1.00341
299,1.00265
300,0.995537
301,1.00278
302,1.00303
303,0.998865
304,0.999194
305,0.996661
306,1.00247
307,1.00068
308,0.999462
309,1.00664
310,1.00435
311,0.99477
312,1.00303
313,0.99865
314,0.999175
315,0.994972
316,0.998519
317,0.999714
318,0.996958
319,0.996572
320,0.998024
321,0.997571
322,1.00323
323,1.00007
324,1.00242
325,1.00427
326,0.993651
327,0.999038
328,0.996329
329,1.00151
330,0.999703
331,0.998207
332,0.995796
333,1.00461
334,0.997554
335,1.00578
336,1.00309
337,0.998535
338,0.998027
339,1.00385
340,0.997409
341,1.00297
342,0.99871
343,0.994759
344,0.994193
345,1.0007
346,1.00479
347,1.00559
348,1.00166
349,1.00274
350,0.997258
351,0.997951
352,1.00008
353,0.998872
354,1.00038
355,1.00074
356,0.999187
357,0.991667
358,0.996381
359,1.00494
360,0.997861
361,0.998898
362,0.999196
363,0.995241
364,0.99491
365,0.999591
366,0.996151
367,0.996882
368,1.00723
369,1.00149
370,1.00228
371,1.00439
372,0.999259
373,0.997179
374,1.00273
375,0.994151
376,0.993175
377,0.999351
378,0.996567
379,1.00179
380,0.999299
381,1.00212
382,1.00293
383,0.998685
384,1.00219
385,0.995666
386,0.997934
387,0.999691
388,1.00068
389,0.999522
390,0.994498
391,1.0013
392,0.999467
393,1.0015
394,1.00389
395,0.999316
396,1.00184
397,1.00203
398,0.99739
399,0.999936
400,0.999541
401,1.00165
402,1.00449
403,0.999805
404,0.997403
405,0.997232
406,1.00191
407,0.994803
408,1.00347
409,1.00136
410,1.00576
411,0.99738
412,0.999997
413,1.0014
414,1.00109
415,1.00007
416,0.996196
417,1.00415
418,1.00177
419,1.00168
420,0.997372
421,1.00415
422,1.00525
423,1.00058
424,0.996854
425,0.997753
426,1.00273
427,0.998932
428,1.00343
429,0.996284
430,0.998738
431,0.994948
432,0.998795
433,0.996546
434,0.998947
435,0.997724
436,0.995942
437,0.997565
438,0.99949
439,0.995431
440,1.00141
441,1.0002
442,1.00027
443,1.00201
444,0.998017
445,1.00062
446,1.00233
447,1.00335
448,0.998678
449,0.995522
450,1.00004
451,0.997145
452,1.00259
453,0.994912
454,0.995864
455,1.00195
456,0.997861
457,1.00304
458,0.995522
459,1.00338
460,1.0019
461,1.00553
462,0.993509
463,1.00204
464,0.997191
465,0.999509
466,0.997157
467,1.00304
468,1.0028
469,1.00009
470,0.997725
471,1.00089
472,1.00224
473,0.996135
474,0.999765
475,0.998388
476,0.998282
477,0.998199
478,1.00113
479,1.00267
480,1.00123
481,1.00883
482,1.00358
483,1.00437
484,0.999142
485,1.00261
486,1.00019
487,1.00177
488,0.997883
489,0.996588
490,0.995637
491,0.998091
492,1.00247
493,1.00545
494,1.00348
495,0.999041
496,0.997532
497,0.999055
498,0.99745
499,0.998745
500,0.994045
