MDTU,min_ave,max_ave
1,-0.0514207,0.0696257
2,-0.0485334,0.0667604
3,-0.0485334,0.0667604
4,-0.0513337,0.072208
5,-0.0513337,0.072208
6,-0.0499897,0.0690605
7,-0.0515984,0.0652438
8,-0.0540307,0.065862
9,-0.050285,0.0718703
10,-0.050285,0.0718703
11,-0.044865,0.0748234
12,-0.044865,0.0748234
13,-0.048312,0.0703559
14,-0.048312,0.0703559
15,-0.048312,0.0703559
16,-0.0472018,0.0779634
17,-0.0472018,0.0779634
18,-0.0363822,0.0747681
19,-0.0491281,0.0816022
20,-0.0491281,0.0816022
21,-0.0491281,0.0816022
22,-0.0491281,0.0816022
23,-0.0491281,0.0816022
24,-0.0491281,0.0816022
25,-0.0491281,0.0816022
26,-0.0491281,0.0816022
27,-0.0404923,0.079598
28,-0.0404923,0.079598
29,-0.0404923,0.079598
30,-0.0395953,0.079349
31,-0.0395953,0.079349
32,-0.0470615,0.0709325
33,-0.0423918,0.0783557
34,-0.0485144,0.0755491
35,-0.0483633,0.0762795
36,-0.0483633,0.0762795
37,-0.0483633,0.0762795
38,-0.0476169,0.0689374
39,-0.0541626,0.0688987
40,-0.0541626,0.0688987
41,-0.0541626,0.0688987
42,-0.053093,0.0695751
43,-0.0455364,0.0628881
44,-0.0408924,0.0704853
45,-0.0408924,0.0704853
46,-0.0408924,0.0704853
47,-0.0408924,0.0704853
48,-0.0502817,0.0721387
49,-0.0502817,0.0721387
50,-0.0502817,0.0721387
51,-0.0502817,0.0721387
52,-0.0474192,0.0740551
53,-0.0532073,0.0666799
54,-0.0596821,0.0664579
55,-0.0596821,0.0664579
56,-0.0698239,0.0534585
57,-0.0762458,0.0535895
58,-0.0705866,0.0473752
59,-0.0639421,0.0588738
60,-0.0756631,0.0557855
61,-0.062201,0.0555978
62,-0.0636891,0.0592554
63,-0.0535003,0.0626115
64,-0.0535003,0.0626115
65,-0.0535003,0.0626115
66,-0.0535003,0.0626115
67,-0.0635677,0.0551221
68,-0.0729229,0.0468181
69,-0.0617729,0.0587234
70,-0.0652566,0.0650303
71,-0.0718247,0.0581387
72,-0.0660843,0.056887
73,-0.0755409,0.0523864
74,-0.0755409,0.0523864
75,-0.0748155,0.0531091
76,-0.0852236,0.0570376
77,-0.0789173,0.0533328
78,-0.0789173,0.0533328
79,-0.0789173,0.0533328
80,-0.0714967,0.0497886
81,-0.0682553,0.0498277
82,-0.0682553,0.0498277
83,-0.0752925,0.0574522
84,-0.0739925,0.0553141
85,-0.0739925,0.0553141
86,-0.0739925,0.0553141
87,-0.0766826,0.0503221
88,-0.0717332,0.0501082
89,-0.0696818,0.0465934
90,-0.0696818,0.0465934
91,-0.0770724,0.0441358
92,-0.0770724,0.0441358
93,-0.0814684,0.039472
94,-0.0814684,0.039472
95,-0.0737813,0.0395487
96,-0.0758919,0.0458844
97,-0.0758919,0.0458844
98,-0.078332,0.0463505
99,-0.0724212,0.0388035
100,-0.0821028,0.0429137
101,-0.0793213,0.0449898
102,-0.0765391,0.0428762
103,-0.0837003,0.0382228
104,-0.0845242,0.0344564
105,-0.0845242,0.0344564
106,-0.0893496,0.0353118
107,-0.087184,0.0308332
108,-0.087184,0.0308332
109,-0.087184,0.0308332
110,-0.0995516,0.0254414
111,-0.0995516,0.0254414
112,-0.0970942,0.0309507
113,-0.101773,0.0210277
114,-0.108052,0.0252922
115,-0.0885081,0.0356828
116,-0.0954143,0.024771
117,-0.0954143,0.024771
118,-0.0955938,0.0243525
119,-0.0955938,0.0243525
120,-0.0955938,0.0243525
121,-0.0984419,0.0353276
122,-0.104429,0.028441
123,-0.113305,0.0170351
124,-0.109849,0.0129973
125,-0.107017,0.0205653
126,-0.102072,0.0156426
127,-0.0970655,0.0192183
128,-0.102708,0.0198265
129,-0.102268,0.025876
130,-0.116628,0.0194325
131,-0.0906243,0.024167
132,-0.110365,0.0193493
133,-0.106968,0.0151813
134,-0.106968,0.0151813
135,-0.119389,0.0118798
136,-0.109905,0.0131746
137,-0.106993,0.0130754
138,-0.116026,0.00936862
139,-0.120847,-0.00438891
140,-0.126538,0.00269261
141,-0.126538,0.00269261
142,-0.125056,0.0149052
143,-0.123088,0.0072481
144,-0.113899,0.0115176
145,-0.12844,0.00585495
146,-0.118294,0.00589347
147,-0.12389,0.000898827
148,-0.12389,0.000898827
149,-0.132576,-0.00608227
150,-0.136491,-0.0090546
151,-0.136491,-0.0090546
152,-0.138146,-0.0116726
153,-0.143336,-0.0124367
154,-0.143095,-0.00916836
155,-0.145187,-0.0135221
156,-0.145187,-0.0135221
157,-0.145187,-0.0135221
158,-0.145187,-0.0135221
159,-0.138081,-0.0108475
160,-0.143969,-0.0094537
161,-0.146986,-0.0132578
162,-0.142991,-0.0165741
163,-0.143034,-0.0125215
164,-0.145392,-0.00877339
165,-0.155504,-0.0204941
166,-0.16164,-0.0218661
167,-0.16164,-0.0218661
168,-0.154392,-0.0168375
169,-0.154392,-0.0168375
170,-0.154392,-0.0168375
171,-0.154392,-0.0168375
172,-0.165187,-0.033817
173,-0.165187,-0.033817
174,-0.169354,-0.0239666
175,-0.164419,-0.0288874
176,-0.171988,-0.029817
177,-0.179612,-0.0420037
178,-0.179612,-0.0420037
179,-0.179612,-0.0420037
180,-0.177396,-0.0449705
181,-0.172363,-0.0430355
182,-0.172363,-0.0430355
183,-0.178862,-0.0450417
184,-0.178862,-0.0450417
185,-0.194006,-0.0492239
186,-0.200877,-0.0431034
187,-0.200877,-0.0431034
188,-0.200877,-0.0431034
189,-0.218023,-0.0590845
190,-0.218023,-0.0590845
191,-0.207081,-0.0636666
192,-0.207081,-0.0636666
193,-0.222239,-0.0641068
194,-0.217367,-0.0738047
195,-0.227962,-0.067124
196,-0.227878,-0.0736098
