MDTU,link
1,1.02069
2,1.02286
3,1.02286
4,1.03689
5,1.03689
6,1.03123
7,1.03594
8,1.04322
9,1.04233
10,1.04233
11,1.04975
12,1.04975
13,1.04819
14,1.04819
15,1.04819
16,1.05521
17,1.05521
18,1.06018
19,1.0703
20,1.0703
21,1.0703
22,1.0703
23,1.0703
24,1.0703
25,1.0703
26,1.0703
27,1.06706
28,1.06706
29,1.06706
30,1.06458
31,1.06458
32,1.05511
33,1.04812
34,1.05508
35,1.05951
36,1.05951
37,1.05951
38,1.0547
39,1.05088
40,1.05088
41,1.05088
42,1.0505
43,1.04611
44,1.05787
45,1.05787
46,1.05787
47,1.05787
48,1.04887
49,1.04887
50,1.04887
51,1.04887
52,1.06005
53,1.04745
54,1.04636
55,1.04636
56,1.02738
57,1.02543
58,1.02199
59,1.03249
60,1.02099
61,1.03788
62,1.03604
63,1.04085
64,1.04085
65,1.04085
66,1.04085
67,1.03131
68,1.01667
69,1.02605
70,1.03112
71,1.02255
72,1.01827
73,1.00519
74,1.00519
75,1.01065
76,0.999581
77,1.0105
78,1.0105
79,1.0105
80,1.02665
81,1.02239
82,1.02239
83,1.02506
84,1.03111
85,1.03111
86,1.03111
87,1.03024
88,1.02413
89,1.02892
90,1.02892
91,1.02786
92,1.02786
93,1.01385
94,1.01385
95,1.01359
96,1.01394
97,1.01394
98,1.01963
99,1.00977
100,1.00302
101,0.99631
102,1.00496
103,0.99659
104,0.987208
105,0.987208
106,0.987244
107,0.990997
108,0.990997
109,0.990997
110,0.973986
111,0.973986
112,0.990949
113,0.976308
114,0.969442
115,0.990137
116,0.989508
117,0.989508
118,0.990298
119,0.990298
120,0.990298
121,0.991795
122,0.984694
123,0.977023
124,0.969993
125,0.969621
126,0.97344
127,0.982752
128,0.976624
129,0.971113
130,0.977871
131,0.98528
132,0.971335
133,0.971553
134,0.971553
135,0.967735
136,0.969918
137,0.981366
138,0.973513
139,0.959411
140,0.964708
141,0.964708
142,0.982132
143,0.976301
144,0.975192
145,0.965193
146,0.97332
147,0.955688
148,0.955688
149,0.941392
150,0.937087
151,0.937087
152,0.943719
153,0.93764
154,0.938334
155,0.942748
156,0.942748
157,0.942748
158,0.942748
159,0.938911
160,0.939548
161,0.940575
162,0.934348
163,0.932859
164,0.938974
165,0.917052
166,0.929533
167,0.929533
168,0.934822
169,0.934822
170,0.934822
171,0.934822
172,0.923687
173,0.923687
174,0.930533
175,0.932432
176,0.933932
177,0.938244
178,0.938244
179,0.938244
180,0.943194
181,0.933717
182,0.933717
183,0.92855
184,0.92855
185,0.922724
186,0.929437
187,0.929437
188,0.929437
189,0.91821
190,0.91821
191,0.914024
192,0.914024
193,0.924159
194,0.916766
195,0.917414
196,0.915422
197,0.915422
198,0.915422
199,0.906518
200,0.90279
201,0.90279
202,0.90279
203,0.914101
204,0.924531
205,0.91718
206,0.91718
207,0.910577
208,0.905722
209,0.927075
210,0.927075
211,0.926971
212,0.920334
213,0.934393
214,0.934393
215,0.934393
216,0.934393
217,0.934977
218,0.942925
219,0.934821
220,0.939827
221,0.95352
222,0.967161
223,0.967161
224,0.999038
225,1.02369
226,1.02369
227,1.04871
228,1.04871
229,1.04871
230,1.04871
231,1.04871
232,1.04871
233,1.04871
234,1.04871
235,1.04871
236,1.04306
237,1.04306
238,1.04306
239,1.04306
240,1.04306
241,1.05059
242,1.05059
243,1.05059
244,1.05059
245,1.05059
246,1.05059
247,1.05059
248,1.05059
249,1.05059
250,1.05059
251,1.05059
252,1.05059
253,1.05059
254,1.05059
255,1.06531
256,1.06531
257,1.06531
258,1.06531
259,1.07381
260,1.07381
261,1.07381
262,1.07381
263,1.07381
264,1.07381
265,1.07381
266,1.07381
267,1.07381
268,1.07381
269,1.07381
270,1.07381
271,1.07381
272,1.07381
273,1.07381
274,1.07381
275,1.07381
276,1.07381
277,1.07381
278,1.07381
279,1.07381
280,1.07381
281,1.07381
282,1.07381
283,1.07381
284,1.07381
285,1.07381
286,1.07381
287,1.07381
288,1.07381
289,1.07381
290,1.06813
291,1.06813
292,1.06813
293,1.06813
294,1.06813
295,1.06813
296,1.06813
297,1.06813
298,1.06813
299,1.06813
300,1.06813
301,1.06813
302,1.06813
303,1.06813
304,1.06813
305,1.06813
306,1.06813
307,1.06813
308,1.06813
309,1.06813
310,1.06813
311,1.06813
312,1.06813
313,1.06813
314,1.05385
315,1.05385
316,1.05385
317,1.05385
318,1.05385
319,1.05385
320,1.05385
321,1.05385
322,1.05385
323,1.05385
324,1.05385
325,1.05385
326,1.05385
327,1.05385
328,1.05385
329,1.05385
330,1.05385
331,1.05385
332,1.05385
333,1.05097
334,1.05097
335,1.05097
336,1.0643
337,1.0643
338,1.0643
