MDTU,0,2,4,6,8,10
10,0.0631311,0.0636748,0.0643383,0.0648713,0.0655396,0.0661104
20,0.0626479,0.0626982,0.0635491,0.0635873,0.0647581,0.0650191
30,0.0660645,0.0662854,0.0672379,0.0672932,0.0688286,0.0693565
40,0.0653596,0.0655282,0.0665245,0.0667185,0.0693983,0.069527
50,0.0580692,0.0595317,0.0603958,0.0604865,0.0604888,0.0618887
60,0.0525239,0.0530946,0.0574355,0.0592424,0.0606661,0.0614503
70,0.0591711,0.0595157,0.0599356,0.0599717,0.0603726,0.0606658
80,0.0598857,0.0607015,0.0616802,0.0625773,0.0627552,0.0628519
90,0.0597535,0.0600938,0.0607125,0.0609122,0.0613799,0.0614388
100,0.0595281,0.0600724,0.0601087,0.0605356,0.0624807,0.0626584
110,0.0586455,0.0594055,0.0610247,0.0611967,0.0614855,0.0628706
120,0.0559866,0.0560977,0.0589155,0.0593778,0.0600631,0.0602039
130,0.0602459,0.0610476,0.0623908,0.0629149,0.0629777,0.0631613
140,0.0536129,0.0536619,0.0541955,0.0543637,0.0586659,0.060404
150,0.0525603,0.0528513,0.053279,0.0537277,0.0569166,0.0570555
160,0.0563662,0.0564532,0.062259,0.0628636,0.0641097,0.0644557
170,0.0594077,0.0603405,0.0605044,0.0610535,0.0612663,0.0631658
180,0.0539567,0.054834,0.0555564,0.0561904,0.0619563,0.0621027
190,0.0508067,0.0521146,0.054084,0.0544061,0.0546254,0.0546755
200,0.0545768,0.0553806,0.0575277,0.0576736,0.0585965,0.0588339
210,0.0592228,0.0596701,0.0606346,0.0607177,0.0611965,0.0612414
220,0.0537557,0.0556258,0.055682,0.0566274,0.0572033,0.0572682
230,0.0543955,0.0554128,0.0572741,0.0575929,0.058488,0.0589181
240,0.0576576,0.0596035,0.0610647,0.0613729,0.0614126,0.0618836
250,0.0559181,0.0560032,0.0590217,0.0591642,0.0593913,0.0597551
260,0.0568382,0.0572033,0.0592259,0.059703,0.060562,0.0612265
270,0.0579432,0.0588407,0.0591208,0.0592736,0.0593201,0.0596871
280,0.054732,0.0553362,0.0566427,0.0573739,0.0574305,0.0578394
290,0.0532939,0.0534833,0.0548871,0.0566014,0.0580625,0.0583684
