MDTU,susyTrans,Im(bilin)
1680,-0.0208506,1.9643e-05
1690,-0.0292079,-0.000132186
1700,-0.0410666,0.000103462
1710,-0.023123,-8.76e-05
1720,-0.0603163,-0.000148177
1730,-0.0193297,2.67408e-05
1740,-0.0533659,-0.000143559
1750,-0.0721346,0.000185626
1760,-0.0167655,5.58449e-06
1770,-0.0425886,-5.78659e-05
1780,-0.0442355,0.000137374
1790,-0.0272715,-0.000104761
1800,-0.0353218,2.46438e-05
1810,-0.00942333,-0.000116637
1820,-0.0518886,0.000134204
1830,-0.0320365,3.31818e-06
1840,-0.040503,1.42182e-05
1850,-0.0340199,-2.23186e-05
1860,-0.060239,-0.00013905
1870,-0.0632249,0.000114033
1880,-0.0307649,4.17098e-05
1890,0.0103854,-0.000225703
1900,-0.0559405,0.00018223
1910,-0.0043918,-0.000188726
1920,-0.0594418,5.85718e-05
1930,-0.0504618,3.96644e-05
1940,-0.0292713,-0.000125374
1950,-0.0289419,-0.000133575
1960,-0.0452429,-3.54456e-05
1970,-0.0477748,-5.40772e-05
1980,-0.017036,-0.000112348
1990,-0.0705116,2.89179e-05
2000,-0.0264497,3.52186e-05
2010,-0.0310307,-7.57853e-05
2020,-0.0258611,3.24869e-05
2030,-0.0578708,8.31595e-05
2040,-0.0359093,-9.66549e-05
2050,-0.101161,-5.50309e-05
2060,-0.0449978,1.39641e-05
2070,-0.0227364,0.000148675
2080,-0.0171216,1.7193e-06
2090,-0.0517985,-3.70317e-05
2100,-0.0335763,-0.000107294
2110,-0.0307234,-1.30434e-05
2120,-0.0307248,0.000100073
2130,-0.0495077,-3.74145e-05
2140,-0.0498973,9.81965e-05
2150,-0.0639336,0.000135221
2160,-0.0249985,0.00021695
2170,-0.0784393,-3.1013e-05
2180,-0.0310615,5.5723e-05
2190,-0.0810103,-2.8485e-05
2200,-0.0273042,-4.52837e-05
2210,-0.0451199,0.000113766
2220,-0.0130964,1.48762e-05
2230,-0.0250795,9.58137e-05
2240,-0.060292,-4.44393e-05
2250,-0.0473551,-1.63723e-05
2260,-0.0568971,-3.99639e-05
2270,-0.0149175,-0.000112855
2280,-0.0375551,-0.000117813
2290,-0.025615,0.000164376
2300,-0.020181,-5.28071e-05
2310,-0.0216717,5.22061e-05
2320,-0.0206808,1.55612e-05
2330,-0.0170429,5.53952e-05
2340,-0.0343113,-3.07534e-05
2350,-0.0695348,-5.41524e-06
2360,-0.0629395,1.37619e-06
2370,-0.0248063,-8.65954e-05
2380,-0.00838511,-1.25231e-05
2390,0.000274989,-3.43556e-05
2400,-0.0308663,2.19636e-06
2410,-0.00601671,0.000158308
2420,-0.0133381,-0.000118848
2430,0.012425,-0.000180432
2440,-0.0159806,-2.28724e-05
2450,-0.0451056,-9.75862e-05
2460,-0.0193903,-3.16296e-05
2470,-0.00685705,0.00010943
2480,-0.0480795,-0.000115573
2490,-0.0467766,0.000172067
2500,-0.0319004,0.000125395
2510,-0.052289,-9.08711e-05
2520,-0.031924,1.3271e-05
2530,-0.0297677,0.000123021
2540,-0.0254863,-7.44237e-05
2550,-0.0342976,-2.34341e-05
2560,-0.0532664,-4.23369e-05
2570,-0.0311495,3.66112e-05
2580,-0.0485631,4.45601e-05
2590,-0.0279564,9.32783e-05
2600,0.00122881,3.34971e-05
2610,-0.0195917,1.58896e-05
2620,-0.0463181,0.000253536
2630,-0.0196177,0.000127671
2640,0.0177672,0.000213489
2650,-0.0243872,-0.00010214
2660,-0.0399621,0.000123099
2670,-0.029597,-0.000147986
2680,-0.0457538,-0.000102385
2690,-0.0358195,1.36742e-05
2700,-0.10304,3.65694e-05
2710,-0.0709713,-6.89087e-05
2720,-0.0134047,-7.09824e-05
2730,-0.0368452,2.35752e-05
2740,-0.0440917,-8.73386e-05
2750,-0.0083169,-2.94885e-05
2760,-0.0561349,4.5216e-05
2770,-0.0071013,-6.28294e-05
2780,-0.0176558,-5.53832e-05
2790,-0.0261603,7.61249e-05
2800,-0.0468579,7.96078e-05
2810,-0.00220629,3.63939e-05
2820,-0.0551521,0.000166283
2830,-0.0275609,5.10581e-05
2840,-0.0419188,0.000122142
2850,-0.0265986,3.81778e-05
2860,-0.0335458,4.85099e-05
2870,-0.0367726,3.76298e-05
2880,-0.0562576,2.0682e-05
2890,-0.00195757,-6.47122e-05
2900,-0.00297529,0.000100638
2910,-0.0482711,-0.000134254
2920,-0.0612865,9.62721e-06
2930,-0.0790669,-0.000236133
2940,-0.0602716,0.000105039
2950,-0.101896,1.80775e-05
2960,-0.0052429,-0.000147006
2970,-0.023366,0.00011078
2980,-0.0272656,7.95314e-05
2990,-0.0445837,6.03551e-05
3000,-0.0494778,-6.05662e-05
3010,-0.0117977,-7.72719e-05
3020,-0.0197103,-5.97838e-05
3030,-0.0648654,0.000140332
3040,-0.0358336,-6.37545e-05
3050,-0.0747572,7.04752e-05
3060,-0.047482,-4.96103e-05
3070,-0.0459266,8.34369e-05
3080,-0.0377378,1.60168e-05
3090,-0.0597569,1.44928e-05
3100,-0.0113339,-0.000150381
3110,-0.0496261,3.40578e-05
3120,-0.0186616,-3.52524e-05
3130,-0.0381805,-0.000147632
3140,-0.0144061,-1.75079e-05
3150,-0.0351706,0.000124349
3160,-0.00842676,-5.9583e-05
3170,-0.0313245,9.09896e-05
3180,-0.0386005,-0.000155042
3190,-0.0187623,-2.79031e-05
3200,-0.0180562,0.000190356
3210,-0.0465944,9.74874e-05
3220,-0.0345539,-0.00013751
3230,-0.0528671,0.00014141
3240,-0.0359478,0.000134153
3250,-0.0373833,4.12571e-05
3260,-0.067344,-9.79413e-05
3270,-0.0582862,8.76616e-05
3280,-0.0592929,9.7059e-06
3290,-0.0262203,-5.30765e-05
3300,-0.0455059,-3.69691e-05
3310,-0.0598719,-7.70541e-05
3320,-0.0519168,0.000102142
3330,-0.0243422,-9.34138e-05
3340,-0.0570084,6.20725e-05
3350,-0.0351441,3.29544e-05
3360,-0.0644123,7.1126e-05
3370,-0.0121908,-4.16912e-06
3380,-0.0232728,0.000122175
3390,-0.0375884,0.000172603
3400,-0.0239316,1.72637e-05
3410,-0.0502039,-3.07498e-05
3420,-0.0371633,6.50662e-05
3430,0.00138984,-5.40447e-05
3440,-0.0635106,-5.36191e-05
3450,-0.0358749,8.05443e-05
3460,-0.0276754,3.11477e-05
3470,-0.0500942,6.19462e-05
3480,-0.0505846,9.34188e-05
3490,-0.0112313,-9.80383e-05
3500,-0.0541593,5.76852e-05
