MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.00711517,0.053203,-3.41349e-05
2,0.109956,0.327635,-9.87831e-05
3,0.270561,0.519611,7.67344e-05
4,0.0208836,0.136629,2.20546e-05
5,0.0208836,0.136629,2.20546e-05
6,0.12914,0.356439,1.20812e-05
7,0.354159,0.594743,1.03659e-05
8,0.314474,0.56037,7.37148e-06
9,0.433222,0.657855,2.21472e-05
10,0.562745,0.749985,-3.36754e-05
11,0.579787,0.761302,-1.7019e-05
12,0.653291,0.80816,-2.21661e-05
13,0.72596,0.851979,7.88903e-06
14,0.72596,0.851979,7.88903e-06
15,0.697234,0.834872,5.22178e-05
16,0.719891,0.848425,1.16865e-06
17,0.719891,0.848425,1.16865e-06
18,0.802547,0.895827,-1.46777e-05
19,0.828623,0.910262,-1.86514e-05
20,0.863157,0.92905,-1.4361e-05
21,0.863157,0.92905,-1.4361e-05
22,0.90245,0.949967,-8.40369e-07
23,0.912766,0.955385,4.62245e-06
24,0.903544,0.950543,-8.1875e-06
25,0.903544,0.950543,-8.1875e-06
26,0.903544,0.950543,-8.1875e-06
27,0.930399,0.964568,-7.93973e-06
28,0.9625,0.98107,1.69432e-07
29,0.9625,0.98107,1.69432e-07
30,0.9625,0.98107,1.69432e-07
31,0.976895,0.988379,-8.53814e-07
32,0.982809,0.991367,-1.80312e-06
33,0.986699,0.993327,1.44165e-07
34,0.987991,0.993977,1.6907e-06
35,0.992281,0.996133,-1.04897e-06
36,0.992281,0.996133,-1.04897e-06
37,0.995355,0.997675,2.95554e-07
38,0.996248,0.998122,6.93066e-07
39,0.995886,0.997941,-1.43993e-07
40,0.998564,0.999282,2.83721e-07
41,0.999372,0.999686,-2.70146e-08
42,0.999626,0.999813,8.02191e-08
43,0.999861,0.999931,-3.35987e-09
44,0.999968,0.999984,5.10556e-10
45,0.999994,0.999997,-1.60081e-10
46,0.999999,1,2.22905e-10
47,1,1,-4.47206e-12
48,1,1,1.81149e-14
49,1,1,1.25366e-20
50,1,1,-4.0619e-24
51,1,1,2.41234e-24
52,1,1,-1.19842e-24
53,1,1,9.60522e-26
54,1,1,3.78943e-25
55,1,1,3.78943e-25
56,1,1,-1.12225e-24
57,1,1,-6.22516e-26
58,1,1,5.93454e-25
59,1,1,-1.43399e-25
60,1,1,-2.06786e-25
61,1,1,-7.15191e-25
62,1,1,1.07639e-24
63,1,1,3.1899e-25
64,1,1,3.1899e-25
65,1,1,1.45523e-24
66,1,1,4.68786e-25
67,1,1,9.32311e-25
68,1,1,2.31804e-25
69,1,1,5.91003e-25
70,1,1,1.03672e-24
71,1,1,1.03672e-24
72,1,1,-4.17422e-25
73,1,1,-4.17422e-25
74,1,1,-2.34665e-25
75,1,1,3.25081e-24
76,1,1,5.93936e-25
77,1,1,5.93936e-25
78,1,1,1.07701e-24
79,1,1,1.60529e-24
80,1,1,1.60529e-24
81,1,1,-1.06486e-25
82,1,1,-1.06486e-25
83,1,1,-9.02079e-25
84,1,1,1.1036e-24
85,1,1,-7.84293e-26
86,1,1,5.40759e-25
87,1,1,-5.78519e-25
88,1,1,-5.78519e-25
89,1,1,-5.78519e-25
90,1,1,-1.76644e-25
91,1,1,1.46721e-25
92,1,1,-2.6891e-25
93,1,1,-2.6891e-25
94,1,1,-1.35264e-24
95,1,1,1.03905e-25
96,1,1,3.22134e-26
97,1,1,4.81377e-25
98,1,1,4.98907e-25
99,1,1,2.67845e-25
100,1,1,7.49455e-26
101,1,1,7.49456e-26
102,1,1,7.49456e-26
103,1,1,-6.05831e-25
104,1,1,-1.12356e-24
105,1,1,-1.03499e-24
106,1,1,-4.46049e-24
107,1,1,-2.01311e-24
108,1,1,-3.44617e-24
109,1,1,-3.29975e-25
110,1,1,4.78528e-25
111,1,1,2.76371e-25
112,1,1,7.21748e-25
113,1,1,-2.58206e-24
114,1,1,4.13047e-24
115,1,1,1.41442e-25
116,1,1,-1.32716e-24
117,1,1,-1.32716e-24
118,1,1,-1.32716e-24
119,1,1,-7.79178e-25
120,1,1,-2.01727e-25
121,1,1,-4.0727e-25
122,1,1,-4.47148e-26
123,1,1,-2.60726e-25
124,1,1,8.48595e-25
125,1,1,-5.88757e-25
126,1,1,-5.88757e-25
