t,e^(-dS)
1,1.62678
2,1.00753
3,1.48721
4,1.40649
5,0.557719
6,0.417613
7,0.926399
8,1.31785
9,0.975788
10,0.99997
11,0.966562
12,0.664248
13,0.939122
14,0.60884
15,1.06065
16,1.0378
17,0.358796
18,1.04679
19,1.81866
20,0.731542
21,0.712767
22,1.25709
23,0.481524
24,1.26516
25,0.405676
26,0.597262
27,1.06591
28,0.667244
29,0.653966
30,0.687908
31,0.783566
32,0.633814
33,2.64719
34,0.998737
35,1.05404
36,0.486266
37,1.81793
38,1.18388
39,0.87529
40,1.57082
41,1.46155
42,1.35175
43,1.06848
44,1.44239
45,1.18412
46,1.08826
47,1.54218
48,2.7511
49,1.65583
50,0.331211
51,1.19137
52,0.931555
53,1.14694
54,0.621015
55,0.491792
56,1.80201
57,1.38666
58,1.07605
59,1.75751
60,0.885768
61,1.42875
62,0.871883
63,1.52257
64,0.577989
65,0.453936
66,0.500874
67,1.16079
68,1.76562
69,0.820616
70,2.85194
71,0.500424
72,0.968216
73,0.60738
74,0.865109
75,0.746843
76,1.41171
77,0.76254
78,2.26189
79,1.83657
80,0.610913
81,0.520118
82,0.888785
83,1.08013
84,0.70328
85,0.788203
86,0.514737
87,0.937386
88,0.65685
89,0.541236
90,0.782079
91,1.72202
92,1.04766
93,0.376062
94,1.53618
95,1.05733
96,1.28184
97,1.25383
98,0.497032
99,2.92999
100,0.991487
101,0.285361
102,0.549251
103,0.917273
104,0.76193
105,1.02251
106,1.09907
107,1.60079
108,0.96547
109,0.794772
110,0.796761
111,0.628009
112,1.10594
113,1.32565
114,0.841138
115,1.07884
116,1.05454
117,0.800835
118,0.446105
119,0.667911
120,0.579668
121,1.6245
122,0.944981
123,1.20394
124,1.02098
125,1.26706
126,0.310988
127,0.759192
128,0.68434
129,1.66579
130,1.20865
131,1.6093
132,0.757448
133,0.900685
134,1.79607
135,1.06981
136,0.821437
137,0.693018
138,1.06371
139,0.619279
140,1.16323
141,1.07658
142,0.526186
143,0.714838
144,0.642814
145,0.927252
146,0.798836
147,0.428742
148,1.67749
149,1.58645
150,2.30159
151,0.849506
152,1.22789
153,1.58502
154,0.512836
155,2.42808
156,0.962395
157,2.21777
158,0.599655
159,0.342666
160,2.91247
161,1.5124
162,0.992186
163,0.845185
164,0.319499
165,3.99483
166,1.21738
167,0.992003
168,0.62444
169,0.926001
170,0.748413
171,0.673545
172,1.11004
173,1.28943
174,1.52883
175,1.10219
176,1.27685
177,0.987282
178,0.403249
179,1.63264
180,0.742895
181,0.616375
182,1.79302
183,0.652398
184,0.866407
185,0.813508
186,0.659548
187,0.39824
188,0.991252
189,0.240028
190,0.846707
191,1.62547
192,0.551397
193,0.402403
194,0.661861
195,1.0889
196,1.7054
197,1.60609
198,1.53419
199,1.46214
200,1.29201
201,0.29464
202,0.922443
203,1.4829
204,1.60127
205,0.625753
206,0.732567
207,0.471753
208,1.17586
209,0.264477
210,0.354162
211,0.576431
212,0.647977
213,0.916402
214,0.635655
215,0.838115
216,1.52272
217,0.972456
218,1.45455
219,0.693711
220,0.345073
221,0.655734
222,0.798836
223,0.938418
224,1.12885
225,0.728112
226,0.761397
227,2.31405
228,1.05532
229,0.389341
230,0.429901
231,1.80146
232,0.492136
233,0.673747
234,1.15442
235,0.991539
236,0.697607
237,1.5118
238,0.947593
239,0.643972
240,1.14465
241,0.489143
242,1.01907
243,0.366777
244,0.850441
245,1.03068
246,1.48855
247,1.91038
248,1.25583
249,0.954746
250,0.56029
251,1.00632
252,1.44253
253,0.682086
254,0.888163
255,1.4013
256,1.60384
257,0.862345
258,0.902127
259,1.45092
260,1.16789
261,0.319499
262,0.741411
263,1.21677
264,1.62726
265,0.463986
266,0.561524
267,0.593273
268,0.688803
