MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.986307,0.967967,0.189322
2,0.985835,0.983675,0.065224
3,0.985601,0.960733,0.22
4,0.987207,0.964133,0.212188
5,0.987207,0.964133,0.212188
6,0.987196,0.918142,0.362728
7,0.98612,0.904233,0.393441
8,0.984356,0.767867,0.615904
9,0.983334,0.667318,0.722241
10,0.986009,0.681,0.713059
11,0.985252,0.588041,0.790525
12,0.983074,0.523156,0.832312
13,0.982457,0.574908,0.796683
14,0.982457,0.574908,0.796683
15,0.98571,0.412765,0.895125
16,0.987281,0.390123,0.906933
17,0.987281,0.390123,0.906933
18,0.986237,0.273403,0.947583
19,0.986419,0.343958,0.924508
20,0.986291,0.378937,0.910592
21,0.986291,0.378937,0.910592
22,0.983739,0.479141,0.859167
23,0.985569,0.38408,0.90765
24,0.984851,0.408742,0.896025
25,0.984851,0.408742,0.896025
26,0.984851,0.408742,0.896025
27,0.984617,0.540235,0.823175
28,0.985625,0.582662,0.794959
29,0.985625,0.582662,0.794959
30,0.985625,0.582662,0.794959
31,0.984851,0.590406,0.788259
32,0.982503,0.442595,0.877167
33,0.984676,0.397448,0.9009
34,0.985706,0.376425,0.911
35,0.986064,0.408632,0.897408
36,0.986064,0.408632,0.897408
37,0.98389,0.411708,0.893608
38,0.984231,0.352478,0.91895
39,0.98459,0.430353,0.885558
40,0.983256,0.46592,0.865858
41,0.985335,0.508144,0.8442
42,0.984356,0.559892,0.809616
43,0.983086,0.624529,0.759224
44,0.985458,0.633394,0.754943
45,0.983929,0.667452,0.722927
46,0.984536,0.660892,0.729748
47,0.984465,0.645825,0.743022
48,0.98292,0.69676,0.693295
49,0.974077,0.696467,0.680998
50,0.960209,0.693485,0.664138
51,0.955885,0.652791,0.69827
52,0.957954,0.672184,0.682527
53,0.956608,0.635657,0.714871
54,0.955889,0.641026,0.709091
55,0.955889,0.641026,0.709091
56,0.956947,0.604438,0.741891
57,0.955531,0.524833,0.798493
58,0.957757,0.418092,0.861683
