ReTr(L),ImTr(L)
0.967967,0.189322
0.983675,0.065224
0.960733,0.22
0.964133,0.212188
0.964133,0.212188
0.918142,0.362728
0.904233,0.393441
0.767867,0.615904
0.667318,0.722241
0.681,0.713059
0.588041,0.790525
0.523156,0.832312
0.574908,0.796683
0.574908,0.796683
0.412765,0.895125
0.390123,0.906933
0.390123,0.906933
0.273403,0.947583
0.343958,0.924508
0.378937,0.910592
0.378937,0.910592
0.479141,0.859167
0.38408,0.90765
0.408742,0.896025
0.408742,0.896025
0.408742,0.896025
0.540235,0.823175
0.582662,0.794959
0.582662,0.794959
0.582662,0.794959
0.590406,0.788259
0.442595,0.877167
0.397448,0.9009
0.376425,0.911
0.408632,0.897408
0.408632,0.897408
0.411708,0.893608
0.352478,0.91895
0.430353,0.885558
0.46592,0.865858
0.508144,0.8442
0.559892,0.809616
0.624529,0.759224
0.633394,0.754943
0.667452,0.722927
0.660892,0.729748
0.645825,0.743022
0.69676,0.693295
0.696467,0.680998
0.693485,0.664138
0.652791,0.69827
0.672184,0.682527
0.635657,0.714871
0.641026,0.709091
0.641026,0.709091
0.604438,0.741891
0.524833,0.798493
0.418092,0.861683
0.365948,0.886292
0.435793,0.85485
0.445952,0.849442
0.460674,0.840983
0.47664,0.829448
0.47664,0.829448
0.515467,0.807297
0.398621,0.869642
0.393428,0.867342
0.475997,0.828245
0.550138,0.783357
0.571045,0.76659
0.571045,0.76659
0.597075,0.750257
0.597075,0.750257
0.655367,0.696767
0.662415,0.691794
0.669375,0.680494
0.669375,0.680494
0.713257,0.638857
0.712216,0.639636
0.712216,0.639636
0.61026,0.741118
0.61026,0.741118
0.599749,0.747043
0.603304,0.741311
0.604198,0.736611
0.676191,0.676934
0.661433,0.690447
0.661433,0.690447
0.661433,0.690447
0.698835,0.654565
0.653257,0.69735
0.627188,0.720099
0.627188,0.720099
0.567528,0.768297
0.522601,0.800955
0.501558,0.812283
0.555396,0.781397
0.49328,0.821576
0.373083,0.879908
0.452767,0.844117
0.452767,0.844117
0.452767,0.844117
0.467969,0.836475
0.400965,0.868642
0.434412,0.848292
0.421794,0.861417
0.475802,0.827902
0.612423,0.734098
0.606672,0.743404
0.684004,0.667831
0.719752,0.629104
0.523589,0.801535
0.4714,0.834458
0.476055,0.829477
0.454127,0.839792
0.391473,0.871425
0.391473,0.871425
0.391473,0.871425
0.344747,0.89415
0.414749,0.863008
0.427636,0.860392
0.415,0.8618
0.435879,0.854308
0.420744,0.859508
0.492632,0.819781
0.492632,0.819781
0.556056,0.779913
0.556056,0.779913
0.626097,0.724757
0.678758,0.676808
0.723716,0.627756
0.68453,0.668578
0.626637,0.720996
0.633839,0.717738
0.704025,0.647278
0.611638,0.738932
0.583048,0.760715
0.622095,0.72696
0.615956,0.727359
0.656121,0.694825
0.682443,0.670311
0.682443,0.670311
0.635593,0.715054
0.640424,0.712392
0.52334,0.802373
0.451973,0.84405
0.431383,0.855608
0.319667,0.901617
0.304847,0.906542
0.400092,0.86935
0.400092,0.86935
0.46192,0.839117
0.458454,0.839592
0.458454,0.839592
0.482631,0.82667
0.417839,0.861108
0.441958,0.852433
0.402347,0.869892
0.402347,0.869892
0.264398,0.9206
0.196339,0.937675
0.163108,0.942958
0.163108,0.942958
0.163108,0.942958
0.165132,0.941392
0.106158,0.948792
0.149308,0.9473
0.208808,0.933258
0.307962,0.904567
0.331085,0.899492
0.317521,0.901767
0.253354,0.923675
0.268308,0.912717
0.237056,0.925467
0.304663,0.903417
0.268698,0.9184
0.167543,0.940708
0.187099,0.939033
0.236872,0.92795
0.239513,0.929375
0.264808,0.919942
0.338251,0.89545
0.325329,0.900933
0.325329,0.900933
0.317631,0.904758
0.317631,0.904758
0.317631,0.904758
0.438908,0.850242
0.452006,0.841408
0.452006,0.841408
0.446552,0.84665
0.431633,0.852725
0.390412,0.872375
